Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    ТИК Куединского МР																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	455	12	12	20	20	15	8	8	5	10	10	8	5	8	5	10	10	12	5	5	20	5	10	8	10	20	10	12	5	12	20	8	18	20	8	8	15	5	8	30	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	160	3	7	9	6	5	0	5	1	6	5	2	1	1	2	7	1	4	1	0	7	0	0	1	0	4	0	8	5	2	15	1	8	13	0	0	4	0	6	14	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	74	2	4	8	7	6	3	3	1	1	2	2	1	1	2	1	5	1	0	1	2	1	0	1	0	0	2	0	1	1	2	0	1	2	1	1	1	0	0	5	2					
14	Число погашенных неиспользованных открепительных удостоверений	295	9	5	11	14	10	8	3	4	4	5	6	4	7	3	3	9	8	4	5	13	5	10	7	10	16	10	4	0	10	5	7	10	7	8	8	11	5	2	16	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	768	10	14	23	20	8	14	4	1	13	22	3	1	13	5	11	15	16	2	2	53	21	24	9	14	69	17	41	5	41	43	3	12	26	18	24	53	9	15	52	22					
		5.98%	2.54%	3.75%	3.59%	3.44%	1.65%	8.00%	2.05%	0.82%	5.14%	8.49%	1.33%	1.10%	5.83%	4.13%	3.89%	5.77%	4.09%	1.87%	2.56%	7.28%	17.95%	9.49%	4.97%	4.98%	12.45%	5.94%	9.93%	6.17%	10.68%	5.80%	1.74%	5.48%	6.50%	8.65%	11.54%	11.78%	8.26%	5.95%	4.91%	4.43%					
19	2.Всероссийская политическая партия «Гражданская Сила»	48	1	1	3	1	1	2	0	0	2	2	1	0	1	0	1	0	1	0	0	4	0	2	0	1	3	2	1	0	0	4	1	0	0	2	1	1	0	1	4	4					
		0.37%	0.25%	0.27%	0.47%	0.17%	0.21%	1.14%	0.00%	0.00%	0.79%	0.77%	0.44%	0.00%	0.45%	0.00%	0.35%	0.00%	0.26%	0.00%	0.00%	0.55%	0.00%	0.79%	0.00%	0.36%	0.54%	0.70%	0.24%	0.00%	0.00%	0.54%	0.58%	0.00%	0.00%	0.96%	0.48%	0.22%	0.00%	0.40%	0.38%	0.80%					
20	3.Политическая партия «Демократическая партия России»	17	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	2	1	0	0	0	1	0	0	0	0	1	0	1	0	2	0					
		0.13%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.51%	1.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.79%	0.00%	0.71%	0.36%	0.35%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.92%	0.00%	0.19%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1328	65	27	91	64	60	10	18	5	17	23	23	6	6	5	20	23	44	10	25	96	23	17	8	24	25	31	34	9	24	113	33	16	35	8	8	32	4	17	154	75					
		10.33%	16.54%	7.24%	14.20%	10.99%	12.40%	5.71%	9.23%	4.10%	6.72%	8.88%	10.18%	6.59%	2.69%	4.13%	7.07%	8.85%	11.25%	9.35%	32.05%	13.19%	19.66%	6.72%	4.42%	8.54%	4.51%	10.84%	8.23%	11.11%	6.25%	15.23%	19.19%	7.31%	8.75%	3.85%	3.85%	7.11%	3.67%	6.75%	14.56%	15.09%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	56	4	5	5	0	2	0	2	4	4	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	1	0	2	2	3	1	2	0	1	9	3					
		0.44%	1.02%	1.34%	0.78%	0.00%	0.41%	0.00%	1.03%	3.28%	1.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	1.28%	0.00%	0.85%	0.00%	0.55%	0.00%	0.18%	0.00%	0.00%	0.00%	0.26%	0.13%	0.00%	0.91%	0.50%	1.44%	0.48%	0.44%	0.00%	0.40%	0.85%	0.60%					
23	6.Политическая партия «Партия социальной справедливости»	27	1	0	0	4	1	0	0	0	2	0	2	1	0	0	0	1	1	0	0	1	0	0	1	1	4	0	0	0	0	1	0	0	0	1	0	0	0	0	3	2					
		0.21%	0.25%	0.00%	0.00%	0.69%	0.21%	0.00%	0.00%	0.00%	0.79%	0.00%	0.88%	1.10%	0.00%	0.00%	0.00%	0.38%	0.26%	0.00%	0.00%	0.14%	0.00%	0.00%	0.55%	0.36%	0.72%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.28%	0.40%					
24	7.Политическая партия «Либерально-демократическая партия России»	1288	33	31	85	80	53	11	10	9	44	17	42	6	21	11	20	32	36	9	5	53	6	35	33	24	61	19	28	5	41	62	14	23	57	30	8	35	5	22	120	52					
		10.02%	8.40%	8.31%	13.26%	13.75%	10.95%	6.29%	5.13%	7.38%	17.39%	6.56%	18.58%	6.59%	9.42%	9.09%	7.07%	12.31%	9.21%	8.41%	6.41%	7.28%	5.13%	13.83%	18.23%	8.54%	11.01%	6.64%	6.78%	6.17%	10.68%	8.36%	8.14%	10.50%	14.25%	14.42%	3.85%	7.78%	4.59%	8.73%	11.34%	10.46%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	556	24	17	32	36	8	11	6	13	2	13	9	2	14	3	15	10	16	4	1	32	0	7	9	6	17	10	9	0	17	44	3	22	26	8	9	17	4	10	58	12					
		4.33%	6.11%	4.56%	4.99%	6.19%	1.65%	6.29%	3.08%	10.66%	0.79%	5.02%	3.98%	2.20%	6.28%	2.48%	5.30%	3.85%	4.09%	3.74%	1.28%	4.40%	0.00%	2.77%	4.97%	2.14%	3.07%	3.50%	2.18%	0.00%	4.43%	5.93%	1.74%	10.05%	6.50%	3.85%	4.33%	3.78%	3.67%	3.97%	5.48%	2.41%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	115	2	4	6	8	3	2	4	1	0	4	1	0	0	2	4	6	1	2	1	6	2	3	0	1	1	4	6	0	3	4	3	1	2	2	3	1	0	2	10	10					
		0.89%	0.51%	1.07%	0.94%	1.37%	0.62%	1.14%	2.05%	0.82%	0.00%	1.54%	0.44%	0.00%	0.00%	1.65%	1.41%	2.31%	0.26%	1.87%	1.28%	0.82%	1.71%	1.19%	0.00%	0.36%	0.18%	1.40%	1.45%	0.00%	0.78%	0.54%	1.74%	0.46%	0.50%	0.96%	1.44%	0.22%	0.00%	0.79%	0.95%	2.01%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8431	247	269	386	353	330	121	140	86	164	173	138	75	167	94	209	172	271	79	42	473	63	151	117	200	359	200	291	62	255	459	114	135	248	131	149	303	84	176	629	316					
		65.61%	62.85%	72.12%	60.22%	60.65%	68.18%	69.14%	71.79%	70.49%	64.82%	66.80%	61.06%	82.42%	74.89%	77.69%	73.85%	66.15%	69.31%	73.83%	53.85%	64.97%	53.85%	59.68%	64.64%	71.17%	64.80%	69.93%	70.46%	76.54%	66.41%	61.86%	66.28%	61.64%	62.00%	62.98%	71.63%	67.33%	77.06%	69.84%	59.45%	63.58%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	45	2	1	4	2	2	2	1	0	0	1	2	0	0	0	1	1	0	0	0	1	0	0	1	2	2	0	0	0	0	0	0	2	2	2	1	2	1	2	8	0					
		0.35%	0.51%	0.27%	0.62%	0.34%	0.41%	1.14%	0.51%	0.00%	0.00%	0.39%	0.88%	0.00%	0.00%	0.00%	0.35%	0.38%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.55%	0.71%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.91%	0.50%	0.96%	0.48%	0.44%	0.92%	0.79%	0.76%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
