Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Балтайская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	69	17	16	4	1	1	11	0	0	1	0	3	1	9	2	0	3	0	0					
		0.87%	1.55%	1.46%	0.82%	0.21%	0.77%	1.48%	0.0%	0.0%	1.58%	0.0%	1.92%	0.26%	0.94%	0.51%	0.0%	0.56%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	100	16	22	8	4	0	8	4	0	0	0	4	2	15	7	2	6	0	2					
		1.26%	1.46%	2.00%	1.64%	0.86%	0.0%	1.07%	2.13%	0.0%	0.0%	0.0%	2.56%	0.53%	1.56%	1.80%	2.04%	1.12%	0.0%	2.89%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	81	18	8	10	6	0	3	3	0	3	7	0	9	7	0	4	3	0	0					
		1.02%	1.64%	0.73%	2.05%	1.29%	0.0%	0.40%	1.60%	0.0%	4.76%	4.66%	0.0%	2.42%	0.73%	0.0%	4.08%	0.56%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	35	1	2	1	4	0	5	1	0	0	0	2	0	13	4	0	0	0	2					
		0.44%	0.09%	0.18%	0.20%	0.86%	0.0%	0.67%	0.53%	0.0%	0.0%	0.0%	1.28%	0.0%	1.35%	1.03%	0.0%	0.0%	0.0%	2.89%					
23	"6. ""Объединенная Российская партия ""Русь"""	35	1	7	5	1	0	2	4	0	0	0	3	7	3	2	0	0	0	0					
		0.44%	0.09%	0.63%	1.02%	0.21%	0.0%	0.26%	2.13%	0.0%	0.0%	0.0%	1.92%	1.88%	0.31%	0.51%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	16	1	2	2	0	1	0	0	0	0	1	0	1	6	1	1	0	0	0					
		0.20%	0.09%	0.18%	0.41%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.26%	0.62%	0.25%	1.02%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	15	0	0	1	2	0	1	0	0	0	0	0	5	5	0	0	1	0	0					
		0.18%	0.0%	0.0%	0.20%	0.43%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	1.34%	0.52%	0.0%	0.0%	0.18%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	2	6	2	2	0	1	1	0	0	1	0	3	1	0	0	1	0	0					
		0.25%	0.18%	0.54%	0.41%	0.43%	0.0%	0.13%	0.53%	0.0%	0.0%	0.66%	0.0%	0.80%	0.10%	0.0%	0.0%	0.18%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	565	54	67	41	44	5	102	13	0	4	9	6	26	62	48	1	80	0	3					
		7.15%	4.94%	6.11%	8.41%	9.52%	3.87%	13.76%	6.95%	0.0%	6.34%	6.0%	3.84%	7.00%	6.47%	12.37%	1.02%	15.06%	0.0%	4.34%					
28	"11. ""Истинные патриоты России"""	10	2	5	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0					
		0.12%	0.18%	0.45%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	102	16	12	3	11	2	9	4	1	2	3	2	6	16	6	2	6	1	0					
		1.29%	1.46%	1.09%	0.61%	2.38%	1.55%	1.21%	2.13%	1.66%	3.17%	2.0%	1.28%	1.61%	1.67%	1.54%	2.04%	1.12%	0.11%	0.0%					
30	"13. ""Демократическая партия России"""	19	2	3	0	2	0	2	0	0	0	0	1	2	3	2	0	2	0	0					
		0.24%	0.18%	0.27%	0.0%	0.43%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.64%	0.53%	0.31%	0.51%	0.0%	0.37%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	3	1	0	3	3	0	0	0	0	0	1	5	1	1	0	0	0					
		0.22%	0.0%	0.27%	0.20%	0.0%	2.32%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.52%	0.25%	1.02%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	2	1	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0					
		0.10%	0.18%	0.09%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.64%	0.26%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	273	43	56	16	12	0	39	0	0	1	9	3	10	56	5	1	19	0	3					
		3.45%	3.94%	5.11%	3.28%	2.59%	0.0%	5.26%	0.0%	0.0%	1.58%	6.0%	1.92%	2.69%	5.85%	1.28%	1.02%	3.57%	0.0%	4.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	3	4	2	6	1	8	0	0	0	0	3	0	10	1	1	1	0	0					
		0.50%	0.27%	0.36%	0.41%	1.29%	0.77%	1.07%	0.0%	0.0%	0.0%	0.0%	1.92%	0.0%	1.04%	0.25%	1.02%	0.18%	0.0%	0.0%					
35	"18. ""ЛДПР"""	724	124	129	72	32	8	61	8	2	9	18	11	29	110	40	21	47	0	3					
		9.16%	11.36%	11.78%	14.78%	6.92%	6.20%	8.23%	4.27%	3.33%	14.28%	12.0%	7.05%	7.81%	11.49%	10.30%	21.42%	8.85%	0.0%	4.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	83	15	22	8	2	0	7	0	0	0	0	2	5	6	4	4	8	0	0					
		1.05%	1.37%	2.00%	1.64%	0.43%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	1.28%	1.34%	0.62%	1.03%	4.08%	1.50%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3785	455	481	181	271	66	233	117	54	37	72	81	159	371	191	29	219	726	42					
		47.91%	41.70%	43.92%	37.16%	58.65%	51.16%	31.44%	62.56%	90.0%	58.73%	48.0%	51.92%	42.85%	38.76%	49.22%	29.59%	41.24%	84.02%	60.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	4	0	1	1	2	1	0	0	0	2	1	1	4	2	1	0	0	2					
		0.27%	0.36%	0.0%	0.20%	0.21%	1.55%	0.13%	0.0%	0.0%	0.0%	1.33%	0.64%	0.26%	0.41%	0.51%	1.02%	0.0%	0.0%	2.89%					
39	"22. ""Развитие предпринимательства"""	14	2	3	0	2	0	2	0	0	0	0	1	0	2	0	2	0	0	0					
		0.17%	0.18%	0.27%	0.0%	0.43%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.20%	0.0%	2.04%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1340	248	179	83	37	33	206	15	2	4	16	11	72	176	48	16	84	101	9					
		16.96%	22.73%	16.34%	17.04%	8.00%	25.58%	27.80%	8.02%	3.33%	6.34%	10.66%	7.05%	19.40%	18.39%	12.37%	16.32%	15.81%	11.68%	13.04%					
																									
41	Против всех	163	28	32	14	8	1	11	4	0	0	0	4	4	22	6	6	23	0	0					
		2.06%	2.56%	2.92%	2.87%	1.73%	0.77%	1.48%	2.13%	0.0%	0.0%	0.0%	2.56%	1.07%	2.29%	1.54%	6.12%	4.33%	0.0%	0.0%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
