Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Кувшиновская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	361	20	16	20	15	15	15	0	16	10	10	10	10	16	16	12	16	16	6	15	16	16	15	20	20	20					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	102	9	8	8	8	4	8	0	8	0	4	3	5	2	0	5	6	2	0	1	1	7	1	0	5	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	100	6	5	2	5	2	5	4	5	5	1	3	2	7	2	2	4	5	9	4	1	7	2	4	2	6					
14	Число погашенных открепительных удостоверений	259	11	8	12	7	11	7	0	8	10	6	7	5	14	16	7	10	14	6	14	15	9	14	20	15	13					
15	Число открепительных удостоверений выданных ТИК	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	251	15	17	12	12	17	12	2	14	13	11	8	7	10	6	0	3	14	0	5	8	8	15	8	13	21					
		2.79%	1.83%	2.16%	1.53%	2.46%	3.26%	2.55%	6.45%	2.13%	3.40%	3.05%	2.5%	3.78%	3.52%	4.0%	0.0%	0.72%	3.85%	0.0%	2.48%	3.50%	4.21%	8.33%	3.53%	4.65%	4.43%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	176	12	18	20	9	18	19	1	12	9	9	7	2	5	0	4	3	2	3	2	2	2	1	5	0	11					
		1.95%	1.46%	2.29%	2.55%	1.84%	3.46%	4.05%	3.22%	1.82%	2.35%	2.5%	2.18%	1.08%	1.76%	0.0%	3.05%	0.72%	0.55%	4.41%	0.99%	0.87%	1.05%	0.55%	2.21%	0.0%	2.32%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	276	21	20	30	8	15	27	0	21	13	9	14	3	7	1	3	17	7	1	6	7	0	7	8	11	20					
		3.07%	2.57%	2.54%	3.82%	1.64%	2.88%	5.75%	0.0%	3.20%	3.40%	2.5%	4.37%	1.62%	2.46%	0.66%	2.29%	4.08%	1.92%	1.47%	2.98%	3.07%	0.0%	3.88%	3.53%	3.94%	4.21%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	179	20	14	4	10	16	14	1	14	11	5	9	6	5	1	1	10	7	1	1	6	1	4	1	3	14					
		1.99%	2.44%	1.78%	0.51%	2.05%	3.07%	2.98%	3.22%	2.13%	2.87%	1.38%	2.81%	3.24%	1.76%	0.66%	0.76%	2.40%	1.92%	1.47%	0.49%	2.63%	0.52%	2.22%	0.44%	1.07%	2.95%					
22	"5. ""За Русь Святую"""	73	5	4	8	2	3	6	0	6	3	3	2	0	1	0	1	5	9	0	2	1	0	3	2	4	3					
		0.81%	0.61%	0.50%	1.02%	0.41%	0.57%	1.27%	0.0%	0.91%	0.78%	0.83%	0.62%	0.0%	0.35%	0.0%	0.76%	1.20%	2.47%	0.0%	0.99%	0.43%	0.0%	1.66%	0.88%	1.43%	0.63%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	4	1	2	0	1	0	0	2	4	0	1	1	1	2	1	1	0	0	0	1	0	0	0	3	1					
		0.28%	0.48%	0.12%	0.25%	0.0%	0.19%	0.0%	0.0%	0.30%	1.04%	0.0%	0.31%	0.54%	0.35%	1.33%	0.76%	0.24%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	1.07%	0.21%					
24	"7. ""Новый курс - Автомобильная Россия"""	72	2	8	5	6	7	9	0	6	3	5	0	0	4	0	1	3	2	0	1	1	0	0	2	0	7					
		0.80%	0.24%	1.01%	0.63%	1.23%	1.34%	1.91%	0.0%	0.91%	0.78%	1.38%	0.0%	0.0%	1.40%	0.0%	0.76%	0.72%	0.55%	0.0%	0.49%	0.43%	0.0%	0.0%	0.88%	0.0%	1.47%					
25	"8. ""Народно-республиканская партия России"""	26	0	2	1	2	0	3	0	3	0	1	0	0	1	1	1	1	1	0	1	1	0	0	0	2	5					
		0.28%	0.0%	0.25%	0.12%	0.41%	0.0%	0.63%	0.0%	0.45%	0.0%	0.27%	0.0%	0.0%	0.35%	0.66%	0.76%	0.24%	0.27%	0.0%	0.49%	0.43%	0.0%	0.0%	0.0%	0.71%	1.05%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	2	4	5	1	1	1	0	0	0	0	0	0	0	0	0	2	5	0	0	1	1	0	2	0	3					
		0.31%	0.24%	0.50%	0.63%	0.20%	0.19%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	1.37%	0.0%	0.0%	0.43%	0.52%	0.0%	0.88%	0.0%	0.63%					
27	"10. ""Аграрная партия России"""	506	21	34	29	15	20	23	1	21	21	15	19	15	22	16	16	13	10	4	27	28	13	14	11	38	60					
		5.63%	2.57%	4.32%	3.69%	3.08%	3.84%	4.90%	3.22%	3.20%	5.49%	4.16%	5.93%	8.10%	7.74%	10.66%	12.21%	3.12%	2.75%	5.88%	13.43%	12.28%	6.84%	7.77%	4.86%	13.62%	12.65%					
28	"11. ""Истинные патриоты России"""	9	0	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0					
		0.10%	0.0%	0.12%	0.25%	0.0%	0.19%	0.21%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.55%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	179	21	17	22	19	9	7	0	22	6	6	7	7	3	2	3	2	3	1	0	5	1	5	0	3	8					
		1.99%	2.57%	2.16%	2.80%	3.90%	1.73%	1.49%	0.0%	3.35%	1.57%	1.66%	2.18%	3.78%	1.05%	1.33%	2.29%	0.48%	0.82%	1.47%	0.0%	2.19%	0.52%	2.77%	0.0%	1.07%	1.68%					
30	"13. ""Демократическая партия России"""	29	5	3	1	1	0	2	0	1	1	0	2	3	1	0	1	2	0	0	0	1	0	1	1	1	2					
		0.32%	0.61%	0.38%	0.12%	0.20%	0.0%	0.42%	0.0%	0.15%	0.26%	0.0%	0.62%	1.62%	0.35%	0.0%	0.76%	0.48%	0.0%	0.0%	0.0%	0.43%	0.0%	0.55%	0.44%	0.35%	0.42%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	2	1	1	3	2	0	0	3	0	5	2	0	0	2	0	1	3	0	1	3	1	1	1	0	3					
		0.38%	0.24%	0.12%	0.12%	0.61%	0.38%	0.0%	0.0%	0.45%	0.0%	1.38%	0.62%	0.0%	0.0%	1.33%	0.0%	0.24%	0.82%	0.0%	0.49%	1.31%	0.52%	0.55%	0.44%	0.0%	0.63%					
32	"15. ""Партия СЛОН"""	19	1	2	2	0	0	1	0	4	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	2	1					
		0.21%	0.12%	0.25%	0.25%	0.0%	0.0%	0.21%	0.0%	0.60%	0.0%	0.27%	0.0%	0.0%	0.0%	0.66%	0.0%	0.24%	0.27%	1.47%	0.0%	0.0%	0.52%	0.0%	0.0%	0.71%	0.21%					
33	"16. ""Родина"" (народно-патриотический союз)"""	579	59	76	60	35	29	36	1	43	21	16	31	14	23	4	4	11	26	9	5	19	8	4	11	14	20					
		6.44%	7.22%	9.66%	7.65%	7.18%	5.57%	7.67%	3.22%	6.55%	5.49%	4.44%	9.68%	7.56%	8.09%	2.66%	3.05%	2.64%	7.16%	13.23%	2.48%	8.33%	4.21%	2.22%	4.86%	5.01%	4.21%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	1	2	2	2	1	0	0	2	0	2	2	0	1	0	2	2	2	0	2	2	1	2	1	1	0					
		0.33%	0.12%	0.25%	0.25%	0.41%	0.19%	0.0%	0.0%	0.30%	0.0%	0.55%	0.62%	0.0%	0.35%	0.0%	1.52%	0.48%	0.55%	0.0%	0.99%	0.87%	0.52%	1.11%	0.44%	0.35%	0.0%					
35	"18. ""ЛДПР"""	1467	117	112	140	88	63	58	4	103	50	74	32	41	28	42	18	121	54	5	34	45	45	37	39	44	73					
		16.32%	14.32%	14.24%	17.85%	18.06%	12.11%	12.36%	12.90%	15.70%	13.08%	20.55%	10.0%	22.16%	9.85%	28.0%	13.74%	29.08%	14.87%	7.35%	16.91%	19.73%	23.68%	20.55%	17.25%	15.77%	15.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	180	17	29	13	6	13	15	0	9	7	3	7	3	4	1	3	11	11	4	3	0	1	6	2	3	9					
		2.00%	2.08%	3.68%	1.65%	1.23%	2.5%	3.19%	0.0%	1.37%	1.83%	0.83%	2.18%	1.62%	1.40%	0.66%	2.29%	2.64%	3.03%	5.88%	1.49%	0.0%	0.52%	3.33%	0.88%	1.07%	1.89%					
37	"20. ""Политическая партия ""Единая Россия"""	3392	344	295	280	197	211	168	12	290	158	144	120	64	101	53	51	99	105	23	92	68	79	57	113	106	162					
		37.74%	42.10%	37.53%	35.71%	40.45%	40.57%	35.82%	38.70%	44.20%	41.36%	40.0%	37.5%	34.59%	35.56%	35.33%	38.93%	23.79%	28.92%	33.82%	45.77%	29.82%	41.57%	31.66%	49.99%	37.99%	34.17%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	3	0	0	0	0	0	0	2	2	0	3	0	1	0	0	2	0	0	0	1	1	1	0	0	2					
		0.20%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.52%	0.0%	0.93%	0.0%	0.35%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.43%	0.52%	0.55%	0.0%	0.0%	0.42%					
39	"22. ""Развитие предпринимательства"""	30	2	6	5	0	3	4	0	0	2	2	0	0	0	0	2	0	0	0	0	2	1	1	0	0	0					
		0.33%	0.24%	0.76%	0.63%	0.0%	0.57%	0.85%	0.0%	0.0%	0.52%	0.55%	0.0%	0.0%	0.0%	0.0%	1.52%	0.0%	0.0%	0.0%	0.0%	0.87%	0.52%	0.55%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	948	94	84	111	47	60	42	6	49	44	24	39	6	48	7	13	74	80	15	10	16	13	11	9	18	28					
		10.54%	11.50%	10.68%	14.15%	9.65%	11.53%	8.95%	19.35%	7.46%	11.51%	6.66%	12.18%	3.24%	16.90%	4.66%	9.92%	17.78%	22.03%	22.05%	4.97%	7.01%	6.84%	6.11%	3.98%	6.45%	5.90%					
																																
41	Против всех	281	27	23	17	13	24	12	3	19	11	16	10	7	12	1	3	17	8	1	7	5	7	7	10	8	13					
		3.12%	3.30%	2.92%	2.16%	2.66%	4.61%	2.55%	9.67%	2.89%	2.87%	4.44%	3.12%	3.78%	4.22%	0.66%	2.29%	4.08%	2.20%	1.47%	3.48%	2.19%	3.68%	3.88%	4.42%	2.86%	2.74%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
