9	Число недействительных избирательных бюллетеней	468	19	12	26	24	21	19	14	19	19	27	26	22	13	14	10	18	24	28	21	17	28	26	21									
10	Число действительных избирательных бюллетеней	33578	1647	1566	1509	1776	1360	1300	1272	1308	1525	1656	1503	1622	1136	1121	1271	1422	1618	1529	1465	1473	1589	1498	1412									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	329	8	8	7	24	10	20	17	12	14	12	20	18	13	8	18	16	24	21	14	12	9	12	12									
		0.97%	0.48%	0.51%	0.46%	1.33%	0.72%	1.52%	1.32%	0.90%	0.91%	0.71%	1.31%	1.09%	1.13%	0.70%	1.41%	1.11%	1.46%	1.35%	0.94%	0.81%	0.56%	0.79%	0.84%									
14	Грудинин Павел Николаевич	3882	209	154	195	206	180	156	177	145	195	141	177	202	134	116	159	173	165	155	176	160	197	162	148									
		11.40%	12.55%	9.76%	12.70%	11.44%	13.03%	11.83%	13.76%	10.93%	12.63%	8.38%	11.58%	12.29%	11.66%	10.22%	12.41%	12.01%	10.05%	9.96%	11.84%	10.74%	12.18%	10.63%	10.33%									
15	Жириновский Владимир Вольфович	1750	76	101	107	81	59	57	55	66	64	107	82	84	66	51	63	55	88	71	66	86	96	84	85									
		5.14%	4.56%	6.40%	6.97%	4.50%	4.27%	4.32%	4.28%	4.97%	4.15%	6.36%	5.36%	5.11%	5.74%	4.49%	4.92%	3.82%	5.36%	4.56%	4.44%	5.77%	5.94%	5.51%	5.93%									
16	Путин Владимир Владимирович	24974	1173	1213	1121	1306	1008	961	897	991	1130	1270	1130	1196	824	824	930	1056	1210	1163	1085	1130	1168	1131	1057									
		73.35%	70.41%	76.87%	73.03%	72.56%	72.99%	72.86%	69.75%	74.68%	73.19%	75.46%	73.90%	72.75%	71.71%	72.60%	72.60%	73.33%	73.69%	74.69%	73.01%	75.84%	72.23%	74.21%	73.76%									
17	Собчак Ксения Анатольевна	1037	77	37	37	67	39	34	40	35	46	53	47	52	41	43	49	51	49	45	51	33	48	26	37									
		3.05%	4.62%	2.34%	2.41%	3.72%	2.82%	2.58%	3.11%	2.64%	2.98%	3.15%	3.07%	3.16%	3.57%	3.79%	3.83%	3.54%	2.98%	2.89%	3.43%	2.21%	2.97%	1.71%	2.58%									
18	Сурайкин Максим Александрович	258	8	13	9	10	9	10	14	8	9	14	9	8	12	11	10	11	18	13	7	14	11	14	16									
		0.76%	0.48%	0.82%	0.59%	0.56%	0.65%	0.76%	1.09%	0.60%	0.58%	0.83%	0.59%	0.49%	1.04%	0.97%	0.78%	0.76%	1.10%	0.83%	0.47%	0.94%	0.68%	0.92%	1.12%									
19	Титов Борис Юрьевич	478	29	8	13	38	18	23	19	21	17	22	18	15	23	30	13	27	25	26	21	18	15	23	16									
		1.40%	1.74%	0.51%	0.85%	2.11%	1.30%	1.74%	1.48%	1.58%	1.10%	1.31%	1.18%	0.91%	2.00%	2.64%	1.01%	1.88%	1.52%	1.67%	1.41%	1.21%	0.93%	1.51%	1.12%									
20	Явлинский Григорий Алексеевич	870	67	32	20	44	37	39	53	30	50	37	20	47	23	38	29	33	39	35	45	20	45	46	41									
		2.56%	4.02%	2.03%	1.30%	2.44%	2.68%	2.96%	4.12%	2.26%	3.24%	2.20%	1.31%	2.86%	2.00%	3.35%	2.26%	2.29%	2.38%	2.25%	3.03%	1.34%	2.78%	3.02%	2.86%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
