Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Самойловская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	819	59	84	128	57	29	1	33	8	6	28	42	22	3	5	6	4	13	36	9	8	5	4	20	8	19	67	21	5	17	7	13	11	9	22	6	4					
		6.60%	5.24%	9.51%	11.42%	5.98%	7.21%	1.00%	7.76%	6.15%	5.26%	6.51%	11.93%	3.62%	1.35%	8.62%	2.68%	2.42%	2.96%	9.30%	8.11%	10.53%	7.14%	1.68%	5.88%	2.42%	4.59%	6.52%	16.54%	6.10%	18.68%	3.95%	9.22%	12.22%	8.11%	4.74%	2.09%	4.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	53	3	2	2	7	1	0	0	0	0	0	2	2	2	1	0	1	0	1	1	1	0	1	3	3	1	7	0	2	1	2	0	1	1	3	2	0					
		0.43%	0.27%	0.23%	0.18%	0.73%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.33%	0.90%	1.72%	0.00%	0.61%	0.00%	0.26%	0.90%	1.32%	0.00%	0.42%	0.88%	0.91%	0.24%	0.68%	0.00%	2.44%	1.10%	1.13%	0.00%	1.11%	0.90%	0.65%	0.70%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9046	847	603	725	740	315	79	301	91	85	312	221	476	162	46	174	143	323	284	85	57	57	204	251	260	276	705	100	61	54	135	110	66	75	355	204	64					
		72.93%	75.22%	68.29%	64.67%	77.65%	78.36%	79.00%	70.82%	70.00%	74.56%	72.56%	62.78%	78.29%	72.65%	79.31%	77.68%	86.67%	73.58%	73.39%	76.58%	75.00%	81.43%	85.71%	73.82%	78.79%	66.67%	68.65%	78.74%	74.39%	59.34%	76.27%	78.01%	73.33%	67.57%	76.51%	71.08%	73.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	7	1	0	2	3	3	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	3	1	0	8	0	0	0	0	1	0	0	1	1	0					
		0.30%	0.62%	0.11%	0.00%	0.21%	0.75%	3.00%	0.24%	0.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.23%	0.00%	0.90%	1.32%	0.00%	0.00%	0.88%	0.30%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.22%	0.35%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
