Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Гайская городская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844					
		18.73%	19.24%	16.97%	18.83%	18.06%	19.08%	16.97%	17.01%	21.02%	17.12%	17.35%	19.43%	21.01%	18.61%	17.10%	17.65%	17.42%	22.45%	19.94%	18.34%	18.96%	19.02%	19.17%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	142	4	6	4	5	5	11	11	7	9	8	7	6	1	8	5	11	9	3	4	0	10	8					
		0.97%	0.76%	1.01%	0.55%	0.81%	0.85%	1.53%	1.60%	0.75%	1.45%	1.21%	0.94%	0.86%	0.36%	1.21%	0.60%	1.39%	1.17%	0.47%	0.69%	0.00%	1.40%	1.32%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3861	142	135	201	158	177	208	211	181	152	192	200	199	80	188	200	179	176	165	161	199	197	160					
		26.34%	27.05%	22.69%	27.42%	25.48%	30.15%	28.93%	30.67%	19.32%	24.56%	28.96%	26.99%	28.63%	29.20%	28.44%	24.01%	22.60%	22.98%	25.90%	27.85%	29.48%	27.55%	26.45%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	333	21	9	14	6	3	14	16	23	18	12	15	24	5	11	22	34	17	10	17	13	19	10					
		2.27%	4.00%	1.51%	1.91%	0.97%	0.51%	1.95%	2.33%	2.45%	2.91%	1.81%	2.02%	3.45%	1.82%	1.66%	2.64%	4.29%	2.22%	1.57%	2.94%	1.93%	2.66%	1.65%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4475	167	204	264	200	176	214	201	301	177	208	216	188	102	180	241	258	223	209	187	189	192	178					
		30.53%	31.81%	34.29%	36.02%	32.26%	29.98%	29.76%	29.22%	32.12%	28.59%	31.37%	29.15%	27.05%	37.23%	27.23%	28.93%	32.58%	29.11%	32.81%	32.35%	28.00%	26.85%	29.42%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	68	0	4	1	1	2	4	1	4	7	3	8	5	1	4	5	5	1	4	2	1	1	4					
		0.46%	0.00%	0.67%	0.14%	0.16%	0.34%	0.56%	0.15%	0.43%	1.13%	0.45%	1.08%	0.72%	0.36%	0.61%	0.60%	0.63%	0.13%	0.63%	0.35%	0.15%	0.14%	0.66%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
