Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Гусь-Хрустальная																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	430	5	5	5	6	10	5	5	10	10	5	5	10	10	5	5	10	5	5	5	10	5	7	5	5	7	5	5	5	5	5	5	5	5	5	5	5	20	15	15	20	5	15	20	20	20	15	20	15	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	46	0	0	0	0	2	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	3	1	0	0	1	0	0	0	0	1	0	1	2	1	7	2	0	1	2	5	2	3	4	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	67	0	2	0	0	1	0	1	0	3	0	0	5	3	0	0	1	1	2	2	0	0	0	0	0	1	1	0	1	2	0	0	0	0	1	0	0	5	4	0	1	3	2	5	10	5	2	1	1	1	0					
14	Число погашенных открепительных удостоверений	384	5	5	5	6	8	5	3	9	9	5	5	10	9	5	5	10	5	5	5	10	5	4	5	5	7	2	4	5	5	4	5	5	5	5	4	5	19	13	14	13	3	15	19	18	15	13	17	11	5	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	264	4	6	5	7	7	0	6	3	3	2	3	4	2	6	1	9	1	3	1	9	2	4	3	0	8	4	5	2	3	2	0	1	0	1	0	0	17	6	7	12	3	13	18	24	22	3	8	6	5	3					
		1.29%	1.58%	2.22%	5.0%	1.66%	1.36%	0.0%	2.12%	0.85%	0.85%	1.72%	1.12%	1.19%	0.57%	3.10%	1.05%	2.47%	0.58%	1.76%	0.45%	2.67%	1.13%	1.25%	1.53%	0.0%	2.08%	1.63%	1.34%	2.04%	2.47%	0.96%	0.0%	0.35%	0.0%	0.88%	0.0%	0.0%	1.72%	0.68%	0.94%	1.15%	1.46%	1.73%	1.93%	1.29%	1.28%	0.43%	0.97%	1.06%	2.01%	1.09%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	175	1	0	1	2	14	1	2	7	3	0	1	4	7	0	0	2	1	1	0	3	1	2	1	1	2	1	4	3	0	2	0	1	2	1	1	0	8	5	12	6	0	11	5	16	23	3	6	7	0	1					
		0.85%	0.39%	0.0%	1.0%	0.47%	2.73%	0.65%	0.70%	1.99%	0.85%	0.0%	0.37%	1.19%	2.01%	0.0%	0.0%	0.55%	0.58%	0.58%	0.0%	0.89%	0.56%	0.62%	0.51%	0.54%	0.52%	0.40%	1.07%	3.06%	0.0%	0.96%	0.0%	0.35%	1.31%	0.88%	0.23%	0.0%	0.80%	0.57%	1.61%	0.57%	0.0%	1.46%	0.53%	0.86%	1.34%	0.43%	0.73%	1.23%	0.0%	0.36%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	540	3	5	2	11	7	7	10	10	5	0	1	2	12	4	3	14	6	5	4	8	4	9	4	5	8	6	6	7	4	5	2	9	6	1	8	2	24	17	26	30	10	21	49	44	34	15	19	24	14	8					
		2.64%	1.18%	1.85%	2.0%	2.61%	1.36%	4.57%	3.54%	2.84%	1.42%	0.0%	0.37%	0.59%	3.44%	2.07%	3.15%	3.85%	3.50%	2.94%	1.83%	2.37%	2.27%	2.83%	2.04%	2.73%	2.08%	2.45%	1.60%	7.14%	3.30%	2.40%	3.07%	3.15%	3.94%	0.88%	1.86%	1.96%	2.42%	1.93%	3.49%	2.89%	4.87%	2.79%	5.25%	2.37%	1.98%	2.17%	2.31%	4.24%	5.64%	2.90%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	324	6	5	2	6	13	2	5	1	9	2	0	4	1	1	1	2	5	3	0	4	1	10	5	3	5	6	7	4	2	0	0	3	0	0	6	1	22	14	11	27	8	12	10	30	27	7	13	11	4	3					
		1.58%	2.37%	1.85%	2.0%	1.42%	2.53%	1.30%	1.77%	0.28%	2.57%	1.72%	0.0%	1.19%	0.28%	0.51%	1.05%	0.55%	2.92%	1.76%	0.0%	1.18%	0.56%	3.14%	2.55%	1.63%	1.30%	2.45%	1.87%	4.08%	1.65%	0.0%	0.0%	1.05%	0.0%	0.0%	1.40%	0.98%	2.22%	1.59%	1.48%	2.60%	3.90%	1.59%	1.07%	1.61%	1.57%	1.01%	1.58%	1.94%	1.61%	1.09%					
22	"5. ""За Русь Святую"""	147	1	2	0	1	5	0	1	3	0	1	3	0	7	1	0	1	0	1	0	4	1	1	6	2	4	1	2	1	0	2	2	2	2	0	1	1	5	12	7	5	0	9	4	9	8	7	9	8	3	2					
		0.71%	0.39%	0.74%	0.0%	0.23%	0.97%	0.0%	0.35%	0.85%	0.0%	0.86%	1.12%	0.0%	2.01%	0.51%	0.0%	0.27%	0.0%	0.58%	0.0%	1.18%	0.56%	0.31%	3.06%	1.09%	1.04%	0.40%	0.53%	1.02%	0.0%	0.96%	3.07%	0.70%	1.31%	0.0%	0.23%	0.98%	0.50%	1.36%	0.94%	0.48%	0.0%	1.19%	0.42%	0.48%	0.46%	1.01%	1.09%	1.41%	1.20%	0.72%					
23	"6. ""Объединенная Российская партия ""Русь"""	72	1	1	1	1	0	0	0	0	1	1	2	0	0	1	2	1	1	0	0	4	0	0	0	4	0	0	2	0	0	1	0	0	1	1	2	2	3	2	0	6	1	2	3	7	7	1	2	3	4	1					
		0.35%	0.39%	0.37%	1.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.28%	0.86%	0.74%	0.0%	0.0%	0.51%	2.10%	0.27%	0.58%	0.0%	0.0%	1.18%	0.0%	0.0%	0.0%	2.18%	0.0%	0.0%	0.53%	0.0%	0.0%	0.48%	0.0%	0.0%	0.65%	0.88%	0.46%	1.96%	0.30%	0.22%	0.0%	0.57%	0.48%	0.26%	0.32%	0.37%	0.40%	0.14%	0.24%	0.53%	1.61%	0.36%					
24	"7. ""Новый курс - Автомобильная Россия"""	129	0	0	0	7	4	0	0	1	2	0	0	6	1	1	0	1	0	0	0	1	2	1	3	1	1	2	1	2	0	2	0	6	0	0	0	0	12	5	5	1	3	7	8	21	13	1	2	3	2	1					
		0.63%	0.0%	0.0%	0.0%	1.66%	0.78%	0.0%	0.0%	0.28%	0.57%	0.0%	0.0%	1.78%	0.28%	0.51%	0.0%	0.27%	0.0%	0.0%	0.0%	0.29%	1.13%	0.31%	1.53%	0.54%	0.26%	0.81%	0.26%	2.04%	0.0%	0.96%	0.0%	2.10%	0.0%	0.0%	0.0%	0.0%	1.21%	0.57%	0.67%	0.09%	1.46%	0.93%	0.85%	1.13%	0.75%	0.14%	0.24%	0.53%	0.80%	0.36%					
25	"8. ""Народно-республиканская партия России"""	39	2	0	0	1	1	0	0	3	0	0	0	0	1	0	0	1	2	1	0	0	0	0	1	0	3	1	2	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	6	2	4	1	2	1	0	0					
		0.19%	0.79%	0.0%	0.0%	0.23%	0.19%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.27%	1.16%	0.58%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.78%	0.40%	0.53%	0.0%	0.0%	0.48%	0.0%	0.35%	0.0%	0.0%	0.23%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.10%	0.23%	0.14%	0.24%	0.17%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	102	0	1	0	0	4	1	2	4	2	0	0	1	3	0	0	2	1	0	0	0	0	3	1	1	4	5	1	0	0	0	0	1	0	2	2	0	2	6	2	10	2	4	3	12	13	4	0	3	0	0					
		0.49%	0.0%	0.37%	0.0%	0.0%	0.78%	0.65%	0.70%	1.13%	0.57%	0.0%	0.0%	0.29%	0.86%	0.0%	0.0%	0.55%	0.58%	0.0%	0.0%	0.0%	0.0%	0.94%	0.51%	0.54%	1.04%	2.04%	0.26%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	1.76%	0.46%	0.0%	0.20%	0.68%	0.26%	0.96%	0.97%	0.53%	0.32%	0.64%	0.75%	0.57%	0.0%	0.53%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1097	51	34	2	11	37	7	36	51	43	14	29	3	38	33	11	24	8	9	42	13	13	31	14	13	40	11	38	2	12	5	17	13	11	5	34	4	19	37	33	27	2	17	14	54	62	31	16	10	11	5					
		5.36%	20.15%	12.59%	2.0%	2.61%	7.22%	4.57%	12.76%	14.52%	12.28%	12.06%	10.86%	0.89%	10.91%	17.09%	11.57%	6.61%	4.67%	5.29%	19.26%	3.85%	7.38%	9.74%	7.14%	7.10%	10.41%	4.50%	10.18%	2.04%	9.91%	2.40%	26.15%	4.56%	7.23%	4.42%	7.94%	3.92%	1.92%	4.21%	4.44%	2.60%	0.97%	2.26%	1.50%	2.91%	3.62%	4.48%	1.95%	1.76%	4.43%	1.81%					
28	"11. ""Истинные патриоты России"""	21	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	3	1	2	0	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.23%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.30%	0.40%	0.26%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.16%	0.05%	0.28%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	186	3	4	1	2	5	2	4	3	0	2	1	2	1	1	0	3	1	1	4	3	6	2	1	2	2	1	3	2	4	3	0	2	0	1	2	0	11	3	4	8	2	5	8	21	24	6	10	3	4	3					
		0.90%	1.18%	1.48%	1.0%	0.47%	0.97%	1.30%	1.41%	0.85%	0.0%	1.72%	0.37%	0.59%	0.28%	0.51%	0.0%	0.82%	0.58%	0.58%	1.83%	0.89%	3.40%	0.62%	0.51%	1.09%	0.52%	0.40%	0.80%	2.04%	3.30%	1.44%	0.0%	0.70%	0.0%	0.88%	0.46%	0.0%	1.11%	0.34%	0.53%	0.77%	0.97%	0.66%	0.85%	1.13%	1.40%	0.86%	1.21%	0.53%	1.61%	1.09%					
30	"13. ""Демократическая партия России"""	46	0	1	0	2	1	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	2	1	2	2	1	1	7	5	4	2	2	1	0	0					
		0.22%	0.0%	0.37%	0.0%	0.47%	0.19%	0.0%	0.35%	0.28%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.52%	0.40%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.11%	0.26%	0.19%	0.48%	0.13%	0.75%	0.26%	0.23%	0.28%	0.24%	0.17%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	53	1	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	3	1	2	0	0	0	0	4	2	1	1	0	3	0	11	8	2	3	1	1	0					
		0.25%	0.39%	0.37%	0.0%	0.0%	0.19%	0.0%	0.0%	0.28%	0.0%	0.0%	0.37%	0.0%	0.28%	0.0%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.26%	0.0%	0.0%	1.44%	1.53%	0.70%	0.0%	0.0%	0.0%	0.0%	0.40%	0.22%	0.13%	0.09%	0.0%	0.39%	0.0%	0.59%	0.46%	0.28%	0.36%	0.17%	0.40%	0.0%					
32	"15. ""Партия СЛОН"""	46	0	0	0	0	1	0	1	0	2	0	1	0	1	0	0	3	1	0	1	0	0	1	0	2	0	0	4	1	0	0	0	1	0	0	0	0	1	4	2	4	0	1	4	5	3	0	2	0	0	0					
		0.22%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.35%	0.0%	0.57%	0.0%	0.37%	0.0%	0.28%	0.0%	0.0%	0.82%	0.58%	0.0%	0.45%	0.0%	0.0%	0.31%	0.0%	1.09%	0.0%	0.0%	1.07%	1.02%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.10%	0.45%	0.26%	0.38%	0.0%	0.13%	0.42%	0.26%	0.17%	0.0%	0.24%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1435	29	23	1	42	25	4	15	18	47	8	11	32	30	7	4	13	11	12	7	24	11	31	6	22	30	8	17	10	9	14	0	15	9	13	15	3	59	64	44	112	8	50	69	149	143	50	55	40	8	8					
		7.01%	11.46%	8.51%	1.0%	9.97%	4.88%	2.61%	5.31%	5.12%	13.42%	6.89%	4.11%	9.52%	8.62%	3.62%	4.21%	3.58%	6.43%	7.05%	3.21%	7.12%	6.25%	9.74%	3.06%	12.02%	7.81%	3.27%	4.55%	10.20%	7.43%	6.73%	0.0%	5.26%	5.92%	11.50%	3.50%	2.94%	5.97%	7.29%	5.92%	10.81%	3.90%	6.65%	7.40%	8.03%	8.35%	7.23%	6.70%	7.06%	3.22%	2.90%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	80	1	2	0	5	1	0	0	2	1	0	3	0	1	0	0	3	0	2	1	2	1	0	3	1	3	1	4	0	0	1	0	1	0	0	0	0	7	7	1	2	0	5	3	2	4	1	1	2	4	2					
		0.39%	0.39%	0.74%	0.0%	1.18%	0.19%	0.0%	0.0%	0.56%	0.28%	0.0%	1.12%	0.0%	0.28%	0.0%	0.0%	0.82%	0.0%	1.17%	0.45%	0.59%	0.56%	0.0%	1.53%	0.54%	0.78%	0.40%	1.07%	0.0%	0.0%	0.48%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.70%	0.79%	0.13%	0.19%	0.0%	0.66%	0.32%	0.10%	0.23%	0.14%	0.12%	0.35%	1.61%	0.72%					
35	"18. ""ЛДПР"""	3582	37	61	22	102	78	26	48	65	68	34	42	100	48	35	17	28	17	34	21	70	27	42	39	60	78	26	48	19	2	30	5	43	22	11	64	11	169	153	131	184	37	114	182	387	289	154	141	80	36	45					
		17.51%	14.62%	22.59%	22.0%	24.22%	15.23%	16.99%	17.02%	18.51%	19.42%	29.31%	15.73%	29.76%	13.79%	18.13%	17.89%	7.71%	9.94%	20.0%	9.63%	20.77%	15.34%	13.20%	19.89%	32.78%	20.31%	10.65%	12.86%	19.38%	1.65%	14.42%	7.69%	15.08%	14.47%	9.73%	14.95%	10.78%	17.10%	17.44%	17.63%	17.76%	18.04%	15.17%	19.52%	20.87%	16.89%	22.28%	17.19%	14.13%	14.51%	16.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	554	3	6	1	27	13	0	9	6	6	1	14	3	0	3	4	14	2	3	7	6	2	8	6	3	11	18	8	2	4	3	2	11	0	3	5	3	17	25	20	26	17	22	27	49	32	18	34	23	16	11					
		2.70%	1.18%	2.22%	1.0%	6.41%	2.53%	0.0%	3.19%	1.70%	1.71%	0.86%	5.24%	0.89%	0.0%	1.55%	4.21%	3.85%	1.16%	1.76%	3.21%	1.78%	1.13%	2.51%	3.06%	1.63%	2.86%	7.37%	2.14%	2.04%	3.30%	1.44%	3.07%	3.85%	0.0%	2.65%	1.16%	2.94%	1.72%	2.85%	2.69%	2.50%	8.29%	2.92%	2.89%	2.64%	1.87%	2.60%	4.14%	4.06%	6.45%	4.0%					
37	"20. ""Политическая партия ""Единая Россия"""	7431	78	71	50	101	218	73	113	116	88	38	102	146	118	66	37	201	78	75	99	130	60	107	68	42	102	92	131	33	73	57	11	130	55	63	108	37	428	297	318	285	57	256	358	652	568	245	329	251	84	136					
		36.33%	30.83%	26.29%	50.0%	23.99%	42.57%	47.71%	40.07%	33.04%	25.14%	32.75%	38.20%	43.45%	33.90%	34.19%	38.94%	55.37%	45.61%	44.11%	45.41%	38.57%	34.09%	33.64%	34.69%	22.95%	26.56%	37.70%	35.12%	33.67%	60.33%	27.40%	16.92%	45.61%	36.18%	55.75%	25.23%	36.27%	43.31%	33.86%	42.79%	27.50%	27.80%	34.08%	38.41%	35.16%	33.19%	35.45%	40.12%	44.34%	33.87%	49.45%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	3	0	2	0	2	3	0	2	2	1	4	2	0	1	1	0					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	1.30%	0.0%	0.0%	0.28%	0.0%	0.0%	0.29%	0.0%	0.51%	0.0%	0.0%	0.58%	0.58%	0.0%	0.29%	0.56%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.65%	0.0%	0.70%	0.0%	0.20%	0.0%	0.26%	0.28%	0.0%	0.26%	0.21%	0.05%	0.23%	0.28%	0.0%	0.17%	0.40%	0.0%					
39	"22. ""Развитие предпринимательства"""	29	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	3	2	1	0	2	0	1	5	4	0	1	1	0	0					
		0.14%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.30%	0.22%	0.13%	0.0%	0.97%	0.0%	0.10%	0.26%	0.23%	0.0%	0.12%	0.17%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2832	19	35	6	59	47	20	20	47	51	5	36	18	42	18	10	32	27	11	26	40	31	47	11	17	64	43	63	6	4	64	23	26	36	2	131	32	90	158	60	209	42	141	85	229	300	107	126	60	26	30					
		13.84%	7.50%	12.96%	6.0%	14.01%	9.17%	13.07%	7.09%	13.39%	14.57%	4.31%	13.48%	5.35%	12.06%	9.32%	10.52%	8.81%	15.78%	6.47%	11.92%	11.86%	17.61%	14.77%	5.61%	9.28%	16.66%	17.62%	16.89%	6.12%	3.30%	30.76%	35.38%	9.12%	23.68%	1.76%	30.60%	31.37%	9.10%	18.01%	8.07%	20.17%	20.48%	18.77%	9.12%	12.35%	17.53%	15.48%	15.36%	10.60%	10.48%	10.90%					
																																																									
41	Против всех	805	10	9	3	25	22	5	6	5	7	6	10	8	24	10	2	4	2	4	2	4	10	19	18	0	8	11	20	3	4	4	1	6	6	9	37	3	36	39	34	44	3	32	38	89	76	20	31	15	8	13					
		3.93%	3.95%	3.33%	3.0%	5.93%	4.29%	3.26%	2.12%	1.42%	2.0%	5.17%	3.74%	2.38%	6.89%	5.18%	2.10%	1.10%	1.16%	2.35%	0.91%	1.18%	5.68%	5.97%	9.18%	0.0%	2.08%	4.50%	5.36%	3.06%	3.30%	1.92%	1.53%	2.10%	3.94%	7.96%	8.64%	2.94%	3.64%	4.44%	4.57%	4.24%	1.46%	4.26%	4.07%	4.80%	4.44%	2.89%	3.78%	2.65%	3.22%	4.72%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
