Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    район Фили-Давыдково																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №2658	УИК №2659	УИК №2660	УИК №2661	УИК №2662	УИК №2663	УИК №2664	УИК №2665	УИК №2666	УИК №2667	УИК №2668	УИК №2669	УИК №2670	УИК №2671	УИК №2672	УИК №2673	УИК №2674	УИК №2675	УИК №2676	УИК №2677	УИК №2678	УИК №2679	УИК №2680	УИК №2681	УИК №2682	УИК №2683	УИК №2684	УИК №2685					
		5.93%	10.82%	0.00%	5.70%	7.27%	8.48%	6.13%	7.19%	4.59%	5.59%	7.55%	7.69%	5.50%	4.05%	5.62%	3.66%	5.93%	5.56%	10.02%	7.87%	7.46%	7.26%	4.88%	6.43%	4.28%	4.08%	4.04%	4.52%	3.97%					
19	. Малышкин Олег Александрович	441	13	0	31	7	12	20	11	18	19	13	7	20	18	17	12	29	8	16	14	11	16	17	17	21	17	16	24	17					
		1.06%	0.82%	0.00%	2.18%	0.59%	1.07%	1.70%	0.75%	1.12%	1.08%	0.79%	0.61%	1.47%	1.12%	0.97%	1.05%	1.46%	0.49%	1.10%	1.24%	0.87%	1.32%	1.30%	1.04%	0.99%	0.81%	0.85%	1.47%	0.87%					
20	. Миронов Сергей Михайлович	251	4	0	28	8	3	4	9	6	7	6	8	13	8	10	13	7	9	9	6	7	6	7	8	18	10	13	13	11					
		0.60%	0.25%	0.00%	1.97%	0.67%	0.27%	0.34%	0.62%	0.37%	0.40%	0.36%	0.70%	0.95%	0.50%	0.57%	1.13%	0.35%	0.55%	0.62%	0.53%	0.56%	0.50%	0.53%	0.49%	0.85%	0.47%	0.69%	0.79%	0.56%					
21	. Путин Владимир Владимирович	30504	711	455	937	811	742	810	1037	1182	1303	1108	843	1031	1287	1229	929	1505	1286	873	765	888	818	986	1212	1647	1704	1523	1286	1596					
		73.00%	44.72%	100.00%	65.89%	67.81%	66.25%	68.99%	70.98%	73.28%	74.37%	66.95%	73.69%	75.59%	80.29%	70.47%	80.92%	75.67%	78.61%	59.92%	67.64%	70.48%	67.49%	75.15%	74.22%	77.54%	80.76%	80.92%	78.51%	81.26%					
22	. Хакамада Ирина Муцуовна	2676	164	0	111	79	74	90	99	101	135	154	24	102	63	156	63	102	84	172	61	98	105	101	117	91	94	95	66	75					
		6.40%	10.31%	0.00%	7.81%	6.61%	6.61%	7.67%	6.78%	6.26%	7.71%	9.31%	2.10%	7.48%	3.93%	8.94%	5.49%	5.13%	5.13%	11.81%	5.39%	7.78%	8.66%	7.70%	7.16%	4.28%	4.45%	5.05%	4.03%	3.82%					
23	. Харитонов Николай Михайлович	3325	390	0	142	129	107	76	139	156	96	114	87	89	72	136	66	128	127	113	135	107	98	113	99	149	107	133	102	115					
		7.96%	24.53%	0.00%	9.99%	10.79%	9.55%	6.47%	9.51%	9.67%	5.48%	6.89%	7.60%	6.52%	4.49%	7.80%	5.75%	6.44%	7.76%	7.76%	11.94%	8.49%	8.09%	8.61%	6.06%	7.02%	5.07%	7.07%	6.23%	5.86%					
																																			
24	Против всех	1813	125	0	74	67	78	90	40	59	88	118	85	23	68	87	23	87	26	116	52	49	70	12	61	88	79	26	64	58					
		4.34%	7.86%	0.00%	5.20%	5.60%	6.96%	7.67%	2.74%	3.66%	5.02%	7.13%	7.43%	1.69%	4.24%	4.99%	2.00%	4.37%	1.59%	7.96%	4.60%	3.89%	5.78%	0.91%	3.74%	4.14%	3.74%	1.38%	3.91%	2.95%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
