Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    территориальная избирательная комиссия Юрьев-Польского района																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291					
24	7.Политическая партия «Либерально-демократическая партия России»	2309	192	218	89	84	84	230	87	99	129	119	27	26	23	15	8	13	80	23	13	42	8	28	32	15	53	5	37	18	48	38	12	36	9	18	78	60	42	94	59	18					
		11.37%	10.37%	11.17%	11.47%	11.20%	10.43%	11.82%	11.79%	12.96%	16.02%	14.42%	12.11%	12.15%	11.50%	11.81%	8.79%	7.69%	17.47%	9.24%	5.60%	11.20%	7.41%	12.61%	11.68%	7.01%	11.30%	5.95%	9.54%	14.29%	9.66%	9.92%	10.71%	13.43%	4.46%	7.50%	11.11%	10.03%	12.92%	11.85%	11.94%	6.72%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1508	155	142	59	49	55	166	85	74	30	90	13	4	20	7	7	11	28	19	7	22	5	7	17	13	41	0	50	5	21	11	6	45	10	2	58	41	16	76	35	6					
		7.42%	8.37%	7.28%	7.60%	6.53%	6.83%	8.53%	11.52%	9.69%	3.73%	10.91%	5.83%	1.87%	10.00%	5.51%	7.69%	6.51%	6.11%	7.63%	3.02%	5.87%	4.63%	3.15%	6.20%	6.07%	8.74%	0.00%	12.89%	3.97%	4.23%	2.87%	5.36%	16.79%	4.95%	0.83%	8.26%	6.86%	4.92%	9.58%	7.09%	2.24%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	228	23	49	17	6	21	20	12	9	4	6	4	1	2	0	0	1	6	5	1	6	0	0	2	1	1	0	4	0	4	4	0	2	0	0	6	2	0	5	2	2					
		1.12%	1.24%	2.51%	2.19%	0.80%	2.61%	1.03%	1.63%	1.18%	0.50%	0.73%	1.79%	0.47%	1.00%	0.00%	0.00%	0.59%	1.31%	2.01%	0.43%	1.60%	0.00%	0.00%	0.73%	0.47%	0.21%	0.00%	1.03%	0.00%	0.80%	1.04%	0.00%	0.75%	0.00%	0.00%	0.85%	0.33%	0.00%	0.63%	0.40%	0.75%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12351	1058	1114	445	473	486	1136	420	424	505	426	143	142	108	84	64	116	266	158	184	230	84	175	191	136	296	60	225	83	358	241	76	134	147	180	445	404	209	425	325	175					
		60.79%	57.16%	57.10%	57.35%	63.07%	60.37%	58.38%	56.91%	55.50%	62.73%	51.64%	64.13%	66.36%	54.00%	66.14%	70.33%	68.64%	58.08%	63.45%	79.31%	61.33%	77.78%	78.83%	69.71%	63.55%	63.11%	71.43%	57.99%	65.87%	72.03%	62.92%	67.86%	50.00%	72.77%	75.00%	63.39%	67.56%	64.31%	53.59%	65.79%	65.30%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	98	12	14	4	2	10	14	4	3	4	4	0	1	5	0	0	0	1	3	0	1	0	0	1	0	1	1	2	0	0	3	0	0	0	0	0	1	0	4	3	0					
		0.48%	0.65%	0.72%	0.52%	0.27%	1.24%	0.72%	0.54%	0.39%	0.50%	0.48%	0.00%	0.47%	2.50%	0.00%	0.00%	0.00%	0.22%	1.20%	0.00%	0.27%	0.00%	0.00%	0.36%	0.00%	0.21%	1.19%	0.52%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.50%	0.61%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
