Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    ТИК Чердынского МР																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №4201	УИК №4202	УИК №4203	УИК №4204	УИК №4205	УИК №4206	УИК №4207	УИК №4208	УИК №4209	УИК №4210	УИК №4211	УИК №4212	УИК №4213	УИК №4214	УИК №4215	УИК №4216	УИК №4217	УИК №4218	УИК №4219	УИК №4220	УИК №4221	УИК №4222	УИК №4223	УИК №4224	УИК №4225	УИК №4226	УИК №4227	УИК №4228	УИК №4229	УИК №4230	УИК №4231					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	385	32	24	24	15	22	2	2	44	4	2	3	24	30	4	3	10	25	19	7	9	15	7	4	3	3	8	8	15	8	4	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	166	12	4	15	8	6	0	1	15	2	0	0	13	9	0	0	3	10	14	4	1	8	4	2	1	2	5	7	15	0	1	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	82	14	2	9	5	1	1	1	5	0	0	0	2	8	2	1	5	4	2	1	0	2	1	1	1	1	1	4	2	1	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	219	20	20	9	7	16	2	1	29	2	2	3	11	21	4	3	7	15	5	3	8	7	3	2	2	1	3	1	0	8	3	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	235	24	15	17	11	1	0	0	28	2	0	6	11	18	4	3	8	15	2	2	1	16	4	1	4	1	1	6	16	9	6	3					
		2.19%	2.56%	2.60%	2.16%	2.36%	0.74%	0.00%	0.00%	2.53%	1.40%	0.00%	5.41%	1.92%	2.41%	3.28%	3.80%	1.75%	2.31%	0.67%	0.67%	0.41%	3.49%	1.38%	0.74%	3.17%	0.83%	0.35%	2.11%	3.40%	4.02%	4.03%	1.49%					
19	2.Всероссийская политическая партия «Гражданская Сила»	59	4	11	2	1	0	0	0	8	0	0	0	3	4	2	0	5	3	2	0	0	3	5	0	0	0	1	1	2	2	0	0					
		0.55%	0.43%	1.91%	0.25%	0.21%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.52%	0.54%	1.64%	0.00%	1.09%	0.46%	0.67%	0.00%	0.00%	0.65%	1.73%	0.00%	0.00%	0.00%	0.35%	0.35%	0.42%	0.89%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	1	0	0	1	0	1	0	1	0	0	0	1	0	1					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.70%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.31%	0.33%	0.00%	0.00%	0.22%	0.00%	0.74%	0.00%	0.83%	0.00%	0.00%	0.00%	0.45%	0.00%	0.50%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	455	40	34	49	27	4	3	2	62	10	0	2	15	59	1	2	10	28	8	15	7	8	14	9	2	3	5	4	10	5	7	10					
		4.23%	4.26%	5.89%	6.22%	5.78%	2.94%	3.30%	1.98%	5.60%	6.99%	0.00%	1.80%	2.61%	7.91%	0.82%	2.53%	2.19%	4.31%	2.67%	5.05%	2.85%	1.74%	4.84%	6.62%	1.59%	2.50%	1.74%	1.41%	2.12%	2.23%	4.70%	4.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	71	3	5	5	1	2	0	0	10	0	0	0	5	9	2	0	6	10	1	0	2	2	2	0	0	1	0	1	3	1	0	0					
		0.66%	0.32%	0.87%	0.63%	0.21%	1.47%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%	0.87%	1.21%	1.64%	0.00%	1.31%	1.54%	0.33%	0.00%	0.81%	0.44%	0.69%	0.00%	0.00%	0.83%	0.00%	0.35%	0.64%	0.45%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	1	1	3	2	0	0	0	0	1	0	0	5	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	1	0	0					
		0.17%	0.11%	0.17%	0.38%	0.43%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.21%	0.45%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1230	124	81	92	69	9	15	5	128	11	4	14	48	120	19	5	30	119	22	18	20	52	31	8	9	5	22	16	56	34	19	25					
		11.44%	13.21%	14.04%	11.68%	14.78%	6.62%	16.48%	4.95%	11.55%	7.69%	5.13%	12.61%	8.36%	16.09%	15.57%	6.33%	6.56%	18.34%	7.33%	6.06%	8.13%	11.33%	10.73%	5.88%	7.14%	4.17%	7.67%	5.63%	11.89%	15.18%	12.75%	12.44%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	601	95	50	44	22	9	2	3	75	7	4	4	17	47	3	0	36	33	14	4	6	23	17	2	7	0	13	10	25	12	6	11					
		5.59%	10.12%	8.67%	5.58%	4.71%	6.62%	2.20%	2.97%	6.77%	4.90%	5.13%	3.60%	2.96%	6.30%	2.46%	0.00%	7.88%	5.08%	4.67%	1.35%	2.44%	5.01%	5.88%	1.47%	5.56%	0.00%	4.53%	3.52%	5.31%	5.36%	4.03%	5.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	64	5	4	10	4	0	0	1	6	0	2	0	4	6	1	1	4	2	0	0	3	2	2	2	1	1	0	0	1	2	0	0					
		0.60%	0.53%	0.69%	1.27%	0.86%	0.00%	0.00%	0.99%	0.54%	0.00%	2.56%	0.00%	0.70%	0.80%	0.82%	1.27%	0.88%	0.31%	0.00%	0.00%	1.22%	0.44%	0.69%	1.47%	0.79%	0.83%	0.00%	0.00%	0.21%	0.89%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7907	632	373	557	324	107	71	85	774	111	68	83	458	477	85	68	356	427	250	254	206	351	212	111	102	107	240	245	355	156	111	151					
		73.52%	67.31%	64.64%	70.69%	69.38%	78.68%	78.02%	84.16%	69.86%	77.62%	87.18%	74.77%	79.79%	63.94%	69.67%	86.08%	77.90%	65.79%	83.33%	85.52%	83.74%	76.47%	73.36%	81.62%	80.95%	89.17%	83.62%	86.27%	75.37%	69.64%	74.50%	75.12%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	4	0	3	1	2	0	0	6	0	0	0	6	2	0	0	0	6	0	1	0	0	0	1	1	0	0	0	1	0	0	0					
		0.32%	0.43%	0.00%	0.38%	0.21%	1.47%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	1.05%	0.27%	0.00%	0.00%	0.00%	0.92%	0.00%	0.34%	0.00%	0.00%	0.00%	0.74%	0.79%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
