Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Райчихинская городская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	195	14	7	5	8	7	8	16	13	5	1	10	6	4	14	10	3	2	8	7	13	8	4	2	8	12					
		1.18%	1.85%	0.69%	0.77%	0.61%	0.60%	0.93%	2.03%	1.88%	1.59%	0.46%	2.08%	2.54%	2.20%	2.59%	1.70%	1.96%	1.14%	0.90%	0.53%	0.91%	0.61%	1.38%	0.88%	2.21%	2.06%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	173	11	18	9	10	14	16	12	7	4	1	3	0	2	4	5	1	1	5	11	12	13	3	2	1	8					
		1.05%	1.45%	1.78%	1.39%	0.77%	1.20%	1.87%	1.52%	1.01%	1.27%	0.46%	0.62%	0.0%	1.10%	0.74%	0.85%	0.65%	0.57%	0.56%	0.83%	0.84%	1.00%	1.03%	0.88%	0.27%	1.37%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	584	22	30	10	66	41	16	23	15	22	3	21	8	9	23	21	8	2	31	57	61	37	9	9	18	22					
		3.55%	2.91%	2.97%	1.55%	5.11%	3.52%	1.87%	2.92%	2.18%	7.00%	1.38%	4.38%	3.38%	4.97%	4.25%	3.58%	5.22%	1.14%	3.51%	4.33%	4.28%	2.86%	3.11%	4.0%	4.98%	3.78%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	436	15	25	17	41	37	33	24	20	9	4	19	10	3	12	3	1	2	18	36	46	39	4	5	5	8					
		2.65%	1.98%	2.47%	2.64%	3.17%	3.18%	3.86%	3.04%	2.90%	2.86%	1.85%	3.96%	4.23%	1.65%	2.22%	0.51%	0.65%	1.14%	2.03%	2.73%	3.23%	3.01%	1.38%	2.22%	1.38%	1.37%					
22	"5. ""За Русь Святую"""	66	2	3	2	4	5	4	1	2	0	1	3	1	2	4	1	0	0	8	3	8	3	5	2	0	2					
		0.40%	0.26%	0.29%	0.31%	0.30%	0.42%	0.46%	0.12%	0.29%	0.0%	0.46%	0.62%	0.42%	1.10%	0.74%	0.17%	0.0%	0.0%	0.90%	0.22%	0.56%	0.23%	1.73%	0.88%	0.0%	0.34%					
23	"6. ""Объединенная Российская партия ""Русь"""	52	2	2	2	1	1	3	0	0	0	0	2	2	2	2	4	1	0	2	4	4	7	3	0	1	7					
		0.31%	0.26%	0.19%	0.31%	0.07%	0.08%	0.35%	0.0%	0.0%	0.0%	0.0%	0.41%	0.84%	1.10%	0.37%	0.68%	0.65%	0.0%	0.22%	0.30%	0.28%	0.54%	1.03%	0.0%	0.27%	1.20%					
24	"7. ""Новый курс - Автомобильная Россия"""	113	6	4	5	11	3	11	1	2	1	0	5	2	1	0	4	2	4	5	8	18	13	2	0	4	1					
		0.68%	0.79%	0.39%	0.77%	0.85%	0.25%	1.28%	0.12%	0.29%	0.31%	0.0%	1.04%	0.84%	0.55%	0.0%	0.68%	1.30%	2.29%	0.56%	0.60%	1.26%	1.00%	0.69%	0.0%	1.10%	0.17%					
25	"8. ""Народно-республиканская партия России"""	18	0	0	1	1	0	2	1	0	2	0	1	2	0	1	0	0	1	0	2	0	3	0	0	0	1					
		0.10%	0.0%	0.0%	0.15%	0.07%	0.0%	0.23%	0.12%	0.0%	0.63%	0.0%	0.20%	0.84%	0.0%	0.18%	0.0%	0.0%	0.57%	0.0%	0.15%	0.0%	0.23%	0.0%	0.0%	0.0%	0.17%					
26	"9. ""Российская экологическая партия ""Зеленые"""	42	4	4	1	5	2	0	3	3	0	1	1	1	0	4	0	0	0	2	2	4	2	0	0	2	1					
		0.25%	0.52%	0.39%	0.15%	0.38%	0.17%	0.0%	0.38%	0.43%	0.0%	0.46%	0.20%	0.42%	0.0%	0.74%	0.0%	0.0%	0.0%	0.22%	0.15%	0.28%	0.15%	0.0%	0.0%	0.55%	0.17%					
27	"10. ""Аграрная партия России"""	438	33	35	13	38	30	11	18	15	8	9	22	9	4	24	14	8	2	19	25	28	31	14	2	13	13					
		2.66%	4.37%	3.46%	2.02%	2.94%	2.57%	1.28%	2.28%	2.18%	2.54%	4.16%	4.59%	3.81%	2.20%	4.44%	2.38%	5.22%	1.14%	2.15%	1.89%	1.96%	2.39%	4.84%	0.88%	3.60%	2.23%					
28	"11. ""Истинные патриоты России"""	47	0	0	0	1	0	31	1	1	1	0	1	0	2	0	1	1	0	2	2	1	2	0	0	0	0					
		0.28%	0.0%	0.0%	0.0%	0.07%	0.0%	3.63%	0.12%	0.14%	0.31%	0.0%	0.20%	0.0%	1.10%	0.0%	0.17%	0.65%	0.0%	0.22%	0.15%	0.07%	0.15%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	116	3	11	4	5	10	4	5	8	4	0	3	1	4	7	5	3	1	1	6	9	8	2	4	4	4					
		0.70%	0.39%	1.09%	0.62%	0.38%	0.85%	0.46%	0.63%	1.16%	1.27%	0.0%	0.62%	0.42%	2.20%	1.29%	0.85%	1.96%	0.57%	0.11%	0.45%	0.63%	0.61%	0.69%	1.77%	1.10%	0.68%					
30	"13. ""Демократическая партия России"""	68	3	5	6	1	3	1	0	3	0	0	1	0	0	6	4	0	1	10	6	2	11	1	0	3	1					
		0.41%	0.39%	0.49%	0.93%	0.07%	0.25%	0.11%	0.0%	0.43%	0.0%	0.0%	0.20%	0.0%	0.0%	1.11%	0.68%	0.0%	0.57%	1.13%	0.45%	0.14%	0.85%	0.34%	0.0%	0.83%	0.17%					
31	"14. ""Великая Россия - Евразийский Союз"""	42	1	3	2	3	0	2	2	0	5	4	3	1	0	6	2	0	0	1	1	0	2	0	0	3	1					
		0.25%	0.13%	0.29%	0.31%	0.23%	0.0%	0.23%	0.25%	0.0%	1.59%	1.85%	0.62%	0.42%	0.0%	1.11%	0.34%	0.0%	0.0%	0.11%	0.07%	0.0%	0.15%	0.0%	0.0%	0.83%	0.17%					
32	"15. ""Партия СЛОН"""	15	2	2	0	2	0	1	0	1	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	1	0					
		0.09%	0.26%	0.19%	0.0%	0.15%	0.0%	0.11%	0.0%	0.14%	0.0%	0.0%	0.41%	0.0%	0.55%	0.18%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.27%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	936	30	60	53	68	71	37	51	45	8	12	31	9	13	31	29	12	7	42	93	83	85	12	19	13	22					
		5.69%	3.97%	5.94%	8.24%	5.26%	6.10%	4.33%	6.48%	6.54%	2.54%	5.55%	6.47%	3.81%	7.18%	5.74%	4.94%	7.84%	4.02%	4.75%	7.06%	5.82%	6.57%	4.15%	8.44%	3.60%	3.78%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	1	2	1	0	2	3	7	1	1	0	2	2	0	2	2	0	2	0	6	0	2	1	0	0	2					
		0.23%	0.13%	0.19%	0.15%	0.0%	0.17%	0.35%	0.88%	0.14%	0.31%	0.0%	0.41%	0.84%	0.0%	0.37%	0.34%	0.0%	1.14%	0.0%	0.45%	0.0%	0.15%	0.34%	0.0%	0.0%	0.34%					
35	"18. ""ЛДПР"""	3301	157	199	146	260	243	250	186	135	65	57	97	54	41	111	80	28	42	157	217	255	243	59	44	77	98					
		20.07%	20.79%	19.72%	22.70%	20.13%	20.89%	29.30%	23.63%	19.62%	20.70%	26.38%	20.25%	22.88%	22.65%	20.55%	13.65%	18.30%	24.13%	17.78%	16.48%	17.90%	18.79%	20.41%	19.55%	21.32%	16.86%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	436	22	25	13	33	27	14	10	12	6	5	6	2	4	12	24	4	3	36	26	56	43	7	3	17	26					
		2.65%	2.91%	2.47%	2.02%	2.55%	2.32%	1.64%	1.27%	1.74%	1.91%	2.31%	1.25%	0.84%	2.20%	2.22%	4.09%	2.61%	1.72%	4.07%	1.97%	3.93%	3.32%	2.42%	1.33%	4.70%	4.47%					
37	"20. ""Политическая партия ""Единая Россия"""	4918	215	295	160	450	317	258	244	261	92	48	129	63	56	139	172	53	55	271	427	428	375	104	60	87	159					
		29.91%	28.47%	29.23%	24.88%	34.85%	27.25%	30.24%	31.00%	37.93%	29.29%	22.22%	26.93%	26.69%	30.93%	25.74%	29.35%	34.64%	31.60%	30.69%	32.44%	30.05%	29.00%	35.98%	26.66%	24.09%	27.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	0	0	0	3	1	4	0	3	1	0	0	0	0	1	3	0	0	2	5	4	4	0	0	1	0					
		0.19%	0.0%	0.0%	0.0%	0.23%	0.08%	0.46%	0.0%	0.43%	0.31%	0.0%	0.0%	0.0%	0.0%	0.18%	0.51%	0.0%	0.0%	0.22%	0.37%	0.28%	0.30%	0.0%	0.0%	0.27%	0.0%					
39	"22. ""Развитие предпринимательства"""	26	3	1	1	1	1	2	0	0	0	0	3	0	0	0	2	0	0	2	1	0	6	1	2	0	0					
		0.15%	0.39%	0.09%	0.15%	0.07%	0.08%	0.23%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.22%	0.07%	0.0%	0.46%	0.34%	0.88%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3547	151	228	162	213	291	88	154	107	57	63	81	51	24	95	163	21	34	218	360	336	303	51	59	80	157					
		21.57%	20.0%	22.59%	25.19%	16.49%	25.02%	10.31%	19.56%	15.55%	18.15%	29.16%	16.91%	21.61%	13.25%	17.59%	27.81%	13.72%	19.54%	24.68%	27.35%	23.59%	23.43%	17.64%	26.22%	22.16%	27.02%					
																																
41	Против всех	607	39	38	22	55	48	44	25	27	23	7	27	4	5	28	29	7	11	31	0	40	46	4	6	16	25					
		3.69%	5.16%	3.76%	3.42%	4.26%	4.12%	5.15%	3.17%	3.92%	7.32%	3.24%	5.63%	1.69%	2.76%	5.18%	4.94%	4.57%	6.32%	3.51%	0.0%	2.80%	3.55%	1.38%	2.66%	4.43%	4.30%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
