Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																										
Дата голосования: 04.12.2011																										
																										
Наименование Избирательной комиссии:    Красноуральская городская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049					
		1.62%	1.28%	2.05%	1.82%	1.32%	2.07%	1.26%	1.33%	1.28%	1.49%	2.18%	0.90%	1.36%	1.44%	2.44%	1.43%	3.33%	0.00%	1.13%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4405	133	209	122	282	419	456	323	348	412	487	203	189	239	286	118	19	62	89	9					
		34.54%	33.93%	32.91%	37.08%	37.11%	39.38%	35.88%	33.06%	34.35%	34.05%	34.30%	36.64%	36.63%	31.28%	25.86%	33.71%	31.67%	53.45%	50.28%	22.50%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	230	2	12	5	9	17	27	18	15	23	29	3	12	21	25	2	1	7	2	0					
		1.80%	0.51%	1.89%	1.52%	1.18%	1.60%	2.12%	1.84%	1.48%	1.90%	2.04%	0.54%	2.33%	2.75%	2.26%	0.57%	1.67%	6.03%	1.13%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
