Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Воскресенская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224					
		1.22%	0.66%	0.99%	2.36%	0.0%	1.70%	0.0%	0.0%	0.39%	0.68%	0.80%	1.23%	1.18%	0.66%	0.0%	2.15%	0.0%	1.90%	1.61%	1.71%					
22	"5. ""За Русь Святую"""	43	3	3	12	0	0	2	0	0	2	2	0	1	5	0	0	4	0	8	1					
		0.65%	1.0%	0.74%	1.18%	0.0%	0.0%	0.85%	0.0%	0.0%	0.68%	0.80%	0.0%	0.39%	1.65%	0.0%	0.0%	1.73%	0.0%	0.92%	0.14%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	0	2	3	2	1	1	4	1	2	0	0	0	1	0	0	0	1	1	0					
		0.29%	0.0%	0.49%	0.29%	1.21%	0.34%	0.42%	2.03%	0.19%	0.68%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.47%	0.11%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	13	0	0	2	0	1	1	0	3	0	0	1	0	0	0	0	1	0	2	2					
		0.19%	0.0%	0.0%	0.19%	0.0%	0.34%	0.42%	0.0%	0.59%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.23%	0.28%					
25	"8. ""Народно-республиканская партия России"""	3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.04%	0.33%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	5	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0					
		0.07%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.39%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%					
27	"10. ""Аграрная партия России"""	183	8	20	33	1	6	5	1	4	11	11	9	10	2	0	0	8	2	31	21					
		2.80%	2.66%	4.96%	3.25%	0.60%	2.04%	2.12%	0.50%	0.79%	3.78%	4.45%	5.55%	3.95%	0.66%	0.0%	0.0%	3.47%	0.95%	3.56%	3.00%					
28	"11. ""Истинные патриоты России"""	33	0	2	6	0	0	0	2	4	14	0	0	2	0	0	0	0	3	0	0					
		0.50%	0.0%	0.49%	0.59%	0.0%	0.0%	0.0%	1.01%	0.79%	4.81%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	1.42%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	55	0	10	13	0	3	6	0	5	2	0	1	2	0	0	0	2	1	7	3					
		0.84%	0.0%	2.48%	1.28%	0.0%	1.02%	2.55%	0.0%	0.99%	0.68%	0.0%	0.61%	0.79%	0.0%	0.0%	0.0%	0.86%	0.47%	0.80%	0.42%					
30	"13. ""Демократическая партия России"""	19	6	0	1	0	1	0	0	0	1	1	0	0	1	0	0	3	2	3	0					
		0.29%	2.0%	0.0%	0.09%	0.0%	0.34%	0.0%	0.0%	0.0%	0.34%	0.40%	0.0%	0.0%	0.33%	0.0%	0.0%	1.30%	0.95%	0.34%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	0	5	1	0	1	0	0	0	0	0	0	0	0	0	1	4	2	3					
		0.26%	0.0%	0.0%	0.49%	0.60%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	1.90%	0.23%	0.42%					
32	"15. ""Партия СЛОН"""	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.14%					
33	"16. ""Родина"" (народно-патриотический союз)"""	257	7	21	76	4	4	7	5	11	14	9	7	8	3	0	0	4	2	44	31					
		3.94%	2.33%	5.21%	7.49%	2.43%	1.36%	2.97%	2.53%	2.19%	4.81%	3.64%	4.32%	3.16%	0.99%	0.0%	0.0%	1.73%	0.95%	5.06%	4.44%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	2	1	2	0	0	0	1	5	1	2	0	2	3	0	0	1	2	2	2					
		0.39%	0.66%	0.24%	0.19%	0.0%	0.0%	0.0%	0.50%	0.99%	0.34%	0.80%	0.0%	0.79%	0.99%	0.0%	0.0%	0.43%	0.95%	0.23%	0.28%					
35	"18. ""ЛДПР"""	550	18	20	145	0	29	25	18	63	11	10	15	11	17	2	2	14	6	74	70					
		8.43%	6.0%	4.96%	14.29%	0.0%	9.89%	10.63%	9.13%	12.54%	3.78%	4.04%	9.25%	4.34%	5.62%	3.63%	2.15%	6.08%	2.85%	8.51%	10.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	70	7	2	4	6	2	4	4	8	2	3	2	3	1	0	0	2	1	10	9					
		1.07%	2.33%	0.49%	0.39%	3.65%	0.68%	1.70%	2.03%	1.59%	0.68%	1.21%	1.23%	1.18%	0.33%	0.0%	0.0%	0.86%	0.47%	1.15%	1.28%					
37	"20. ""Политическая партия ""Единая Россия"""	3705	171	202	429	105	192	139	128	310	174	158	90	135	227	48	83	131	160	472	351					
		56.84%	57.0%	50.12%	42.30%	64.02%	65.52%	59.14%	64.97%	61.75%	59.79%	63.96%	55.55%	53.35%	75.16%	87.27%	89.24%	56.95%	76.19%	54.31%	50.28%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	1	5	2	1	1	0	1	2	1	0	0	1	0	0	0	0	1	1	3					
		0.30%	0.33%	1.24%	0.19%	0.60%	0.34%	0.0%	0.50%	0.39%	0.34%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.47%	0.11%	0.42%					
39	"22. ""Развитие предпринимательства"""	14	0	2	2	0	0	0	0	0	0	1	0	0	2	0	0	1	0	5	1					
		0.21%	0.0%	0.49%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.66%	0.0%	0.0%	0.43%	0.0%	0.57%	0.14%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	801	36	73	126	30	28	25	23	50	29	31	16	42	17	0	2	30	8	110	125					
		12.28%	12.0%	18.11%	12.42%	18.29%	9.55%	10.63%	11.67%	9.96%	9.96%	12.55%	9.87%	16.60%	5.62%	0.0%	2.15%	13.04%	3.80%	12.65%	17.90%					
																										
41	Против всех	204	25	23	49	3	4	6	4	4	8	7	5	7	9	1	1	6	4	25	13					
		3.12%	8.33%	5.70%	4.83%	1.82%	1.36%	2.55%	2.03%	0.79%	2.74%	2.83%	3.08%	2.76%	2.98%	1.81%	1.07%	2.60%	1.90%	2.87%	1.86%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
