Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Кумертауская городская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.04%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.46%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3395	51	72	153	179	188	121	140	52	103	74	61	242	146	136	30	168	70	93	147	296	187	353	55	111	42	103	22					
		6.83%	3.17%	5.74%	5.55%	7.09%	7.08%	5.40%	6.02%	5.66%	5.89%	4.63%	6.25%	10.55%	6.37%	5.81%	1.30%	6.87%	6.45%	6.22%	6.31%	15.36%	7.20%	14.73%	4.81%	6.69%	5.14%	5.90%	10.09%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	33	2	0	0	2	1	1	2	1	0	2	0	5	1	2	4	0	0	0	0	3	0	1	2	0	2	0	2					
		0.07%	0.12%	0.00%	0.00%	0.08%	0.04%	0.04%	0.09%	0.11%	0.00%	0.13%	0.00%	0.22%	0.04%	0.09%	0.17%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.04%	0.17%	0.00%	0.24%	0.00%	0.92%					
23	6.Политическая партия «Партия социальной справедливости»	11	1	0	0	0	1	0	0	0	0	0	0	2	1	1	3	0	0	0	0	0	0	1	1	0	0	0	0					
		0.02%	0.06%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.04%	0.04%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.04%	0.09%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	367	4	5	2	8	4	11	14	9	17	8	5	5	11	19	6	11	6	9	5	81	3	79	10	4	6	17	8					
		0.74%	0.25%	0.40%	0.07%	0.32%	0.15%	0.49%	0.60%	0.98%	0.97%	0.50%	0.51%	0.22%	0.48%	0.81%	0.26%	0.45%	0.55%	0.60%	0.21%	4.20%	0.12%	3.30%	0.87%	0.24%	0.73%	0.97%	3.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	427	9	1	1	3	3	11	7	5	4	25	3	90	9	7	10	0	4	6	14	102	6	75	8	8	2	7	7					
		0.86%	0.56%	0.08%	0.04%	0.12%	0.11%	0.49%	0.30%	0.54%	0.23%	1.56%	0.31%	3.92%	0.39%	0.30%	0.43%	0.00%	0.37%	0.40%	0.60%	5.29%	0.23%	3.13%	0.70%	0.48%	0.24%	0.40%	3.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	74	6	1	0	2	3	5	5	3	2	1	3	3	0	5	1	2	2	1	6	2	2	5	4	1	2	6	1					
		0.15%	0.37%	0.08%	0.00%	0.08%	0.11%	0.22%	0.21%	0.33%	0.11%	0.06%	0.31%	0.13%	0.00%	0.21%	0.04%	0.08%	0.18%	0.07%	0.26%	0.10%	0.08%	0.21%	0.35%	0.06%	0.24%	0.34%	0.46%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	45153	1532	1165	2595	2328	2452	2073	2150	848	1618	1480	901	1937	2114	2164	2228	2261	1004	1375	2159	1411	2401	1836	1056	1530	754	1608	173					
		90.85%	95.21%	92.83%	94.19%	92.16%	92.35%	92.59%	92.39%	92.27%	92.46%	92.62%	92.32%	84.44%	92.27%	92.40%	96.66%	92.47%	92.45%	91.91%	92.62%	73.22%	92.38%	76.63%	92.31%	92.28%	92.29%	92.15%	79.36%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	48	1	2	0	0	1	5	4	1	0	2	0	0	1	2	5	0	0	0	0	5	0	11	2	1	2	3	0					
		0.10%	0.06%	0.16%	0.00%	0.00%	0.04%	0.22%	0.17%	0.11%	0.00%	0.13%	0.00%	0.00%	0.04%	0.09%	0.22%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.46%	0.17%	0.06%	0.24%	0.17%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
