Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Новоаннинская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252					
		0.48%	0.78%	0.28%	0.35%	1.19%	0.72%	0.0%	0.33%	0.11%	1.21%	0.18%	3.14%	1.49%	0.95%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.60%	0.58%	0.69%	0.56%	0.0%	0.31%	0.0%	0.29%	0.0%	0.0%	0.50%	1.01%	0.0%	2.08%	2.02%	0.0%	0.40%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	1.08%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	1	2	0	0	2	1	1	0	3	1	2	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0					
		0.14%	0.13%	0.28%	0.0%	0.0%	0.28%	0.14%	0.11%	0.0%	0.60%	0.09%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.21%	0.0%	0.0%	1.38%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.12%	0.50%	0.0%	0.0%	0.33%	0.29%	0.20%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	68	6	2	4	7	3	4	1	5	8	6	0	1	0	0	1	0	1	0	0	1	2	0	0	2	0	1	0	0	0	2	0	3	1	1	0	2	1	0	0	0	1	0	0	0	0	1	1	0	0	0					
		0.40%	0.78%	0.28%	0.70%	1.39%	0.43%	0.58%	0.11%	0.58%	1.61%	0.54%	0.0%	1.49%	0.0%	0.0%	0.72%	0.0%	1.33%	0.0%	0.0%	0.46%	0.43%	0.0%	0.0%	1.38%	0.0%	0.67%	0.0%	0.0%	0.0%	1.06%	0.0%	0.37%	0.50%	1.75%	0.0%	0.67%	0.29%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.58%	0.16%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0					
		0.07%	0.13%	0.14%	0.17%	0.0%	0.0%	0.0%	0.11%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.44%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	39	2	0	1	0	1	1	3	2	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	2	16	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0					
		0.22%	0.26%	0.0%	0.17%	0.0%	0.14%	0.14%	0.33%	0.23%	0.20%	0.09%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	1.38%	8.98%	1.35%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1664	41	35	31	35	63	50	49	46	43	129	33	6	16	43	10	14	3	19	24	20	62	18	41	34	0	11	56	18	18	12	3	71	23	6	6	34	37	92	3	5	66	42	18	95	59	49	61	4	5	5					
		9.80%	5.34%	4.93%	5.49%	6.95%	9.10%	7.29%	5.51%	5.37%	8.68%	11.72%	6.49%	8.95%	15.23%	13.06%	7.24%	14.14%	4.0%	7.94%	17.77%	9.30%	13.56%	10.90%	7.94%	23.61%	0.0%	7.43%	17.55%	8.49%	5.30%	6.41%	6.52%	8.89%	11.61%	10.52%	6.25%	11.48%	10.88%	18.62%	2.91%	3.70%	24.35%	9.31%	10.90%	17.39%	34.50%	28.82%	10.09%	8.88%	8.33%	5.43%					
28	"11. ""Истинные патриоты России"""	20	0	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3	0	0					
		0.11%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.11%	0.20%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	1.33%	0.41%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	6.66%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	189	10	7	9	2	8	8	16	24	6	13	4	1	2	2	2	1	0	1	3	2	2	0	3	0	0	2	2	0	3	0	0	11	3	0	2	2	9	7	3	2	1	2	2	4	2	2	4	0	0	0					
		1.11%	1.30%	0.98%	1.59%	0.39%	1.15%	1.16%	1.79%	2.80%	1.21%	1.18%	0.78%	1.49%	1.90%	0.60%	1.44%	1.01%	0.0%	0.41%	2.22%	0.93%	0.43%	0.0%	0.58%	0.0%	0.0%	1.35%	0.62%	0.0%	0.88%	0.0%	0.0%	1.37%	1.51%	0.0%	2.08%	0.67%	2.64%	1.41%	2.91%	1.48%	0.36%	0.44%	1.21%	0.73%	1.16%	1.17%	0.66%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	30	0	1	0	0	0	0	4	1	2	2	3	0	0	0	1	0	0	1	0	0	2	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	4	0	0	0					
		0.17%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.44%	0.11%	0.40%	0.18%	0.59%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.41%	0.0%	0.0%	0.43%	0.0%	0.19%	0.0%	0.0%	0.67%	0.0%	0.0%	0.58%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.58%	0.66%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	0	0	0	0	0	1	2	3	1	1	0	0	0	1	2	0	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	2	0	1	1	2	0	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.22%	0.35%	0.20%	0.09%	0.0%	0.0%	0.0%	0.30%	1.44%	0.0%	0.0%	0.41%	1.48%	0.93%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.50%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.36%	0.0%	0.58%	0.16%	4.44%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	0	0	0	1	2	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.14%	0.29%	0.0%	0.0%	0.0%	0.27%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1186	73	67	44	32	75	106	56	82	21	86	38	4	5	31	4	5	1	25	6	12	36	5	34	1	2	10	25	8	25	10	4	37	11	2	4	14	20	21	3	2	2	11	6	52	1	8	45	6	7	1					
		6.98%	9.51%	9.44%	7.80%	6.36%	10.83%	15.47%	6.29%	9.57%	4.24%	7.81%	7.48%	5.97%	4.76%	9.42%	2.89%	5.05%	1.33%	10.46%	4.44%	5.58%	7.87%	3.03%	6.58%	0.69%	1.12%	6.75%	7.83%	3.77%	7.37%	5.34%	8.69%	4.63%	5.55%	3.50%	4.16%	4.72%	5.88%	4.25%	2.91%	1.48%	0.73%	2.43%	3.63%	9.52%	0.58%	4.70%	7.45%	13.33%	11.66%	1.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	2	0	1	0	0	2	2	1	1	2	1	0	0	0	0	0	0	3	0	1	4	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	3	0	0	0	1	0	0	1	4	0	0	0	0					
		0.22%	0.26%	0.0%	0.17%	0.0%	0.0%	0.29%	0.22%	0.11%	0.20%	0.18%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	0.46%	0.87%	0.0%	0.19%	1.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.50%	1.75%	1.04%	0.33%	0.29%	0.60%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.58%	2.35%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2952	108	128	65	90	91	108	138	100	67	223	68	11	17	44	48	43	13	57	17	61	89	58	72	11	28	24	86	55	73	50	6	136	47	9	15	51	55	89	17	10	33	76	29	95	19	20	144	4	14	40					
		17.39%	14.08%	18.05%	11.52%	17.89%	13.15%	15.76%	15.52%	11.68%	13.53%	20.27%	13.38%	16.41%	16.19%	13.37%	34.78%	43.43%	17.33%	23.84%	12.59%	28.37%	19.47%	35.15%	13.95%	7.63%	15.73%	16.21%	26.95%	25.94%	21.53%	26.73%	13.04%	17.04%	23.73%	15.78%	15.62%	17.22%	16.17%	18.01%	16.50%	7.40%	12.17%	16.85%	17.57%	17.39%	11.11%	11.76%	23.84%	8.88%	23.33%	43.47%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	307	24	13	14	6	18	14	13	16	8	18	4	3	1	11	3	1	0	3	1	1	10	1	7	0	3	8	3	3	8	0	0	32	3	2	1	8	7	5	3	0	3	10	1	5	2	1	9	0	0	0					
		1.80%	3.12%	1.83%	2.48%	1.19%	2.60%	2.04%	1.46%	1.86%	1.61%	1.63%	0.78%	4.47%	0.95%	3.34%	2.17%	1.01%	0.0%	1.25%	0.74%	0.46%	2.18%	0.60%	1.35%	0.0%	1.68%	5.40%	0.94%	1.41%	2.35%	0.0%	0.0%	4.01%	1.51%	3.50%	1.04%	2.70%	2.05%	1.01%	2.91%	0.0%	1.10%	2.21%	0.60%	0.91%	1.16%	0.58%	1.49%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3843	156	158	144	107	147	138	214	209	110	258	105	22	43	69	22	12	26	56	37	46	103	45	109	29	80	22	50	40	112	62	18	189	58	13	24	46	50	80	34	6	24	190	48	146	19	33	98	20	5	11					
		22.64%	20.33%	22.28%	25.53%	21.27%	21.24%	20.14%	24.07%	24.41%	22.22%	23.45%	20.66%	32.83%	40.95%	20.97%	15.94%	12.12%	34.66%	23.43%	27.40%	21.39%	22.53%	27.27%	21.12%	20.13%	44.94%	14.86%	15.67%	18.86%	33.03%	33.15%	39.13%	23.68%	29.29%	22.80%	25.0%	15.54%	14.70%	16.19%	33.00%	4.44%	8.85%	42.12%	29.09%	26.73%	11.11%	19.41%	16.22%	44.44%	8.33%	11.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	60	2	2	0	1	0	1	3	3	2	4	2	0	0	1	0	0	0	0	1	0	1	0	1	0	5	1	1	0	1	2	0	5	0	0	0	3	1	4	0	1	2	2	3	2	1	2	0	0	0	0					
		0.35%	0.26%	0.28%	0.0%	0.19%	0.0%	0.14%	0.33%	0.35%	0.40%	0.36%	0.39%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.21%	0.0%	0.19%	0.0%	2.80%	0.67%	0.31%	0.0%	0.29%	1.06%	0.0%	0.62%	0.0%	0.0%	0.0%	1.01%	0.29%	0.80%	0.0%	0.74%	0.73%	0.44%	1.81%	0.36%	0.58%	1.17%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	31	4	1	1	0	2	3	1	1	0	0	0	1	0	1	0	0	1	2	0	0	1	0	1	0	0	1	3	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	1	0					
		0.18%	0.52%	0.14%	0.17%	0.0%	0.28%	0.43%	0.11%	0.11%	0.0%	0.0%	0.0%	1.49%	0.0%	0.30%	0.0%	0.0%	1.33%	0.83%	0.0%	0.0%	0.21%	0.0%	0.19%	0.0%	0.0%	0.67%	0.94%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.16%	0.0%	1.66%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4243	208	202	160	124	197	153	267	250	135	233	165	10	7	77	32	9	24	31	22	32	94	25	189	45	21	36	59	53	60	38	7	212	30	11	25	103	105	142	29	99	84	37	41	79	42	25	170	2	22	20					
		24.99%	27.11%	28.49%	28.36%	24.65%	28.46%	22.33%	30.03%	29.20%	27.27%	21.18%	32.48%	14.92%	6.66%	23.40%	23.18%	9.09%	32.0%	12.97%	16.29%	14.88%	20.56%	15.15%	36.62%	31.25%	11.79%	24.32%	18.49%	25.0%	17.69%	20.32%	15.21%	26.56%	15.15%	19.29%	26.04%	34.79%	30.88%	28.74%	28.15%	73.33%	30.99%	8.20%	24.84%	14.46%	24.56%	14.70%	28.14%	4.44%	36.66%	21.73%					
																																																									
41	Против всех	475	18	16	17	24	20	18	35	34	19	33	12	1	1	14	7	3	4	5	3	3	11	2	17	0	10	5	9	7	14	1	1	12	6	2	2	6	10	10	0	3	10	9	4	10	2	5	19	0	0	1					
		2.79%	2.34%	2.25%	3.01%	4.77%	2.89%	2.62%	3.93%	3.97%	3.83%	3.0%	2.36%	1.49%	0.95%	4.25%	5.07%	3.03%	5.33%	2.09%	2.22%	1.39%	2.40%	1.21%	3.29%	0.0%	5.61%	3.37%	2.82%	3.30%	4.12%	0.53%	2.17%	1.50%	3.03%	3.50%	2.08%	2.02%	2.94%	2.02%	0.0%	2.22%	3.69%	1.99%	2.42%	1.83%	1.16%	2.94%	3.14%	0.0%	0.0%	1.08%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
