Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Старополтавская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543					
11	Число полученных открепительных  удостоверений	300	8	13	9	2	37	1	1	3	2	28	2	10	1	11	11	12	9	5	5	10	8	3	16	56	12	16	9					
12	Число выданных открепительных удостоверений	101	1	4	0	0	27	1	1	0	0	5	0	10	1	1	0	1	8	2	2	1	1	0	0	18	2	15	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	38	0	3	2	1	6	1	1	0	2	0	1	0	0	0	0	1	1	3	3	0	1	0	0	3	4	4	1					
14	Число неиспользованных открепительных удостоверений	199	7	9	9	2	10	0	0	3	2	23	2	0	0	10	11	11	1	3	3	9	7	3	16	38	10	1	9					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	252	8	15	2	0	27	0	6	0	0	12	12	5	2	2	7	10	9	14	4	10	7	0	13	49	5	16	17					
		2.15%	2.54%	2.49%	0.57%	0.00%	2.24%	0.00%	11.54%	0.00%	0.00%	1.45%	5.94%	1.51%	0.76%	0.50%	1.50%	2.31%	2.15%	2.23%	1.72%	2.75%	2.29%	0.00%	2.19%	2.77%	1.04%	2.48%	4.70%					
19	. Малышкин Олег Александрович	265	9	11	4	2	17	2	0	1	1	10	5	17	13	11	12	13	6	20	6	12	12	3	11	42	8	12	5					
		2.26%	2.86%	1.83%	1.14%	2.56%	1.41%	2.60%	0.00%	0.84%	1.41%	1.21%	2.48%	5.14%	4.96%	2.72%	2.58%	3.01%	1.44%	3.19%	2.59%	3.30%	3.92%	2.31%	1.85%	2.38%	1.66%	1.86%	1.38%					
20	. Миронов Сергей Михайлович	77	3	7	1	1	8	0	0	1	0	2	1	0	2	3	5	3	2	4	3	2	2	0	1	11	7	6	2					
		0.66%	0.95%	1.16%	0.28%	1.28%	0.66%	0.00%	0.00%	0.84%	0.00%	0.24%	0.50%	0.00%	0.76%	0.74%	1.07%	0.69%	0.48%	0.64%	1.29%	0.55%	0.65%	0.00%	0.17%	0.62%	1.45%	0.93%	0.55%					
21	. Путин Владимир Владимирович	7080	164	406	264	30	730	60	32	79	37	519	122	184	171	279	235	207	286	354	149	168	187	91	325	1187	222	381	211					
		60.39%	52.06%	67.44%	75.00%	38.46%	60.58%	77.92%	61.54%	66.39%	52.11%	62.68%	60.40%	55.59%	65.27%	69.06%	50.43%	47.92%	68.42%	56.46%	64.22%	46.15%	61.11%	70.00%	54.71%	67.18%	45.96%	59.16%	58.29%					
22	. Хакамада Ирина Муцуовна	248	6	6	6	3	43	0	0	4	3	12	4	4	7	8	7	8	1	15	4	7	10	5	15	40	2	22	6					
		2.12%	1.90%	1.00%	1.70%	3.85%	3.57%	0.00%	0.00%	3.36%	4.23%	1.45%	1.98%	1.21%	2.67%	1.98%	1.50%	1.85%	0.24%	2.39%	1.72%	1.92%	3.27%	3.85%	2.53%	2.26%	0.41%	3.42%	1.66%					
23	. Харитонов Николай Михайлович	3456	109	140	63	42	324	15	13	32	28	236	54	106	63	91	190	175	104	199	62	155	85	30	215	386	232	192	115					
		29.48%	34.60%	23.26%	17.90%	53.85%	26.89%	19.48%	25.00%	26.89%	39.44%	28.50%	26.73%	32.02%	24.05%	22.52%	40.77%	40.51%	24.88%	31.74%	26.72%	42.58%	27.78%	23.08%	36.20%	21.84%	48.03%	29.81%	31.77%					
																																		
24	Против всех	158	7	10	4	0	19	0	1	1	1	17	4	5	3	6	6	5	2	6	1	6	1	1	4	35	3	7	3					
		1.35%	2.22%	1.66%	1.14%	0.00%	1.58%	0.00%	1.92%	0.84%	1.41%	2.05%	1.98%	1.51%	1.15%	1.49%	1.29%	1.16%	0.48%	0.96%	0.43%	1.65%	0.33%	0.77%	0.67%	1.98%	0.62%	1.09%	0.83%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
