Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Усть-Канская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	94	3	3	3	3	3	3	3	3	3	20	6	3	5	3	3	3	3	3	3	3	3	3	3	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	41	0	0	0	0	0	3	0	1	0	18	5	3	4	0	0	2	0	0	3	0	0	0	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	32	3	0	1	0	0	0	1	1	1	8	1	1	5	1	1	1	0	1	0	2	1	1	0	2					
14	Число погашенных открепительных удостоверений	53	3	3	3	3	3	0	3	2	3	2	1	0	1	3	3	1	3	3	0	3	3	3	3	1					
15	Число открепительных удостоверений выданных ТИК	18	0	2	0	0	0	0	0	1	0	3	1	3	4	0	1	1	0	1	0	0	0	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	107	6	3	3	0	2	5	0	3	0	23	8	4	7	2	1	5	0	3	2	5	2	7	14	2					
		1.63%	2.71%	2.5%	1.09%	0.0%	2.0%	3.62%	0.0%	1.11%	0.0%	1.90%	2.18%	0.71%	1.30%	2.63%	0.93%	0.75%	0.0%	1.16%	2.38%	1.34%	2.24%	5.46%	3.61%	0.98%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	64	0	0	1	4	0	0	3	0	0	33	2	2	2	0	1	5	0	2	1	5	0	1	2	0					
		0.98%	0.0%	0.0%	0.36%	5.0%	0.0%	0.0%	2.85%	0.0%	0.0%	2.72%	0.54%	0.35%	0.37%	0.0%	0.93%	0.75%	0.0%	0.77%	1.19%	1.34%	0.0%	0.78%	0.51%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	75	2	3	0	2	0	3	1	1	0	16	1	2	2	0	1	8	0	1	5	4	1	1	16	5					
		1.14%	0.90%	2.5%	0.0%	2.5%	0.0%	2.17%	0.95%	0.37%	0.0%	1.32%	0.27%	0.35%	0.37%	0.0%	0.93%	1.21%	0.0%	0.38%	5.95%	1.07%	1.12%	0.78%	4.13%	2.46%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	68	1	0	1	0	1	1	1	1	3	32	2	10	4	0	0	4	1	1	0	2	1	1	1	0					
		1.04%	0.45%	0.0%	0.36%	0.0%	1.0%	0.72%	0.95%	0.37%	3.26%	2.64%	0.54%	1.78%	0.74%	0.0%	0.0%	0.60%	1.04%	0.38%	0.0%	0.53%	1.12%	0.78%	0.25%	0.0%					
22	"5. ""За Русь Святую"""	10	0	0	0	0	1	1	1	0	0	3	1	0	1	0	0	0	0	0	0	2	0	0	0	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	1.0%	0.72%	0.95%	0.0%	0.0%	0.24%	0.27%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	0	1	1	0	1	1	0	1	0	4	1	2	0	0	0	1	0	0	0	0	0	0	2	0					
		0.22%	0.0%	0.83%	0.36%	0.0%	1.0%	0.72%	0.0%	0.37%	0.0%	0.33%	0.27%	0.35%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	21	0	0	2	0	1	0	1	0	2	5	1	1	1	0	0	2	1	2	0	0	0	0	1	1					
		0.32%	0.0%	0.0%	0.73%	0.0%	1.0%	0.0%	0.95%	0.0%	2.17%	0.41%	0.27%	0.17%	0.18%	0.0%	0.0%	0.30%	1.04%	0.77%	0.0%	0.0%	0.0%	0.0%	0.25%	0.49%					
25	"8. ""Народно-республиканская партия России"""	21	0	0	1	0	0	2	1	3	0	0	4	1	0	1	0	2	0	0	0	0	1	0	4	1					
		0.32%	0.0%	0.0%	0.36%	0.0%	0.0%	1.44%	0.95%	1.11%	0.0%	0.0%	1.09%	0.17%	0.0%	1.31%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	1.03%	0.49%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	0	0	1	0	0	1	0	1	0	2	1	1	1	0	0	3	0	0	0	0	1	0	3	0					
		0.22%	0.0%	0.0%	0.36%	0.0%	0.0%	0.72%	0.0%	0.37%	0.0%	0.16%	0.27%	0.17%	0.18%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.77%	0.0%					
27	"10. ""Аграрная партия России"""	3686	81	68	134	46	17	65	51	212	71	469	248	449	356	44	81	494	80	165	49	162	54	45	130	115					
		56.44%	36.65%	56.66%	49.08%	57.5%	17.0%	47.10%	48.57%	79.10%	77.17%	38.76%	67.75%	80.03%	66.54%	57.89%	75.70%	74.73%	83.33%	64.20%	58.33%	43.43%	60.67%	35.15%	33.59%	56.65%					
28	"11. ""Истинные патриоты России"""	8	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	2	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.27%	0.17%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	61	1	0	1	0	0	1	0	2	0	7	9	3	12	1	0	12	0	2	0	1	0	0	5	4					
		0.93%	0.45%	0.0%	0.36%	0.0%	0.0%	0.72%	0.0%	0.74%	0.0%	0.57%	2.45%	0.53%	2.24%	1.31%	0.0%	1.81%	0.0%	0.77%	0.0%	0.26%	0.0%	0.0%	1.29%	1.97%					
30	"13. ""Демократическая партия России"""	11	1	0	0	0	0	0	0	0	0	2	2	1	0	1	0	0	0	0	0	0	0	1	1	2					
		0.16%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.54%	0.17%	0.0%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.25%	0.98%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	2	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	0.16%	0.27%	0.0%	0.0%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.51%	0.0%					
32	"15. ""Партия СЛОН"""	7	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.08%	0.27%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	0.25%	0.49%					
33	"16. ""Родина"" (народно-патриотический союз)"""	66	12	1	0	0	2	2	1	2	0	20	4	1	1	0	0	3	0	3	0	0	0	0	13	1					
		1.01%	5.42%	0.83%	0.0%	0.0%	2.0%	1.44%	0.95%	0.74%	0.0%	1.65%	1.09%	0.17%	0.18%	0.0%	0.0%	0.45%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	3.35%	0.49%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	1	2	1	0	0	2	0	0	0	5	1	0	2	0	0	1	1	2	1	2	1	2	1	2					
		0.41%	0.45%	1.66%	0.36%	0.0%	0.0%	1.44%	0.0%	0.0%	0.0%	0.41%	0.27%	0.0%	0.37%	0.0%	0.0%	0.15%	1.04%	0.77%	1.19%	0.53%	1.12%	1.56%	0.25%	0.98%					
35	"18. ""ЛДПР"""	214	7	4	7	8	6	0	2	3	3	74	1	5	10	2	1	6	1	5	3	36	2	10	10	8					
		3.27%	3.16%	3.33%	2.56%	10.0%	6.0%	0.0%	1.90%	1.11%	3.26%	6.11%	0.27%	0.89%	1.86%	2.63%	0.93%	0.90%	1.04%	1.94%	3.57%	9.65%	2.24%	7.81%	2.58%	3.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	42	2	1	3	0	0	1	0	3	1	6	7	3	1	0	0	2	0	3	3	4	1	0	1	0					
		0.64%	0.90%	0.83%	1.09%	0.0%	0.0%	0.72%	0.0%	1.11%	1.08%	0.49%	1.91%	0.53%	0.18%	0.0%	0.0%	0.30%	0.0%	1.16%	3.57%	1.07%	1.12%	0.0%	0.25%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	1042	76	24	62	10	41	23	8	15	2	317	36	25	52	8	15	29	5	29	10	86	17	30	87	35					
		15.95%	34.38%	20.0%	22.71%	12.5%	41.0%	16.66%	7.61%	5.59%	2.17%	26.19%	9.83%	4.45%	9.71%	10.52%	14.01%	4.38%	5.20%	11.28%	11.90%	23.05%	19.10%	23.43%	22.48%	17.24%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	0	0	0	2	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	1	0					
		0.13%	0.0%	0.0%	0.0%	2.5%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.37%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.25%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	2	0	1	0	0	1	0	1	0	2	1	0	0	0	0	2	0	0	0	1	0	0	1	0					
		0.18%	0.90%	0.0%	0.36%	0.0%	0.0%	0.72%	0.0%	0.37%	0.0%	0.16%	0.27%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.25%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	665	21	9	44	5	22	13	28	17	7	130	20	26	57	10	3	57	5	30	7	43	3	20	74	14					
		10.18%	9.50%	7.5%	16.11%	6.25%	22.0%	9.42%	26.66%	6.34%	7.60%	10.74%	5.46%	4.63%	10.65%	13.15%	2.80%	8.62%	5.20%	11.67%	8.33%	11.52%	3.37%	15.62%	19.12%	6.89%					
																															
41	Против всех	115	4	3	5	1	3	6	3	2	2	20	6	7	14	2	0	5	1	2	2	5	2	2	10	8					
		1.76%	1.80%	2.5%	1.83%	1.25%	3.0%	4.34%	2.85%	0.74%	2.17%	1.65%	1.63%	1.24%	2.61%	2.63%	0.0%	0.75%	1.04%	0.77%	2.38%	1.34%	2.24%	1.56%	2.58%	3.94%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
