Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Собинская  																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233					
		0.28%	1.00%	0.0%	0.89%	0.0%	0.54%	0.0%	0.0%	0.16%	0.51%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.23%	0.53%	0.0%	0.46%	0.0%	0.0%	0.78%	0.21%	0.0%	0.38%					
24	"7. ""Новый курс - Автомобильная Россия"""	65	1	0	2	1	1	2	1	1	3	0	1	1	2	0	0	4	13	15	4	2	0	4	0	4	2	1					
		0.64%	0.33%	0.0%	0.59%	0.42%	0.54%	0.37%	0.34%	0.16%	0.77%	0.0%	0.84%	0.29%	0.58%	0.0%	0.0%	0.53%	1.03%	1.01%	1.83%	0.46%	0.0%	0.96%	0.0%	0.84%	0.87%	0.38%					
25	"8. ""Народно-республиканская партия России"""	17	1	0	1	1	0	1	0	0	2	0	0	0	0	0	0	2	2	1	2	0	0	0	0	1	1	2					
		0.16%	0.33%	0.0%	0.29%	0.42%	0.0%	0.18%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.15%	0.06%	0.91%	0.0%	0.0%	0.0%	0.0%	0.21%	0.43%	0.76%					
26	"9. ""Российская экологическая партия ""Зеленые"""	95	0	0	2	1	0	3	1	3	6	0	4	2	2	1	4	3	16	27	2	4	3	3	0	3	3	2					
		0.94%	0.0%	0.0%	0.59%	0.42%	0.0%	0.55%	0.34%	0.49%	1.54%	0.0%	3.36%	0.59%	0.58%	0.44%	3.30%	0.40%	1.27%	1.82%	0.91%	0.92%	2.38%	0.72%	0.0%	0.63%	1.31%	0.76%					
27	"10. ""Аграрная партия России"""	930	22	2	11	38	8	61	32	57	14	2	2	72	40	14	24	54	67	93	17	42	15	84	21	75	30	33					
		9.28%	7.35%	1.39%	3.29%	16.30%	4.32%	11.35%	10.92%	9.31%	3.59%	2.46%	1.68%	21.30%	11.66%	6.24%	19.83%	7.25%	5.33%	6.27%	7.79%	9.67%	11.90%	20.24%	16.40%	15.75%	13.10%	12.64%					
28	"11. ""Истинные патриоты России"""	13	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	8	0	0	0	1	0	0	0	1					
		0.12%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.38%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	88	3	1	6	1	7	4	1	4	5	0	1	2	2	0	0	8	22	3	2	3	2	0	0	2	3	6					
		0.87%	1.00%	0.69%	1.79%	0.42%	3.78%	0.74%	0.34%	0.65%	1.28%	0.0%	0.84%	0.59%	0.58%	0.0%	0.0%	1.07%	1.75%	0.20%	0.91%	0.69%	1.58%	0.0%	0.0%	0.42%	1.31%	2.29%					
30	"13. ""Демократическая партия России"""	21	2	0	3	0	1	0	1	1	0	0	0	1	0	0	0	1	2	3	0	2	0	0	0	3	1	0					
		0.20%	0.66%	0.0%	0.89%	0.0%	0.54%	0.0%	0.34%	0.16%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.13%	0.15%	0.20%	0.0%	0.46%	0.0%	0.0%	0.0%	0.63%	0.43%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	50	3	4	2	1	1	1	1	4	4	1	0	2	1	1	0	0	7	6	2	5	1	1	0	1	1	0					
		0.49%	1.00%	2.79%	0.59%	0.42%	0.54%	0.18%	0.34%	0.65%	1.02%	1.23%	0.0%	0.59%	0.29%	0.44%	0.0%	0.0%	0.55%	0.40%	0.91%	1.15%	0.79%	0.24%	0.0%	0.21%	0.43%	0.0%					
32	"15. ""Партия СЛОН"""	20	0	0	2	1	0	1	1	1	1	0	0	0	0	0	1	1	2	6	0	1	0	0	0	1	1	0					
		0.19%	0.0%	0.0%	0.59%	0.42%	0.0%	0.18%	0.34%	0.16%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.13%	0.15%	0.40%	0.0%	0.23%	0.0%	0.0%	0.0%	0.21%	0.43%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	801	10	15	15	9	5	36	17	50	28	2	4	21	10	18	5	63	193	176	10	15	22	27	5	27	9	9					
		7.99%	3.34%	10.48%	4.49%	3.86%	2.70%	6.70%	5.80%	8.16%	7.19%	2.46%	3.36%	6.21%	2.91%	8.03%	4.13%	8.46%	15.37%	11.87%	4.58%	3.45%	17.46%	6.50%	3.90%	5.67%	3.93%	3.44%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	1	0	0	2	0	1	0	0	3	1	0	2	2	1	2	2	4	3	0	1	0	2	1	1	2	2					
		0.32%	0.33%	0.0%	0.0%	0.85%	0.0%	0.18%	0.0%	0.0%	0.77%	1.23%	0.0%	0.59%	0.58%	0.44%	1.65%	0.26%	0.31%	0.20%	0.0%	0.23%	0.0%	0.48%	0.78%	0.21%	0.87%	0.76%					
35	"18. ""ЛДПР"""	1653	35	12	47	18	24	98	49	95	68	21	18	70	44	42	24	108	210	297	52	83	17	43	10	77	56	35					
		16.49%	11.70%	8.39%	14.07%	7.72%	12.97%	18.24%	16.72%	15.52%	17.48%	25.92%	15.12%	20.71%	12.82%	18.74%	19.83%	14.51%	16.73%	20.04%	23.85%	19.12%	13.49%	10.36%	7.81%	16.17%	24.45%	13.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	203	8	2	11	4	5	10	6	13	8	1	1	5	8	3	1	20	28	23	6	10	2	4	4	8	4	8					
		2.02%	2.67%	1.39%	3.29%	1.71%	2.70%	1.86%	2.04%	2.12%	2.05%	1.23%	0.84%	1.47%	2.33%	1.33%	0.82%	2.68%	2.23%	1.55%	2.75%	2.30%	1.58%	0.96%	3.12%	1.68%	1.74%	3.06%					
37	"20. ""Политическая партия ""Единая Россия"""	3039	117	68	118	69	90	186	97	223	139	34	49	74	154	101	39	218	272	330	66	118	31	103	39	150	60	94					
		30.33%	39.13%	47.55%	35.32%	29.61%	48.64%	34.63%	33.10%	36.43%	35.73%	41.97%	41.17%	21.89%	44.89%	45.08%	32.23%	29.30%	21.67%	22.26%	30.27%	27.18%	24.60%	24.81%	30.46%	31.51%	26.20%	36.01%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	3	3	0	0	0	1	2	1	1	2					
		0.17%	0.33%	0.0%	0.29%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.44%	0.0%	0.0%	0.23%	0.20%	0.0%	0.0%	0.0%	0.24%	1.56%	0.21%	0.43%	0.76%					
39	"22. ""Развитие предпринимательства"""	31	0	1	1	0	1	2	0	2	0	1	2	0	0	1	0	4	4	5	0	1	1	1	0	2	0	2					
		0.30%	0.0%	0.69%	0.29%	0.0%	0.54%	0.37%	0.0%	0.32%	0.0%	1.23%	1.68%	0.0%	0.0%	0.44%	0.0%	0.53%	0.31%	0.33%	0.0%	0.23%	0.79%	0.24%	0.0%	0.42%	0.0%	0.76%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1234	45	19	39	33	11	47	33	58	31	7	22	34	47	5	4	145	189	204	20	51	13	54	25	43	19	36					
		12.31%	15.05%	13.28%	11.67%	14.16%	5.94%	8.75%	11.26%	9.47%	7.96%	8.64%	18.48%	10.05%	13.70%	2.23%	3.30%	19.48%	15.05%	13.76%	9.17%	11.75%	10.31%	13.01%	19.53%	9.03%	8.29%	13.79%					
																																	
41	Против всех	525	8	4	20	8	10	19	23	23	14	2	3	23	7	3	6	40	83	114	2	29	4	33	9	21	11	6					
		5.24%	2.67%	2.79%	5.98%	3.43%	5.40%	3.53%	7.84%	3.75%	3.59%	2.46%	2.52%	6.80%	2.04%	1.33%	4.95%	5.37%	6.61%	7.69%	0.91%	6.68%	3.17%	7.95%	7.03%	4.41%	4.80%	2.29%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
