Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Боковская 																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №2571	УИК №2593	УИК №2594	УИК №2595	УИК №2596					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	276	12	5	2	3	9	49	45	3	8	5	8	6	22	4	3	1	8	10	7	16	13	12	11	5	3	4	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	263	10	3	0	3	9	49	45	3	8	5	8	5	22	4	1	1	8	9	7	16	13	10	11	5	2	4	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	83	2	1	1	3	2	19	8	1	1	4	0	3	1	3	1	1	6	1	2	4	2	1	4	3	1	5	3					
14	Число погашенных неиспользованных открепительных удостоверений	13	2	2	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	2	0	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	2	0	0	0	0	4	5	3	0	0	0	0	2	0	0	2	1	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1047	38	10	10	16	44	235	195	12	29	36	16	27	71	18	15	17	7	11	11	81	40	25	47	2	13	7	14					
		12.97%	12.50%	6.21%	8.62%	5.50%	12.72%	16.69%	17.50%	9.52%	17.37%	11.18%	7.41%	15.43%	15.04%	14.06%	15.46%	9.94%	2.44%	9.91%	7.97%	15.58%	12.05%	9.33%	12.50%	2.06%	13.68%	4.27%	20.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	914	49	16	8	23	55	133	125	19	14	31	31	25	53	28	23	15	15	16	13	71	35	25	46	9	11	14	11					
		11.32%	16.12%	9.94%	6.90%	7.90%	15.90%	9.45%	11.22%	15.08%	8.38%	9.63%	14.35%	14.29%	11.23%	21.88%	23.71%	8.77%	5.23%	14.41%	9.42%	13.65%	10.54%	9.33%	12.23%	9.28%	11.58%	8.54%	15.71%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	48	1	0	0	0	1	10	10	0	0	3	1	0	6	0	1	0	0	0	0	7	0	0	3	0	0	5	0					
		0.59%	0.33%	0.00%	0.00%	0.00%	0.29%	0.71%	0.90%	0.00%	0.00%	0.93%	0.46%	0.00%	1.27%	0.00%	1.03%	0.00%	0.00%	0.00%	0.00%	1.35%	0.00%	0.00%	0.80%	0.00%	0.00%	3.05%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1080	43	6	5	25	20	188	178	8	40	31	49	24	97	17	6	15	7	13	22	82	48	41	57	12	13	14	19					
		13.38%	14.14%	3.73%	4.31%	8.59%	5.78%	13.35%	15.98%	6.35%	23.95%	9.63%	22.69%	13.71%	20.55%	13.28%	6.19%	8.77%	2.44%	11.71%	15.94%	15.77%	14.46%	15.30%	15.16%	12.37%	13.68%	8.54%	27.14%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	56	3	1	0	2	0	11	16	1	2	1	0	1	4	0	1	2	1	0	2	1	1	4	1	1	0	0	0					
		0.69%	0.99%	0.62%	0.00%	0.69%	0.00%	0.78%	1.44%	0.79%	1.20%	0.31%	0.00%	0.57%	0.85%	0.00%	1.03%	1.17%	0.35%	0.00%	1.45%	0.19%	0.30%	1.49%	0.27%	1.03%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4855	164	128	92	221	221	819	577	86	79	218	117	96	237	65	50	121	254	70	90	278	208	171	220	66	58	123	26					
		60.15%	53.95%	79.50%	79.31%	75.95%	63.87%	58.17%	51.80%	68.25%	47.31%	67.70%	54.17%	54.86%	50.21%	50.78%	51.55%	70.76%	88.50%	63.06%	65.22%	53.46%	62.65%	63.81%	58.51%	68.04%	61.05%	75.00%	37.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	0	0	1	0	0	4	5	0	2	1	0	1	3	0	1	0	2	1	0	0	0	0	0	0	0	0	0					
		0.26%	0.00%	0.00%	0.86%	0.00%	0.00%	0.28%	0.45%	0.00%	1.20%	0.31%	0.00%	0.57%	0.64%	0.00%	1.03%	0.00%	0.70%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
