Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    территориальная избирательная комиссия Камешковского района																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622					
		0.76%	0.53%	0.70%	1.05%	0.28%	0.57%	0.49%	1.30%	0.76%	1.06%	0.33%	0.32%	0.91%	0.26%	1.39%	0.00%	1.21%	0.32%	2.07%	0.95%	0.97%	1.28%	0.45%	0.58%	0.82%	0.97%	0.65%	0.21%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9323	701	737	543	643	632	717	448	337	452	205	227	512	215	181	106	150	184	331	199	102	344	226	326	171	261	151	222					
		59.95%	61.87%	64.48%	56.92%	60.04%	60.31%	59.06%	64.65%	64.07%	59.71%	67.88%	72.06%	58.38%	56.58%	63.07%	65.84%	60.73%	58.23%	57.17%	63.17%	49.51%	55.04%	50.90%	63.18%	70.08%	63.04%	48.87%	46.84%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	122	12	21	7	11	2	15	2	4	0	1	0	1	1	0	0	1	2	17	3	1	3	2	5	1	1	5	4					
		0.78%	1.06%	1.84%	0.73%	1.03%	0.19%	1.24%	0.29%	0.76%	0.00%	0.33%	0.00%	0.11%	0.26%	0.00%	0.00%	0.40%	0.63%	2.94%	0.95%	0.49%	0.48%	0.45%	0.97%	0.41%	0.24%	1.62%	0.84%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
