Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Первомайская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643					
		0.36%	0.29%	0.00%	0.75%	0.00%	0.99%	0.00%	1.09%	0.00%	0.71%	0.00%	0.45%	0.97%	0.00%	0.60%	0.63%	0.49%	0.31%	0.00%	0.32%	0.51%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
