Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
"Наименование Избирательной комиссии:    Новокузнецк, Куйбышевская"																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	865	10	15	15	20	25	20	15	20	7	10	10	15	20	20	100	20	20	15	40	24	15	16	30	15	25	20	20	30	30	68	22	28	30	10	15	35	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	952	58	14	10	23	28	10	10	19	10	21	32	31	55	40	36	26	28	15	36	105	52	33	28	12	19	21	12	36	21	24	15	10	14	13	12	13	10					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	132	1	1	1	8	6	1	3	3	7	0	1	2	5	3	14	6	1	2	29	9	4	1	2	2	3	1	0	0	1	2	2	4	3	0	0	3	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	429	13	2	12	17	2	25	11	13	15	1	4	2	5	22	4	6	23	4	12	14	8	14	6	12	18	18	7	7	7	5	3	27	30	6	11	28	15					
		1.17%	2.02%	0.35%	2.13%	1.44%	0.14%	1.58%	1.31%	1.19%	1.83%	0.23%	0.71%	0.55%	0.48%	2.23%	0.43%	0.48%	1.88%	0.62%	1.44%	0.85%	1.32%	1.31%	0.41%	1.09%	1.25%	2.14%	1.00%	0.50%	0.61%	0.43%	0.27%	2.28%	1.62%	1.92%	2.75%	1.94%	2.22%					
19	2.Всероссийская политическая партия «Гражданская Сила»	341	2	0	0	18	6	15	6	17	1	4	7	3	3	12	5	7	20	14	8	4	12	9	5	6	28	5	4	6	9	9	6	27	40	3	7	9	4					
		0.93%	0.31%	0.00%	0.00%	1.52%	0.43%	0.95%	0.72%	1.56%	0.12%	0.92%	1.25%	0.82%	0.29%	1.22%	0.54%	0.55%	1.64%	2.16%	0.96%	0.24%	1.97%	0.84%	0.34%	0.54%	1.94%	0.59%	0.57%	0.43%	0.78%	0.77%	0.53%	2.28%	2.16%	0.96%	1.75%	0.62%	0.59%					
20	3.Политическая партия «Демократическая партия России»	57	0	0	0	2	3	3	0	1	3	0	0	0	3	0	0	2	1	0	0	6	0	2	11	1	1	0	0	2	0	2	1	4	3	3	0	0	3					
		0.16%	0.00%	0.00%	0.00%	0.17%	0.22%	0.19%	0.00%	0.09%	0.37%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.16%	0.08%	0.00%	0.00%	0.36%	0.00%	0.19%	0.75%	0.09%	0.07%	0.00%	0.00%	0.14%	0.00%	0.17%	0.09%	0.34%	0.16%	0.96%	0.00%	0.00%	0.44%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2948	29	35	25	124	135	139	61	94	49	28	44	11	106	93	95	143	135	55	76	136	36	62	64	63	77	34	27	199	94	96	123	122	181	19	24	73	41					
		8.07%	4.51%	6.09%	4.43%	10.47%	9.73%	8.80%	7.29%	8.63%	5.97%	6.44%	7.84%	3.01%	10.09%	9.44%	10.25%	11.32%	11.04%	8.49%	9.10%	8.26%	5.92%	5.78%	4.37%	5.72%	5.35%	4.04%	3.86%	14.33%	8.16%	8.25%	10.87%	10.31%	9.77%	6.07%	6.00%	5.06%	6.07%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	210	7	5	0	13	11	13	3	7	4	1	2	1	5	4	3	3	5	11	16	6	3	8	3	8	10	3	2	6	5	4	3	11	10	5	0	3	6					
		0.57%	1.09%	0.87%	0.00%	1.10%	0.79%	0.82%	0.36%	0.64%	0.49%	0.23%	0.36%	0.27%	0.48%	0.41%	0.32%	0.24%	0.41%	1.70%	1.92%	0.36%	0.49%	0.75%	0.20%	0.73%	0.69%	0.36%	0.29%	0.43%	0.43%	0.34%	0.27%	0.93%	0.54%	1.60%	0.00%	0.21%	0.89%					
23	6.Политическая партия «Партия социальной справедливости»	93	0	1	2	3	3	5	1	1	2	1	1	1	2	4	0	2	2	3	5	2	1	2	10	2	3	0	1	2	6	4	4	3	5	4	0	1	4					
		0.25%	0.00%	0.17%	0.35%	0.25%	0.22%	0.32%	0.12%	0.09%	0.24%	0.23%	0.18%	0.27%	0.19%	0.41%	0.00%	0.16%	0.16%	0.46%	0.60%	0.12%	0.16%	0.19%	0.68%	0.18%	0.21%	0.00%	0.14%	0.14%	0.52%	0.34%	0.35%	0.25%	0.27%	1.28%	0.00%	0.07%	0.59%					
24	7.Политическая партия «Либерально-демократическая партия России»	4521	100	91	55	154	181	172	122	121	97	49	61	53	128	123	122	182	127	77	102	263	77	120	167	151	188	100	90	138	150	113	122	165	215	36	50	179	80					
		12.37%	15.55%	15.83%	9.75%	13.01%	13.05%	10.89%	14.58%	11.11%	11.81%	11.26%	10.87%	14.48%	12.18%	12.49%	13.16%	14.41%	10.38%	11.88%	12.22%	15.97%	12.66%	11.19%	11.41%	13.71%	13.06%	11.88%	12.88%	9.94%	13.02%	9.71%	10.78%	13.95%	11.61%	11.50%	12.50%	12.40%	11.85%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2063	21	34	23	77	76	84	46	53	34	21	40	2	45	67	60	92	81	58	45	105	18	47	72	48	56	47	41	100	74	82	64	85	120	11	17	89	28					
		5.64%	3.27%	5.91%	4.08%	6.50%	5.48%	5.32%	5.50%	4.87%	4.14%	4.83%	7.13%	0.55%	4.28%	6.80%	6.47%	7.28%	6.62%	8.95%	5.39%	6.38%	2.96%	4.38%	4.92%	4.36%	3.89%	5.58%	5.87%	7.20%	6.42%	7.04%	5.65%	7.19%	6.48%	3.51%	4.25%	6.16%	4.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	189	2	2	10	7	3	6	6	9	5	2	2	5	3	4	4	0	4	5	3	3	1	4	9	7	6	4	2	4	5	14	7	9	11	1	4	14	2					
		0.52%	0.31%	0.35%	1.77%	0.59%	0.22%	0.38%	0.72%	0.83%	0.61%	0.46%	0.36%	1.37%	0.29%	0.41%	0.43%	0.00%	0.33%	0.77%	0.36%	0.18%	0.16%	0.37%	0.61%	0.64%	0.42%	0.48%	0.29%	0.29%	0.43%	1.20%	0.62%	0.76%	0.59%	0.32%	1.00%	0.97%	0.30%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	24835	458	395	424	742	941	1078	561	745	586	323	390	279	728	615	629	798	785	388	542	1094	424	786	1091	781	1027	606	494	901	778	814	793	685	1165	218	283	1011	477					
		67.95%	71.23%	68.70%	75.18%	62.67%	67.84%	68.23%	67.03%	68.41%	71.38%	74.25%	69.52%	76.23%	69.27%	62.44%	67.85%	63.18%	64.19%	59.88%	64.91%	66.42%	69.74%	73.32%	74.52%	70.94%	71.32%	71.97%	70.67%	64.87%	67.53%	69.93%	70.05%	57.90%	62.90%	69.65%	70.75%	70.01%	70.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	477	5	5	8	16	16	28	13	17	17	0	4	2	5	23	5	11	29	18	12	14	12	9	18	4	10	10	5	10	15	13	6	22	62	5	2	20	6					
		1.31%	0.78%	0.87%	1.42%	1.35%	1.15%	1.77%	1.55%	1.56%	2.07%	0.00%	0.71%	0.55%	0.48%	2.34%	0.54%	0.87%	2.37%	2.78%	1.44%	0.85%	1.97%	0.84%	1.23%	0.36%	0.69%	1.19%	0.72%	0.72%	1.30%	1.12%	0.53%	1.86%	3.35%	1.60%	0.50%	1.39%	0.89%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
