Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																							
Дата голосования: 02.12.2007																							
																							
Наименование Избирательной комиссии:    Арбажская																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	81	18	29	0	1	3	4	2	2	3	1	3	0	5	9	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																							
18	1.Политическая партия «Аграрная партия России»	714	133	136	4	16	10	39	20	46	12	108	23	8	61	34	27	37					
		12.54%	10.13%	11.86%	7.02%	11.35%	5.92%	14.29%	15.04%	17.76%	9.38%	37.63%	8.88%	9.88%	9.26%	10.69%	18.62%	11.42%					
19	2.Всероссийская политическая партия «Гражданская Сила»	24	9	5	0	0	0	1	1	0	0	0	0	0	4	0	1	3					
		0.42%	0.69%	0.44%	0.00%	0.00%	0.00%	0.37%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.69%	0.93%					
20	3.Политическая партия «Демократическая партия России»	8	2	1	0	0	0	0	0	1	1	0	1	0	1	1	0	0					
		0.14%	0.15%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.78%	0.00%	0.39%	0.00%	0.15%	0.31%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	662	198	129	5	10	9	69	18	50	6	10	25	4	71	15	8	35					
		11.63%	15.08%	11.25%	8.77%	7.09%	5.33%	25.27%	13.53%	19.31%	4.69%	3.48%	9.65%	4.94%	10.77%	4.72%	5.52%	10.80%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	5	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
		0.09%	0.08%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	7	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0					
		0.23%	0.53%	0.09%	1.75%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.35%	0.39%	0.00%	0.15%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	560	153	126	6	9	19	26	10	30	14	16	25	4	45	31	11	35					
		9.84%	11.65%	10.99%	10.53%	6.38%	11.24%	9.52%	7.52%	11.58%	10.94%	5.57%	9.65%	4.94%	6.83%	9.75%	7.59%	10.80%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	354	97	111	4	17	7	13	5	9	4	7	13	2	40	10	6	9					
		6.22%	7.39%	9.68%	7.02%	12.06%	4.14%	4.76%	3.76%	3.47%	3.13%	2.44%	5.02%	2.47%	6.07%	3.14%	4.14%	2.78%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	128	58	27	1	4	3	1	0	6	1	0	4	2	12	4	1	4					
		2.25%	4.42%	2.35%	1.75%	2.84%	1.78%	0.37%	0.00%	2.32%	0.78%	0.00%	1.54%	2.47%	1.82%	1.26%	0.69%	1.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3137	624	596	36	82	117	117	75	112	88	145	162	61	414	218	89	201					
		55.10%	47.52%	51.96%	63.16%	58.16%	69.23%	42.86%	56.39%	43.24%	68.75%	50.52%	62.55%	75.31%	62.82%	68.55%	61.38%	62.04%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	12	7	0	1	1	2	1	5	0	0	1	0	4	1	0	0					
		0.61%	0.91%	0.61%	0.00%	0.71%	0.59%	0.73%	0.75%	1.93%	0.00%	0.00%	0.39%	0.00%	0.61%	0.31%	0.00%	0.00%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
