Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Ленинская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814					
18	"1. ""ЕДИНЕНИЕ"""	498	6	5	12	13	2	10	9	9	11	17	3	8	19	18	12	20	21	11	15	9	7	7	12	18	11	9	12	10	5	8	5	9	0	13	3	7	13	15	26	25	8	6	3	12	4	20					
		0.87%	0.31%	0.42%	0.85%	0.83%	0.13%	0.76%	0.97%	0.92%	1.07%	1.20%	0.20%	0.86%	0.97%	2.51%	0.90%	1.37%	1.25%	1.40%	0.85%	0.88%	0.65%	0.61%	0.91%	1.36%	0.69%	0.64%	0.74%	0.71%	0.34%	0.62%	0.49%	0.56%	0.0%	0.85%	0.20%	0.52%	0.80%	0.95%	1.63%	1.43%	1.82%	2.79%	0.66%	2.89%	1.39%	3.99%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2661	93	52	75	60	86	46	41	34	33	93	44	30	102	42	75	66	79	39	89	74	58	33	38	56	80	67	77	71	59	74	50	24	75	87	66	73	91	99	78	109	17	1	7	1	2	15					
		4.67%	4.93%	4.43%	5.31%	3.86%	5.59%	3.51%	4.44%	3.51%	3.21%	6.59%	3.07%	3.24%	5.24%	5.87%	5.65%	4.54%	4.72%	4.99%	5.04%	7.24%	5.44%	2.91%	2.89%	4.23%	5.07%	4.77%	4.77%	5.09%	4.11%	5.81%	4.94%	1.50%	5.24%	5.74%	4.56%	5.46%	5.65%	6.29%	4.90%	6.24%	3.88%	0.46%	1.54%	0.24%	0.69%	2.99%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	737	4	0	19	17	18	16	9	10	22	30	20	20	32	10	29	27	23	3	8	4	12	5	9	2	21	17	24	23	32	26	18	4	28	14	25	37	26	32	22	22	1	3	1	1	1	10					
		1.29%	0.21%	0.0%	1.34%	1.09%	1.17%	1.22%	0.97%	1.03%	2.14%	2.12%	1.39%	2.16%	1.64%	1.39%	2.18%	1.86%	1.37%	0.38%	0.45%	0.39%	1.12%	0.44%	0.68%	0.15%	1.33%	1.21%	1.48%	1.64%	2.23%	2.04%	1.78%	0.25%	1.95%	0.92%	1.72%	2.77%	1.61%	2.03%	1.38%	1.26%	0.22%	1.39%	0.22%	0.24%	0.34%	1.99%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1628	57	31	69	74	62	63	42	29	44	41	49	20	48	13	34	31	40	23	56	37	44	13	41	25	38	15	30	30	42	35	26	53	36	31	59	34	57	55	36	41	12	0	5	1	0	6					
		2.86%	3.02%	2.64%	4.89%	4.77%	4.03%	4.81%	4.55%	2.99%	4.28%	2.90%	3.42%	2.16%	2.46%	1.81%	2.56%	2.13%	2.39%	2.94%	3.17%	3.62%	4.12%	1.14%	3.12%	1.89%	2.40%	1.06%	1.86%	2.15%	2.92%	2.75%	2.57%	3.33%	2.51%	2.04%	4.08%	2.54%	3.54%	3.49%	2.26%	2.34%	2.73%	0.0%	1.10%	0.24%	0.0%	1.19%					
22	"5. ""За Русь Святую"""	336	2	3	14	7	7	4	6	8	10	12	13	8	9	2	16	6	10	2	6	3	7	8	3	7	29	8	8	5	8	5	4	3	10	9	5	10	7	23	13	10	2	1	0	1	1	1					
		0.59%	0.10%	0.25%	0.99%	0.45%	0.45%	0.30%	0.65%	0.82%	0.97%	0.85%	0.90%	0.86%	0.46%	0.27%	1.20%	0.41%	0.59%	0.25%	0.34%	0.29%	0.65%	0.70%	0.22%	0.52%	1.83%	0.56%	0.49%	0.35%	0.55%	0.39%	0.39%	0.18%	0.69%	0.59%	0.34%	0.74%	0.43%	1.46%	0.81%	0.57%	0.45%	0.46%	0.0%	0.24%	0.34%	0.19%					
23	"6. ""Объединенная Российская партия ""Русь"""	59	0	0	3	1	2	4	1	1	4	1	2	1	0	1	4	1	1	0	1	1	3	2	2	1	2	0	0	1	0	3	0	0	0	1	3	4	1	0	4	1	0	1	0	1	0	0					
		0.10%	0.0%	0.0%	0.21%	0.06%	0.13%	0.30%	0.10%	0.10%	0.38%	0.07%	0.13%	0.10%	0.0%	0.13%	0.30%	0.06%	0.05%	0.0%	0.05%	0.09%	0.28%	0.17%	0.15%	0.07%	0.12%	0.0%	0.0%	0.07%	0.0%	0.23%	0.0%	0.0%	0.0%	0.06%	0.20%	0.29%	0.06%	0.0%	0.25%	0.05%	0.0%	0.46%	0.0%	0.24%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	178	3	6	10	5	6	3	2	5	4	7	6	4	7	3	5	5	1	1	3	1	3	5	1	8	9	4	8	3	3	2	3	1	2	3	7	9	2	3	6	5	2	0	0	2	0	0					
		0.31%	0.15%	0.51%	0.70%	0.32%	0.39%	0.22%	0.21%	0.51%	0.38%	0.49%	0.41%	0.43%	0.35%	0.41%	0.37%	0.34%	0.05%	0.12%	0.17%	0.09%	0.28%	0.44%	0.07%	0.60%	0.57%	0.28%	0.49%	0.21%	0.20%	0.15%	0.29%	0.06%	0.13%	0.19%	0.48%	0.67%	0.12%	0.19%	0.37%	0.28%	0.45%	0.0%	0.0%	0.48%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	85	0	0	1	0	4	1	0	0	0	1	40	1	1	1	0	0	3	0	8	0	1	1	1	2	0	0	1	1	1	2	2	0	0	1	1	2	0	1	4	0	0	0	1	1	0	1					
		0.14%	0.0%	0.0%	0.07%	0.0%	0.26%	0.07%	0.0%	0.0%	0.0%	0.07%	2.79%	0.10%	0.05%	0.13%	0.0%	0.0%	0.17%	0.0%	0.45%	0.0%	0.09%	0.08%	0.07%	0.15%	0.0%	0.0%	0.06%	0.07%	0.06%	0.15%	0.19%	0.0%	0.0%	0.06%	0.06%	0.14%	0.0%	0.06%	0.25%	0.0%	0.0%	0.0%	0.22%	0.24%	0.0%	0.19%					
26	"9. ""Российская экологическая партия ""Зеленые"""	179	2	4	6	9	6	0	2	3	3	7	4	4	5	7	1	2	14	1	13	2	7	1	5	12	8	2	7	2	3	3	1	3	0	3	3	5	2	6	4	4	3	0	0	0	0	0					
		0.31%	0.10%	0.34%	0.42%	0.58%	0.39%	0.0%	0.21%	0.30%	0.29%	0.49%	0.27%	0.43%	0.25%	0.97%	0.07%	0.13%	0.83%	0.12%	0.73%	0.19%	0.65%	0.08%	0.38%	0.90%	0.50%	0.14%	0.43%	0.14%	0.20%	0.23%	0.09%	0.18%	0.0%	0.19%	0.20%	0.37%	0.12%	0.38%	0.25%	0.22%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	690	5	6	9	11	18	10	18	11	23	12	14	9	33	12	19	9	31	8	35	13	11	12	10	20	20	20	18	22	27	15	9	13	14	14	10	26	28	24	15	28	9	2	5	1	2	9					
		1.21%	0.26%	0.51%	0.63%	0.70%	1.17%	0.76%	1.95%	1.13%	2.23%	0.85%	0.97%	0.97%	1.69%	1.67%	1.43%	0.62%	1.85%	1.02%	1.98%	1.27%	1.03%	1.05%	0.76%	1.51%	1.26%	1.42%	1.11%	1.57%	1.88%	1.17%	0.89%	0.81%	0.97%	0.92%	0.69%	1.94%	1.73%	1.52%	0.94%	1.60%	2.05%	0.93%	1.10%	0.24%	0.69%	1.79%					
28	"11. ""Истинные патриоты России"""	69	0	0	1	4	1	2	1	0	0	1	11	0	2	0	3	0	1	1	7	0	0	1	0	1	0	6	5	0	0	1	0	1	0	3	3	3	0	2	4	2	1	0	1	0	0	0					
		0.12%	0.0%	0.0%	0.07%	0.25%	0.06%	0.15%	0.10%	0.0%	0.0%	0.07%	0.76%	0.0%	0.10%	0.0%	0.22%	0.0%	0.05%	0.12%	0.39%	0.0%	0.0%	0.08%	0.0%	0.07%	0.0%	0.42%	0.31%	0.0%	0.0%	0.07%	0.0%	0.06%	0.0%	0.19%	0.20%	0.22%	0.0%	0.12%	0.25%	0.11%	0.22%	0.0%	0.22%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	447	3	9	9	17	8	11	14	10	3	15	17	12	17	5	7	7	16	6	13	10	8	11	8	7	12	12	17	8	11	17	5	16	15	10	15	9	10	8	14	18	1	2	0	1	0	3					
		0.78%	0.15%	0.76%	0.63%	1.09%	0.52%	0.84%	1.51%	1.03%	0.29%	1.06%	1.18%	1.29%	0.87%	0.69%	0.52%	0.48%	0.95%	0.76%	0.73%	0.97%	0.75%	0.97%	0.60%	0.52%	0.76%	0.85%	1.05%	0.57%	0.76%	1.33%	0.49%	1.00%	1.04%	0.66%	1.03%	0.67%	0.62%	0.50%	0.88%	1.03%	0.22%	0.93%	0.0%	0.24%	0.0%	0.59%					
30	"13. ""Демократическая партия России"""	53	0	0	1	2	1	1	3	0	2	1	1	1	0	2	1	1	3	0	1	2	5	2	0	1	1	2	0	1	1	0	2	2	1	1	0	1	1	2	3	1	0	1	1	1	0	0					
		0.09%	0.0%	0.0%	0.07%	0.12%	0.06%	0.07%	0.32%	0.0%	0.19%	0.07%	0.06%	0.10%	0.0%	0.27%	0.07%	0.06%	0.17%	0.0%	0.05%	0.19%	0.46%	0.17%	0.0%	0.07%	0.06%	0.14%	0.0%	0.07%	0.06%	0.0%	0.19%	0.12%	0.06%	0.06%	0.0%	0.07%	0.06%	0.12%	0.18%	0.05%	0.0%	0.46%	0.22%	0.24%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	50	0	0	1	2	2	0	1	2	0	2	0	0	7	1	2	2	0	2	0	0	1	1	0	4	2	1	0	1	2	0	0	1	1	1	2	1	0	1	1	1	4	0	0	1	0	0					
		0.08%	0.0%	0.0%	0.07%	0.12%	0.13%	0.0%	0.10%	0.20%	0.0%	0.14%	0.0%	0.0%	0.35%	0.13%	0.15%	0.13%	0.0%	0.25%	0.0%	0.0%	0.09%	0.08%	0.0%	0.30%	0.12%	0.07%	0.0%	0.07%	0.13%	0.0%	0.0%	0.06%	0.06%	0.06%	0.13%	0.07%	0.0%	0.06%	0.06%	0.05%	0.91%	0.0%	0.0%	0.24%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	79	2	1	3	3	4	2	1	0	0	1	2	1	7	0	3	4	1	4	2	0	3	0	0	2	0	2	3	0	2	2	1	1	3	2	1	0	0	3	7	3	0	0	0	2	1	0					
		0.13%	0.10%	0.08%	0.21%	0.19%	0.26%	0.15%	0.10%	0.0%	0.0%	0.07%	0.13%	0.10%	0.35%	0.0%	0.22%	0.27%	0.05%	0.51%	0.11%	0.0%	0.28%	0.0%	0.0%	0.15%	0.0%	0.14%	0.18%	0.0%	0.13%	0.15%	0.09%	0.06%	0.20%	0.13%	0.06%	0.0%	0.0%	0.19%	0.44%	0.17%	0.0%	0.0%	0.0%	0.48%	0.34%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4679	53	54	160	50	171	110	104	21	121	151	140	105	194	51	137	143	168	74	195	127	137	67	37	88	102	113	130	109	121	113	59	132	180	140	147	78	153	112	140	132	20	1	8	4	4	23					
		8.22%	2.81%	4.60%	11.34%	3.22%	11.12%	8.40%	11.27%	2.16%	11.78%	10.70%	9.79%	11.36%	9.96%	7.13%	10.33%	9.85%	10.05%	9.47%	11.06%	12.43%	12.85%	5.90%	2.81%	6.66%	6.46%	8.04%	8.06%	7.81%	8.43%	8.88%	5.83%	8.29%	12.59%	9.24%	10.16%	5.84%	9.50%	7.12%	8.80%	7.56%	4.56%	0.46%	1.76%	0.96%	1.39%	4.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	55	0	1	2	2	1	1	0	0	2	1	2	1	3	2	1	1	4	0	3	0	2	1	1	2	1	1	2	0	1	0	2	0	0	0	1	2	1	0	1	1	0	1	2	2	0	4					
		0.09%	0.0%	0.08%	0.14%	0.12%	0.06%	0.07%	0.0%	0.0%	0.19%	0.07%	0.13%	0.10%	0.15%	0.27%	0.07%	0.06%	0.23%	0.0%	0.17%	0.0%	0.18%	0.08%	0.07%	0.15%	0.06%	0.07%	0.12%	0.0%	0.06%	0.0%	0.19%	0.0%	0.0%	0.0%	0.06%	0.14%	0.06%	0.0%	0.06%	0.05%	0.0%	0.46%	0.44%	0.48%	0.0%	0.79%					
35	"18. ""ЛДПР"""	4018	61	50	94	70	104	83	52	17	73	109	118	55	187	78	115	141	108	60	132	58	67	71	14	112	152	104	129	108	96	96	106	142	67	124	97	106	131	110	172	165	30	8	9	15	1	21					
		7.06%	3.23%	4.26%	6.66%	4.51%	6.76%	6.34%	5.63%	1.75%	7.10%	7.73%	8.25%	5.95%	9.60%	10.90%	8.67%	9.71%	6.46%	7.68%	7.48%	5.68%	6.28%	6.26%	1.06%	8.47%	9.63%	7.40%	8.00%	7.74%	6.69%	7.54%	10.48%	8.92%	4.68%	8.19%	6.70%	7.94%	8.13%	6.99%	10.81%	9.45%	6.84%	3.72%	1.98%	3.62%	0.34%	4.19%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	850	11	14	8	22	13	12	23	15	0	1	18	24	35	8	19	24	23	48	42	10	18	8	2	39	30	31	29	19	33	20	21	15	14	23	23	17	34	21	41	23	8	1	3	1	0	6					
		1.49%	0.58%	1.19%	0.56%	1.41%	0.84%	0.91%	2.49%	1.54%	0.0%	0.07%	1.25%	2.59%	1.79%	1.11%	1.43%	1.65%	1.37%	6.14%	2.38%	0.97%	1.68%	0.70%	0.15%	2.95%	1.90%	2.20%	1.79%	1.36%	2.30%	1.57%	2.07%	0.94%	0.97%	1.51%	1.59%	1.27%	2.11%	1.33%	2.57%	1.31%	1.82%	0.46%	0.66%	0.24%	0.0%	1.19%					
37	"20. ""Политическая партия ""Единая Россия"""	29577	1401	812	634	934	797	593	421	717	484	618	718	437	868	312	583	685	831	360	830	507	463	810	1078	740	804	753	854	718	551	492	514	833	753	785	601	675	660	766	688	807	264	181	360	333	252	300					
		51.98%	74.40%	69.28%	44.96%	60.21%	51.85%	45.30%	45.66%	74.07%	47.12%	43.82%	50.20%	47.29%	44.60%	43.63%	43.96%	47.20%	49.73%	46.09%	47.07%	49.65%	43.43%	71.42%	82.10%	56.01%	50.98%	53.63%	52.97%	51.50%	38.42%	38.67%	50.84%	52.35%	52.69%	51.84%	41.56%	50.56%	40.99%	48.72%	43.27%	46.24%	60.27%	84.18%	79.29%	80.43%	88.11%	59.88%					
38	"21. ""Российская Конституционно-демократическая партия"""	58	0	0	0	1	2	3	0	0	0	2	2	1	6	1	4	2	0	2	1	2	1	1	0	1	3	2	0	3	4	2	2	0	0	1	1	2	1	1	1	2	0	0	0	0	0	1					
		0.10%	0.0%	0.0%	0.0%	0.06%	0.13%	0.22%	0.0%	0.0%	0.0%	0.14%	0.13%	0.10%	0.30%	0.13%	0.30%	0.13%	0.0%	0.25%	0.05%	0.19%	0.09%	0.08%	0.0%	0.07%	0.19%	0.14%	0.0%	0.21%	0.27%	0.15%	0.19%	0.0%	0.0%	0.06%	0.06%	0.14%	0.06%	0.06%	0.06%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%					
39	"22. ""Развитие предпринимательства"""	56	0	0	0	1	3	1	0	1	0	2	2	0	1	0	1	1	0	1	3	0	1	1	0	1	3	2	5	4	3	2	0	0	2	0	2	0	1	1	3	1	2	0	0	2	0	3					
		0.09%	0.0%	0.0%	0.0%	0.06%	0.19%	0.07%	0.0%	0.10%	0.0%	0.14%	0.13%	0.0%	0.05%	0.0%	0.07%	0.06%	0.0%	0.12%	0.17%	0.0%	0.09%	0.08%	0.0%	0.07%	0.19%	0.14%	0.31%	0.28%	0.20%	0.15%	0.0%	0.0%	0.13%	0.0%	0.13%	0.0%	0.06%	0.06%	0.18%	0.05%	0.45%	0.0%	0.0%	0.48%	0.0%	0.59%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6521	156	76	186	206	161	116	140	59	143	172	166	152	230	97	160	194	170	98	202	108	147	48	23	80	174	127	181	171	224	166	117	230	179	157	211	179	286	218	214	238	38	4	36	16	10	55					
		11.46%	8.28%	6.48%	13.19%	13.28%	10.47%	8.86%	15.18%	6.09%	13.92%	12.19%	11.60%	16.45%	11.81%	13.56%	12.06%	13.37%	10.17%	12.54%	11.45%	10.57%	13.78%	4.23%	1.75%	6.05%	11.03%	9.04%	11.22%	12.26%	15.62%	13.05%	11.57%	14.45%	12.52%	10.36%	14.59%	13.40%	17.76%	13.86%	13.45%	13.63%	8.67%	1.86%	7.92%	3.86%	3.49%	10.97%					
																																																					
41	Против всех	1895	11	12	65	33	43	43	24	12	32	65	32	23	93	36	65	56	71	29	72	39	48	20	17	70	66	52	52	52	60	55	33	54	40	46	52	31	66	46	61	77	10	1	9	2	8	11					
		3.33%	0.58%	1.02%	4.60%	2.12%	2.79%	3.28%	2.60%	1.23%	3.11%	4.60%	2.23%	2.48%	4.77%	5.03%	4.90%	3.85%	4.24%	3.71%	4.08%	3.81%	4.50%	1.76%	1.29%	5.29%	4.18%	3.70%	3.22%	3.73%	4.18%	4.32%	3.26%	3.39%	2.79%	3.03%	3.59%	2.32%	4.09%	2.92%	3.83%	4.41%	2.28%	0.46%	1.98%	0.48%	2.79%	2.19%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
