Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Киржачская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	388	3	10	10	10	15	10	15	10	5	10	15	15	15	20	15	20	15	10	10	10	10	10	10	10	10	10	10	10	10	10	15	20	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	99	0	3	2	2	2	2	6	2	4	0	6	7	8	5	2	5	4	0	2	2	0	2	1	5	2	0	1	0	7	1	5	6	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	105	4	3	1	3	2	2	8	2	2	6	2	1	1	3	1	1	1	2	5	7	4	4	1	5	5	7	5	5	3	3	4	1	1					
14	Число погашенных открепительных удостоверений	289	3	7	8	8	13	8	9	8	1	10	9	8	7	15	13	15	11	10	8	8	10	8	9	5	8	10	9	10	3	9	10	14	5					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	139	1	5	4	3	4	4	5	2	3	3	13	5	6	7	10	2	2	2	1	5	2	5	1	6	1	4	3	4	3	4	14	4	1					
		0.83%	0.65%	1.03%	0.66%	0.62%	0.46%	0.52%	0.67%	0.38%	1.21%	0.58%	1.18%	0.70%	0.93%	0.76%	1.38%	0.24%	0.20%	0.56%	0.57%	1.31%	0.87%	2.40%	0.4%	1.48%	0.54%	1.39%	0.74%	1.06%	1.59%	1.20%	1.71%	0.65%	0.63%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	370	2	11	12	13	33	14	13	9	4	8	32	16	13	21	24	31	28	7	4	5	3	2	1	11	3	6	4	3	0	8	12	14	3					
		2.23%	1.31%	2.27%	2.00%	2.69%	3.79%	1.82%	1.75%	1.74%	1.61%	1.54%	2.92%	2.24%	2.03%	2.30%	3.32%	3.79%	2.91%	1.98%	2.31%	1.31%	1.31%	0.96%	0.4%	2.72%	1.63%	2.09%	0.99%	0.80%	0.0%	2.40%	1.46%	2.30%	1.89%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	646	5	15	23	27	30	43	43	22	7	22	42	37	19	49	19	28	42	9	6	13	3	11	8	14	8	7	15	11	6	13	30	17	2					
		3.89%	3.28%	3.10%	3.83%	5.59%	3.45%	5.59%	5.81%	4.27%	2.83%	4.25%	3.83%	5.18%	2.96%	5.37%	2.63%	3.42%	4.37%	2.55%	3.46%	3.41%	1.31%	5.28%	3.2%	3.47%	4.37%	2.44%	3.72%	2.94%	3.19%	3.90%	3.67%	2.79%	1.26%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	576	2	12	28	15	29	19	20	20	11	21	39	24	36	32	30	33	42	8	2	14	3	5	4	10	6	7	17	20	5	9	29	16	8					
		3.47%	1.31%	2.48%	4.67%	3.10%	3.33%	2.47%	2.70%	3.88%	4.45%	4.06%	3.56%	3.36%	5.62%	3.51%	4.15%	4.03%	4.37%	2.27%	1.15%	3.67%	1.31%	2.40%	1.6%	2.48%	3.27%	2.44%	4.21%	5.34%	2.65%	2.70%	3.54%	2.63%	5.06%					
22	"5. ""За Русь Святую"""	118	2	3	8	7	5	4	5	0	4	5	4	3	4	6	1	8	8	3	0	0	8	1	1	0	1	2	4	3	1	1	5	11	0					
		0.71%	1.31%	0.62%	1.33%	1.44%	0.57%	0.52%	0.67%	0.0%	1.61%	0.96%	0.36%	0.42%	0.62%	0.65%	0.13%	0.97%	0.83%	0.85%	0.0%	0.0%	3.49%	0.48%	0.4%	0.0%	0.54%	0.69%	0.99%	0.80%	0.53%	0.30%	0.61%	1.80%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	48	0	2	1	1	3	4	4	4	2	2	4	1	1	0	1	2	1	1	0	1	0	0	0	1	0	0	3	1	0	0	3	2	3					
		0.28%	0.0%	0.41%	0.16%	0.20%	0.34%	0.52%	0.54%	0.77%	0.80%	0.38%	0.36%	0.14%	0.15%	0.0%	0.13%	0.24%	0.10%	0.28%	0.0%	0.26%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.74%	0.26%	0.0%	0.0%	0.36%	0.32%	1.89%					
24	"7. ""Новый курс - Автомобильная Россия"""	139	0	0	5	10	11	4	4	6	2	3	8	5	7	7	7	7	12	2	1	1	1	1	1	0	1	4	5	2	1	3	8	4	6					
		0.83%	0.0%	0.0%	0.83%	2.07%	1.26%	0.52%	0.54%	1.16%	0.80%	0.58%	0.73%	0.70%	1.09%	0.76%	0.96%	0.85%	1.25%	0.56%	0.57%	0.26%	0.43%	0.48%	0.4%	0.0%	0.54%	1.39%	1.24%	0.53%	0.53%	0.90%	0.97%	0.65%	3.79%					
25	"8. ""Народно-республиканская партия России"""	18	1	0	1	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	2	0	3	0	0	2	1	0	0	0	2	0	1	0	0					
		0.10%	0.65%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.09%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	1.15%	0.0%	1.31%	0.0%	0.0%	0.49%	0.54%	0.0%	0.0%	0.0%	1.06%	0.0%	0.12%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	74	0	0	5	0	5	4	3	3	1	2	13	4	4	6	1	3	4	0	3	0	0	5	0	1	0	0	2	0	0	1	4	0	0					
		0.44%	0.0%	0.0%	0.83%	0.0%	0.57%	0.52%	0.40%	0.58%	0.40%	0.38%	1.18%	0.56%	0.62%	0.65%	0.13%	0.36%	0.41%	0.0%	1.73%	0.0%	0.0%	2.40%	0.0%	0.24%	0.0%	0.0%	0.49%	0.0%	0.0%	0.30%	0.48%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1019	3	22	46	15	40	60	30	14	18	37	48	34	27	60	22	34	49	28	27	39	74	20	24	38	20	26	27	16	15	35	42	23	6					
		6.14%	1.97%	4.55%	7.67%	3.10%	4.60%	7.81%	4.05%	2.71%	7.28%	7.15%	4.38%	4.76%	4.21%	6.58%	3.04%	4.16%	5.10%	7.95%	15.60%	10.23%	32.31%	9.61%	9.6%	9.42%	10.92%	9.09%	6.69%	4.27%	7.97%	10.51%	5.14%	3.78%	3.79%					
28	"11. ""Истинные патриоты России"""	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.10%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	256	4	9	15	2	11	9	7	9	7	5	18	11	9	10	8	21	15	3	1	9	2	3	5	4	0	8	12	7	2	5	7	16	2					
		1.54%	2.63%	1.86%	2.50%	0.41%	1.26%	1.17%	0.94%	1.74%	2.83%	0.96%	1.64%	1.54%	1.40%	1.09%	1.10%	2.57%	1.56%	0.85%	0.57%	2.36%	0.87%	1.44%	2.0%	0.99%	0.0%	2.79%	2.97%	1.87%	1.06%	1.50%	0.85%	2.63%	1.26%					
30	"13. ""Демократическая партия России"""	43	0	0	1	0	1	3	2	3	1	4	4	0	1	1	0	2	3	1	1	4	1	0	0	1	0	0	2	2	0	1	4	0	0					
		0.25%	0.0%	0.0%	0.16%	0.0%	0.11%	0.39%	0.27%	0.58%	0.40%	0.77%	0.36%	0.0%	0.15%	0.10%	0.0%	0.24%	0.31%	0.28%	0.57%	1.04%	0.43%	0.0%	0.0%	0.24%	0.0%	0.0%	0.49%	0.53%	0.0%	0.30%	0.48%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	53	0	0	3	3	1	4	0	1	1	2	4	6	0	4	3	0	3	1	0	2	0	3	1	1	0	0	1	0	1	1	4	3	0					
		0.31%	0.0%	0.0%	0.50%	0.62%	0.11%	0.52%	0.0%	0.19%	0.40%	0.38%	0.36%	0.84%	0.0%	0.43%	0.41%	0.0%	0.31%	0.28%	0.0%	0.52%	0.0%	1.44%	0.4%	0.24%	0.0%	0.0%	0.24%	0.0%	0.53%	0.30%	0.48%	0.49%	0.0%					
32	"15. ""Партия СЛОН"""	37	0	1	0	0	2	2	1	0	1	1	5	0	1	2	2	0	4	0	1	1	1	2	0	1	0	0	1	2	0	0	2	4	0					
		0.22%	0.0%	0.20%	0.0%	0.0%	0.23%	0.26%	0.13%	0.0%	0.40%	0.19%	0.45%	0.0%	0.15%	0.21%	0.27%	0.0%	0.41%	0.0%	0.57%	0.26%	0.43%	0.96%	0.0%	0.24%	0.0%	0.0%	0.24%	0.53%	0.0%	0.0%	0.24%	0.65%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2493	29	76	104	93	147	147	109	95	44	85	193	148	87	131	91	105	146	56	8	49	18	52	32	43	23	43	39	42	11	44	106	85	12					
		15.03%	19.07%	15.73%	17.36%	19.25%	16.91%	19.14%	14.72%	18.44%	17.81%	16.44%	17.64%	20.72%	13.59%	14.37%	12.60%	12.85%	15.20%	15.90%	4.62%	12.86%	7.86%	25.0%	12.8%	10.66%	12.56%	15.03%	9.67%	11.22%	5.85%	13.21%	12.97%	13.98%	7.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	0	1	1	1	0	0	2	1	0	0	3	2	0	1	1	1	4	1	1	1	1	0	0	1	1	3	0	1	0	0	1	1	0					
		0.18%	0.0%	0.20%	0.16%	0.20%	0.0%	0.0%	0.27%	0.19%	0.0%	0.0%	0.27%	0.28%	0.0%	0.10%	0.13%	0.12%	0.41%	0.28%	0.57%	0.26%	0.43%	0.0%	0.0%	0.24%	0.54%	1.04%	0.0%	0.26%	0.0%	0.0%	0.12%	0.16%	0.0%					
35	"18. ""ЛДПР"""	2086	27	73	61	55	115	105	103	58	38	39	153	87	103	78	81	92	85	26	34	39	31	23	35	43	30	39	25	35	40	49	134	107	43					
		12.58%	17.76%	15.11%	10.18%	11.38%	13.23%	13.67%	13.91%	11.26%	15.38%	7.54%	13.98%	12.18%	16.09%	8.56%	11.21%	11.26%	8.85%	7.38%	19.65%	10.23%	13.53%	11.05%	14.0%	10.66%	16.39%	13.63%	6.20%	9.35%	21.27%	14.71%	16.40%	17.59%	27.21%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	303	1	8	7	6	12	16	7	11	8	10	24	19	11	18	16	16	11	3	3	13	3	0	5	4	10	3	7	13	0	7	20	10	1					
		1.82%	0.65%	1.65%	1.16%	1.24%	1.38%	2.08%	0.94%	2.13%	3.23%	1.93%	2.19%	2.66%	1.71%	1.97%	2.21%	1.95%	1.14%	0.85%	1.73%	3.41%	1.31%	0.0%	2.0%	0.99%	5.46%	1.04%	1.73%	3.47%	0.0%	2.10%	2.44%	1.64%	0.63%					
37	"20. ""Политическая партия ""Единая Россия"""	4318	31	155	129	140	190	159	211	121	49	116	227	151	161	277	240	232	266	103	31	86	31	43	101	83	40	94	149	112	37	87	214	205	47					
		26.04%	20.39%	32.09%	21.53%	28.98%	21.86%	20.70%	28.51%	23.49%	19.83%	22.43%	20.74%	21.14%	25.15%	30.40%	33.24%	28.39%	27.70%	29.26%	17.91%	22.57%	13.53%	20.67%	40.4%	20.59%	21.85%	32.86%	36.97%	29.94%	19.68%	26.12%	26.19%	33.71%	29.74%					
38	"21. ""Российская Конституционно-демократическая партия"""	24	0	0	0	1	1	0	2	1	1	1	2	0	1	1	0	3	0	0	0	0	0	0	1	1	0	2	2	1	2	1	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.20%	0.11%	0.0%	0.27%	0.19%	0.40%	0.19%	0.18%	0.0%	0.15%	0.10%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.4%	0.24%	0.0%	0.69%	0.49%	0.26%	1.06%	0.30%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	35	1	0	1	2	0	0	1	0	0	0	4	4	3	2	2	3	0	1	1	1	0	0	0	1	1	0	2	0	2	0	3	0	0					
		0.21%	0.65%	0.0%	0.16%	0.41%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.36%	0.56%	0.46%	0.21%	0.27%	0.36%	0.0%	0.28%	0.57%	0.26%	0.0%	0.0%	0.0%	0.24%	0.54%	0.0%	0.49%	0.0%	1.06%	0.0%	0.36%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2561	38	63	121	68	162	100	127	99	24	127	179	109	108	134	83	112	170	65	27	67	26	19	17	117	27	24	58	79	41	34	97	31	8					
		15.44%	25.0%	13.04%	20.20%	14.07%	18.64%	13.02%	17.16%	19.22%	9.71%	24.56%	16.36%	15.26%	16.87%	14.70%	11.49%	13.70%	17.70%	18.46%	15.60%	17.58%	11.35%	9.13%	6.8%	29.03%	14.75%	8.39%	14.39%	21.12%	21.80%	10.21%	11.87%	5.09%	5.06%					
																																								
41	Против всех	939	3	23	19	16	54	46	30	29	17	19	58	37	24	53	64	71	54	21	17	20	17	9	10	19	8	10	21	17	14	23	61	41	14					
		5.66%	1.97%	4.76%	3.17%	3.31%	6.21%	5.98%	4.05%	5.63%	6.88%	3.67%	5.30%	5.18%	3.75%	5.81%	8.86%	8.69%	5.62%	5.96%	9.82%	5.24%	7.42%	4.32%	4.0%	4.71%	4.37%	3.49%	5.21%	4.54%	7.44%	6.90%	7.46%	6.74%	8.86%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
