Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
"Наименование Избирательной комиссии:    Брянск, Фокинская"																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199					
		3.43%	2.11%	4.23%	3.66%	5.26%	3.66%	4.44%	3.10%	6.45%	4.37%	3.86%	2.87%	2.74%	2.87%	3.19%	2.29%	4.57%	3.78%	4.19%	3.18%	2.66%	5.08%	2.98%	2.40%	2.30%	4.11%	3.67%	2.80%	2.76%	2.67%	2.00%					
22	"5. ""За Русь Святую"""	163	3	6	9	2	6	7	10	2	7	8	5	0	6	9	5	4	3	2	7	7	8	4	4	9	5	3	11	3	5	3					
		0.46%	0.33%	0.42%	0.74%	0.15%	0.46%	0.43%	0.70%	0.46%	0.50%	0.73%	0.44%	0.0%	0.53%	0.79%	0.52%	0.36%	0.28%	0.26%	0.44%	0.62%	0.82%	0.25%	0.32%	0.69%	0.37%	0.23%	0.90%	0.28%	0.41%	0.27%					
23	"6. ""Объединенная Российская партия ""Русь"""	71	4	3	2	1	1	3	1	2	2	0	5	1	4	2	1	1	3	1	5	5	0	1	1	2	4	5	4	1	4	2					
		0.20%	0.44%	0.21%	0.16%	0.07%	0.07%	0.18%	0.07%	0.46%	0.14%	0.0%	0.44%	0.11%	0.35%	0.17%	0.10%	0.09%	0.28%	0.13%	0.31%	0.44%	0.0%	0.06%	0.08%	0.15%	0.29%	0.39%	0.32%	0.09%	0.33%	0.18%					
24	"7. ""Новый курс - Автомобильная Россия"""	203	6	4	11	6	4	8	6	3	5	6	7	5	9	14	7	6	6	4	7	4	5	9	9	6	9	8	7	7	5	10					
		0.57%	0.66%	0.28%	0.91%	0.47%	0.31%	0.50%	0.42%	0.69%	0.35%	0.55%	0.62%	0.57%	0.80%	1.24%	0.72%	0.54%	0.56%	0.52%	0.44%	0.35%	0.51%	0.57%	0.72%	0.46%	0.67%	0.63%	0.57%	0.66%	0.41%	0.91%					
25	"8. ""Народно-республиканская партия России"""	33	1	2	1	3	1	0	0	1	0	0	0	0	0	1	1	0	0	0	4	2	0	0	1	3	1	1	2	1	3	4					
		0.09%	0.11%	0.14%	0.08%	0.23%	0.07%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.10%	0.0%	0.0%	0.0%	0.25%	0.17%	0.0%	0.0%	0.08%	0.23%	0.07%	0.07%	0.16%	0.09%	0.25%	0.36%					
26	"9. ""Российская экологическая партия ""Зеленые"""	118	2	6	2	6	4	5	7	2	2	4	1	3	3	8	4	6	2	4	9	7	4	7	2	6	2	6	1	1	0	2					
		0.33%	0.22%	0.42%	0.16%	0.47%	0.31%	0.31%	0.49%	0.46%	0.14%	0.36%	0.08%	0.34%	0.26%	0.71%	0.41%	0.54%	0.18%	0.52%	0.57%	0.62%	0.41%	0.44%	0.16%	0.46%	0.14%	0.47%	0.08%	0.09%	0.0%	0.18%					
27	"10. ""Аграрная партия России"""	764	15	36	24	40	18	33	25	5	34	18	17	20	32	13	12	25	28	16	40	24	15	46	28	48	24	23	31	27	21	26					
		2.18%	1.67%	2.53%	1.99%	3.19%	1.40%	2.06%	1.76%	1.15%	2.43%	1.65%	1.52%	2.29%	2.87%	1.15%	1.25%	2.28%	2.65%	2.09%	2.55%	2.13%	1.55%	2.92%	2.24%	3.68%	1.79%	1.83%	2.55%	2.57%	1.75%	2.37%					
28	"11. ""Истинные патриоты России"""	40	6	1	0	0	0	2	1	1	1	3	1	0	3	0	3	1	2	0	1	1	1	2	0	0	2	1	0	4	1	2					
		0.11%	0.66%	0.07%	0.0%	0.0%	0.0%	0.12%	0.07%	0.23%	0.07%	0.27%	0.08%	0.0%	0.26%	0.0%	0.31%	0.09%	0.18%	0.0%	0.06%	0.08%	0.10%	0.12%	0.0%	0.0%	0.14%	0.07%	0.0%	0.38%	0.08%	0.18%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	381	8	16	13	20	14	26	15	3	23	8	9	8	7	13	9	13	10	7	25	4	11	21	16	15	16	16	14	8	8	5					
		1.08%	0.89%	1.12%	1.08%	1.59%	1.09%	1.62%	1.05%	0.69%	1.64%	0.73%	0.80%	0.91%	0.62%	1.15%	0.93%	1.18%	0.94%	0.91%	1.59%	0.35%	1.14%	1.33%	1.28%	1.15%	1.19%	1.27%	1.15%	0.76%	0.66%	0.45%					
30	"13. ""Демократическая партия России"""	120	6	4	5	3	8	6	2	2	4	2	3	4	23	2	2	2	1	1	4	4	1	4	2	2	4	2	5	3	4	5					
		0.34%	0.66%	0.28%	0.41%	0.23%	0.62%	0.37%	0.14%	0.46%	0.28%	0.18%	0.26%	0.45%	2.06%	0.17%	0.20%	0.18%	0.09%	0.13%	0.25%	0.35%	0.10%	0.25%	0.16%	0.15%	0.29%	0.15%	0.41%	0.28%	0.33%	0.45%					
31	"14. ""Великая Россия - Евразийский Союз"""	38	2	1	2	3	0	2	1	0	1	0	2	1	1	1	1	1	2	2	2	3	2	0	0	2	2	1	0	0	0	3					
		0.10%	0.22%	0.07%	0.16%	0.23%	0.0%	0.12%	0.07%	0.0%	0.07%	0.0%	0.17%	0.11%	0.08%	0.08%	0.10%	0.09%	0.18%	0.26%	0.12%	0.26%	0.20%	0.0%	0.0%	0.15%	0.14%	0.07%	0.0%	0.0%	0.0%	0.27%					
32	"15. ""Партия СЛОН"""	118	2	2	4	5	3	2	3	3	2	0	2	1	1	7	2	2	5	2	11	6	4	10	3	7	10	10	3	1	5	0					
		0.33%	0.22%	0.14%	0.33%	0.39%	0.23%	0.12%	0.21%	0.69%	0.14%	0.0%	0.17%	0.11%	0.08%	0.62%	0.20%	0.18%	0.47%	0.26%	0.70%	0.53%	0.41%	0.63%	0.24%	0.53%	0.74%	0.79%	0.24%	0.09%	0.41%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3998	135	247	143	142	154	231	184	33	143	129	113	80	108	133	84	143	118	88	195	94	91	202	130	129	150	161	98	98	150	92					
		11.42%	15.05%	17.41%	11.89%	11.33%	12.02%	14.47%	12.96%	7.60%	10.25%	11.86%	10.15%	9.16%	9.69%	11.81%	8.75%	13.08%	11.17%	11.53%	12.43%	8.36%	9.43%	12.82%	10.42%	9.90%	11.21%	12.86%	8.07%	9.36%	12.53%	8.39%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	1	4	4	1	2	4	1	0	0	0	3	2	1	2	1	0	2	1	1	0	0	2	1	3	4	1	6	1	4	7					
		0.16%	0.11%	0.28%	0.33%	0.07%	0.15%	0.25%	0.07%	0.0%	0.0%	0.0%	0.26%	0.22%	0.08%	0.17%	0.10%	0.0%	0.18%	0.13%	0.06%	0.0%	0.0%	0.12%	0.08%	0.23%	0.29%	0.07%	0.49%	0.09%	0.33%	0.63%					
35	"18. ""ЛДПР"""	4420	137	145	162	157	205	191	133	47	159	136	154	125	147	174	126	114	126	93	191	166	124	192	136	195	156	168	141	138	145	137					
		12.62%	15.27%	10.22%	13.47%	12.52%	16.00%	11.96%	9.37%	10.82%	11.39%	12.51%	13.83%	14.31%	13.19%	15.45%	13.12%	10.43%	11.93%	12.18%	12.18%	14.76%	12.86%	12.19%	10.90%	14.96%	11.65%	13.42%	11.62%	13.18%	12.11%	12.49%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	807	9	31	28	27	37	40	31	4	46	29	28	19	28	23	16	34	17	11	44	18	35	33	30	31	16	24	27	39	24	28					
		2.30%	1.00%	2.18%	2.32%	2.15%	2.88%	2.50%	2.18%	0.92%	3.29%	2.66%	2.51%	2.17%	2.51%	2.04%	1.66%	3.11%	1.60%	1.44%	2.80%	1.60%	3.63%	2.09%	2.40%	2.37%	1.19%	1.91%	2.22%	3.72%	2.00%	2.55%					
37	"20. ""Политическая партия ""Единая Россия"""	11881	247	445	391	365	392	515	500	134	512	380	392	249	372	395	379	387	399	257	538	412	384	545	417	447	446	416	408	340	454	363					
		33.94%	27.53%	31.38%	32.52%	29.13%	30.60%	32.26%	35.23%	30.87%	36.70%	34.95%	35.22%	28.52%	33.39%	35.07%	39.47%	35.40%	37.78%	33.68%	34.31%	36.65%	39.83%	34.60%	33.44%	34.30%	33.33%	33.25%	33.63%	32.47%	37.92%	33.12%					
38	"21. ""Российская Конституционно-демократическая партия"""	62	2	3	1	2	0	4	1	1	1	2	4	0	2	2	4	2	0	0	3	2	3	4	2	4	2	1	4	1	2	3					
		0.17%	0.22%	0.21%	0.08%	0.15%	0.0%	0.25%	0.07%	0.23%	0.07%	0.18%	0.35%	0.0%	0.17%	0.17%	0.41%	0.18%	0.0%	0.0%	0.19%	0.17%	0.31%	0.25%	0.16%	0.30%	0.14%	0.07%	0.32%	0.09%	0.16%	0.27%					
39	"22. ""Развитие предпринимательства"""	67	0	1	1	2	0	3	3	0	5	4	3	1	2	3	2	0	2	4	3	3	3	3	3	2	4	2	2	1	3	2					
		0.19%	0.0%	0.07%	0.08%	0.15%	0.0%	0.18%	0.21%	0.0%	0.35%	0.36%	0.26%	0.11%	0.17%	0.26%	0.20%	0.0%	0.18%	0.52%	0.19%	0.26%	0.31%	0.19%	0.24%	0.15%	0.29%	0.15%	0.16%	0.09%	0.25%	0.18%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5754	166	198	171	221	224	231	244	97	170	178	226	207	199	151	139	168	158	127	205	153	105	241	244	199	220	178	251	221	213	249					
		16.43%	18.50%	13.96%	14.22%	17.63%	17.48%	14.47%	17.19%	22.35%	12.18%	16.37%	20.30%	23.71%	17.86%	13.41%	14.47%	15.37%	14.96%	16.64%	13.07%	13.61%	10.89%	15.30%	19.56%	15.27%	16.44%	14.22%	20.69%	21.10%	17.79%	22.71%					
																																					
41	Против всех	1923	48	73	71	70	79	84	73	21	86	50	46	55	65	64	59	53	53	35	96	68	43	83	87	73	70	75	73	51	44	75					
		5.49%	5.35%	5.14%	5.90%	5.58%	6.16%	5.26%	5.14%	4.83%	6.16%	4.59%	4.13%	6.30%	5.83%	5.68%	6.14%	4.84%	5.01%	4.58%	6.12%	6.04%	4.46%	5.26%	6.97%	5.60%	5.23%	5.99%	6.01%	4.87%	3.67%	6.84%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
