Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Ермекеевская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	190	6	0	0	7	2	15	2	16	46	6	3	2	0	0	0	3	14	1	0	5	2	0	5	3	4	8	0	2	0	4	10	8	5	11					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	188	6	0	0	7	2	15	2	16	46	6	3	2	0	0	0	3	14	1	0	5	2	0	5	3	4	8	0	2	0	2	10	8	5	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	108	3	1	3	4	1	3	6	8	17	0	3	2	1	3	1	1	3	2	1	2	3	5	1	2	5	6	2	0	2	4	1	7	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	34	0	0	1	1	1	2	0	2	2	0	2	1	1	0	0	0	0	0	0	0	1	0	1	12	0	0	0	0	0	0	1	2	3	1					
		0.29%	0.00%	0.00%	1.25%	0.27%	0.82%	0.37%	0.00%	0.15%	0.15%	0.00%	0.53%	0.42%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.47%	2.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.29%	0.54%	0.27%					
19	2.Всероссийская политическая партия «Гражданская Сила»	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	178	6	3	0	4	2	2	3	39	33	0	7	1	4	1	0	2	4	1	0	4	1	0	2	15	5	11	2	0	0	7	2	4	7	6					
		1.53%	1.68%	1.70%	0.00%	1.08%	1.64%	0.37%	0.97%	2.89%	2.48%	0.00%	1.85%	0.42%	1.30%	1.69%	0.00%	0.81%	1.61%	1.75%	0.00%	2.29%	0.57%	0.00%	0.93%	2.60%	2.22%	1.83%	0.80%	0.00%	0.00%	1.62%	0.76%	0.58%	1.27%	1.60%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.27%					
23	6.Политическая партия «Партия социальной справедливости»	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	36	4	0	1	0	0	1	1	1	2	0	2	0	4	0	0	0	1	0	0	0	1	0	0	6	0	2	2	0	0	2	0	2	1	3					
		0.31%	1.12%	0.00%	1.25%	0.00%	0.00%	0.18%	0.32%	0.07%	0.15%	0.00%	0.53%	0.00%	1.30%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	1.04%	0.00%	0.33%	0.80%	0.00%	0.00%	0.46%	0.00%	0.29%	0.18%	0.80%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	35	0	0	0	1	0	2	0	2	1	0	2	1	0	0	0	0	0	0	2	0	1	0	0	14	1	2	1	1	0	1	2	0	0	1					
		0.30%	0.00%	0.00%	0.00%	0.27%	0.00%	0.37%	0.00%	0.15%	0.08%	0.00%	0.53%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.57%	0.00%	0.00%	2.43%	0.44%	0.33%	0.40%	0.83%	0.00%	0.23%	0.76%	0.00%	0.00%	0.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11267	348	173	76	363	115	536	303	1300	1292	114	360	235	298	58	47	242	244	56	223	171	172	134	211	521	218	578	246	119	255	419	257	677	542	364					
		97.11%	97.21%	98.30%	95.00%	98.11%	94.26%	98.71%	98.38%	96.37%	97.14%	99.13%	95.24%	98.74%	97.07%	98.31%	100.00%	98.37%	97.99%	98.25%	98.67%	97.71%	97.73%	97.81%	98.60%	90.45%	96.89%	96.33%	98.01%	98.35%	100.00%	97.22%	98.09%	97.83%	98.01%	96.81%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
