15	Число открепительных удостоверений, выданных избирателям ТИК	105	7	4	3	1	3	2	1	1	4	11	2	7	0	2	3	2	3	4	3	0	0	0	1	7	2	3	1	1	1	3	3	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																				
19	Жириновский Владимир Вольфович	2288	69	67	44	50	47	60	28	73	58	62	15	73	47	34	60	40	54	27	30	47	23	55	11	77	60	10	123	25	49	29	37	6	1	10	6	10	9	21	9	0	0	0	4	15	23	1	58	15	12	2	9	20	19	22	18	23	24	6	6	2	3	13	12	29	61	3	10	2	3	2	0	24	12	6	27	33	26	25	22	49	23	20	16	3	3	15	5	4	2									
		3.97%	3.77%	3.72%	3.86%	4.81%	3.86%	3.19%	5.31%	5.49%	3.99%	3.41%	1.09%	4.82%	4.61%	4.22%	4.50%	4.59%	4.24%	4.31%	4.31%	5.16%	4.03%	5.62%	4.26%	4.74%	2.71%	3.60%	8.91%	4.58%	5.63%	3.46%	3.19%	0.84%	0.58%	2.91%	2.74%	3.40%	4.17%	4.31%	1.86%	0.00%	0.00%	0.00%	4.21%	2.07%	2.93%	0.57%	5.59%	5.14%	3.02%	0.34%	2.67%	4.13%	4.27%	5.74%	5.96%	5.72%	4.59%	4.23%	1.55%	0.91%	1.92%	3.49%	3.66%	4.14%	6.38%	1.83%	12.35%	2.63%	1.20%	0.80%	0.00%	2.21%	2.52%	2.70%	5.14%	6.68%	5.28%	5.53%	3.86%	8.48%	3.78%	6.92%	3.64%	0.91%	0.87%	3.70%	2.18%	2.38%	2.13%									
20	Зюганов Геннадий Андреевич	7902	246	248	211	146	170	176	80	216	212	267	112	211	166	143	212	108	128	85	106	102	95	128	31	200	175	36	221	74	159	119	235	67	40	13	30	90	9	38	125	10	14	26	22	63	70	12	208	53	24	13	30	125	74	81	39	97	116	34	44	44	17	46	41	47	128	31	7	2	23	3	32	193	49	44	65	68	76	53	94	142	25	36	54	15	49	60	57	10	6									
		13.72%	13.44%	13.77%	18.51%	14.05%	13.97%	9.35%	15.18%	16.25%	14.59%	14.69%	8.13%	13.95%	16.29%	17.74%	15.90%	12.40%	10.04%	13.56%	15.23%	11.21%	16.64%	13.07%	12.02%	12.32%	7.89%	12.95%	16.00%	13.55%	18.28%	14.22%	20.24%	9.42%	23.26%	3.78%	13.70%	30.61%	4.17%	7.80%	25.77%	7.35%	9.59%	17.81%	23.16%	8.69%	8.91%	6.90%	20.04%	18.15%	6.05%	2.19%	8.90%	25.83%	16.63%	21.15%	12.91%	24.13%	22.18%	23.94%	11.40%	20.09%	10.90%	12.33%	12.50%	6.70%	13.39%	18.90%	8.64%	2.63%	9.20%	1.20%	18.60%	17.76%	10.27%	19.82%	12.38%	13.77%	15.45%	11.73%	16.49%	24.57%	4.11%	12.46%	12.27%	4.56%	14.16%	14.81%	24.89%	5.95%	6.38%									
21	Миронов Сергей Михайлович	1602	61	74	40	40	34	31	20	50	34	60	29	46	40	32	63	21	23	11	21	32	18	32	7	51	48	8	38	14	20	13	28	9	5	14	1	3	4	11	25	1	2	0	0	23	27	2	46	3	4	2	6	13	19	11	24	13	24	2	5	8	1	9	6	23	31	2	0	0	6	1	2	19	19	4	6	13	16	12	16	11	16	7	7	2	12	8	4	3	0									
		2.78%	3.33%	4.11%	3.51%	3.85%	2.79%	1.65%	3.80%	3.76%	2.34%	3.30%	2.11%	3.04%	3.93%	3.97%	4.73%	2.41%	1.80%	1.75%	3.02%	3.52%	3.15%	3.27%	2.71%	3.14%	2.16%	2.88%	2.75%	2.56%	2.30%	1.55%	2.41%	1.27%	2.91%	4.07%	0.46%	1.02%	1.85%	2.26%	5.15%	0.74%	1.37%	0.00%	0.00%	3.17%	3.44%	1.15%	4.43%	1.03%	1.01%	0.34%	1.78%	2.69%	4.27%	2.87%	7.95%	3.23%	4.59%	1.41%	1.30%	3.65%	0.64%	2.41%	1.83%	3.28%	3.24%	1.22%	0.00%	0.00%	2.40%	0.40%	1.16%	1.75%	3.98%	1.80%	1.14%	2.63%	3.25%	2.65%	2.81%	1.90%	2.63%	2.42%	1.59%	0.61%	3.47%	1.98%	1.75%	1.79%	0.00%									
22	Прохоров Михаил Дмитриевич	2372	103	133	84	58	54	84	30	91	58	119	24	89	85	32	85	23	30	29	38	36	35	64	9	82	60	10	59	32	44	46	61	23	7	14	7	6	6	10	19	0	3	4	2	10	20	8	48	10	2	0	2	17	24	20	13	11	13	7	12	7	1	12	0	7	19	6	3	2	5	7	7	24	11	8	22	18	16	12	18	10	12	3	13	2	8	8	3	3	0									
		4.12%	5.63%	7.38%	7.37%	5.58%	4.44%	4.46%	5.69%	6.85%	3.99%	6.55%	1.74%	5.88%	8.34%	3.97%	6.38%	2.64%	2.35%	4.63%	5.46%	3.96%	6.13%	6.54%	3.49%	5.05%	2.71%	3.60%	4.27%	5.86%	5.06%	5.50%	5.25%	3.23%	4.07%	4.07%	3.20%	2.04%	2.78%	2.05%	3.92%	0.00%	2.05%	2.74%	2.11%	1.38%	2.54%	4.60%	4.62%	3.42%	0.50%	0.00%	0.59%	3.51%	5.39%	5.22%	4.30%	2.74%	2.49%	4.93%	3.11%	3.20%	0.64%	3.22%	0.00%	0.99%	1.99%	3.66%	3.70%	2.63%	2.00%	2.80%	4.07%	2.21%	2.31%	3.60%	4.19%	3.64%	3.25%	2.65%	3.16%	1.73%	1.97%	1.04%	2.95%	0.61%	2.31%	1.98%	1.31%	1.79%	0.00%									
23	Путин Владимир Владимирович	42899	1334	1267	755	732	907	1494	366	884	1069	1286	1197	1064	679	561	898	678	1028	474	493	677	390	692	200	1198	1864	212	928	394	587	627	797	606	118	292	175	184	188	401	303	104	126	113	67	609	642	149	666	207	355	577	290	301	306	246	204	258	332	92	316	157	134	293	269	591	703	119	61	67	212	236	128	812	382	159	403	358	358	349	417	364	529	223	342	303	272	313	152	148	86									
		74.51%	72.90%	70.35%	66.23%	70.45%	74.53%	79.38%	69.45%	66.52%	73.57%	70.78%	86.93%	70.32%	66.63%	69.60%	67.37%	77.84%	80.63%	75.60%	70.83%	74.40%	68.30%	70.68%	77.52%	73.81%	84.04%	76.26%	67.20%	72.16%	67.47%	74.91%	68.65%	85.23%	68.60%	84.88%	79.91%	62.59%	87.04%	82.34%	62.47%	76.47%	86.30%	77.40%	70.53%	84.00%	81.68%	85.63%	64.16%	70.89%	89.42%	97.14%	86.05%	62.19%	68.76%	64.23%	67.55%	64.18%	63.48%	64.79%	81.87%	71.69%	85.90%	78.55%	82.01%	84.31%	73.54%	72.56%	75.31%	88.16%	84.80%	94.40%	74.42%	74.70%	80.08%	71.62%	76.76%	72.47%	72.76%	77.21%	73.16%	62.98%	86.86%	77.16%	77.73%	92.10%	78.61%	77.28%	66.38%	88.10%	91.49%									
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
