Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Мегино-Кангаласская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	188	10	16	44	9	2	7	0	4	6	10	5	0	1	4	1	0	5	2	1	2	4	7	2	5	4	2	4	2	14	1	4	4	2	3	0	1					
14	Число погашенных открепительных удостоверений	295	20	27	12	12	11	0	5	3	4	15	16	6	5	9	8	2	13	17	8	7	0	1	4	10	4	5	9	9	2	10	5	4	10	10	8	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	506	31	22	29	14	13	17	3	15	8	25	14	15	12	19	13	2	29	7	4	15	7	9	11	7	8	0	10	27	21	10	28	12	8	27	5	9					
		3.54%	2.78%	2.07%	2.73%	2.54%	2.90%	1.98%	6.97%	2.90%	3.10%	4.39%	3.75%	5.26%	6.85%	4.56%	6.16%	2.40%	5.73%	3.60%	1.35%	5.43%	2.10%	2.16%	4.68%	4.16%	1.97%	0.0%	1.93%	6.66%	6.93%	4.31%	5.22%	3.78%	4.41%	6.35%	2.08%	4.07%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2619	247	205	174	58	39	226	0	92	72	97	83	44	26	59	23	1	65	38	35	47	43	75	49	42	68	24	136	58	59	51	116	86	37	45	44	55					
		18.34%	22.19%	19.32%	16.43%	10.52%	8.70%	26.40%	0.0%	17.82%	27.90%	17.04%	22.25%	15.43%	14.85%	14.18%	10.90%	1.20%	12.84%	19.58%	11.86%	17.02%	12.91%	18.02%	20.85%	25.0%	16.79%	43.63%	26.30%	14.32%	19.47%	21.98%	21.64%	27.12%	20.44%	10.58%	18.33%	24.88%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	992	120	123	95	24	9	43	3	38	11	9	15	13	3	12	5	3	9	8	11	13	14	36	14	8	37	8	70	27	28	21	47	26	21	20	24	24					
		6.94%	10.78%	11.59%	8.97%	4.35%	2.00%	5.02%	6.97%	7.36%	4.26%	1.58%	4.02%	4.56%	1.71%	2.88%	2.36%	3.61%	1.77%	4.12%	3.72%	4.71%	4.20%	8.65%	5.95%	4.76%	9.13%	14.54%	13.53%	6.66%	9.24%	9.05%	8.76%	8.20%	11.60%	4.70%	10.0%	10.85%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	118	6	11	9	15	11	4	0	4	0	4	2	1	0	3	0	0	1	0	2	1	3	4	5	1	4	0	1	3	4	3	2	4	1	4	3	2					
		0.82%	0.53%	1.03%	0.84%	2.72%	2.45%	0.46%	0.0%	0.77%	0.0%	0.70%	0.53%	0.35%	0.0%	0.72%	0.0%	0.0%	0.19%	0.0%	0.67%	0.36%	0.90%	0.96%	2.12%	0.59%	0.98%	0.0%	0.19%	0.74%	1.32%	1.29%	0.37%	1.26%	0.55%	0.94%	1.25%	0.90%					
22	"5. ""За Русь Святую"""	19	0	1	0	2	1	0	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1	2	0	4	0	1	0	0	0					
		0.13%	0.0%	0.09%	0.0%	0.36%	0.22%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.51%	0.0%	0.36%	0.0%	0.24%	0.42%	0.0%	0.0%	0.0%	0.0%	0.24%	0.66%	0.0%	0.74%	0.0%	0.55%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	1	2	1	0	0	0	1	1	1	0	0	0	0	0	0	1	2	0	1	0	1	0	2	1	0	1	1	2	0	1	1	2	0	0	0	0					
		0.16%	0.08%	0.18%	0.09%	0.0%	0.0%	0.0%	2.32%	0.19%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.39%	0.0%	0.33%	0.0%	0.30%	0.0%	0.85%	0.59%	0.0%	1.81%	0.19%	0.49%	0.0%	0.43%	0.18%	0.63%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	66	9	3	4	10	4	3	0	2	0	3	1	3	0	2	0	0	2	2	0	0	0	2	2	1	0	0	2	2	1	1	3	2	0	1	0	1					
		0.46%	0.80%	0.28%	0.37%	1.81%	0.89%	0.35%	0.0%	0.38%	0.0%	0.52%	0.26%	1.05%	0.0%	0.48%	0.0%	0.0%	0.39%	1.03%	0.0%	0.0%	0.0%	0.48%	0.85%	0.59%	0.0%	0.0%	0.38%	0.49%	0.33%	0.43%	0.55%	0.63%	0.0%	0.23%	0.0%	0.45%					
25	"8. ""Народно-республиканская партия России"""	49	1	1	3	2	3	4	0	3	1	2	2	0	1	1	0	0	3	1	1	2	0	2	2	0	1	0	2	1	1	0	0	1	2	4	2	0					
		0.34%	0.08%	0.09%	0.28%	0.36%	0.66%	0.46%	0.0%	0.58%	0.38%	0.35%	0.53%	0.0%	0.57%	0.24%	0.0%	0.0%	0.59%	0.51%	0.33%	0.72%	0.0%	0.48%	0.85%	0.0%	0.24%	0.0%	0.38%	0.24%	0.33%	0.0%	0.0%	0.31%	1.10%	0.94%	0.83%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	40	4	3	3	1	1	0	0	0	1	2	1	4	1	0	0	0	5	0	1	1	0	1	2	1	2	0	1	1	1	1	2	0	0	0	0	0					
		0.28%	0.35%	0.28%	0.28%	0.18%	0.22%	0.0%	0.0%	0.0%	0.38%	0.35%	0.26%	1.40%	0.57%	0.0%	0.0%	0.0%	0.98%	0.0%	0.33%	0.36%	0.0%	0.24%	0.85%	0.59%	0.49%	0.0%	0.19%	0.24%	0.33%	0.43%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	466	23	16	16	5	7	31	1	55	9	13	11	6	9	13	4	3	16	5	15	9	46	18	6	0	13	3	10	11	7	7	26	4	12	15	10	11					
		3.26%	2.06%	1.50%	1.51%	0.90%	1.56%	3.62%	2.32%	10.65%	3.48%	2.28%	2.94%	2.10%	5.14%	3.12%	1.89%	3.61%	3.16%	2.57%	5.08%	3.26%	13.81%	4.32%	2.55%	0.0%	3.20%	5.45%	1.93%	2.71%	2.31%	3.01%	4.85%	1.26%	6.62%	3.52%	4.16%	4.97%					
28	"11. ""Истинные патриоты России"""	21	2	2	0	0	0	0	0	2	0	2	1	0	0	1	0	0	1	1	2	1	0	2	0	0	0	0	2	0	0	0	0	0	1	1	0	0					
		0.14%	0.17%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.35%	0.26%	0.0%	0.0%	0.24%	0.0%	0.0%	0.19%	0.51%	0.67%	0.36%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.23%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	143	4	8	8	7	6	8	0	1	3	24	3	4	4	8	3	1	3	2	3	3	1	3	3	3	2	0	7	2	3	3	3	0	3	5	0	2					
		1.00%	0.35%	0.75%	0.75%	1.27%	1.33%	0.93%	0.0%	0.19%	1.16%	4.21%	0.80%	1.40%	2.28%	1.92%	1.42%	1.20%	0.59%	1.03%	1.01%	1.08%	0.30%	0.72%	1.27%	1.78%	0.49%	0.0%	1.35%	0.49%	0.99%	1.29%	0.55%	0.0%	1.65%	1.17%	0.0%	0.90%					
30	"13. ""Демократическая партия России"""	29	6	0	0	1	0	1	0	2	2	2	2	0	0	2	0	0	0	0	1	0	1	0	0	0	1	0	1	1	2	1	0	0	2	1	0	0					
		0.20%	0.53%	0.0%	0.0%	0.18%	0.0%	0.11%	0.0%	0.38%	0.77%	0.35%	0.53%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.30%	0.0%	0.0%	0.0%	0.24%	0.0%	0.19%	0.24%	0.66%	0.43%	0.0%	0.0%	1.10%	0.23%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	159	20	16	14	3	3	7	0	11	4	5	4	2	0	0	1	1	5	1	4	0	1	4	1	2	2	0	12	6	0	1	4	5	2	13	2	3					
		1.11%	1.79%	1.50%	1.32%	0.54%	0.66%	0.81%	0.0%	2.13%	1.55%	0.87%	1.07%	0.70%	0.0%	0.0%	0.47%	1.20%	0.98%	0.51%	1.35%	0.0%	0.30%	0.96%	0.42%	1.19%	0.49%	0.0%	2.32%	1.48%	0.0%	0.43%	0.74%	1.57%	1.10%	3.05%	0.83%	1.35%					
32	"15. ""Партия СЛОН"""	22	0	1	4	2	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	2	1	2	0	0	0	0	1	0	0					
		0.15%	0.0%	0.09%	0.37%	0.36%	0.0%	0.0%	0.0%	0.19%	0.0%	0.17%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.19%	0.51%	0.33%	0.0%	0.0%	0.24%	0.42%	0.59%	0.0%	0.0%	0.38%	0.24%	0.66%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1713	118	136	131	34	37	65	14	22	13	102	51	43	20	85	38	8	88	39	97	26	91	58	31	10	28	8	49	38	37	23	29	24	19	52	23	26					
		11.99%	10.60%	12.81%	12.37%	6.17%	8.25%	7.59%	32.55%	4.26%	5.03%	17.92%	13.67%	15.08%	11.42%	20.43%	18.00%	9.63%	17.39%	20.10%	32.88%	9.42%	27.32%	13.94%	13.19%	5.95%	6.91%	14.54%	9.47%	9.38%	12.21%	9.91%	5.41%	7.57%	10.49%	12.23%	9.58%	11.76%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	80	6	2	4	1	1	3	1	8	1	3	1	1	6	2	0	0	3	1	3	2	2	1	0	0	3	0	1	8	4	1	3	3	1	2	2	0					
		0.56%	0.53%	0.18%	0.37%	0.18%	0.22%	0.35%	2.32%	1.55%	0.38%	0.52%	0.26%	0.35%	3.42%	0.48%	0.0%	0.0%	0.59%	0.51%	1.01%	0.72%	0.60%	0.24%	0.0%	0.0%	0.74%	0.0%	0.19%	1.97%	1.32%	0.43%	0.55%	0.94%	0.55%	0.47%	0.83%	0.0%					
35	"18. ""ЛДПР"""	368	19	12	9	85	91	16	2	5	2	6	4	5	2	3	2	0	4	6	7	8	3	5	2	1	5	0	6	5	5	2	19	2	1	13	6	5					
		2.57%	1.70%	1.13%	0.84%	15.42%	20.31%	1.86%	4.65%	0.96%	0.77%	1.05%	1.07%	1.75%	1.14%	0.72%	0.94%	0.0%	0.79%	3.09%	2.37%	2.89%	0.90%	1.20%	0.85%	0.59%	1.23%	0.0%	1.16%	1.23%	1.65%	0.86%	3.54%	0.63%	0.55%	3.05%	2.5%	2.26%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1206	82	92	107	7	14	81	4	103	21	51	39	15	30	64	5	7	22	8	15	7	13	27	7	11	83	6	49	24	30	16	61	18	10	46	19	12					
		8.44%	7.36%	8.67%	10.10%	1.27%	3.12%	9.46%	9.30%	19.96%	8.13%	8.96%	10.45%	5.26%	17.14%	15.38%	2.36%	8.43%	4.34%	4.12%	5.08%	2.53%	3.90%	6.49%	2.97%	6.54%	20.49%	10.90%	9.47%	5.92%	9.90%	6.89%	11.38%	5.67%	5.52%	10.82%	7.91%	5.42%					
37	"20. ""Политическая партия ""Единая Россия"""	3359	241	242	301	210	163	211	9	69	45	115	91	84	32	79	63	28	188	45	31	65	66	85	42	38	63	1	86	127	50	69	100	63	44	107	60	46					
		23.52%	21.65%	22.80%	28.42%	38.11%	36.38%	24.64%	20.93%	13.37%	17.44%	20.21%	24.39%	29.47%	18.28%	18.99%	29.85%	33.73%	37.15%	23.19%	10.50%	23.55%	19.81%	20.43%	17.87%	22.61%	15.55%	1.81%	16.63%	31.35%	16.50%	29.74%	18.65%	19.87%	24.30%	25.17%	25.0%	20.81%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	7	1	1	0	0	3	0	1	0	2	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	0	0	1	0	0	2	1	1					
		0.20%	0.62%	0.09%	0.09%	0.0%	0.0%	0.35%	0.0%	0.19%	0.0%	0.35%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.36%	0.30%	0.24%	0.0%	0.59%	0.24%	0.0%	0.19%	0.24%	0.0%	0.0%	0.18%	0.0%	0.0%	0.47%	0.41%	0.45%					
39	"22. ""Развитие предпринимательства"""	66	10	10	3	0	3	6	0	4	3	2	4	0	0	0	0	0	1	0	1	0	3	0	0	0	1	1	3	3	3	0	0	1	1	2	1	0					
		0.46%	0.89%	0.94%	0.28%	0.0%	0.66%	0.70%	0.0%	0.77%	1.16%	0.35%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.33%	0.0%	0.90%	0.0%	0.0%	0.0%	0.24%	1.81%	0.58%	0.74%	0.99%	0.0%	0.0%	0.31%	0.55%	0.47%	0.41%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1520	110	99	95	48	29	109	3	40	45	78	28	32	19	43	47	15	44	21	36	52	29	62	30	31	51	3	36	41	25	14	70	31	11	49	28	16					
		10.64%	9.88%	9.33%	8.97%	8.71%	6.47%	12.73%	6.97%	7.75%	17.44%	13.70%	7.50%	11.22%	10.85%	10.33%	22.27%	18.07%	8.69%	10.82%	12.20%	18.84%	8.70%	14.90%	12.76%	18.45%	12.59%	5.45%	6.96%	10.12%	8.25%	6.03%	13.05%	9.77%	6.07%	11.52%	11.66%	7.23%					
																																											
41	Против всех	430	37	39	30	15	9	8	2	22	9	11	10	9	4	9	5	8	6	5	12	16	6	19	17	8	16	0	15	14	15	3	10	23	1	8	8	1					
		3.01%	3.32%	3.67%	2.83%	2.72%	2.00%	0.93%	4.65%	4.26%	3.48%	1.93%	2.68%	3.15%	2.28%	2.16%	2.36%	9.63%	1.18%	2.57%	4.06%	5.79%	1.80%	4.56%	7.23%	4.76%	3.95%	0.0%	2.90%	3.45%	4.95%	1.29%	1.86%	7.25%	0.55%	1.88%	3.33%	0.45%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
