Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Тунгокоченская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	34	13	2	1	3	1	1	0	0	0	0	8	0	0	0	1	1	0	3	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	211	49	14	14	12	12	14	12	5	5	5	12	0	5	9	2	9	5	8	15	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	175	59	2	1	7	10	16	2	1	0	0	16	7	5	3	15	12	4	11	4	0					
		2.69%	4.61%	0.65%	0.28%	1.44%	1.37%	2.41%	0.50%	2.38%	0.00%	0.00%	3.85%	5.34%	11.90%	2.52%	6.05%	2.76%	4.35%	2.34%	2.55%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	15	5	0	3	1	2	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0					
		0.23%	0.39%	0.00%	0.85%	0.21%	0.27%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.21%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	3	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.12%	0.23%	0.00%	0.28%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	709	151	21	31	42	97	74	38	5	1	6	81	18	0	14	22	38	3	46	19	2					
		10.88%	11.79%	6.86%	8.76%	8.66%	13.31%	11.13%	9.43%	11.90%	2.78%	13.95%	19.47%	13.74%	0.00%	11.76%	8.87%	8.76%	3.26%	9.77%	12.10%	3.23%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	20	1	0	1	1	14	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0					
		0.31%	0.08%	0.00%	0.28%	0.21%	1.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	1.09%	0.21%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	2	0	0	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.14%	0.16%	0.00%	0.00%	0.82%	0.00%	0.30%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1018	252	38	43	56	101	90	34	8	4	2	34	25	1	21	55	119	15	81	14	25					
		15.62%	19.67%	12.42%	12.15%	11.55%	13.85%	13.53%	8.44%	19.05%	11.11%	4.65%	8.17%	19.08%	2.38%	17.65%	22.18%	27.42%	16.30%	17.20%	8.92%	40.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	379	84	16	16	38	55	39	23	3	0	0	25	13	0	3	9	12	2	24	17	0					
		5.82%	6.56%	5.23%	4.52%	7.84%	7.54%	5.86%	5.71%	7.14%	0.00%	0.00%	6.01%	9.92%	0.00%	2.52%	3.63%	2.76%	2.17%	5.10%	10.83%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	35	8	0	2	3	5	5	0	2	0	0	0	0	1	0	2	5	0	1	0	1					
		0.54%	0.62%	0.00%	0.56%	0.62%	0.69%	0.75%	0.00%	4.76%	0.00%	0.00%	0.00%	0.00%	2.38%	0.00%	0.81%	1.15%	0.00%	0.21%	0.00%	1.61%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4065	704	227	251	332	435	421	292	23	31	35	255	68	34	77	143	243	66	297	98	33					
		62.38%	54.96%	74.18%	70.90%	68.45%	59.67%	63.31%	72.46%	54.76%	86.11%	81.40%	61.30%	51.91%	80.95%	64.71%	57.66%	55.99%	71.74%	63.06%	62.42%	53.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	16	3	0	1	0	2	4	1	0	0	0	1	0	1	0	0	2	0	0	0	1					
		0.25%	0.23%	0.00%	0.28%	0.00%	0.27%	0.60%	0.25%	0.00%	0.00%	0.00%	0.24%	0.00%	2.38%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	1.61%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
