Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
"Наименование Избирательной комиссии:    Самара, Октябрьская"																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1806	52	49	26	36	40	43	47	46	48	37	38	43	36	50	41	25	44	38	49	53	60	44	49	52	44	47	39	53	79	28	32	27	50	41	49	43	45	36	40	53	54					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	983	25	27	9	20	12	19	26	32	34	21	14	24	5	16	24	6	16	10	37	35	58	32	26	31	21	18	25	17	76	7	10	10	20	30	26	43	22	33	22	21	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	617	46	25	17	23	20	9	9	6	32	12	17	9	12	11	6	7	12	9	15	8	12	10	12	21	12	9	6	24	21	15	54	10	12	22	20	7	7	13	6	8	11					
14	Число погашенных неиспользованных открепительных удостоверений	822	27	22	17	16	28	24	21	14	14	16	24	19	31	34	17	19	28	28	12	18	2	12	23	21	22	29	14	36	3	21	22	17	30	11	23	0	23	3	18	32	31					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	1051	35	36	12	22	16	24	41	19	36	25	27	29	39	33	22	11	24	24	28	31	26	28	26	23	18	21	25	45	33	15	30	15	25	24	18	31	31	14	16	25	28					
		2.25%	2.24%	2.51%	1.10%	1.84%	2.03%	1.73%	2.99%	1.50%	2.46%	2.38%	2.53%	2.04%	3.60%	2.21%	2.34%	1.68%	2.40%	2.51%	1.73%	2.34%	2.07%	1.63%	2.05%	2.59%	1.89%	2.17%	2.48%	3.01%	2.29%	2.36%	3.93%	2.42%	2.23%	2.32%	1.51%	2.94%	3.22%	2.01%	1.93%	1.98%	2.08%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1223	55	44	30	37	27	52	49	33	43	20	29	48	29	28	17	6	31	34	35	27	33	32	25	33	26	25	28	37	40	12	14	11	26	25	28	29	25	15	13	35	37					
		2.62%	3.53%	3.07%	2.74%	3.09%	3.42%	3.75%	3.58%	2.61%	2.94%	1.90%	2.72%	3.38%	2.68%	1.87%	1.80%	0.91%	3.10%	3.55%	2.16%	2.04%	2.63%	1.86%	1.97%	3.71%	2.73%	2.59%	2.78%	2.48%	2.77%	1.89%	1.83%	1.77%	2.32%	2.41%	2.35%	2.75%	2.60%	2.15%	1.57%	2.78%	2.75%					
20	3.Политическая партия «Демократическая партия России»	63	3	3	0	2	1	1	2	1	2	0	2	2	1	1	0	3	1	2	3	1	3	4	0	0	3	1	2	1	12	0	1	0	1	0	0	0	0	2	0	1	1					
		0.13%	0.19%	0.21%	0.00%	0.17%	0.13%	0.07%	0.15%	0.08%	0.14%	0.00%	0.19%	0.14%	0.09%	0.07%	0.00%	0.46%	0.10%	0.21%	0.19%	0.08%	0.24%	0.23%	0.00%	0.00%	0.31%	0.10%	0.20%	0.07%	0.83%	0.00%	0.13%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.08%	0.07%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	9316	388	381	230	287	198	406	327	348	410	257	249	375	266	240	195	125	219	185	232	276	179	172	231	159	142	153	199	192	228	70	138	123	158	218	225	197	169	119	138	229	283					
		19.96%	24.87%	26.57%	21.00%	23.99%	25.06%	29.25%	23.92%	27.49%	28.01%	24.45%	23.36%	26.41%	24.58%	16.04%	20.70%	19.05%	21.92%	19.33%	14.34%	20.83%	14.25%	10.00%	18.23%	17.89%	14.88%	15.82%	19.74%	12.86%	15.81%	11.02%	18.06%	19.84%	14.09%	21.04%	18.88%	18.67%	17.57%	17.07%	16.63%	18.17%	21.04%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1321	64	68	65	50	29	62	51	52	49	24	26	67	45	28	21	18	40	16	40	32	12	27	38	32	22	15	29	43	52	10	14	16	23	20	20	14	25	11	7	22	22					
		2.83%	4.10%	4.74%	5.94%	4.18%	3.67%	4.47%	3.73%	4.11%	3.35%	2.28%	2.44%	4.72%	4.16%	1.87%	2.23%	2.74%	4.00%	1.67%	2.47%	2.42%	0.96%	1.57%	2.99%	3.60%	2.31%	1.55%	2.88%	2.88%	3.61%	1.57%	1.83%	2.58%	2.05%	1.93%	1.68%	1.33%	2.60%	1.58%	0.84%	1.75%	1.64%					
23	6.Политическая партия «Партия социальной справедливости»	115	3	4	2	4	2	4	4	2	4	1	3	5	1	2	1	1	2	2	3	2	4	3	3	1	2	1	1	6	12	0	3	2	2	4	2	4	2	2	2	4	3					
		0.25%	0.19%	0.28%	0.18%	0.33%	0.25%	0.29%	0.29%	0.16%	0.27%	0.10%	0.28%	0.35%	0.09%	0.13%	0.11%	0.15%	0.20%	0.21%	0.19%	0.15%	0.32%	0.17%	0.24%	0.11%	0.21%	0.10%	0.10%	0.40%	0.83%	0.00%	0.39%	0.32%	0.18%	0.39%	0.17%	0.38%	0.21%	0.29%	0.24%	0.32%	0.22%					
24	7.Политическая партия «Либерально-демократическая партия России»	4054	107	91	103	77	47	89	100	62	95	77	79	102	77	145	71	53	77	77	172	103	148	120	108	93	113	103	85	195	183	53	76	84	120	92	113	94	77	70	70	115	138					
		8.68%	6.86%	6.35%	9.41%	6.44%	5.95%	6.41%	7.32%	4.90%	6.49%	7.33%	7.41%	7.18%	7.12%	9.69%	7.54%	8.08%	7.71%	8.05%	10.63%	7.77%	11.78%	6.98%	8.52%	10.46%	11.84%	10.65%	8.43%	13.06%	12.69%	8.35%	9.95%	13.55%	10.70%	8.88%	9.48%	8.91%	8.00%	10.04%	8.43%	9.13%	10.26%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5554	215	178	148	185	119	200	181	189	190	137	131	174	106	149	103	98	106	136	144	162	118	133	148	102	96	112	112	180	138	64	98	64	105	123	140	141	138	79	97	155	160					
		11.90%	13.78%	12.41%	13.52%	15.47%	15.06%	14.41%	13.24%	14.93%	12.98%	13.04%	12.29%	12.25%	9.80%	9.96%	10.93%	14.94%	10.61%	14.21%	8.90%	12.23%	9.39%	7.73%	11.68%	11.47%	10.06%	11.58%	11.11%	12.06%	9.57%	10.08%	12.83%	10.32%	9.37%	11.87%	11.74%	13.36%	14.35%	11.33%	11.69%	12.30%	11.90%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	460	23	18	18	13	7	12	11	11	24	13	13	16	9	15	13	8	10	3	22	12	9	10	17	8	4	9	8	13	21	7	5	3	8	10	17	4	8	3	3	11	11					
		0.99%	1.47%	1.26%	1.64%	1.09%	0.89%	0.86%	0.80%	0.87%	1.64%	1.24%	1.22%	1.13%	0.83%	1.00%	1.38%	1.22%	1.00%	0.31%	1.36%	0.91%	0.72%	0.58%	1.34%	0.90%	0.42%	0.93%	0.79%	0.87%	1.46%	1.10%	0.65%	0.48%	0.71%	0.97%	1.43%	0.38%	0.83%	0.43%	0.36%	0.87%	0.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21294	585	515	416	442	308	462	525	465	537	444	446	535	448	810	406	301	439	437	887	631	677	1137	609	400	482	487	468	725	654	288	359	277	617	479	586	498	468	346	461	621	616					
		45.61%	37.50%	35.91%	37.99%	36.96%	38.99%	33.29%	38.41%	36.73%	36.68%	42.25%	41.84%	37.68%	41.40%	54.14%	43.10%	45.88%	43.94%	45.66%	54.82%	47.62%	53.90%	66.10%	48.07%	44.99%	50.52%	50.36%	46.43%	48.56%	45.35%	45.35%	46.99%	44.68%	55.04%	46.24%	49.16%	47.20%	48.65%	49.64%	55.54%	49.29%	45.80%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1657	67	78	56	69	34	69	63	72	63	45	54	54	54	35	37	30	36	31	39	41	37	39	45	30	32	29	36	43	38	16	11	20	28	36	36	32	14	29	18	29	32					
		3.55%	4.29%	5.44%	5.11%	5.77%	4.30%	4.97%	4.61%	5.69%	4.30%	4.28%	5.07%	3.80%	4.99%	2.34%	3.93%	4.57%	3.60%	3.24%	2.41%	3.09%	2.95%	2.27%	3.55%	3.37%	3.35%	2.99%	3.57%	2.88%	2.64%	2.52%	1.44%	3.23%	2.50%	3.47%	3.02%	3.03%	1.46%	4.16%	2.17%	2.30%	2.38%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
