Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Ордынская 																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	88	8	17	4	10	4	1	2	3	0	0	0	0	2	0	1	0	1	8	1	0	0	1	0	3	1	3	1	0	0	0	7	2	0	0	5	1	1	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2988	254	256	145	197	153	72	152	73	20	126	55	19	45	9	59	14	96	121	143	4	7	153	15	116	47	62	48	112	62	30	44	17	48	37	57	39	71	10					
		15.36%	17.20%	17.34%	15.76%	16.72%	14.83%	12.70%	12.56%	9.49%	10.00%	19.09%	11.51%	12.75%	13.89%	12.68%	17.35%	13.46%	13.06%	16.55%	20.23%	10.26%	20.59%	16.65%	20.27%	17.96%	12.02%	14.66%	17.33%	14.58%	17.37%	14.29%	11.64%	10.49%	13.26%	23.87%	10.52%	19.40%	21.32%	17.54%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3712	261	292	179	242	227	128	173	142	39	139	71	43	53	9	67	26	146	115	137	7	5	158	6	142	95	75	69	191	59	40	82	18	60	18	104	29	59	6					
		19.08%	17.67%	19.78%	19.46%	20.54%	21.99%	22.57%	14.30%	18.47%	19.50%	21.06%	14.85%	28.86%	16.36%	12.68%	19.71%	25.00%	19.86%	15.73%	19.38%	17.95%	14.71%	17.19%	8.11%	21.98%	24.30%	17.73%	24.91%	24.87%	16.53%	19.05%	21.69%	11.11%	16.57%	11.61%	19.19%	14.43%	17.72%	10.53%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	186	12	24	11	10	8	1	9	6	0	4	9	1	0	1	3	3	12	11	3	0	0	6	1	3	5	5	3	6	3	3	2	1	5	3	3	2	5	2					
		0.96%	0.81%	1.63%	1.20%	0.85%	0.78%	0.18%	0.74%	0.78%	0.00%	0.61%	1.88%	0.67%	0.00%	1.41%	0.88%	2.88%	1.63%	1.50%	0.42%	0.00%	0.00%	0.65%	1.35%	0.46%	1.28%	1.18%	1.08%	0.78%	0.84%	1.43%	0.53%	0.62%	1.38%	1.94%	0.55%	0.99%	1.50%	3.51%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3388	348	320	205	209	191	78	192	121	38	97	80	7	77	11	42	19	154	96	114	3	5	163	5	121	39	74	52	122	65	37	53	30	68	17	59	17	51	8					
		17.41%	23.56%	21.68%	22.28%	17.74%	18.51%	13.76%	15.87%	15.73%	19.00%	14.70%	16.74%	4.70%	23.77%	15.49%	12.35%	18.27%	20.95%	13.13%	16.12%	7.69%	14.71%	17.74%	6.76%	18.73%	9.97%	17.49%	18.77%	15.89%	18.21%	17.62%	14.02%	18.52%	18.78%	10.97%	10.89%	8.46%	15.32%	14.04%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	332	47	34	15	30	17	5	26	11	0	16	4	2	0	0	9	0	10	8	5	1	0	13	1	12	4	4	4	14	6	1	5	2	2	0	10	6	3	5					
		1.71%	3.18%	2.30%	1.63%	2.55%	1.65%	0.88%	2.15%	1.43%	0.00%	2.42%	0.84%	1.34%	0.00%	0.00%	2.65%	0.00%	1.36%	1.09%	0.71%	2.56%	0.00%	1.41%	1.35%	1.86%	1.02%	0.95%	1.44%	1.82%	1.68%	0.48%	1.32%	1.23%	0.55%	0.00%	1.85%	2.99%	0.90%	8.77%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8421	521	528	345	457	417	268	644	404	99	260	237	74	144	40	145	38	302	354	293	24	17	406	44	231	188	196	97	310	160	94	180	89	172	78	303	106	130	26					
		43.28%	35.27%	35.77%	37.50%	38.79%	40.41%	47.27%	53.22%	52.54%	49.50%	39.39%	49.58%	49.66%	44.44%	56.34%	42.65%	36.54%	41.09%	48.43%	41.44%	61.54%	50.00%	44.18%	59.46%	35.76%	48.08%	46.34%	35.02%	40.36%	44.82%	44.76%	47.62%	54.94%	47.51%	50.32%	55.90%	52.74%	39.04%	45.61%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	96	5	9	5	8	6	4	3	6	2	3	5	1	1	0	3	1	4	5	3	0	0	4	0	2	1	0	0	4	1	3	2	0	3	1	0	0	1	0					
		0.49%	0.34%	0.61%	0.54%	0.68%	0.58%	0.71%	0.25%	0.78%	1.00%	0.45%	1.05%	0.67%	0.31%	0.00%	0.88%	0.96%	0.54%	0.68%	0.42%	0.00%	0.00%	0.44%	0.00%	0.31%	0.26%	0.00%	0.00%	0.52%	0.28%	1.43%	0.53%	0.00%	0.83%	0.65%	0.00%	0.00%	0.30%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
