Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Гагаринская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98					
		2.84%	4.07%	2.79%	2.84%	4.13%	3.70%	4.01%	3.75%	3.28%	1.72%	5.37%	3.24%	3.57%	1.93%	1.46%	1.16%	2.09%	0.27%	0.00%	1.09%	0.61%	4.49%	1.20%	0.90%	0.58%	0.45%	0.88%	0.79%	0.31%	1.77%	2.82%	0.00%	0.66%	0.65%	2.72%	1.61%	3.41%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6189	277	194	191	392	283	246	312	176	74	364	144	290	233	101	131	413	205	54	102	83	162	80	67	112	175	172	59	151	155	78	74	101	148	71	233	86					
		39.46%	30.51%	31.86%	33.93%	33.02%	31.76%	35.19%	29.21%	32.12%	31.76%	32.59%	33.33%	28.80%	49.89%	49.27%	50.58%	41.18%	55.26%	60.00%	55.43%	50.61%	60.67%	48.19%	60.36%	65.12%	79.55%	50.59%	46.83%	47.34%	45.72%	44.07%	46.25%	66.45%	47.74%	48.30%	46.88%	48.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	92	4	3	7	8	4	4	4	3	0	5	4	6	2	3	1	6	3	0	1	0	2	1	2	2	0	1	2	3	1	1	1	0	0	1	7	0					
		0.59%	0.44%	0.49%	1.24%	0.67%	0.45%	0.57%	0.37%	0.55%	0.00%	0.45%	0.93%	0.60%	0.43%	1.46%	0.39%	0.60%	0.81%	0.00%	0.54%	0.00%	0.75%	0.60%	1.80%	1.16%	0.00%	0.29%	1.59%	0.94%	0.29%	0.56%	0.63%	0.00%	0.00%	0.68%	1.41%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
