Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Гагаринская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	731	35	40	40	40	74	30	35	40	40	40	13	30	9	7	5	23	8	9	11	9	40	3	6	30	6	7	4	5	6	15	9	14	4	5	4	13	5	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	385	12	24	21	23	50	18	19	17	20	32	6	10	6	3	2	10	0	7	9	2	25	1	1	13	1	4	2	0	3	7	3	9	0	2	1	7	3	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	233	10	11	9	8	47	10	16	14	13	15	2	6	0	0	4	3	1	5	5	0	8	3	1	4	6	3	2	2	1	2	5	1	0	2	3	4	1	6					
14	Число погашенных неиспользованных открепительных удостоверений	346	23	16	19	17	24	12	16	23	20	8	7	20	3	4	3	13	8	2	2	7	15	2	5	17	5	3	2	5	3	8	6	5	4	3	3	6	2	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	1	2	2	1	2	1	2	1	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	628	41	33	44	36	25	21	39	31	20	35	6	30	8	8	1	19	8	13	24	9	50	4	6	25	6	12	4	4	1	10	0	12	11	1	3	11	3	14					
		3.12%	4.02%	2.69%	3.59%	3.12%	2.32%	2.70%	3.61%	2.52%	1.91%	2.74%	1.74%	3.12%	3.21%	4.42%	0.55%	3.53%	3.36%	4.76%	6.43%	3.54%	4.28%	4.08%	2.99%	3.69%	3.53%	5.19%	3.08%	1.86%	0.43%	2.27%	0.00%	3.23%	7.64%	0.59%	2.21%	3.54%	1.67%	3.32%					
19	2.Всероссийская политическая партия «Гражданская Сила»	137	7	18	11	10	4	2	13	9	10	17	2	8	1	1	0	5	0	0	2	2	4	0	1	1	0	2	0	0	0	0	2	2	0	0	0	1	0	2					
		0.68%	0.69%	1.47%	0.90%	0.87%	0.37%	0.26%	1.20%	0.73%	0.95%	1.33%	0.58%	0.83%	0.40%	0.55%	0.00%	0.93%	0.00%	0.00%	0.54%	0.79%	0.34%	0.00%	0.50%	0.15%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	1.61%	0.54%	0.00%	0.00%	0.00%	0.32%	0.00%	0.47%					
20	3.Политическая партия «Демократическая партия России»	27	0	2	2	3	0	1	1	1	0	3	0	1	0	0	1	0	0	0	0	0	4	1	0	0	1	0	0	0	0	2	0	1	0	1	0	0	2	0					
		0.13%	0.00%	0.16%	0.16%	0.26%	0.00%	0.13%	0.09%	0.08%	0.00%	0.24%	0.00%	0.10%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	1.02%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.27%	0.00%	0.59%	0.00%	0.00%	1.11%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2202	143	176	166	159	130	83	160	177	108	155	20	99	42	10	9	34	14	19	37	18	132	1	23	43	12	27	12	14	9	24	14	40	14	18	10	26	7	17					
		10.94%	14.01%	14.33%	13.56%	13.77%	12.06%	10.67%	14.81%	14.41%	10.30%	12.15%	5.80%	10.30%	16.87%	5.52%	4.97%	6.31%	5.88%	6.96%	9.92%	7.09%	11.29%	1.02%	11.44%	6.35%	7.06%	11.69%	9.23%	6.51%	3.85%	5.45%	11.29%	10.78%	9.72%	10.59%	7.35%	8.36%	3.89%	4.03%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	81	1	5	7	7	5	4	5	12	9	5	1	5	0	2	0	0	1	0	0	0	1	0	2	2	0	0	0	0	2	1	1	1	0	1	0	0	0	1					
		0.40%	0.10%	0.41%	0.57%	0.61%	0.46%	0.51%	0.46%	0.98%	0.86%	0.39%	0.29%	0.52%	0.00%	1.10%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.09%	0.00%	0.99%	0.30%	0.00%	0.00%	0.00%	0.00%	0.85%	0.23%	0.81%	0.27%	0.00%	0.59%	0.00%	0.00%	0.00%	0.24%					
23	6.Политическая партия «Партия социальной справедливости»	52	5	2	5	7	2	1	8	4	5	2	2	1	0	0	0	0	0	0	0	0	2	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0					
		0.26%	0.49%	0.16%	0.41%	0.61%	0.19%	0.13%	0.74%	0.33%	0.48%	0.16%	0.58%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	1.02%	0.00%	0.00%	1.18%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1965	89	122	103	137	106	87	91	105	103	143	44	96	21	12	19	59	31	15	28	37	126	5	18	46	19	25	15	21	26	45	12	34	10	7	7	37	22	42					
		9.76%	8.72%	9.93%	8.42%	11.86%	9.83%	11.18%	8.43%	8.55%	9.82%	11.21%	12.75%	9.99%	8.43%	6.63%	10.50%	10.95%	13.03%	5.49%	7.51%	14.57%	10.78%	5.10%	8.96%	6.79%	11.18%	10.82%	11.54%	9.77%	11.11%	10.23%	9.68%	9.16%	6.94%	4.12%	5.15%	11.90%	12.22%	9.95%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1916	118	153	144	136	113	97	122	148	98	111	40	108	26	5	6	52	11	8	34	11	97	7	16	34	16	16	8	16	8	33	3	32	7	8	7	25	12	30					
		9.52%	11.56%	12.46%	11.76%	11.77%	10.48%	12.47%	11.30%	12.05%	9.34%	8.70%	11.59%	11.24%	10.44%	2.76%	3.31%	9.65%	4.62%	2.93%	9.12%	4.33%	8.30%	7.14%	7.96%	5.02%	9.41%	6.93%	6.15%	7.44%	3.42%	7.50%	2.42%	8.63%	4.86%	4.71%	5.15%	8.04%	6.67%	7.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	143	8	15	6	7	6	8	12	12	5	5	1	7	3	0	3	1	0	0	1	3	11	0	1	1	2	3	1	1	0	3	0	2	1	1	0	7	3	3					
		0.71%	0.78%	1.22%	0.49%	0.61%	0.56%	1.03%	1.11%	0.98%	0.48%	0.39%	0.29%	0.73%	1.20%	0.00%	1.66%	0.19%	0.00%	0.00%	0.27%	1.18%	0.94%	0.00%	0.50%	0.15%	1.18%	1.30%	0.77%	0.47%	0.00%	0.68%	0.00%	0.54%	0.69%	0.59%	0.00%	2.25%	1.67%	0.71%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12527	586	660	705	627	657	459	606	690	668	774	225	568	142	135	142	363	170	214	237	170	719	78	132	517	104	141	89	159	182	318	89	238	99	133	109	191	123	308					
		62.22%	57.39%	53.75%	57.60%	54.29%	60.95%	58.99%	56.11%	56.19%	63.68%	60.66%	65.22%	59.11%	57.03%	74.59%	78.45%	67.35%	71.43%	78.39%	63.54%	66.93%	61.51%	79.59%	65.67%	76.37%	61.18%	61.04%	68.46%	73.95%	77.78%	72.27%	71.77%	64.15%	68.75%	78.24%	80.15%	61.41%	68.33%	72.99%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	165	10	19	15	13	9	5	8	15	8	10	0	19	0	2	0	2	0	1	0	1	7	1	1	0	6	1	1	0	0	3	1	2	0	0	0	1	1	3					
		0.82%	0.98%	1.55%	1.23%	1.13%	0.83%	0.64%	0.74%	1.22%	0.76%	0.78%	0.00%	1.98%	0.00%	1.10%	0.00%	0.37%	0.00%	0.37%	0.00%	0.39%	0.60%	1.02%	0.50%	0.00%	3.53%	0.43%	0.77%	0.00%	0.00%	0.68%	0.81%	0.54%	0.00%	0.00%	0.00%	0.32%	0.56%	0.71%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
