Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Магарамкентская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	53	0	1	3	2	0	3	1	2	16	16	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.14%	0.00%	1.52%	0.25%	0.29%	0.00%	0.67%	0.07%	0.13%	1.11%	1.07%	0.40%	0.44%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	110	7	4	4	6	4	7	3	4	1	24	2	8	3	1	1	0	0	0	0	1	1	3	2	3	1	0	5	3	0	0	2	0	2	0	4	1	2	0	1					
		0.29%	3.11%	6.06%	0.34%	0.87%	0.67%	1.57%	0.20%	0.25%	0.07%	1.61%	0.13%	3.51%	0.20%	0.12%	0.08%	0.00%	0.00%	0.00%	0.00%	0.09%	0.14%	0.18%	0.81%	1.24%	0.14%	0.00%	1.71%	0.27%	0.00%	0.00%	0.29%	0.00%	0.24%	0.00%	0.37%	0.12%	0.17%	0.00%	0.34%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4187	18	55	50	100	66	46	60	252	319	322	193	46	233	103	174	136	204	183	181	69	41	82	36	26	77	22	42	39	95	109	33	95	90	102	90	100	95	164	39					
		11.10%	8.00%	83.33%	4.20%	14.51%	11.13%	10.31%	4.02%	15.85%	22.05%	21.63%	12.97%	20.18%	15.62%	11.96%	14.55%	10.52%	14.69%	13.17%	15.20%	6.30%	5.60%	4.85%	14.52%	10.74%	11.05%	2.00%	14.33%	3.57%	7.35%	7.56%	4.76%	11.27%	10.71%	10.25%	8.23%	11.88%	8.29%	12.67%	13.09%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	9	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.07%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	33329	200	6	1133	581	523	390	1430	1332	1103	1108	1275	172	1254	757	1021	1157	1185	1207	1010	1025	690	1605	210	213	619	1076	246	1048	1197	1332	658	748	748	893	999	741	1049	1130	258					
		88.36%	88.89%	9.09%	95.21%	84.33%	88.20%	87.44%	95.72%	83.77%	76.23%	74.41%	85.69%	75.44%	84.05%	87.92%	85.37%	89.48%	85.31%	86.83%	84.80%	93.61%	94.26%	94.97%	84.68%	88.02%	88.81%	97.99%	83.96%	96.06%	92.65%	92.44%	94.81%	88.73%	89.05%	89.75%	91.40%	88.00%	91.54%	87.33%	86.58%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	3	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
