Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Ачитская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184					
27	"10. ""Аграрная партия России"""	720	59	61	6	82	19	9	23	43	6	24	9	43	22	27	27	24	4	2	2	16	31	13	23	22	4	29	2	2	12	11	14	3	16	30					
		9.04%	6.86%	6.45%	11.53%	26.28%	13.19%	4.86%	13.06%	9.57%	4.72%	18.18%	12.85%	13.14%	22.68%	23.27%	19.56%	6.77%	2.15%	3.57%	5.0%	14.03%	8.17%	11.92%	9.50%	8.0%	5.79%	11.06%	2.10%	3.27%	6.31%	13.58%	15.90%	3.26%	4.26%	3.94%					
28	"11. ""Истинные патриоты России"""	16	0	0	1	0	0	0	5	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	1					
		0.20%	0.0%	0.0%	1.92%	0.0%	0.0%	0.0%	2.84%	0.0%	0.78%	0.0%	0.0%	0.30%	0.0%	0.0%	0.72%	0.28%	0.0%	1.78%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%	0.0%	0.13%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	74	6	12	0	1	1	0	3	6	0	0	3	1	0	2	2	8	1	0	1	0	2	0	1	3	2	0	0	3	0	0	1	1	4	10					
		0.92%	0.69%	1.26%	0.0%	0.32%	0.69%	0.0%	1.70%	1.33%	0.0%	0.0%	4.28%	0.30%	0.0%	1.72%	1.44%	2.25%	0.53%	0.0%	2.5%	0.0%	0.52%	0.0%	0.41%	1.09%	2.89%	0.0%	0.0%	4.91%	0.0%	0.0%	1.13%	1.08%	1.06%	1.31%					
30	"13. ""Демократическая партия России"""	14	0	0	0	0	0	0	0	1	1	2	0	1	0	1	1	3	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.78%	1.51%	0.0%	0.30%	0.0%	0.86%	0.72%	0.84%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%					
31	"14. ""Великая Россия - Евразийский Союз"""	129	2	1	0	5	0	0	0	0	0	0	0	1	0	17	0	1	0	1	0	0	1	0	27	0	1	69	0	0	1	0	0	0	0	2					
		1.62%	0.23%	0.10%	0.0%	1.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	14.65%	0.0%	0.28%	0.0%	1.78%	0.0%	0.0%	0.26%	0.0%	11.15%	0.0%	1.44%	26.33%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.26%					
32	"15. ""Партия СЛОН"""	16	2	3	0	1	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1					
		0.20%	0.23%	0.31%	0.0%	0.32%	1.38%	0.0%	0.56%	0.22%	0.78%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.13%					
33	"16. ""Родина"" (народно-патриотический союз)"""	313	35	34	0	17	4	4	5	23	5	1	4	7	1	1	9	23	7	3	1	1	12	1	5	13	3	9	2	3	10	1	0	5	17	47					
		3.93%	4.07%	3.59%	0.0%	5.44%	2.77%	2.16%	2.84%	5.12%	3.93%	0.75%	5.71%	2.14%	1.03%	0.86%	6.52%	6.49%	3.76%	5.35%	2.5%	0.87%	3.16%	0.91%	2.06%	4.72%	4.34%	3.43%	2.10%	4.91%	5.26%	1.23%	0.0%	5.43%	4.53%	6.18%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	2	2	0	1	0	1	1	0	1	0	1	3	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	2					
		0.26%	0.23%	0.21%	0.0%	0.32%	0.0%	0.54%	0.56%	0.0%	0.78%	0.0%	1.42%	0.91%	1.03%	0.86%	0.0%	0.0%	0.0%	1.78%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%	0.0%	0.0%	0.26%	0.26%					
35	"18. ""ЛДПР"""	1101	127	161	1	45	13	19	13	70	7	19	12	50	4	2	18	67	34	10	3	9	61	13	16	35	16	6	13	8	36	13	0	12	54	134					
		13.83%	14.78%	17.03%	1.92%	14.42%	9.02%	10.27%	7.38%	15.59%	5.51%	14.39%	17.14%	15.29%	4.12%	1.72%	13.04%	18.92%	18.27%	17.85%	7.5%	7.89%	16.09%	11.92%	6.61%	12.72%	23.18%	2.29%	13.68%	13.11%	18.94%	16.04%	0.0%	13.04%	14.4%	17.63%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	150	11	14	0	6	4	4	4	5	5	2	0	4	1	1	5	10	6	1	0	2	3	2	7	6	3	0	0	2	3	1	1	0	19	18					
		1.88%	1.28%	1.48%	0.0%	1.92%	2.77%	2.16%	2.27%	1.11%	3.93%	1.51%	0.0%	1.22%	1.03%	0.86%	3.62%	2.82%	3.22%	1.78%	0.0%	1.75%	0.79%	1.83%	2.89%	2.18%	4.34%	0.0%	0.0%	3.27%	1.57%	1.23%	1.13%	0.0%	5.06%	2.36%					
37	"20. ""Политическая партия ""Единая Россия"""	3797	465	443	16	103	82	117	85	214	76	69	32	168	57	50	53	161	115	29	22	64	205	52	72	145	23	89	49	39	90	46	30	40	169	327					
		47.71%	54.13%	46.87%	30.76%	33.01%	56.94%	63.24%	48.29%	47.66%	59.84%	52.27%	45.71%	51.37%	58.76%	43.10%	38.40%	45.48%	61.82%	51.78%	55.0%	56.14%	54.08%	47.70%	29.75%	52.72%	33.33%	33.96%	51.57%	63.93%	47.36%	56.79%	34.09%	43.47%	45.06%	43.02%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	2	0	2	1					
		0.18%	0.34%	0.0%	0.0%	0.32%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	2.5%	0.0%	0.26%	0.0%	0.41%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.27%	0.0%	0.53%	0.13%					
39	"22. ""Развитие предпринимательства"""	19	4	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	3					
		0.23%	0.46%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.41%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	599	54	63	3	22	4	1	16	39	5	2	1	14	3	9	5	17	4	0	0	3	22	11	45	20	5	38	8	0	16	1	24	8	43	93					
		7.52%	6.28%	6.66%	5.76%	7.05%	2.77%	0.54%	9.09%	8.68%	3.93%	1.51%	1.42%	4.28%	3.09%	7.75%	3.62%	4.80%	2.15%	0.0%	0.0%	2.63%	5.80%	10.09%	18.59%	7.27%	7.24%	14.50%	8.42%	0.0%	8.42%	1.23%	27.27%	8.69%	11.46%	12.23%					
																																									
41	Против всех	191	17	23	5	4	1	9	2	4	1	2	3	9	0	1	4	6	4	1	3	9	5	3	6	9	5	4	6	1	3	1	2	10	10	18					
		2.40%	1.97%	2.43%	9.61%	1.28%	0.69%	4.86%	1.13%	0.89%	0.78%	1.51%	4.28%	2.75%	0.0%	0.86%	2.89%	1.69%	2.15%	1.78%	7.5%	7.89%	1.31%	2.75%	2.47%	3.27%	7.24%	1.52%	6.31%	1.63%	1.57%	1.23%	2.27%	10.86%	2.66%	2.36%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
