Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Реутовская городская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №2399	УИК №2400	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423					
		1.30%	1.64%	1.42%	0.79%	1.18%	1.45%	0.88%	0.59%	1.06%	1.06%	1.02%	1.16%	1.15%	1.39%	1.00%	1.51%	1.27%	1.76%	1.46%	1.01%	0.84%	1.93%	1.34%	1.72%	1.81%	2.26%					
25	"8. ""Народно-республиканская партия России"""	32	1	3	1	0	3	1	2	0	1	0	1	1	2	3	2	1	0	1	0	1	1	0	2	3	2					
		0.09%	0.07%	0.20%	0.07%	0.0%	0.20%	0.07%	0.14%	0.0%	0.07%	0.0%	0.08%	0.07%	0.15%	0.23%	0.15%	0.07%	0.0%	0.08%	0.0%	0.08%	0.09%	0.0%	0.14%	0.21%	0.16%					
26	"9. ""Российская экологическая партия ""Зеленые"""	238	12	8	12	16	13	7	15	11	14	11	4	14	12	7	8	11	4	4	12	14	3	7	8	6	5					
		0.72%	0.89%	0.54%	0.95%	1.18%	0.90%	0.51%	1.12%	0.72%	0.99%	0.80%	0.33%	1.08%	0.93%	0.54%	0.60%	0.82%	0.32%	0.34%	0.93%	1.17%	0.27%	0.58%	0.59%	0.43%	0.41%					
27	"10. ""Аграрная партия России"""	612	29	14	16	27	17	30	20	26	22	28	32	17	17	29	18	23	24	27	25	24	22	31	34	33	27					
		1.87%	2.16%	0.95%	1.26%	2.00%	1.17%	2.21%	1.49%	1.72%	1.56%	2.05%	2.65%	1.31%	1.31%	2.24%	1.36%	1.72%	1.93%	2.32%	1.95%	2.01%	2.02%	2.60%	2.54%	2.40%	2.26%					
28	"11. ""Истинные патриоты России"""	25	1	0	1	2	1	4	0	3	0	0	0	1	2	1	1	1	0	0	0	2	2	1	0	1	1					
		0.07%	0.07%	0.0%	0.07%	0.14%	0.06%	0.29%	0.0%	0.19%	0.0%	0.0%	0.0%	0.07%	0.15%	0.07%	0.07%	0.07%	0.0%	0.0%	0.0%	0.16%	0.18%	0.08%	0.0%	0.07%	0.08%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	356	20	14	11	6	13	18	11	24	17	15	22	16	16	11	16	8	17	8	14	10	8	6	22	19	14					
		1.09%	1.49%	0.95%	0.87%	0.44%	0.90%	1.32%	0.82%	1.59%	1.20%	1.10%	1.82%	1.23%	1.24%	0.85%	1.21%	0.60%	1.36%	0.68%	1.09%	0.84%	0.73%	0.50%	1.64%	1.38%	1.17%					
30	"13. ""Демократическая партия России"""	53	6	3	1	2	1	4	3	3	4	2	2	1	1	4	5	2	0	1	1	1	0	1	0	2	3					
		0.16%	0.44%	0.20%	0.07%	0.14%	0.06%	0.29%	0.22%	0.19%	0.28%	0.14%	0.16%	0.07%	0.07%	0.31%	0.37%	0.15%	0.0%	0.08%	0.07%	0.08%	0.0%	0.08%	0.0%	0.14%	0.25%					
31	"14. ""Великая Россия - Евразийский Союз"""	64	1	3	2	2	4	2	3	6	6	3	2	3	0	1	1	4	0	3	4	5	3	2	0	4	0					
		0.19%	0.07%	0.20%	0.15%	0.14%	0.27%	0.14%	0.22%	0.39%	0.42%	0.22%	0.16%	0.23%	0.0%	0.07%	0.07%	0.30%	0.0%	0.25%	0.31%	0.42%	0.27%	0.16%	0.0%	0.29%	0.0%					
32	"15. ""Партия СЛОН"""	58	3	2	4	2	2	6	1	6	2	3	1	5	2	2	3	1	5	3	0	1	2	1	0	1	0					
		0.17%	0.22%	0.13%	0.31%	0.14%	0.13%	0.44%	0.07%	0.39%	0.14%	0.22%	0.08%	0.38%	0.15%	0.15%	0.22%	0.07%	0.40%	0.25%	0.0%	0.08%	0.18%	0.08%	0.0%	0.07%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5245	242	303	232	248	223	217	230	204	259	242	153	175	200	195	238	208	204	147	181	175	157	206	207	255	144					
		16.08%	18.04%	20.58%	18.38%	18.38%	15.46%	15.99%	17.20%	13.53%	18.42%	17.79%	12.68%	13.50%	15.51%	15.12%	18.07%	15.61%	16.41%	12.65%	14.11%	14.70%	14.44%	17.32%	15.49%	18.55%	12.07%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	0	0	0	5	1	1	2	4	2	3	2	3	1	1	1	2	2	4	0	6	0	4	2	2	1					
		0.15%	0.0%	0.0%	0.0%	0.37%	0.06%	0.07%	0.14%	0.26%	0.14%	0.22%	0.16%	0.23%	0.07%	0.07%	0.07%	0.15%	0.16%	0.34%	0.0%	0.50%	0.0%	0.33%	0.14%	0.14%	0.08%					
35	"18. ""ЛДПР"""	2365	72	96	100	90	121	91	89	153	135	124	92	94	90	69	76	95	86	95	89	85	78	71	78	106	90					
		7.25%	5.36%	6.52%	7.92%	6.67%	8.39%	6.70%	6.65%	10.15%	9.60%	9.11%	7.62%	7.25%	6.98%	5.35%	5.77%	7.13%	6.91%	8.17%	6.94%	7.14%	7.17%	5.97%	5.83%	7.71%	7.54%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	337	14	10	11	6	15	9	7	17	22	13	20	13	12	13	10	14	18	17	9	17	17	14	12	15	12					
		1.03%	1.04%	0.67%	0.87%	0.44%	1.04%	0.66%	0.52%	1.12%	1.56%	0.95%	1.65%	1.00%	0.93%	1.00%	0.75%	1.05%	1.44%	1.46%	0.70%	1.42%	1.56%	1.17%	0.89%	1.09%	1.00%					
37	"20. ""Политическая партия ""Единая Россия"""	11102	463	473	425	449	482	447	424	506	439	428	441	481	465	461	454	452	413	418	451	429	417	388	450	419	427					
		34.03%	34.52%	32.13%	33.67%	33.28%	33.42%	32.94%	31.71%	33.57%	31.22%	31.47%	36.56%	37.11%	36.07%	35.76%	34.47%	33.93%	33.22%	35.97%	35.17%	36.05%	38.36%	32.63%	33.68%	30.49%	35.79%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	1	7	1	1	3	3	2	2	2	0	1	3	1	1	1	1	1	1	2	3	0	1	1	2	5					
		0.14%	0.07%	0.47%	0.07%	0.07%	0.20%	0.22%	0.14%	0.13%	0.14%	0.0%	0.08%	0.23%	0.07%	0.07%	0.07%	0.07%	0.08%	0.08%	0.15%	0.25%	0.0%	0.08%	0.07%	0.14%	0.41%					
39	"22. ""Развитие предпринимательства"""	76	2	3	1	3	4	1	6	2	0	4	4	3	4	3	4	6	3	5	5	3	2	3	1	3	1					
		0.23%	0.14%	0.20%	0.07%	0.22%	0.27%	0.07%	0.44%	0.13%	0.0%	0.29%	0.33%	0.23%	0.31%	0.23%	0.30%	0.45%	0.24%	0.43%	0.39%	0.25%	0.18%	0.25%	0.07%	0.21%	0.08%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2950	105	134	126	115	91	131	126	122	119	139	141	111	111	119	112	134	121	99	105	99	91	131	130	132	106					
		9.04%	7.82%	9.10%	9.98%	8.52%	6.31%	9.65%	9.42%	8.09%	8.46%	10.22%	11.69%	8.56%	8.61%	9.23%	8.50%	10.06%	9.73%	8.51%	8.19%	8.31%	8.37%	11.01%	9.73%	9.60%	8.88%					
																																
41	Против всех	2308	132	97	90	100	128	111	94	103	88	92	64	89	95	90	93	88	97	76	86	87	69	70	94	83	92					
		7.07%	9.84%	6.58%	7.13%	7.41%	8.87%	8.17%	7.03%	6.83%	6.25%	6.76%	5.30%	6.86%	7.37%	6.98%	7.06%	6.60%	7.80%	6.54%	6.70%	7.31%	6.34%	5.88%	7.03%	6.04%	7.71%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
