Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Маловишерская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2222	153	104	164	155	398	154	97	395	10	219	16	109	26	34	21	42	53	21	15	36					
		27.74%	24.29%	22.08%	32.54%	27.53%	33.22%	32.15%	30.22%	33.96%	13.70%	29.01%	10.67%	25.23%	25.49%	16.50%	17.36%	30.66%	21.63%	18.26%	12.93%	15.65%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1223	96	66	72	83	158	65	64	148	8	98	28	107	20	50	18	18	34	15	40	35					
		15.27%	15.24%	14.01%	14.29%	14.74%	13.19%	13.57%	19.94%	12.73%	10.96%	12.98%	18.67%	24.77%	19.61%	24.27%	14.88%	13.14%	13.88%	13.04%	34.48%	15.22%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	60	8	3	4	5	7	2	0	11	0	8	0	1	0	1	2	2	1	0	0	5					
		0.75%	1.27%	0.64%	0.79%	0.89%	0.58%	0.42%	0.00%	0.95%	0.00%	1.06%	0.00%	0.23%	0.00%	0.49%	1.65%	1.46%	0.41%	0.00%	0.00%	2.17%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1098	89	59	78	78	205	73	36	174	4	112	23	31	7	24	15	12	22	11	18	27					
		13.71%	14.13%	12.53%	15.48%	13.85%	17.11%	15.24%	11.21%	14.96%	5.48%	14.83%	15.33%	7.18%	6.86%	11.65%	12.40%	8.76%	8.98%	9.57%	15.52%	11.74%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	137	9	9	7	10	33	10	3	25	0	9	1	5	1	2	2	4	1	3	2	1					
		1.71%	1.43%	1.91%	1.39%	1.78%	2.75%	2.09%	0.93%	2.15%	0.00%	1.19%	0.67%	1.16%	0.98%	0.97%	1.65%	2.92%	0.41%	2.61%	1.72%	0.43%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3002	258	218	156	220	363	162	106	377	44	282	75	167	46	89	61	52	129	61	36	100					
		37.47%	40.95%	46.28%	30.95%	39.08%	30.30%	33.82%	33.02%	32.42%	60.27%	37.35%	50.00%	38.66%	45.10%	43.20%	50.41%	37.96%	52.65%	53.04%	31.03%	43.48%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	22	2	0	3	2	2	2	0	2	0	1	0	3	1	0	0	0	1	0	1	2					
		0.27%	0.32%	0.00%	0.60%	0.36%	0.17%	0.42%	0.00%	0.17%	0.00%	0.13%	0.00%	0.69%	0.98%	0.00%	0.00%	0.00%	0.41%	0.00%	0.86%	0.87%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
