		4.17%	5.47%	3.09%	6.82%	3.28%	2.87%	4.98%	6.46%	3.07%	8.74%	4.65%	5.28%	5.28%	2.74%	4.99%	5.24%	4.40%	2.40%	4.45%	7.83%	0.86%	1.12%	4.57%	2.47%	12.65%	4.47%	3.15%	6.04%	4.38%	5.19%	4.93%	4.99%	14.72%	5.47%	9.66%	3.90%	7.12%	4.13%	2.98%	0.42%	2.63%	1.92%	1.91%	8.98%	3.81%	4.48%	2.42%	7.58%	3.35%	15.38%	3.01%	3.47%	5.53%	4.23%	2.48%	5.97%	5.93%	0.92%	2.11%	6.05%	4.30%	5.04%									
20	Зюганов Геннадий Андреевич	6698	93	46	46	155	192	32	88	55	145	69	69	101	233	135	72	206	285	166	172	19	61	35	357	23	59	121	74	134	44	130	187	56	48	30	46	68	37	186	20	252	103	71	34	133	66	23	245	45	8	207	100	94	104	214	131	167	102	123	113	179	89									
		14.20%	12.42%	14.20%	13.07%	14.13%	19.67%	15.92%	13.54%	21.07%	22.62%	9.72%	19.17%	26.65%	21.98%	12.70%	9.21%	15.09%	20.13%	18.00%	18.96%	4.09%	5.71%	17.77%	23.83%	13.86%	13.20%	27.25%	24.83%	9.17%	12.68%	16.01%	22.75%	18.73%	14.59%	14.49%	9.98%	25.47%	5.67%	10.46%	2.79%	22.87%	10.98%	15.04%	13.88%	11.51%	14.07%	18.55%	21.86%	21.53%	15.38%	17.32%	15.77%	21.66%	8.63%	11.77%	6.99%	9.08%	7.85%	7.22%	13.40%	18.76%	17.25%									
21	Миронов Сергей Михайлович	842	19	5	9	12	8	3	14	8	17	23	10	6	26	23	21	66	24	38	30	1	7	3	30	4	6	8	3	22	9	24	23	2	3	3	5	5	18	17	3	24	13	4	5	13	5	2	33	1	3	10	13	7	15	19	17	29	15	11	22	9	14									
		1.79%	2.54%	1.54%	2.56%	1.09%	0.82%	1.49%	2.15%	3.07%	2.65%	3.24%	2.78%	1.58%	2.45%	2.16%	2.69%	4.84%	1.69%	4.12%	3.31%	0.22%	0.65%	1.52%	2.00%	2.41%	1.34%	1.80%	1.01%	1.50%	2.59%	2.96%	2.80%	0.67%	0.91%	1.45%	1.08%	1.87%	2.76%	0.96%	0.42%	2.18%	1.39%	0.85%	2.04%	1.12%	1.07%	1.61%	2.94%	0.48%	5.77%	0.84%	2.05%	1.61%	1.24%	1.05%	0.91%	1.58%	1.15%	0.65%	2.61%	0.94%	2.71%									
22	Прохоров Михаил Дмитриевич	1202	23	1	8	46	26	5	18	5	25	16	14	11	30	34	11	63	79	20	35	8	9	4	18	5	19	6	8	32	10	31	32	2	7	5	9	7	24	48	4	25	4	10	5	20	9	3	72	9	4	12	15	11	24	33	18	41	50	32	9	27	11									
		2.55%	3.07%	0.31%	2.27%	4.19%	2.66%	2.49%	2.77%	1.92%	3.90%	2.25%	3.89%	2.90%	2.83%	3.20%	1.41%	4.62%	5.58%	2.17%	3.86%	1.72%	0.84%	2.03%	1.20%	3.01%	4.25%	1.35%	2.68%	2.19%	2.88%	3.82%	3.89%	0.67%	2.13%	2.42%	1.95%	2.62%	3.68%	2.70%	0.56%	2.27%	0.43%	2.12%	2.04%	1.73%	1.92%	2.42%	6.42%	4.31%	7.69%	1.00%	2.37%	2.53%	1.99%	1.82%	0.96%	2.23%	3.85%	1.88%	1.07%	2.83%	2.13%									
23	Путин Владимир Владимирович	36004	562	243	265	842	713	151	488	180	387	560	245	235	719	800	634	844	987	654	592	419	978	146	1050	112	340	291	193	1200	266	584	532	192	252	147	370	167	546	1472	684	767	797	374	174	943	361	92	680	144	29	926	476	298	1001	1482	1594	1489	1121	1501	645	693	375									
		76.35%	75.03%	75.00%	75.28%	76.75%	73.05%	75.12%	75.08%	68.97%	60.37%	78.87%	68.06%	62.01%	67.83%	75.26%	81.07%	61.83%	69.70%	70.93%	65.27%	90.30%	91.49%	74.11%	70.09%	67.47%	76.06%	65.54%	64.77%	82.08%	76.66%	71.92%	64.72%	64.21%	76.60%	71.01%	80.26%	62.55%	83.61%	82.79%	95.40%	69.60%	84.97%	79.24%	71.02%	81.57%	76.97%	74.19%	60.66%	68.90%	55.77%	77.49%	75.08%	68.66%	83.07%	81.52%	85.01%	80.97%	86.23%	88.14%	76.51%	72.64%	72.67%									
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
