7	Число избирательных бюллетеней в переносных ящиках для голосования	3927	37	48	80	118	96	22	99	11	114	53	48	61	81	123	59	77	33	38	89	0	132	58	43	62	64	71	118	26	38	216	11	46	17	71	25	125	137	40	86	65	79	30	44	127	62	21	77	9	112	78	81	45	40	32	35	36	27	117	137									
8	Число бюллетеней в стационарных ящиках для голосования	53372	1069	313	315	1162	1414	259	1175	265	918	930	636	304	946	922	1136	1111	1394	1619	1289	665	1633	2525	970	572	389	257	1332	432	1157	876	249	411	214	493	301	677	1759	617	1696	668	1715	761	226	1090	617	160	985	207	1175	472	455	939	1521	1488	1452	1543	1330	1269	897									
9	Число недействительных избирательных бюллетеней	383	7	1	0	17	20	0	0	3	3	0	11	3	14	5	18	13	7	14	11	12	0	3	5	2	0	3	17	1	3	12	3	1	0	2	0	8	7	0	0	0	5	1	2	2	0	0	7	0	11	7	2	9	20	25	25	0	22	15	4									
10	Число действительных избирательных бюллетеней	56916	1099	360	395	1263	1490	281	1274	273	1029	983	673	362	1013	1040	1177	1175	1420	1643	1367	653	1765	2580	1008	632	453	325	1433	457	1192	1080	257	456	231	562	326	794	1889	657	1782	733	1789	790	268	1215	679	181	1055	216	1276	543	534	975	1541	1495	1462	1579	1335	1371	1030									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
13	Бабурин Сергей Николаевич	284	4	2	2	7	17	5	3	4	3	1	6	1	6	6	6	9	24	5	14	6	4	5	1	3	0	3	8	0	6	1	1	0	1	2	1	3	12	5	6	4	7	4	2	9	6	0	7	0	8	2	0	1	8	6	9	4	8	4	2									
		0.50%	0.36%	0.55%	0.51%	0.55%	1.13%	1.78%	0.24%	1.45%	0.29%	0.10%	0.88%	0.27%	0.58%	0.57%	0.50%	0.76%	1.68%	0.30%	1.02%	0.90%	0.23%	0.19%	0.10%	0.47%	0.00%	0.91%	0.55%	0.00%	0.50%	0.09%	0.38%	0.00%	0.43%	0.35%	0.31%	0.37%	0.63%	0.76%	0.34%	0.55%	0.39%	0.51%	0.74%	0.74%	0.88%	0.00%	0.66%	0.00%	0.62%	0.36%	0.00%	0.10%	0.51%	0.39%	0.61%	0.25%	0.59%	0.29%	0.19%									
14	Грудинин Павел Николаевич	4739	72	27	22	182	182	24	41	22	61	39	27	49	98	64	83	149	110	161	143	16	95	155	80	35	47	13	176	31	52	60	25	21	5	33	31	90	207	53	104	22	146	30	18	124	47	10	109	26	140	71	27	121	198	234	216	24	159	49	83									
		8.27%	6.51%	7.48%	5.57%	14.22%	12.05%	8.54%	3.22%	7.97%	5.91%	3.97%	3.95%	13.42%	9.54%	6.12%	6.95%	12.54%	7.71%	9.72%	10.38%	2.41%	5.38%	6.00%	7.90%	5.52%	10.38%	3.96%	12.14%	6.77%	4.35%	5.49%	9.62%	4.60%	2.16%	5.85%	9.51%	11.22%	10.92%	8.07%	5.84%	3.00%	8.14%	3.79%	6.67%	10.19%	6.92%	5.52%	10.26%	12.04%	10.88%	12.91%	5.04%	12.30%	12.68%	15.39%	14.53%	1.52%	11.72%	3.54%	8.03%									
15	Жириновский Владимир Вольфович	3105	130	22	11	73	104	16	47	13	41	39	29	26	54	45	49	88	54	82	61	27	65	258	30	40	5	10	105	21	54	45	24	7	17	20	17	49	101	34	51	9	68	24	17	75	49	3	56	13	96	35	14	40	96	96	87	184	84	50	45									
		5.42%	11.75%	6.09%	2.78%	5.70%	6.89%	5.69%	3.69%	4.71%	3.97%	3.97%	4.24%	7.12%	5.26%	4.31%	4.10%	7.41%	3.78%	4.95%	4.43%	4.06%	3.68%	9.99%	2.96%	6.31%	1.10%	3.05%	7.24%	4.59%	4.52%	4.12%	9.23%	1.53%	7.36%	3.55%	5.21%	6.11%	5.33%	5.18%	2.86%	1.23%	3.79%	3.03%	6.30%	6.16%	7.22%	1.66%	5.27%	6.02%	7.46%	6.36%	2.61%	4.07%	6.15%	6.32%	5.85%	11.65%	6.19%	3.61%	4.35%									
16	Путин Владимир Владимирович	47519	879	306	355	949	1144	233	1175	232	911	896	594	284	834	901	987	892	1195	1342	1070	596	1580	2120	878	547	401	296	1103	399	1068	946	204	422	208	501	271	630	1514	555	1599	696	1532	716	230	979	537	166	851	175	1004	422	489	797	1178	1107	1094	1345	1035	1256	893									
		82.93%	79.48%	84.76%	89.87%	74.14%	75.76%	82.92%	92.23%	84.06%	88.28%	91.15%	86.84%	77.81%	81.21%	86.22%	82.59%	75.08%	83.74%	80.99%	77.65%	89.62%	89.52%	82.08%	86.67%	86.28%	88.52%	90.24%	76.07%	87.12%	89.37%	86.63%	78.46%	92.34%	90.04%	88.83%	83.13%	78.55%	79.85%	84.47%	89.73%	94.95%	85.40%	90.52%	85.19%	80.44%	79.09%	91.71%	80.13%	81.02%	78.01%	76.73%	91.23%	80.99%	75.46%	72.83%	73.57%	85.18%	76.27%	90.62%	86.36%									
17	Собчак Ксения Анатольевна	400	1	0	1	22	15	0	2	0	4	2	2	0	5	6	14	11	4	20	13	7	11	9	7	3	0	1	18	1	5	11	1	0	0	4	2	9	17	3	7	0	7	11	0	10	13	1	9	0	11	8	0	5	22	16	24	2	15	6	2									
		0.70%	0.09%	0.00%	0.25%	1.72%	0.99%	0.00%	0.16%	0.00%	0.39%	0.20%	0.29%	0.00%	0.49%	0.57%	1.17%	0.93%	0.28%	1.21%	0.94%	1.05%	0.62%	0.35%	0.69%	0.47%	0.00%	0.30%	1.24%	0.22%	0.42%	1.01%	0.38%	0.00%	0.00%	0.71%	0.61%	1.12%	0.90%	0.46%	0.39%	0.00%	0.39%	1.39%	0.00%	0.82%	1.91%	0.55%	0.85%	0.00%	0.85%	1.45%	0.00%	0.51%	1.41%	1.05%	1.61%	0.13%	1.11%	0.43%	0.19%									
18	Сурайкин Максим Александрович	336	5	1	3	10	10	0	5	2	6	4	9	2	6	7	8	7	12	16	14	0	6	14	4	1	0	2	12	1	3	6	1	6	0	0	1	4	17	3	8	2	11	3	0	9	11	1	9	2	10	3	1	4	17	13	7	4	11	0	2									
		0.59%	0.45%	0.28%	0.76%	0.78%	0.66%	0.00%	0.39%	0.72%	0.58%	0.41%	1.32%	0.55%	0.58%	0.67%	0.67%	0.59%	0.84%	0.97%	1.02%	0.00%	0.34%	0.54%	0.39%	0.16%	0.00%	0.61%	0.83%	0.22%	0.25%	0.55%	0.38%	1.31%	0.00%	0.00%	0.31%	0.50%	0.90%	0.46%	0.45%	0.27%	0.61%	0.38%	0.00%	0.74%	1.62%	0.55%	0.85%	0.93%	0.78%	0.55%	0.19%	0.41%	1.09%	0.86%	0.47%	0.25%	0.81%	0.00%	0.19%									
19	Титов Борис Юрьевич	251	4	1	1	12	10	1	1	0	2	2	4	0	3	5	11	7	13	10	9	1	3	6	4	1	0	0	4	2	2	4	1	0	0	2	2	5	12	2	2	0	11	2	0	8	5	0	10	0	4	1	3	4	6	14	16	6	9	1	2									
		0.44%	0.36%	0.28%	0.25%	0.94%	0.66%	0.36%	0.08%	0.00%	0.19%	0.20%	0.58%	0.00%	0.29%	0.48%	0.92%	0.59%	0.91%	0.60%	0.65%	0.15%	0.17%	0.23%	0.39%	0.16%	0.00%	0.00%	0.28%	0.44%	0.17%	0.37%	0.38%	0.00%	0.00%	0.35%	0.61%	0.62%	0.63%	0.30%	0.11%	0.00%	0.61%	0.25%	0.00%	0.66%	0.74%	0.00%	0.94%	0.00%	0.31%	0.18%	0.56%	0.41%	0.38%	0.92%	1.08%	0.38%	0.66%	0.07%	0.19%									
20	Явлинский Григорий Алексеевич	282	4	1	0	8	8	2	0	0	1	0	2	0	7	6	19	12	8	7	43	0	1	13	4	2	0	0	7	2	2	7	0	0	0	0	1	4	9	2	5	0	7	0	1	1	11	0	4	0	3	1	0	3	16	9	9	10	14	5	1									
		0.49%	0.36%	0.28%	0.00%	0.63%	0.53%	0.71%	0.00%	0.00%	0.10%	0.00%	0.29%	0.00%	0.68%	0.57%	1.59%	1.01%	0.56%	0.42%	3.12%	0.00%	0.06%	0.50%	0.39%	0.32%	0.00%	0.00%	0.48%	0.44%	0.17%	0.64%	0.00%	0.00%	0.00%	0.00%	0.31%	0.50%	0.47%	0.30%	0.28%	0.00%	0.39%	0.00%	0.37%	0.08%	1.62%	0.00%	0.38%	0.00%	0.23%	0.18%	0.00%	0.30%	1.02%	0.59%	0.61%	0.63%	1.03%	0.36%	0.10%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
