Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
"Наименование Избирательной комиссии:    Орск, Ленинская"																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	924	39	37	28	32	20	20	20	42	22	31	26	43	28	31	24	28	40	39	34	27	16	22	26	29	12	28	37	27	29	32	15	35	5					
		2.77%	2.95%	2.86%	2.19%	4.51%	2.05%	2.15%	2.46%	4.16%	2.69%	3.50%	2.64%	4.15%	2.79%	3.27%	1.98%	1.85%	2.84%	2.88%	2.43%	2.40%	1.74%	2.02%	2.68%	2.19%	2.10%	2.55%	4.36%	3.21%	4.22%	3.17%	2.41%	3.55%	1.52%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2256	110	76	27	46	100	74	53	45	49	78	91	76	73	70	116	105	96	122	94	68	68	72	64	104	43	48	54	49	38	49	33	48	17					
		6.78%	8.32%	5.88%	2.11%	6.49%	10.26%	7.98%	6.52%	4.45%	6.01%	8.82%	9.24%	7.35%	7.27%	7.38%	9.59%	6.96%	6.83%	9.01%	6.72%	6.06%	7.39%	6.64%	6.61%	7.87%	7.54%	4.37%	6.37%	5.82%	5.53%	4.86%	5.31%	4.87%	5.19%					
22	"5. ""За Русь Святую"""	163	5	8	4	6	4	1	4	4	5	2	7	4	4	8	10	10	7	7	1	6	7	5	4	4	3	2	3	7	6	4	3	6	2					
		0.49%	0.37%	0.61%	0.31%	0.84%	0.41%	0.10%	0.49%	0.39%	0.61%	0.22%	0.71%	0.38%	0.39%	0.84%	0.82%	0.66%	0.49%	0.51%	0.07%	0.53%	0.76%	0.46%	0.41%	0.30%	0.52%	0.18%	0.35%	0.83%	0.87%	0.39%	0.48%	0.60%	0.61%					
23	"6. ""Объединенная Российская партия ""Русь"""	76	2	5	1	3	2	1	2	1	1	1	2	2	1	3	3	3	1	4	6	0	3	3	4	2	1	1	3	1	4	5	0	4	1					
		0.22%	0.15%	0.38%	0.07%	0.42%	0.20%	0.10%	0.24%	0.09%	0.12%	0.11%	0.20%	0.19%	0.09%	0.31%	0.24%	0.19%	0.07%	0.29%	0.42%	0.0%	0.32%	0.27%	0.41%	0.15%	0.17%	0.09%	0.35%	0.11%	0.58%	0.49%	0.0%	0.40%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	290	15	13	8	3	8	8	7	6	5	11	4	9	4	10	11	19	18	12	17	12	9	5	12	10	6	6	15	3	3	6	4	7	4					
		0.87%	1.13%	1.00%	0.62%	0.42%	0.82%	0.86%	0.86%	0.59%	0.61%	1.24%	0.40%	0.87%	0.39%	1.05%	0.90%	1.26%	1.28%	0.88%	1.21%	1.07%	0.97%	0.46%	1.23%	0.75%	1.05%	0.54%	1.77%	0.35%	0.43%	0.59%	0.64%	0.71%	1.22%					
25	"8. ""Народно-республиканская партия России"""	49	0	3	0	3	1	1	1	1	1	0	2	6	3	1	1	4	1	4	4	3	1	2	1	3	0	1	0	0	0	1	0	0	0					
		0.14%	0.0%	0.23%	0.0%	0.42%	0.10%	0.10%	0.12%	0.09%	0.12%	0.0%	0.20%	0.58%	0.29%	0.10%	0.08%	0.26%	0.07%	0.29%	0.28%	0.26%	0.10%	0.18%	0.10%	0.22%	0.0%	0.09%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	119	2	6	6	2	4	6	2	2	6	1	7	5	1	5	3	5	5	5	4	2	3	5	2	9	0	1	1	5	2	4	2	5	1					
		0.35%	0.15%	0.46%	0.46%	0.28%	0.41%	0.64%	0.24%	0.19%	0.73%	0.11%	0.71%	0.48%	0.09%	0.52%	0.24%	0.33%	0.35%	0.36%	0.28%	0.17%	0.32%	0.46%	0.20%	0.68%	0.0%	0.09%	0.11%	0.59%	0.29%	0.39%	0.32%	0.50%	0.30%					
27	"10. ""Аграрная партия России"""	1226	61	43	51	35	39	50	18	65	32	21	31	21	34	43	32	44	44	44	48	32	34	35	27	45	27	41	22	24	35	44	32	51	21					
		3.68%	4.61%	3.33%	3.99%	4.94%	4.00%	5.39%	2.21%	6.44%	3.92%	2.37%	3.15%	2.03%	3.38%	4.53%	2.64%	2.91%	3.13%	3.24%	3.43%	2.85%	3.69%	3.22%	2.78%	3.40%	4.73%	3.74%	2.59%	2.85%	5.09%	4.36%	5.15%	5.18%	6.42%					
28	"11. ""Истинные патриоты России"""	48	1	2	0	1	0	1	0	1	1	1	2	0	0	1	4	0	0	2	1	0	4	1	2	4	1	1	0	3	2	2	9	1	0					
		0.14%	0.07%	0.15%	0.0%	0.14%	0.0%	0.10%	0.0%	0.09%	0.12%	0.11%	0.20%	0.0%	0.0%	0.10%	0.33%	0.0%	0.0%	0.14%	0.07%	0.0%	0.43%	0.09%	0.20%	0.30%	0.17%	0.09%	0.0%	0.35%	0.29%	0.19%	1.44%	0.10%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	220	4	13	9	7	12	5	1	7	7	3	5	7	17	3	3	3	10	9	6	5	7	13	7	10	2	5	4	7	5	7	5	9	3					
		0.66%	0.30%	1.00%	0.70%	0.98%	1.23%	0.53%	0.12%	0.69%	0.85%	0.33%	0.50%	0.67%	1.69%	0.31%	0.24%	0.19%	0.71%	0.66%	0.42%	0.44%	0.76%	1.19%	0.72%	0.75%	0.35%	0.45%	0.47%	0.83%	0.72%	0.69%	0.80%	0.91%	0.91%					
30	"13. ""Демократическая партия России"""	55	2	1	4	3	2	1	1	2	0	0	0	1	2	3	3	2	1	2	2	3	1	0	3	2	1	3	0	1	1	2	2	2	2					
		0.16%	0.15%	0.07%	0.31%	0.42%	0.20%	0.10%	0.12%	0.19%	0.0%	0.0%	0.0%	0.09%	0.19%	0.31%	0.24%	0.13%	0.07%	0.14%	0.14%	0.26%	0.10%	0.0%	0.30%	0.15%	0.17%	0.27%	0.0%	0.11%	0.14%	0.19%	0.32%	0.20%	0.61%					
31	"14. ""Великая Россия - Евразийский Союз"""	56	3	6	4	2	2	2	0	2	0	3	1	1	2	0	1	0	4	5	0	0	2	0	5	0	0	2	0	1	4	0	0	0	4					
		0.16%	0.22%	0.46%	0.31%	0.28%	0.20%	0.21%	0.0%	0.19%	0.0%	0.33%	0.10%	0.09%	0.19%	0.0%	0.08%	0.0%	0.28%	0.36%	0.0%	0.0%	0.21%	0.0%	0.51%	0.0%	0.0%	0.18%	0.0%	0.11%	0.58%	0.0%	0.0%	0.0%	1.22%					
32	"15. ""Партия СЛОН"""	36	0	1	0	0	1	1	0	1	0	0	1	1	2	2	1	3	0	1	2	2	2	5	0	3	0	1	0	1	0	0	2	0	3					
		0.10%	0.0%	0.07%	0.0%	0.0%	0.10%	0.10%	0.0%	0.09%	0.0%	0.0%	0.10%	0.09%	0.19%	0.21%	0.08%	0.19%	0.0%	0.07%	0.14%	0.17%	0.21%	0.46%	0.0%	0.22%	0.0%	0.09%	0.0%	0.11%	0.0%	0.0%	0.32%	0.0%	0.91%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2979	104	131	133	47	91	90	81	79	77	73	90	100	103	81	133	144	133	110	141	130	65	79	69	117	40	129	81	62	42	69	48	76	31					
		8.95%	7.87%	10.14%	10.41%	6.63%	9.34%	9.70%	9.97%	7.82%	9.44%	8.25%	9.14%	9.67%	10.26%	8.54%	11.00%	9.55%	9.47%	8.12%	10.09%	11.59%	7.07%	7.28%	7.12%	8.86%	7.01%	11.77%	9.56%	7.37%	6.11%	6.84%	7.72%	7.72%	9.48%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	3	2	7	0	0	0	0	2	5	2	1	2	0	3	0	4	1	1	2	1	0	3	0	0	1	5	2	1	2	0	2	5	1					
		0.17%	0.22%	0.15%	0.54%	0.0%	0.0%	0.0%	0.0%	0.19%	0.61%	0.22%	0.10%	0.19%	0.0%	0.31%	0.0%	0.26%	0.07%	0.07%	0.14%	0.08%	0.0%	0.27%	0.0%	0.0%	0.17%	0.45%	0.23%	0.11%	0.29%	0.0%	0.32%	0.50%	0.30%					
35	"18. ""ЛДПР"""	6027	269	235	206	114	154	97	117	136	132	145	119	229	178	137	197	267	250	235	291	157	186	237	165	260	107	237	151	199	162	237	124	248	49					
		18.12%	20.36%	18.20%	16.13%	16.10%	15.81%	10.46%	14.40%	13.47%	16.19%	16.40%	12.09%	22.14%	17.74%	14.45%	16.29%	17.71%	17.80%	17.35%	20.83%	14.00%	20.23%	21.86%	17.04%	19.69%	18.77%	21.62%	17.82%	23.66%	23.58%	23.51%	19.96%	25.20%	14.98%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	454	18	22	23	6	13	13	2	16	9	17	10	9	13	19	15	23	19	15	22	9	15	14	16	13	12	13	13	11	7	12	11	14	10					
		1.36%	1.36%	1.70%	1.80%	0.84%	1.33%	1.40%	0.24%	1.58%	1.10%	1.92%	1.01%	0.87%	1.29%	2.00%	1.24%	1.52%	1.35%	1.10%	1.57%	0.80%	1.63%	1.29%	1.65%	0.98%	2.10%	1.18%	1.53%	1.30%	1.01%	1.19%	1.77%	1.42%	3.05%					
37	"20. ""Политическая партия ""Единая Россия"""	9430	340	373	430	185	263	290	242	302	235	260	320	277	235	261	319	448	373	389	358	360	232	304	277	370	175	309	224	230	203	309	198	252	87					
		28.36%	25.73%	28.89%	33.67%	26.12%	27.00%	31.28%	29.80%	29.93%	28.83%	29.41%	32.52%	26.78%	23.42%	27.53%	26.38%	29.72%	26.56%	28.72%	25.62%	32.11%	25.24%	28.04%	28.61%	28.03%	30.70%	28.19%	26.44%	27.34%	29.54%	30.65%	31.88%	25.60%	26.60%					
38	"21. ""Российская Конституционно-демократическая партия"""	63	1	2	1	1	3	3	0	6	3	1	0	2	1	1	0	7	3	2	5	1	1	3	2	2	1	3	1	2	1	2	0	0	2					
		0.18%	0.07%	0.15%	0.07%	0.14%	0.30%	0.32%	0.0%	0.59%	0.36%	0.11%	0.0%	0.19%	0.09%	0.10%	0.0%	0.46%	0.21%	0.14%	0.35%	0.08%	0.10%	0.27%	0.20%	0.15%	0.17%	0.27%	0.11%	0.23%	0.14%	0.19%	0.0%	0.0%	0.61%					
39	"22. ""Развитие предпринимательства"""	100	1	2	4	1	7	2	3	3	2	3	9	1	3	4	2	15	7	2	2	5	2	2	0	1	1	3	2	5	2	2	0	0	2					
		0.30%	0.07%	0.15%	0.31%	0.14%	0.71%	0.21%	0.36%	0.29%	0.24%	0.33%	0.91%	0.09%	0.29%	0.42%	0.16%	0.99%	0.49%	0.14%	0.14%	0.44%	0.21%	0.18%	0.0%	0.07%	0.17%	0.27%	0.23%	0.59%	0.29%	0.19%	0.0%	0.0%	0.61%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5107	200	188	211	134	123	147	143	167	140	147	145	124	196	175	173	218	220	211	195	169	171	154	182	168	85	131	167	131	85	130	91	142	44					
		15.35%	15.14%	14.56%	16.52%	18.92%	12.62%	15.85%	17.61%	16.55%	17.17%	16.62%	14.73%	11.99%	19.54%	18.45%	14.30%	14.46%	15.66%	15.58%	13.95%	15.07%	18.60%	14.20%	18.80%	12.72%	14.91%	11.95%	19.71%	15.57%	12.37%	12.89%	14.65%	14.43%	13.45%					
																																								
41	Против всех	1520	60	49	50	27	52	49	32	54	34	24	39	49	52	34	64	88	78	57	82	45	50	54	48	59	19	56	30	38	30	37	17	50	13					
		4.57%	4.54%	3.79%	3.91%	3.81%	5.33%	5.28%	3.94%	5.35%	4.17%	2.71%	3.96%	4.73%	5.18%	3.58%	5.29%	5.83%	5.55%	4.20%	5.86%	4.01%	5.44%	4.98%	4.95%	4.46%	3.33%	5.10%	3.54%	4.51%	4.36%	3.67%	2.73%	5.08%	3.97%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
