Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Первомайская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929					
20	3.Политическая партия «Демократическая партия России»	14	0	3	6	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.00%	0.17%	0.45%	0.05%	0.18%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1600	229	154	324	209	238	86	35	31	45	18	26	51	9	35	5	7	32	4	11	43	8					
		12.73%	11.57%	8.96%	24.27%	11.33%	14.08%	9.17%	11.95%	10.10%	11.51%	10.23%	10.61%	15.18%	11.25%	11.29%	10.87%	13.46%	12.60%	4.00%	23.40%	11.85%	12.31%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	1	1	1	1	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.09%	0.05%	0.06%	0.07%	0.05%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	46	26	13	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.37%	1.31%	0.76%	0.07%	0.16%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	711	111	83	56	86	107	77	12	25	44	11	15	19	4	15	0	1	15	5	6	15	4					
		5.66%	5.61%	4.83%	4.19%	4.66%	6.33%	8.21%	4.10%	8.14%	11.25%	6.25%	6.12%	5.65%	5.00%	4.84%	0.00%	1.92%	5.91%	5.00%	12.77%	4.13%	6.15%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	817	166	122	39	136	125	53	14	28	11	14	9	17	2	8	1	1	20	4	3	27	17					
		6.50%	8.38%	7.10%	2.92%	7.37%	7.40%	5.65%	4.78%	9.12%	2.81%	7.95%	3.67%	5.06%	2.50%	2.58%	2.17%	1.92%	7.87%	4.00%	6.38%	7.44%	26.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	94	40	15	6	7	7	2	0	0	2	3	1	1	0	2	0	0	1	0	0	7	0					
		0.75%	2.02%	0.87%	0.45%	0.38%	0.41%	0.21%	0.00%	0.00%	0.51%	1.70%	0.41%	0.30%	0.00%	0.65%	0.00%	0.00%	0.39%	0.00%	0.00%	1.93%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8945	1382	1251	879	1358	1144	692	224	218	275	128	188	240	64	244	40	43	171	85	27	257	35					
		71.15%	69.80%	72.77%	65.84%	73.60%	67.69%	73.77%	76.45%	71.01%	70.33%	72.73%	76.73%	71.43%	80.00%	78.71%	86.96%	82.69%	67.32%	85.00%	57.45%	70.80%	53.85%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	1	9	5	8	8	0	1	0	2	0	2	0	0	0	0	0	0	0	0	1	0					
		0.29%	0.05%	0.52%	0.37%	0.43%	0.47%	0.00%	0.34%	0.00%	0.51%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
