Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Каменская городская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	0	3	3	1	4	5	1	3	1	1	2	3	2	2	3	1	3					
		0.24%	0.0%	0.24%	0.51%	0.2%	1.05%	0.98%	0.09%	0.34%	0.08%	0.07%	0.14%	0.20%	0.16%	0.14%	0.31%	0.10%	1.08%					
35	"18. ""ЛДПР"""	1621	15	188	56	63	35	41	158	92	163	143	88	128	109	147	94	84	17					
		10.49%	8.47%	15.23%	9.67%	12.6%	9.25%	8.10%	14.27%	10.52%	13.18%	11.05%	6.49%	8.57%	9.13%	10.72%	9.92%	8.99%	6.13%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	423	10	24	9	12	28	13	19	26	41	26	32	64	43	32	25	15	4					
		2.73%	5.64%	1.94%	1.55%	2.4%	7.40%	2.56%	1.71%	2.97%	3.31%	2.01%	2.36%	4.28%	3.60%	2.33%	2.63%	1.60%	1.44%					
37	"20. ""Политическая партия ""Единая Россия"""	5296	54	496	227	174	116	163	353	362	454	482	473	462	321	432	343	274	110					
		34.27%	30.50%	40.19%	39.20%	34.8%	30.68%	32.21%	31.88%	41.41%	36.73%	37.27%	34.90%	30.96%	26.90%	31.53%	36.21%	29.33%	39.71%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	1	0	1	1	0	0	2	1	0	3	0	1	3	1	0	1	3					
		0.11%	0.56%	0.0%	0.17%	0.2%	0.0%	0.0%	0.18%	0.11%	0.0%	0.23%	0.0%	0.06%	0.25%	0.07%	0.0%	0.10%	1.08%					
39	"22. ""Развитие предпринимательства"""	44	0	1	2	4	1	1	6	1	3	1	6	4	1	5	3	5	0					
		0.28%	0.0%	0.08%	0.34%	0.8%	0.26%	0.19%	0.54%	0.11%	0.24%	0.07%	0.44%	0.26%	0.08%	0.36%	0.31%	0.53%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3370	29	200	113	90	87	120	141	205	209	271	351	376	298	376	209	249	46					
		21.80%	16.38%	16.20%	19.51%	18.0%	23.01%	23.71%	12.73%	23.45%	16.90%	20.95%	25.90%	25.20%	24.97%	27.44%	22.06%	26.65%	16.60%					
																								
41	Против всех	545	12	49	19	14	7	15	37	19	46	48	56	49	58	57	29	23	7					
		3.52%	6.77%	3.97%	3.28%	2.8%	1.85%	2.96%	3.34%	2.17%	3.72%	3.71%	4.13%	3.28%	4.86%	4.16%	3.06%	2.46%	2.52%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
