Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Городищенская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	242	4	1	4	17	10	20	1	2	1	0	0	1	10	0	0	0	1	8	18	22	30	4	1	16	0	8	14	8	3	10	0	0	4	5	5	8	6					
		0.70%	0.90%	0.17%	0.55%	1.26%	0.65%	1.17%	0.22%	0.58%	0.18%	0.00%	0.00%	0.23%	2.14%	0.00%	0.00%	0.00%	0.38%	1.24%	0.90%	1.33%	1.53%	0.40%	0.25%	1.61%	0.00%	0.52%	1.30%	0.93%	0.47%	0.67%	0.00%	0.00%	1.75%	0.24%	0.22%	0.39%	0.29%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	27277	373	450	609	874	1165	1272	390	295	461	185	161	339	315	206	215	77	229	458	1438	1168	1476	801	370	707	124	1051	649	612	416	1078	154	1402	153	1880	2111	1653	1960					
		78.62%	84.39%	76.66%	83.31%	64.55%	76.29%	74.39%	85.34%	85.01%	82.17%	88.10%	89.94%	78.84%	67.45%	85.12%	85.32%	80.21%	87.74%	71.01%	71.86%	70.66%	75.38%	79.62%	90.69%	71.13%	82.67%	67.68%	60.32%	71.41%	65.41%	72.45%	86.52%	94.28%	67.11%	90.60%	91.46%	81.11%	93.29%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	75	0	1	2	3	4	3	1	0	0	0	0	2	1	1	1	0	0	2	4	1	10	1	0	0	1	3	13	4	4	3	0	0	0	0	0	6	4					
		0.22%	0.00%	0.17%	0.27%	0.22%	0.26%	0.18%	0.22%	0.00%	0.00%	0.00%	0.00%	0.47%	0.21%	0.41%	0.40%	0.00%	0.00%	0.31%	0.20%	0.06%	0.51%	0.10%	0.00%	0.00%	0.67%	0.19%	1.21%	0.47%	0.63%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.19%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
