Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Городищенская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	242	3	6	9	4	0	1	11	9	14	2	6	2	13	13	11	12	2	2	0	0	0	9	6	17	0	4	11	22	8	13	0	0	0	1	0	6	16	9					
		0.66%	0.68%	0.87%	1.34%	0.95%	0.00%	0.50%	0.63%	0.56%	0.63%	0.73%	1.12%	0.33%	0.65%	0.66%	0.53%	2.39%	0.62%	0.75%	0.00%	0.00%	0.00%	0.87%	1.35%	1.85%	0.00%	0.48%	0.67%	1.76%	0.55%	0.81%	0.00%	0.00%	0.00%	0.93%	0.00%	0.33%	0.75%	0.45%					
19	2.Всероссийская политическая партия «Гражданская Сила»	62	0	0	0	0	0	0	0	5	6	0	0	0	8	0	14	1	0	0	0	1	1	1	0	6	1	5	3	2	0	2	0	1	0	0	0	2	0	3					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.27%	0.00%	0.00%	0.00%	0.40%	0.00%	0.67%	0.20%	0.00%	0.00%	0.00%	0.57%	1.01%	0.10%	0.00%	0.65%	0.61%	0.60%	0.18%	0.16%	0.00%	0.12%	0.00%	0.07%	0.00%	0.00%	0.00%	0.11%	0.00%	0.15%					
20	3.Политическая партия «Демократическая партия России»	13	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0					
		0.04%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2295	30	62	65	31	5	12	142	51	191	18	16	19	142	155	173	18	21	7	1	11	4	81	31	107	11	87	108	85	154	122	4	22	17	4	71	40	127	50					
		6.28%	6.80%	9.04%	9.69%	7.36%	2.01%	5.94%	8.13%	3.15%	8.62%	6.55%	2.97%	3.14%	7.06%	7.92%	8.28%	3.59%	6.46%	2.61%	0.71%	6.32%	4.04%	7.86%	6.95%	11.66%	6.67%	10.44%	6.59%	6.79%	10.66%	7.61%	1.99%	1.51%	10.97%	3.70%	3.32%	2.22%	5.97%	2.51%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	1	1	0	0	0	0	1	2	0	0	0	0	3	7	3	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	0	0	1	0	0	0	2	4					
		0.08%	0.23%	0.15%	0.00%	0.00%	0.00%	0.00%	0.06%	0.12%	0.00%	0.00%	0.00%	0.00%	0.15%	0.36%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.06%	0.16%	0.00%	0.12%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.09%	0.20%					
23	6.Политическая партия «Партия социальной справедливости»	38	0	0	2	0	0	0	3	0	1	0	0	0	2	1	5	0	4	0	0	1	0	1	0	3	0	1	2	1	2	0	0	1	0	0	0	0	8	0					
		0.10%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.17%	0.00%	0.05%	0.00%	0.00%	0.00%	0.10%	0.05%	0.24%	0.00%	1.23%	0.00%	0.00%	0.57%	0.00%	0.10%	0.00%	0.33%	0.00%	0.12%	0.12%	0.08%	0.14%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1007	21	24	28	13	8	9	62	34	80	16	16	13	72	87	85	6	12	5	3	3	1	35	12	56	2	25	58	42	38	55	1	19	4	3	14	2	17	26					
		2.76%	4.76%	3.50%	4.17%	3.09%	3.21%	4.46%	3.55%	2.10%	3.61%	5.82%	2.97%	2.15%	3.58%	4.45%	4.07%	1.20%	3.69%	1.87%	2.13%	1.72%	1.01%	3.40%	2.69%	6.10%	1.21%	3.00%	3.54%	3.36%	2.63%	3.43%	0.50%	1.31%	2.58%	2.78%	0.66%	0.11%	0.80%	1.31%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	716	11	15	13	9	1	4	52	23	75	12	11	10	63	57	56	7	0	3	1	2	2	33	3	20	5	17	40	36	34	40	1	19	1	5	0	5	11	19					
		1.96%	2.49%	2.19%	1.94%	2.14%	0.40%	1.98%	2.98%	1.42%	3.38%	4.36%	2.04%	1.65%	3.13%	2.91%	2.68%	1.39%	0.00%	1.12%	0.71%	1.15%	2.02%	3.20%	0.67%	2.18%	3.03%	2.04%	2.44%	2.88%	2.35%	2.50%	0.50%	1.31%	0.65%	4.63%	0.00%	0.28%	0.52%	0.95%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	151	2	4	4	3	0	0	7	5	9	1	0	0	13	14	17	5	4	0	0	0	1	3	0	5	0	7	3	3	10	7	0	9	1	1	0	2	11	0					
		0.41%	0.45%	0.58%	0.60%	0.71%	0.00%	0.00%	0.40%	0.31%	0.41%	0.36%	0.00%	0.00%	0.65%	0.72%	0.81%	0.99%	1.23%	0.00%	0.00%	0.00%	1.01%	0.29%	0.00%	0.54%	0.00%	0.84%	0.18%	0.24%	0.69%	0.44%	0.00%	0.62%	0.65%	0.93%	0.00%	0.11%	0.52%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	31388	372	572	541	358	235	173	1451	1378	1806	218	488	560	1605	1616	1696	421	274	247	136	156	90	859	393	691	146	682	1394	1049	1183	1348	194	1377	130	93	2047	1722	1861	1826					
		85.90%	84.35%	83.38%	80.63%	85.04%	94.38%	85.64%	83.10%	85.22%	81.50%	79.27%	90.71%	92.56%	79.81%	82.62%	81.19%	83.86%	84.31%	92.16%	96.45%	89.66%	90.91%	83.40%	88.12%	75.27%	88.48%	81.87%	85.00%	83.85%	81.87%	84.09%	96.52%	94.77%	83.87%	86.11%	95.79%	95.56%	87.41%	91.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	79	0	0	2	1	0	0	3	1	6	0	0	0	7	6	6	5	1	1	0	0	0	3	1	1	0	0	7	7	5	7	0	1	1	0	0	4	3	0					
		0.22%	0.00%	0.00%	0.30%	0.24%	0.00%	0.00%	0.17%	0.06%	0.27%	0.00%	0.00%	0.00%	0.35%	0.31%	0.29%	0.99%	0.31%	0.37%	0.00%	0.00%	0.00%	0.29%	0.22%	0.11%	0.00%	0.00%	0.43%	0.56%	0.35%	0.44%	0.00%	0.07%	0.65%	0.00%	0.00%	0.22%	0.14%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
