Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Ивнянская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598					
		0.76%	0.0%	0.65%	2.58%	0.46%	0.0%	0.39%	0.64%	0.70%	0.93%	0.48%	0.22%	1.28%	1.99%	0.95%	0.53%	0.58%	0.0%	0.44%	0.53%	1.29%	0.14%	0.82%	0.46%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	0	0	0	3	2	2	2	4	5	6	0	3	1	0	0	0	0	1	0	0	1	1	0	0	1					
		0.19%	0.0%	0.0%	0.0%	0.46%	0.50%	0.26%	0.43%	0.18%	0.26%	0.58%	0.0%	1.92%	0.18%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.14%	0.27%	0.0%	0.0%	0.18%					
24	"7. ""Новый курс - Автомобильная Россия"""	104	0	5	5	2	1	4	0	17	19	11	5	0	0	4	3	0	0	8	3	1	3	2	10	0	1					
		0.62%	0.0%	0.82%	0.46%	0.30%	0.25%	0.52%	0.0%	0.79%	0.99%	1.06%	1.13%	0.0%	0.0%	0.47%	0.40%	0.0%	0.0%	1.76%	0.80%	0.14%	0.43%	0.54%	2.33%	0.0%	0.18%					
25	"8. ""Народно-республиканская партия России"""	12	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	2	1	0	1	0	0	2	0					
		0.07%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.04%	0.05%	0.09%	0.0%	0.0%	0.0%	0.11%	0.13%	0.0%	0.0%	0.44%	0.26%	0.0%	0.14%	0.0%	0.0%	0.50%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	0	0	3	1	0	1	1	3	1	0	0	0	1	1	0	0	0	1	1	2	0	1	0	0	2					
		0.11%	0.0%	0.0%	0.27%	0.15%	0.0%	0.13%	0.21%	0.14%	0.05%	0.0%	0.0%	0.0%	0.18%	0.11%	0.0%	0.0%	0.0%	0.22%	0.26%	0.28%	0.0%	0.27%	0.0%	0.0%	0.37%					
27	"10. ""Аграрная партия России"""	921	6	18	33	50	52	75	39	88	70	42	44	7	31	56	90	14	4	25	19	29	8	18	35	10	58					
		5.54%	2.18%	2.96%	3.04%	7.72%	13.06%	9.79%	8.42%	4.12%	3.64%	4.06%	9.97%	4.48%	5.62%	6.66%	12.06%	2.73%	3.77%	5.50%	5.12%	4.17%	1.16%	4.93%	8.17%	2.53%	10.82%					
28	"11. ""Истинные патриоты России"""	15	0	0	1	0	0	0	0	0	1	2	0	0	8	1	1	0	0	0	0	1	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.05%	0.19%	0.0%	0.0%	1.45%	0.11%	0.13%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	130	0	0	17	4	5	11	0	10	14	12	3	1	5	10	8	4	0	5	3	2	8	3	1	1	3					
		0.78%	0.0%	0.0%	1.56%	0.61%	1.25%	1.43%	0.0%	0.46%	0.72%	1.16%	0.68%	0.64%	0.90%	1.19%	1.07%	0.78%	0.0%	1.10%	0.80%	0.28%	1.16%	0.82%	0.23%	0.25%	0.55%					
30	"13. ""Демократическая партия России"""	41	0	0	4	2	0	2	1	7	6	2	3	2	2	1	1	2	0	3	0	0	0	1	1	0	1					
		0.24%	0.0%	0.0%	0.36%	0.30%	0.0%	0.26%	0.21%	0.32%	0.31%	0.19%	0.68%	1.28%	0.36%	0.11%	0.13%	0.39%	0.0%	0.66%	0.0%	0.0%	0.0%	0.27%	0.23%	0.0%	0.18%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	0	0	10	0	0	5	0	3	3	1	0	0	3	1	0	0	0	1	1	2	1	0	0	0	0					
		0.18%	0.0%	0.0%	0.92%	0.0%	0.0%	0.65%	0.0%	0.14%	0.15%	0.09%	0.0%	0.0%	0.54%	0.11%	0.0%	0.0%	0.0%	0.22%	0.26%	0.28%	0.14%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	0	0	0	0	0	0	3	1	0	0	0	0	0	2	1	0	1	2	1	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.19%	0.0%	0.22%	0.53%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	848	10	13	85	34	14	41	19	159	68	52	33	7	30	23	38	22	17	20	16	54	19	14	33	16	11					
		5.10%	3.63%	2.14%	7.83%	5.25%	3.51%	5.35%	4.10%	7.45%	3.54%	5.03%	7.48%	4.48%	5.44%	2.73%	5.09%	4.30%	16.03%	4.40%	4.31%	7.78%	2.77%	3.83%	7.71%	4.06%	2.05%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	0	0	2	0	0	2	1	12	8	0	0	0	4	1	3	0	0	1	1	1	0	2	0	1	0					
		0.23%	0.0%	0.0%	0.18%	0.0%	0.0%	0.26%	0.21%	0.56%	0.41%	0.0%	0.0%	0.0%	0.72%	0.11%	0.40%	0.0%	0.0%	0.22%	0.26%	0.14%	0.0%	0.54%	0.0%	0.25%	0.0%					
35	"18. ""ЛДПР"""	1457	13	25	91	74	31	52	67	175	195	82	32	5	92	65	77	27	2	52	39	57	62	36	57	23	26					
		8.77%	4.72%	4.11%	8.38%	11.43%	7.78%	6.78%	14.47%	8.20%	10.16%	7.94%	7.25%	3.20%	16.69%	7.73%	10.32%	5.28%	1.88%	11.45%	10.51%	8.21%	9.05%	9.86%	13.31%	5.83%	4.85%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	224	0	4	35	13	8	5	10	24	18	4	4	1	10	8	14	2	0	15	6	7	8	9	5	8	6					
		1.34%	0.0%	0.65%	3.22%	2.00%	2.01%	0.65%	2.15%	1.12%	0.93%	0.38%	0.90%	0.64%	1.81%	0.95%	1.87%	0.39%	0.0%	3.30%	1.61%	1.00%	1.16%	2.46%	1.16%	2.03%	1.11%					
37	"20. ""Политическая партия ""Единая Россия"""	8617	218	461	424	256	203	380	191	1128	1069	568	196	116	209	475	333	380	56	162	167	278	490	128	127	290	312					
		51.90%	79.27%	75.94%	39.07%	39.56%	51.00%	49.60%	41.25%	52.90%	55.70%	55.03%	44.44%	74.35%	37.93%	56.54%	44.63%	74.36%	52.83%	35.68%	45.01%	40.05%	71.53%	35.06%	29.67%	73.60%	58.20%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	0	0	2	1	1	0	0	8	9	0	0	0	0	4	0	1	0	1	1	3	1	0	2	2	3					
		0.23%	0.0%	0.0%	0.18%	0.15%	0.25%	0.0%	0.0%	0.37%	0.46%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.19%	0.0%	0.22%	0.26%	0.43%	0.14%	0.0%	0.46%	0.50%	0.55%					
39	"22. ""Развитие предпринимательства"""	26	0	0	4	1	0	0	0	4	5	1	0	0	0	0	0	1	0	1	1	1	1	2	2	1	1					
		0.15%	0.0%	0.0%	0.36%	0.15%	0.0%	0.0%	0.0%	0.18%	0.26%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.22%	0.26%	0.14%	0.14%	0.54%	0.46%	0.25%	0.18%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2354	15	32	255	145	54	83	80	274	253	129	55	3	70	110	110	25	6	91	69	161	48	88	91	23	84					
		14.17%	5.45%	5.27%	23.50%	22.41%	13.56%	10.83%	17.27%	12.85%	13.18%	12.5%	12.47%	1.92%	12.70%	13.09%	14.74%	4.89%	5.66%	20.04%	18.59%	23.19%	7.00%	24.10%	21.26%	5.83%	15.67%					
																																
41	Против всех	599	4	12	39	29	8	26	22	93	51	41	24	6	23	17	20	9	3	26	5	32	24	29	34	8	14					
		3.60%	1.45%	1.97%	3.59%	4.48%	2.01%	3.39%	4.75%	4.36%	2.65%	3.97%	5.44%	3.84%	4.17%	2.02%	2.68%	1.76%	2.83%	5.72%	1.34%	4.61%	3.50%	7.94%	7.94%	2.03%	2.61%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
