Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Глазовская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422					
		1.09%	3.98%	3.84%	0.0%	1.32%	0.23%	0.0%	0.38%	0.96%	1.02%	0.33%	1.54%	0.0%	1.29%	0.81%	0.74%	0.45%	0.84%	0.24%	1.23%	0.85%	1.04%	1.40%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	112	4	1	12	11	6	3	2	3	6	3	13	1	0	5	3	4	1	6	8	4	9	7					
		1.04%	0.83%	0.24%	1.69%	0.91%	1.41%	1.44%	0.76%	0.57%	1.53%	0.50%	2.51%	0.36%	0.0%	1.36%	0.44%	1.80%	0.28%	1.47%	1.09%	1.70%	1.33%	1.09%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	69	1	9	2	14	0	1	0	0	2	4	3	3	2	3	8	5	3	1	2	0	2	4					
		0.64%	0.20%	2.16%	0.28%	1.15%	0.0%	0.48%	0.0%	0.0%	0.51%	0.66%	0.58%	1.10%	0.51%	0.81%	1.19%	2.26%	0.84%	0.24%	0.27%	0.0%	0.29%	0.62%					
22	"5. ""За Русь Святую"""	25	3	2	0	4	0	0	1	2	1	1	1	0	0	1	0	0	3	0	3	0	0	3					
		0.23%	0.62%	0.48%	0.0%	0.33%	0.0%	0.0%	0.38%	0.38%	0.25%	0.16%	0.19%	0.0%	0.0%	0.27%	0.0%	0.0%	0.84%	0.0%	0.41%	0.0%	0.0%	0.46%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	1	2	2	4	2	0	1	1	3	1	0	0	0	1	4	0	2	0	1	1	1	0					
		0.25%	0.20%	0.48%	0.28%	0.33%	0.47%	0.0%	0.38%	0.19%	0.76%	0.16%	0.0%	0.0%	0.0%	0.27%	0.59%	0.0%	0.56%	0.0%	0.13%	0.42%	0.14%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	40	2	2	2	5	1	0	0	0	0	1	7	0	0	2	0	0	2	1	6	2	3	4					
		0.37%	0.41%	0.48%	0.28%	0.41%	0.23%	0.0%	0.0%	0.0%	0.0%	0.16%	1.35%	0.0%	0.0%	0.54%	0.0%	0.0%	0.56%	0.24%	0.82%	0.85%	0.44%	0.62%					
25	"8. ""Народно-республиканская партия России"""	30	2	2	2	9	0	1	0	1	1	3	1	0	0	0	2	0	0	2	1	0	0	3					
		0.28%	0.41%	0.48%	0.28%	0.74%	0.0%	0.48%	0.0%	0.19%	0.25%	0.50%	0.19%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.49%	0.13%	0.0%	0.0%	0.46%					
26	"9. ""Российская экологическая партия ""Зеленые"""	25	2	2	3	3	0	0	1	4	0	1	1	0	0	1	2	0	0	0	3	0	1	1					
		0.23%	0.41%	0.48%	0.42%	0.24%	0.0%	0.0%	0.38%	0.77%	0.0%	0.16%	0.19%	0.0%	0.0%	0.27%	0.29%	0.0%	0.0%	0.0%	0.41%	0.0%	0.14%	0.15%					
27	"10. ""Аграрная партия России"""	734	22	12	86	79	28	3	20	35	19	61	15	19	15	38	31	27	49	29	57	22	22	45					
		6.87%	4.61%	2.88%	12.14%	6.53%	6.58%	1.44%	7.60%	6.74%	4.87%	10.20%	2.90%	7.01%	3.88%	10.38%	4.63%	12.21%	13.88%	7.14%	7.82%	9.36%	3.27%	7.02%					
28	"11. ""Истинные патриоты России"""	14	0	1	4	2	0	0	0	2	0	1	0	1	0	0	0	0	0	1	2	0	0	0					
		0.13%	0.0%	0.24%	0.56%	0.16%	0.0%	0.0%	0.0%	0.38%	0.0%	0.16%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.27%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	86	2	8	5	9	0	3	1	5	2	1	5	0	0	4	6	1	6	2	12	7	3	4					
		0.80%	0.41%	1.92%	0.70%	0.74%	0.0%	1.44%	0.38%	0.96%	0.51%	0.16%	0.96%	0.0%	0.0%	1.09%	0.89%	0.45%	1.69%	0.49%	1.64%	2.97%	0.44%	0.62%					
30	"13. ""Демократическая партия России"""	20	2	5	0	1	0	2	0	0	0	0	2	0	2	0	0	0	0	0	3	0	0	3					
		0.18%	0.41%	1.20%	0.0%	0.08%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.46%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	1	1	0	1	0	2	0	0	0	0	1	0	0	0	4	0	0	0	0	0	1	1					
		0.11%	0.20%	0.24%	0.0%	0.08%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.15%					
32	"15. ""Партия СЛОН"""	19	1	2	0	1	1	2	1	1	0	3	1	0	1	1	0	2	0	0	0	0	2	0					
		0.17%	0.20%	0.48%	0.0%	0.08%	0.23%	0.96%	0.38%	0.19%	0.0%	0.50%	0.19%	0.0%	0.25%	0.27%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	253	11	23	9	33	8	7	2	25	2	16	15	3	0	2	7	5	17	7	31	10	6	14					
		2.36%	2.30%	5.52%	1.27%	2.73%	1.88%	3.38%	0.76%	4.81%	0.51%	2.67%	2.90%	1.10%	0.0%	0.54%	1.04%	2.26%	4.81%	1.72%	4.25%	4.25%	0.89%	2.18%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	24	0	1	0	6	1	2	1	1	1	1	3	1	0	1	2	1	0	0	0	1	0	1					
		0.22%	0.0%	0.24%	0.0%	0.49%	0.23%	0.96%	0.38%	0.19%	0.25%	0.16%	0.58%	0.36%	0.0%	0.27%	0.29%	0.45%	0.0%	0.0%	0.0%	0.42%	0.0%	0.15%					
35	"18. ""ЛДПР"""	874	67	42	48	68	38	13	9	35	26	41	63	33	22	35	61	11	21	35	83	21	54	48					
		8.18%	14.04%	10.09%	6.77%	5.62%	8.94%	6.28%	3.42%	6.74%	6.66%	6.85%	12.18%	12.17%	5.69%	9.56%	9.11%	4.97%	5.94%	8.62%	11.40%	8.93%	8.03%	7.48%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	122	3	5	3	16	5	3	5	4	6	7	11	4	8	5	8	1	4	2	6	3	9	4					
		1.14%	0.62%	1.20%	0.42%	1.32%	1.17%	1.44%	1.90%	0.77%	1.53%	1.17%	2.12%	1.47%	2.07%	1.36%	1.19%	0.45%	1.13%	0.49%	0.82%	1.27%	1.33%	0.62%					
37	"20. ""Политическая партия ""Единая Россия"""	6335	254	208	435	736	303	124	184	302	255	326	280	163	281	195	465	112	174	280	360	91	438	369					
		59.33%	53.24%	50.0%	61.44%	60.92%	71.29%	59.90%	69.96%	58.18%	65.38%	54.51%	54.15%	60.14%	72.79%	53.27%	69.50%	50.67%	49.29%	68.96%	49.45%	38.72%	65.17%	57.56%					
38	"21. ""Российская Конституционно-демократическая партия"""	51	1	2	0	12	2	1	0	4	2	2	0	1	4	2	2	1	4	1	2	0	3	5					
		0.47%	0.20%	0.48%	0.0%	0.99%	0.47%	0.48%	0.0%	0.77%	0.51%	0.33%	0.0%	0.36%	1.03%	0.54%	0.29%	0.45%	1.13%	0.24%	0.27%	0.0%	0.44%	0.78%					
39	"22. ""Развитие предпринимательства"""	21	2	0	2	3	0	2	0	1	0	2	0	0	0	0	0	0	0	2	2	1	1	3					
		0.19%	0.41%	0.0%	0.28%	0.24%	0.0%	0.96%	0.0%	0.19%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.27%	0.42%	0.14%	0.46%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	767	30	41	37	63	17	25	19	62	34	56	40	3	20	20	16	28	38	19	63	42	56	38					
		7.18%	6.28%	9.85%	5.22%	5.21%	4.0%	12.07%	7.22%	11.94%	8.71%	9.36%	7.73%	1.10%	5.18%	5.46%	2.39%	12.66%	10.76%	4.67%	8.65%	17.87%	8.33%	5.92%					
																													
41	Против всех	431	24	21	15	57	10	4	3	11	6	39	31	23	12	14	14	7	11	6	47	5	31	40					
		4.03%	5.03%	5.04%	2.11%	4.71%	2.35%	1.93%	1.14%	2.11%	1.53%	6.52%	5.99%	8.48%	3.10%	3.82%	2.09%	3.16%	3.11%	1.47%	6.45%	2.12%	4.61%	6.24%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
