Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Биробиджанская городская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40					
23	"6. ""Объединенная Российская партия ""Русь"""	72	2	5	1	1	0	3	3	5	3	2	3	2	4	0	0	0	8	0	1	2	0	0	1	2	2	2	1	0	0	2	3	0	1	0	0	6	3	0	2	2					
		0.24%	0.16%	0.39%	0.08%	0.10%	0.0%	0.22%	0.25%	0.37%	0.32%	0.17%	0.33%	0.25%	0.55%	0.0%	0.0%	0.0%	0.73%	0.0%	0.38%	0.25%	0.0%	0.0%	0.10%	0.85%	0.73%	0.21%	0.29%	0.0%	0.0%	0.14%	0.23%	0.0%	0.34%	0.0%	0.0%	0.88%	0.33%	0.0%	0.20%	0.86%					
24	"7. ""Новый курс - Автомобильная Россия"""	179	8	4	4	2	6	8	6	8	6	5	1	5	1	1	1	10	6	3	1	11	1	7	4	0	0	3	1	6	0	9	9	3	4	5	0	7	3	3	16	1					
		0.59%	0.65%	0.31%	0.33%	0.21%	0.41%	0.59%	0.51%	0.60%	0.64%	0.43%	0.11%	0.64%	0.13%	0.66%	0.69%	1.41%	0.55%	0.59%	0.38%	1.42%	0.45%	1.23%	0.41%	0.0%	0.0%	0.31%	0.29%	0.89%	0.0%	0.65%	0.70%	0.43%	1.36%	0.96%	0.0%	1.03%	0.33%	0.48%	1.61%	0.43%					
25	"8. ""Народно-республиканская партия России"""	31	1	0	9	0	1	1	2	8	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1					
		0.10%	0.08%	0.0%	0.75%	0.0%	0.06%	0.07%	0.17%	0.60%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.07%	0.07%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.10%	0.43%					
26	"9. ""Российская экологическая партия ""Зеленые"""	134	6	3	1	3	2	7	5	3	3	7	6	1	4	1	1	4	12	2	3	3	0	3	7	3	3	2	2	1	1	8	6	2	2	2	0	6	1	3	4	1					
		0.44%	0.49%	0.23%	0.08%	0.32%	0.13%	0.52%	0.42%	0.22%	0.32%	0.60%	0.66%	0.12%	0.55%	0.66%	0.69%	0.56%	1.10%	0.39%	1.15%	0.38%	0.0%	0.52%	0.73%	1.28%	1.10%	0.21%	0.59%	0.14%	0.46%	0.58%	0.47%	0.29%	0.68%	0.38%	0.0%	0.88%	0.11%	0.48%	0.40%	0.43%					
27	"10. ""Аграрная партия России"""	379	14	20	4	15	25	22	17	13	7	16	7	14	5	3	5	3	9	1	4	2	2	6	14	1	4	11	8	4	6	28	19	9	12	7	0	7	12	8	15	0					
		1.26%	1.15%	1.56%	0.33%	1.62%	1.73%	1.64%	1.44%	0.98%	0.75%	1.37%	0.77%	1.79%	0.68%	1.98%	3.49%	0.42%	0.83%	0.19%	1.54%	0.25%	0.90%	1.05%	1.46%	0.42%	1.47%	1.16%	2.38%	0.59%	2.79%	2.04%	1.49%	1.31%	4.10%	1.34%	0.0%	1.03%	1.35%	1.28%	1.51%	0.0%					
28	"11. ""Истинные патриоты России"""	40	1	1	2	2	1	0	0	3	0	1	1	2	0	0	1	0	1	0	1	5	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	11	0	0	2	0					
		0.13%	0.08%	0.07%	0.16%	0.21%	0.06%	0.0%	0.0%	0.22%	0.0%	0.08%	0.11%	0.25%	0.0%	0.0%	0.69%	0.0%	0.09%	0.0%	0.38%	0.64%	0.0%	0.17%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.62%	0.0%	0.0%	0.20%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	176	6	9	6	9	8	6	8	5	8	15	3	4	10	1	0	2	10	0	2	3	2	0	7	2	0	4	3	4	0	5	6	1	1	4	0	6	5	2	8	1					
		0.58%	0.49%	0.70%	0.5%	0.97%	0.55%	0.44%	0.68%	0.37%	0.86%	1.29%	0.33%	0.51%	1.37%	0.66%	0.0%	0.28%	0.92%	0.0%	0.77%	0.38%	0.90%	0.0%	0.73%	0.85%	0.0%	0.42%	0.89%	0.59%	0.0%	0.36%	0.47%	0.14%	0.34%	0.76%	0.0%	0.88%	0.56%	0.32%	0.80%	0.43%					
30	"13. ""Демократическая партия России"""	70	2	6	3	0	2	2	2	0	2	4	2	1	1	0	0	4	0	2	0	5	1	1	1	0	0	4	0	1	2	7	4	1	2	1	0	2	0	1	4	0					
		0.23%	0.16%	0.47%	0.25%	0.0%	0.13%	0.14%	0.17%	0.0%	0.21%	0.34%	0.22%	0.12%	0.13%	0.0%	0.0%	0.56%	0.0%	0.39%	0.0%	0.64%	0.45%	0.17%	0.10%	0.0%	0.0%	0.42%	0.0%	0.14%	0.93%	0.51%	0.31%	0.14%	0.68%	0.19%	0.0%	0.29%	0.0%	0.16%	0.40%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	4	0	0	2	4	1	2	2	2	1	0	2	1	0	0	2	1	0	1	2	0	1	1	0	2	0	0	3	1	2	0	0	2	1	0	2	1	0	1	0					
		0.14%	0.32%	0.0%	0.0%	0.21%	0.27%	0.07%	0.17%	0.15%	0.21%	0.08%	0.0%	0.25%	0.13%	0.0%	0.0%	0.28%	0.09%	0.0%	0.38%	0.25%	0.0%	0.17%	0.10%	0.0%	0.73%	0.0%	0.0%	0.44%	0.46%	0.14%	0.0%	0.0%	0.68%	0.19%	0.0%	0.29%	0.11%	0.0%	0.10%	0.0%					
32	"15. ""Партия СЛОН"""	75	4	3	4	3	2	4	3	2	0	2	1	2	4	0	1	2	6	0	1	2	1	2	3	0	1	3	3	1	0	3	1	0	1	0	1	2	0	2	5	0					
		0.25%	0.32%	0.23%	0.33%	0.32%	0.13%	0.29%	0.25%	0.15%	0.0%	0.17%	0.11%	0.25%	0.55%	0.0%	0.69%	0.28%	0.55%	0.0%	0.38%	0.25%	0.45%	0.35%	0.31%	0.0%	0.36%	0.31%	0.89%	0.14%	0.0%	0.21%	0.07%	0.0%	0.34%	0.0%	4.16%	0.29%	0.0%	0.32%	0.50%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1605	74	76	59	63	68	65	77	69	59	59	67	53	33	10	4	38	62	33	9	12	5	24	62	10	15	72	17	44	8	84	84	44	10	9	3	15	35	33	35	6					
		5.35%	6.08%	5.96%	4.91%	6.81%	4.73%	4.85%	6.56%	5.22%	6.35%	5.07%	7.39%	6.80%	4.53%	6.62%	2.79%	5.37%	5.72%	6.58%	3.47%	1.55%	2.26%	4.23%	6.49%	4.29%	5.51%	7.63%	5.07%	6.59%	3.72%	6.12%	6.59%	6.40%	3.42%	1.73%	12.5%	2.21%	3.95%	5.29%	3.53%	2.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	0	1	0	2	2	1	2	0	1	1	0	0	2	0	0	2	0	3	3	5	0	0	1	0	2	0	1	0	0	4	4	2	1	0	0	2	4	0	3	0					
		0.16%	0.0%	0.07%	0.0%	0.21%	0.13%	0.07%	0.17%	0.0%	0.10%	0.08%	0.0%	0.0%	0.27%	0.0%	0.0%	0.28%	0.0%	0.59%	1.15%	0.64%	0.0%	0.0%	0.10%	0.0%	0.73%	0.0%	0.29%	0.0%	0.0%	0.29%	0.31%	0.29%	0.34%	0.0%	0.0%	0.29%	0.45%	0.0%	0.30%	0.0%					
35	"18. ""ЛДПР"""	4548	190	194	218	126	177	199	183	178	127	165	110	86	123	26	27	100	137	83	31	169	35	64	135	47	55	91	59	79	29	184	164	122	60	100	5	130	176	105	221	38					
		15.16%	15.61%	15.21%	18.16%	13.63%	12.31%	14.86%	15.60%	13.48%	13.67%	14.19%	12.14%	11.03%	16.91%	17.21%	18.88%	14.14%	12.65%	16.56%	11.96%	21.94%	15.83%	11.28%	14.15%	20.17%	20.22%	9.65%	17.61%	11.84%	13.48%	13.41%	12.87%	17.75%	20.54%	19.23%	20.83%	19.23%	19.88%	16.85%	22.30%	16.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	371	11	24	15	20	14	18	12	25	13	8	15	0	10	4	2	14	11	6	7	4	0	9	12	1	5	14	5	8	1	14	23	12	0	4	2	8	6	6	7	1					
		1.23%	0.90%	1.88%	1.25%	2.16%	0.97%	1.34%	1.02%	1.89%	1.39%	0.68%	1.65%	0.0%	1.37%	2.64%	1.39%	1.98%	1.01%	1.19%	2.70%	0.51%	0.0%	1.58%	1.25%	0.42%	1.83%	1.48%	1.49%	1.19%	0.46%	1.02%	1.80%	1.74%	0.0%	0.76%	8.33%	1.18%	0.67%	0.96%	0.70%	0.43%					
37	"20. ""Политическая партия ""Единая Россия"""	11074	467	431	458	319	538	471	425	507	338	392	343	265	269	46	53	268	426	180	91	368	94	186	358	82	94	332	116	238	75	497	467	270	89	196	3	221	383	270	348	100					
		36.93%	38.37%	33.80%	38.16%	34.52%	37.43%	35.17%	36.23%	38.40%	36.38%	33.73%	37.85%	34.01%	37.00%	30.46%	37.06%	37.90%	39.33%	35.92%	35.13%	47.79%	42.53%	32.80%	37.52%	35.19%	34.55%	35.20%	34.62%	35.68%	34.88%	36.22%	36.65%	39.30%	30.47%	37.69%	12.5%	32.69%	43.27%	43.33%	35.11%	43.29%					
38	"21. ""Российская Конституционно-демократическая партия"""	58	1	6	1	2	1	3	4	1	0	4	2	0	1	0	0	4	1	0	2	1	0	1	2	1	0	0	1	2	0	2	3	3	1	1	0	2	3	0	2	0					
		0.19%	0.08%	0.47%	0.08%	0.21%	0.06%	0.22%	0.34%	0.07%	0.0%	0.34%	0.22%	0.0%	0.13%	0.0%	0.0%	0.56%	0.09%	0.0%	0.77%	0.12%	0.0%	0.17%	0.20%	0.42%	0.0%	0.0%	0.29%	0.29%	0.0%	0.14%	0.23%	0.43%	0.34%	0.19%	0.0%	0.29%	0.33%	0.0%	0.20%	0.0%					
39	"22. ""Развитие предпринимательства"""	66	0	3	0	1	3	0	2	1	2	0	0	12	2	1	1	1	2	3	3	5	0	2	3	2	0	2	1	3	0	4	3	1	0	0	0	0	1	0	2	0					
		0.22%	0.0%	0.23%	0.0%	0.10%	0.20%	0.0%	0.17%	0.07%	0.21%	0.0%	0.0%	1.54%	0.27%	0.66%	0.69%	0.14%	0.18%	0.59%	1.15%	0.64%	0.0%	0.35%	0.31%	0.85%	0.0%	0.21%	0.29%	0.44%	0.0%	0.29%	0.23%	0.14%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.20%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5095	176	232	200	193	298	258	174	223	163	217	143	164	145	39	31	111	130	62	41	57	36	147	155	47	37	178	41	123	56	231	223	97	65	114	6	118	128	68	128	40					
		16.99%	14.46%	18.19%	16.66%	20.88%	20.73%	19.26%	14.83%	16.89%	17.54%	18.67%	15.78%	21.05%	19.94%	25.82%	21.67%	15.70%	12.00%	12.37%	15.83%	7.40%	16.28%	25.92%	16.24%	20.17%	13.60%	18.87%	12.23%	18.44%	26.04%	16.83%	17.50%	14.11%	22.26%	21.92%	25.0%	17.45%	14.46%	10.91%	12.91%	17.31%					
																																															
41	Против всех	1499	71	81	55	35	61	69	64	81	56	67	42	36	28	7	10	32	63	21	14	42	12	17	47	7	9	48	15	39	8	68	50	37	10	16	1	48	27	39	51	15					
		4.99%	5.83%	6.35%	4.58%	3.78%	4.24%	5.15%	5.45%	6.13%	6.02%	5.76%	4.63%	4.62%	3.85%	4.63%	6.99%	4.52%	5.81%	4.19%	5.40%	5.45%	5.42%	2.99%	4.92%	3.00%	3.30%	5.09%	4.47%	5.84%	3.72%	4.95%	3.92%	5.38%	3.42%	3.07%	4.16%	7.10%	3.05%	6.26%	5.14%	6.49%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
