Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Белозерская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255					
		0.39%	0.50%	0.00%	0.14%	0.30%	0.49%	0.00%	0.22%	0.00%	0.40%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.45%	0.00%	0.38%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	1.35%	0.55%	0.00%	0.00%	0.00%	0.00%	2.94%	0.45%	0.66%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.39%	0.00%	0.77%	2.16%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	3	0	1	1					
		0.14%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.27%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.91%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.70%	0.89%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	1.17%	0.00%	0.39%	0.27%					
24	7.Политическая партия «Либерально-демократическая партия России»	1101	12	6	95	71	57	6	41	26	65	11	13	33	18	19	2	12	30	3	21	10	8	29	6	12	10	2	9	7	34	2	12	8	33	12	12	15	20	12	29	37	5	7	5	42	4	32	24	3	48	71					
		10.41%	5.94%	7.32%	12.96%	10.76%	9.24%	5.77%	9.15%	14.05%	13.03%	4.09%	16.46%	8.73%	16.22%	9.64%	4.00%	6.86%	13.51%	3.41%	7.89%	12.82%	10.13%	9.93%	7.69%	10.43%	5.52%	3.51%	8.18%	8.24%	9.24%	3.85%	12.63%	10.81%	9.09%	8.45%	10.71%	7.81%	15.27%	11.76%	12.95%	12.13%	8.93%	5.34%	9.26%	9.70%	3.92%	12.12%	9.38%	6.25%	18.53%	19.14%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	378	9	0	24	38	14	2	10	7	17	10	5	20	7	2	1	2	7	1	16	2	9	5	2	0	6	0	3	0	6	2	2	0	14	3	2	13	6	5	8	6	1	5	2	25	3	10	14	1	11	20					
		3.57%	4.46%	0.00%	3.27%	5.76%	2.27%	1.92%	2.23%	3.78%	3.41%	3.72%	6.33%	5.29%	6.31%	1.02%	2.00%	1.14%	3.15%	1.14%	6.02%	2.56%	11.39%	1.71%	2.56%	0.00%	3.31%	0.00%	2.73%	0.00%	1.63%	3.85%	2.11%	0.00%	3.86%	2.11%	1.79%	6.77%	4.58%	4.90%	3.57%	1.97%	1.79%	3.82%	3.70%	5.77%	2.94%	3.79%	5.47%	2.08%	4.25%	5.39%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	92	3	1	8	2	8	0	4	1	7	1	1	3	1	0	0	4	1	0	0	2	0	2	1	4	0	0	0	0	3	1	1	2	6	0	0	0	0	1	3	3	0	1	0	2	0	0	4	1	2	8					
		0.87%	1.49%	1.22%	1.09%	0.30%	1.30%	0.00%	0.89%	0.54%	1.40%	0.37%	1.27%	0.79%	0.90%	0.00%	0.00%	2.29%	0.45%	0.00%	0.00%	2.56%	0.00%	0.68%	1.28%	3.48%	0.00%	0.00%	0.00%	0.00%	0.82%	1.92%	1.05%	2.70%	1.65%	0.00%	0.00%	0.00%	0.00%	0.98%	1.34%	0.98%	0.00%	0.76%	0.00%	0.46%	0.00%	0.00%	1.56%	2.08%	0.77%	2.16%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7265	164	65	481	447	455	86	306	107	333	217	50	250	52	160	40	112	159	57	191	47	54	211	63	68	123	43	65	68	263	37	75	55	242	93	94	148	82	61	153	231	41	88	38	276	85	185	169	40	148	187					
		68.71%	81.19%	79.27%	65.62%	67.73%	73.74%	82.69%	68.30%	57.84%	66.73%	80.67%	63.29%	66.14%	46.85%	81.22%	80.00%	64.00%	71.62%	64.77%	71.80%	60.26%	68.35%	72.26%	80.77%	59.13%	67.96%	75.44%	59.09%	80.00%	71.47%	71.15%	78.95%	74.32%	66.67%	65.49%	83.93%	77.08%	62.60%	59.80%	68.30%	75.74%	73.21%	67.18%	70.37%	63.74%	83.33%	70.08%	66.02%	83.33%	57.14%	50.40%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	1	0	1	2	4	0	1	0	3	1	0	3	1	0	0	2	1	0	0	1	0	1	0	2	1	0	2	2	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0					
		0.33%	0.50%	0.00%	0.14%	0.30%	0.65%	0.00%	0.22%	0.00%	0.60%	0.37%	0.00%	0.79%	0.90%	0.00%	0.00%	1.14%	0.45%	0.00%	0.00%	1.28%	0.00%	0.34%	0.00%	1.74%	0.55%	0.00%	1.82%	2.35%	0.82%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
