7	Число избирательных бюллетеней в переносных ящиках для голосования	4366	68	90	71	243	51	38	34	60	35	56	104	99	45	52	40	37	96	21	34	39	29	29	35	29	73	52	85	64	36	155	185	132	113	133	27	83	103	76	55	184	64	106	6	10	82	97	160	334	156	169	73	65	53					
8	Число бюллетеней в стационарных ящиках для голосования	46745	1107	1284	1016	664	1531	419	664	1019	1129	964	752	1137	631	940	1332	995	863	1113	1040	984	1179	799	1109	809	1841	1518	775	692	413	1670	1493	392	951	1827	203	470	1447	933	293	951	364	1360	166	136	740	511	941	750	685	1004	267	192	280					
9	Число недействительных избирательных бюллетеней	554	12	17	8	7	15	4	11	17	12	19	5	14	2	14	14	17	9	18	11	21	27	13	8	10	24	23	6	3	2	12	12	7	7	9	5	10	16	11	3	10	2	5	2	0	9	10	12	27	4	11	3	3	1					
10	Число действительных избирательных бюллетеней	50557	1163	1357	1079	900	1567	453	687	1062	1152	1001	851	1222	674	978	1358	1015	950	1116	1063	1002	1181	815	1136	828	1890	1547	854	753	447	1813	1666	517	1057	1951	225	543	1534	998	345	1125	426	1461	170	146	813	598	1089	1057	837	1162	337	254	332					
11	Число полученных открепительных  удостоверений	786	16	24	22	8	31	9	10	26	17	16	13	17	10	12	28	17	10	65	14	8	10	12	14	10	41	29	16	10	3	42	19	4	21	22	2	4	22	9	3	13	4	18	2	0	10	4	15	7	6	14	5	9	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	736	16	24	22	8	30	8	10	26	16	13	12	17	10	7	28	17	9	64	14	8	10	12	14	4	41	28	11	8	2	42	19	4	21	22	2	4	22	9	1	13	4	18	2	0	10	4	8	7	3	8	2	9	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	449	7	16	15	7	7	3	9	16	7	14	5	8	3	8	12	11	16	7	4	9	7	7	10	3	23	24	10	3	6	7	10	2	8	10	4	4	16	6	5	6	3	9	6	3	3	3	5	10	21	11	10	4	6					
14	Число неиспользованных открепительных удостоверений	50	0	0	0	0	1	1	0	0	1	3	1	0	0	5	0	0	1	1	0	0	0	0	0	6	0	1	5	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	3	6	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	12	2	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	569	7	17	14	26	32	2	12	17	18	8	13	11	4	9	18	7	7	11	22	27	18	15	19	18	23	22	8	9	6	15	10	4	6	12	1	3	18	10	2	9	5	11	3	0	2	5	10	2	8	10	1	1	1					
		1.11%	0.60%	1.24%	1.29%	2.87%	2.02%	0.44%	1.72%	1.58%	1.55%	0.78%	1.52%	0.89%	0.59%	0.91%	1.31%	0.68%	0.73%	0.97%	2.05%	2.64%	1.49%	1.81%	1.66%	2.15%	1.20%	1.40%	0.93%	1.19%	1.34%	0.82%	0.60%	0.76%	0.56%	0.61%	0.43%	0.54%	1.16%	0.99%	0.57%	0.79%	1.17%	0.75%	1.74%	0.00%	0.24%	0.82%	0.91%	0.18%	0.95%	0.85%	0.29%	0.39%	0.30%					
19	Жириновский Владимир Вольфович	5561	119	114	111	87	155	57	85	101	126	124	98	119	93	88	157	122	106	171	114	112	141	102	126	106	173	163	99	82	49	154	201	67	167	189	17	76	232	143	37	124	42	149	8	14	60	43	99	107	95	145	24	24	44					
		10.88%	10.13%	8.30%	10.21%	9.59%	9.80%	12.47%	12.18%	9.36%	10.82%	12.16%	11.45%	9.63%	13.76%	8.87%	11.44%	11.82%	11.05%	15.08%	10.61%	10.95%	11.67%	12.32%	11.01%	12.65%	9.04%	10.38%	11.51%	10.85%	10.91%	8.44%	11.98%	12.79%	15.70%	9.64%	7.39%	13.74%	14.97%	14.17%	10.63%	10.93%	9.81%	10.16%	4.65%	9.59%	7.30%	7.07%	8.99%	9.87%	11.30%	12.36%	7.06%	9.34%	13.21%					
20	Зюганов Геннадий Андреевич	13207	360	360	342	234	333	129	163	317	368	309	238	351	214	329	419	314	308	239	332	308	340	223	333	234	339	262	158	174	113	398	534	135	260	381	37	156	523	347	110	349	140	328	31	27	185	98	174	195	160	300	89	51	56					
		25.84%	30.64%	26.20%	31.46%	25.80%	21.05%	28.23%	23.35%	29.38%	31.62%	30.29%	27.80%	28.40%	31.66%	33.17%	30.54%	30.43%	32.12%	21.08%	30.91%	30.11%	28.15%	26.93%	29.11%	27.92%	17.71%	16.69%	18.37%	23.02%	25.17%	21.81%	31.82%	25.76%	24.44%	19.44%	16.09%	28.21%	33.74%	34.39%	31.61%	30.75%	32.71%	22.37%	18.02%	18.49%	22.51%	16.12%	15.80%	17.99%	19.02%	25.58%	26.18%	19.84%	16.82%					
21	Медведев Дмитрий Анатольевич	31220	677	866	612	553	1047	265	427	627	640	560	502	741	363	552	764	572	529	695	595	555	682	475	658	470	1355	1100	589	488	279	1246	921	311	624	1369	170	308	761	498	196	643	239	973	128	105	566	452	806	753	574	707	223	178	231					
		61.08%	57.62%	63.03%	56.30%	60.97%	66.18%	57.99%	61.17%	58.11%	54.98%	54.90%	58.64%	59.95%	53.70%	55.65%	55.69%	55.43%	55.16%	61.29%	55.40%	54.25%	56.46%	57.37%	57.52%	56.09%	70.79%	70.06%	68.49%	64.55%	62.14%	68.27%	54.89%	59.35%	58.65%	69.85%	73.91%	55.70%	49.10%	49.36%	56.32%	56.65%	55.84%	66.37%	74.42%	71.92%	68.86%	74.34%	73.21%	69.46%	68.25%	60.27%	65.59%	69.26%	69.37%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
