14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	28	0	0	0	0	0	1	0	1	0	0	0	4	4	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	5	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	Богданов Андрей Владимирович	31	0	0	0	0	0	5	3	0	1	0	0	8	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	2	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.41%	0.00%	0.55%	0.00%	0.00%	0.37%	0.08%	0.00%	0.00%	0.18%	0.00%	0.25%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.09%	0.00%	0.40%	1.29%	0.25%	0.00%	0.25%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	115	2	2	5	2	1	11	3	0	3	3	1	12	3	4	0	2	1	1	0	1	2	2	2	1	1	5	0	7	2	2	0	4	3	2	1	0	1	2	1	2	2	2	1	2	1	2	1	0	0	1	2	0	2	2					
		0.61%	0.67%	1.01%	1.85%	0.56%	0.49%	1.07%	0.41%	0.00%	1.65%	0.70%	0.35%	0.55%	0.23%	0.86%	0.00%	0.36%	0.23%	0.25%	0.00%	1.19%	0.60%	1.42%	0.74%	0.62%	0.82%	0.45%	0.00%	1.40%	0.86%	0.51%	0.00%	1.00%	0.66%	0.55%	0.72%	0.00%	0.85%	0.57%	0.93%	0.99%	0.47%	0.54%	0.38%	0.61%	0.23%	1.20%	0.61%	0.00%	0.00%	1.33%	0.88%	0.00%	0.72%	0.55%					
20	Зюганов Геннадий Андреевич	304	4	2	3	3	1	24	17	2	3	1	10	66	21	9	1	8	1	2	1	2	3	1	6	2	1	16	1	2	3	7	6	5	9	1	2	2	1	4	1	1	9	6	3	4	12	2	2	1	1	1	2	0	3	3					
		1.61%	1.34%	1.01%	1.11%	0.83%	0.49%	2.33%	2.34%	1.67%	1.65%	0.23%	3.50%	3.02%	1.64%	1.94%	0.65%	1.45%	0.23%	0.50%	1.85%	2.38%	0.90%	0.71%	2.22%	1.24%	0.82%	1.44%	0.87%	0.40%	1.29%	1.78%	2.84%	1.25%	1.97%	0.27%	1.45%	2.27%	0.85%	1.15%	0.93%	0.49%	2.11%	1.63%	1.13%	1.22%	2.78%	1.20%	1.21%	1.28%	1.41%	1.33%	0.88%	0.00%	1.09%	0.82%					
21	Медведев Дмитрий Анатольевич	18364	291	195	262	353	202	989	701	118	175	423	250	2098	1254	449	154	541	428	396	53	81	330	137	262	158	120	1089	114	489	224	384	191	388	445	361	135	85	115	343	105	200	415	360	262	323	419	163	162	77	70	73	221	100	271	360					
		97.32%	97.65%	97.99%	97.04%	98.06%	99.02%	96.02%	96.56%	98.33%	96.15%	98.83%	87.41%	95.97%	98.05%	96.98%	99.35%	98.01%	99.07%	99.00%	98.15%	96.43%	98.51%	97.16%	97.04%	98.14%	98.36%	98.02%	99.13%	97.80%	96.55%	97.46%	90.52%	97.00%	97.16%	98.63%	97.83%	96.59%	98.29%	98.28%	98.13%	98.52%	97.42%	97.83%	98.50%	98.18%	96.99%	97.60%	98.18%	98.72%	98.59%	97.33%	97.79%	100.00%	98.19%	98.63%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
