Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Сосновская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2498	УИК №2499					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	84	4	1	4	6	2	1	1	5	2	3	0	5	3	1	1	0	1	3	7	4	1	3	6	2	1	2	2	1	0	4	1	1	3	1	0	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	313	5	10	9	2	11	11	3	6	7	8	10	13	10	10	10	10	2	10	7	6	8	10	10	9	10	4	10	10	10	4	10	14	14	12	8	0	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	372	12	16	31	42	16	14	10	7	1	2	2	12	7	2	5	19	11	0	0	26	2	12	7	3	9	4	4	3	1	5	0	6	0	35	10	35	1					
		3.06%	1.76%	3.12%	3.82%	4.64%	2.58%	2.37%	1.95%	2.63%	0.17%	0.68%	2.99%	1.94%	3.02%	1.13%	4.85%	6.74%	1.38%	0.00%	0.00%	8.47%	1.25%	4.08%	5.88%	1.30%	7.76%	1.48%	2.99%	1.13%	1.09%	1.53%	0.00%	1.41%	0.00%	13.46%	11.76%	10.36%	0.82%					
19	2.Всероссийская политическая партия «Гражданская Сила»	42	3	2	5	8	5	1	1	0	2	1	0	0	0	1	0	0	5	0	2	2	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0					
		0.35%	0.44%	0.39%	0.62%	0.88%	0.81%	0.17%	0.20%	0.00%	0.34%	0.34%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.63%	0.00%	1.72%	0.65%	0.00%	0.34%	0.00%	0.43%	0.00%	0.37%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0					
		0.09%	0.29%	0.19%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.38%	0.00%	0.31%	0.00%	0.24%	0.00%	0.00%	0.00%	0.30%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	874	41	47	61	58	52	51	59	13	36	8	8	57	13	16	5	18	58	5	15	10	22	22	8	17	4	23	18	12	8	16	0	22	15	28	10	14	4					
		7.19%	6.03%	9.16%	7.52%	6.41%	8.39%	8.64%	11.52%	4.89%	6.12%	2.70%	11.94%	9.24%	5.60%	9.04%	4.85%	6.38%	7.30%	3.13%	12.93%	3.26%	13.75%	7.48%	6.72%	7.36%	3.45%	8.52%	13.43%	4.53%	8.70%	4.89%	0.00%	5.18%	7.35%	10.77%	11.76%	4.14%	3.28%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	1	3	1	2	3	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	3	0	0	1	0					
		0.19%	0.15%	0.58%	0.12%	0.22%	0.48%	0.00%	0.20%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.63%	0.34%	0.84%	0.00%	0.86%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	1.47%	0.00%	0.00%	0.30%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	2	1	2	2	0	1	0	1	2	0	0	2	0	0	0	0	0	0	0	0	3	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0					
		0.17%	0.29%	0.19%	0.25%	0.22%	0.00%	0.17%	0.00%	0.38%	0.34%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.88%	0.00%	0.00%	0.43%	2.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.18%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	781	43	37	77	82	39	42	44	27	26	14	2	35	4	9	4	18	45	8	10	25	9	18	4	10	14	13	6	26	6	20	0	16	8	13	3	19	5					
		6.43%	6.32%	7.21%	9.49%	9.06%	6.29%	7.12%	8.59%	10.15%	4.42%	4.73%	2.99%	5.67%	1.72%	5.08%	3.88%	6.38%	5.66%	5.00%	8.62%	8.14%	5.63%	6.12%	3.36%	4.33%	12.07%	4.81%	4.48%	9.81%	6.52%	6.12%	0.00%	3.76%	3.92%	5.00%	3.53%	5.62%	4.10%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	626	56	28	58	65	48	43	22	18	17	0	0	46	5	6	1	5	44	8	4	11	13	4	4	11	5	6	13	5	6	9	0	33	6	16	2	6	2					
		5.15%	8.24%	5.46%	7.15%	7.18%	7.74%	7.29%	4.30%	6.77%	2.89%	0.00%	0.00%	7.46%	2.16%	3.39%	0.97%	1.77%	5.53%	5.00%	3.45%	3.58%	8.13%	1.36%	3.36%	4.76%	4.31%	2.22%	9.70%	1.89%	6.52%	2.75%	0.00%	7.76%	2.94%	6.15%	2.35%	1.78%	1.64%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	88	10	4	18	6	3	8	2	3	3	0	0	1	0	0	0	2	3	0	4	1	5	3	0	0	1	1	1	0	0	2	0	1	1	1	0	3	1					
		0.72%	1.47%	0.78%	2.22%	0.66%	0.48%	1.36%	0.39%	1.13%	0.51%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.71%	0.38%	0.00%	3.45%	0.33%	3.13%	1.02%	0.00%	0.00%	0.86%	0.37%	0.75%	0.00%	0.00%	0.61%	0.00%	0.24%	0.49%	0.38%	0.00%	0.89%	0.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9201	501	370	552	629	448	427	370	196	488	266	55	456	203	142	87	217	621	138	80	226	103	233	94	188	79	217	91	216	69	270	69	344	168	165	59	257	107					
		75.74%	73.68%	72.12%	68.06%	69.50%	72.26%	72.37%	72.27%	73.68%	82.99%	89.86%	82.09%	73.91%	87.50%	80.23%	84.47%	76.95%	78.11%	86.25%	68.97%	73.62%	64.38%	79.25%	78.99%	81.39%	68.10%	80.37%	67.91%	81.51%	75.00%	82.57%	10.00%	80.94%	82.35%	63.46%	69.41%	76.04%	87.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	40	5	1	4	3	3	0	2	1	1	0	0	4	0	1	1	1	3	0	0	3	0	0	0	0	0	1	0	0	0	0	0	1	2	1	0	1	1					
		0.33%	0.74%	0.19%	0.49%	0.33%	0.48%	0.00%	0.39%	0.38%	0.17%	0.00%	0.00%	0.65%	0.00%	0.56%	0.97%	0.35%	0.38%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.98%	0.38%	0.00%	0.30%	0.82%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
