Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Сосновская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2498					
		56.28%	51.65%	53.95%	38.05%	56.07%	47.96%	50.72%	55.02%	44.35%	56.25%	70.13%	41.94%	58.50%	74.62%	55.48%	67.82%	48.67%	65.02%	68.75%	62.50%	52.94%	55.56%	53.82%	72.45%	45.85%	72.30%	70.72%	51.71%	70.34%	72.55%	55.68%	61.07%	65.46%	64.96%	52.71%	65.14%	68.32%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	47	1	3	3	2	1	4	3	2	0	2	3	4	0	2	3	1	0	0	0	1	0	3	0	2	2	0	1	0	0	0	1	0	0	2	1	0					
		0.44%	0.24%	0.52%	0.36%	0.40%	0.24%	1.16%	0.60%	0.81%	0.00%	0.67%	0.66%	1.31%	0.00%	1.37%	3.45%	0.44%	0.00%	0.00%	0.00%	0.37%	0.00%	1.15%	0.00%	0.87%	1.35%	0.00%	0.49%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.72%	0.27%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
