Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Омутинская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544					
		0.05%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.24%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	288	21	17	21	15	1	2	8	10	15	8	10	44	18	25	3	3	12	6	6	6	5	9	4	5	12	2					
		2.04%	2.80%	1.81%	2.65%	1.99%	0.52%	1.08%	1.91%	1.87%	1.80%	1.61%	1.25%	4.85%	2.92%	2.80%	0.49%	0.78%	1.52%	1.76%	0.93%	1.34%	1.08%	5.66%	5.88%	0.79%	3.18%	2.06%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	0	0	0	0	0	0	0	2	2	0	0	0	4	1	0	0	0	3	0	0	0	0	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.24%	0.00%	0.00%	0.00%	0.65%	0.11%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	19	0	6	2	0	0	0	0	2	3	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1					
		0.13%	0.00%	0.64%	0.25%	0.00%	0.00%	0.00%	0.00%	0.37%	0.36%	0.20%	0.00%	0.00%	0.32%	0.00%	0.00%	0.26%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.03%					
24	7.Политическая партия «Либерально-демократическая партия России»	277	18	18	11	15	4	2	4	10	20	20	23	0	12	14	3	3	19	15	9	6	13	0	0	32	4	2					
		1.96%	2.40%	1.92%	1.39%	1.99%	2.08%	1.08%	0.95%	1.87%	2.40%	4.03%	2.88%	0.00%	1.94%	1.57%	0.49%	0.78%	2.40%	4.41%	1.39%	1.34%	2.82%	0.00%	0.00%	5.06%	1.06%	2.06%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	141	10	16	4	5	0	9	3	8	15	3	14	0	2	12	1	3	1	14	3	5	4	0	0	3	5	1					
		0.99%	1.33%	1.70%	0.51%	0.66%	0.00%	4.86%	0.72%	1.50%	1.80%	0.60%	1.75%	0.00%	0.32%	1.35%	0.16%	0.78%	0.13%	4.12%	0.46%	1.11%	0.87%	0.00%	0.00%	0.47%	1.33%	1.03%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	27	0	2	2	0	2	0	0	3	8	4	0	0	1	2	0	1	1	1	0	0	0	0	0	0	0	0					
		0.19%	0.00%	0.21%	0.25%	0.00%	1.04%	0.00%	0.00%	0.56%	0.96%	0.81%	0.00%	0.00%	0.16%	0.22%	0.00%	0.26%	0.13%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13215	700	858	739	715	183	172	399	495	750	454	743	863	575	831	606	371	743	293	615	427	439	150	64	588	352	90					
		93.54%	93.21%	91.37%	93.43%	94.95%	95.31%	92.97%	95.23%	92.52%	89.93%	91.53%	93.11%	95.15%	93.19%	93.16%	98.70%	96.36%	93.93%	86.18%	95.20%	95.10%	95.23%	94.34%	94.12%	93.04%	93.37%	92.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	17	0	0	1	0	0	0	0	0	7	2	0	0	1	1	1	0	3	0	0	0	0	0	0	1	0	0					
		0.12%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.84%	0.40%	0.00%	0.00%	0.16%	0.11%	0.16%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
