Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Омутинская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523					
		2.09%	0.72%	1.17%	2.37%	0.35%	2.61%	1.69%	3.14%	2.51%	0.58%	0.64%	3.05%	0.30%	8.84%	1.50%	2.43%	6.82%	0.72%	9.09%	1.95%	1.27%	0.32%	1.30%	1.00%	1.87%	4.02%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	375	3	4	14	9	7	2	12	6	9	5	15	2	111	12	10	54	9	25	10	10	5	1	1	7	32					
		2.75%	0.43%	0.52%	1.84%	1.06%	3.04%	1.12%	2.90%	1.16%	1.05%	1.07%	1.83%	0.20%	21.81%	1.38%	1.74%	16.02%	1.08%	7.10%	1.95%	2.11%	1.60%	0.65%	0.50%	1.19%	9.20%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	49	3	6	4	2	0	0	2	2	5	3	0	0	7	3	1	0	1	0	2	2	0	0	0	3	3					
		0.36%	0.43%	0.78%	0.53%	0.24%	0.00%	0.00%	0.48%	0.39%	0.58%	0.64%	0.00%	0.00%	1.38%	0.35%	0.17%	0.00%	0.12%	0.00%	0.39%	0.42%	0.00%	0.00%	0.00%	0.51%	0.86%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	464	8	10	15	9	7	13	13	7	5	46	6	74	72	10	6	55	4	30	2	6	9	11	1	4	41					
		3.40%	1.15%	1.30%	1.97%	1.06%	3.04%	7.30%	3.14%	1.35%	0.58%	9.87%	0.73%	7.32%	14.15%	1.15%	1.04%	16.32%	0.48%	8.52%	0.39%	1.27%	2.88%	7.14%	0.50%	0.68%	11.78%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	40	2	1	3	1	0	0	4	1	3	3	2	2	2	2	0	1	4	0	0	2	0	0	0	2	5					
		0.29%	0.29%	0.13%	0.39%	0.12%	0.00%	0.00%	0.97%	0.19%	0.35%	0.64%	0.24%	0.20%	0.39%	0.23%	0.00%	0.30%	0.48%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.34%	1.44%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12360	670	736	705	821	210	160	370	484	827	400	773	930	269	826	543	197	804	260	490	440	297	140	196	561	251					
		90.69%	96.68%	95.96%	92.76%	97.04%	91.30%	89.89%	89.37%	93.62%	96.27%	85.84%	94.15%	91.99%	52.85%	95.05%	94.43%	58.46%	96.17%	73.86%	95.33%	93.02%	95.19%	90.91%	98.00%	95.41%	72.13%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	14	2	1	0	1	0	0	0	1	0	1	0	0	2	3	1	0	0	0	0	2	0	0	0	0	0					
		0.10%	0.29%	0.13%	0.00%	0.12%	0.00%	0.00%	0.00%	0.19%	0.00%	0.21%	0.00%	0.00%	0.39%	0.35%	0.17%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
