Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Моршанская городская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285					
		0.23%	0.08%	0.22%	0.46%	0.28%	0.33%	0.22%	0.37%	0.0%	0.29%	0.36%	0.47%	0.0%	0.15%	0.16%	0.20%	0.28%	0.19%	0.0%	0.20%	0.46%	0.27%	0.14%	0.0%					
27	"10. ""Аграрная партия России"""	304	26	7	13	8	22	9	5	13	12	14	25	8	12	8	5	11	10	19	22	18	11	8	18					
		1.72%	2.11%	1.59%	1.51%	0.75%	1.85%	1.01%	0.62%	2.40%	1.76%	1.69%	2.96%	1.31%	1.84%	1.30%	1.02%	1.58%	1.95%	2.31%	2.22%	2.11%	2.99%	1.12%	1.81%					
28	"11. ""Истинные патриоты России"""	17	1	0	0	0	1	0	8	0	0	2	1	0	1	0	2	0	0	0	0	0	0	1	0					
		0.09%	0.08%	0.0%	0.0%	0.0%	0.08%	0.0%	1.00%	0.0%	0.0%	0.24%	0.11%	0.0%	0.15%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	145	8	5	2	6	10	14	4	2	7	5	8	4	2	3	7	9	4	5	15	9	2	4	10					
		0.82%	0.65%	1.13%	0.23%	0.56%	0.84%	1.57%	0.50%	0.36%	1.02%	0.60%	0.94%	0.65%	0.30%	0.49%	1.42%	1.29%	0.78%	0.60%	1.51%	1.05%	0.54%	0.56%	1.00%					
30	"13. ""Демократическая партия России"""	28	2	1	2	1	0	1	1	0	2	0	5	0	2	1	2	2	1	2	1	1	0	0	1					
		0.15%	0.16%	0.22%	0.23%	0.09%	0.0%	0.11%	0.12%	0.0%	0.29%	0.0%	0.59%	0.0%	0.30%	0.16%	0.40%	0.28%	0.19%	0.24%	0.10%	0.11%	0.0%	0.0%	0.10%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	6	0	1	3	1	4	2	2	1	2	1	0	1	4	1	1	0	0	1	1	1	4	0					
		0.20%	0.48%	0.0%	0.11%	0.28%	0.08%	0.44%	0.25%	0.36%	0.14%	0.24%	0.11%	0.0%	0.15%	0.65%	0.20%	0.14%	0.0%	0.0%	0.10%	0.11%	0.27%	0.56%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	0	0	1	1	1	0	3	0	2	0	1	1	0	0	0	1	2	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.08%	0.11%	0.12%	0.0%	0.44%	0.0%	0.23%	0.0%	0.15%	0.16%	0.0%	0.0%	0.0%	0.12%	0.20%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1513	100	26	76	104	106	85	64	40	101	91	46	40	49	46	34	64	47	71	100	65	30	52	76					
		8.57%	8.14%	5.92%	8.87%	9.79%	8.95%	9.55%	8.04%	7.39%	14.83%	11.01%	5.45%	6.58%	7.55%	7.52%	6.93%	9.23%	9.19%	8.65%	10.10%	7.62%	8.17%	7.32%	7.64%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	3	1	1	2	3	5	0	0	1	4	2	3	5	1	2	2	1	0	2	0	0	1	4					
		0.24%	0.24%	0.22%	0.11%	0.18%	0.25%	0.56%	0.0%	0.0%	0.14%	0.48%	0.23%	0.49%	0.77%	0.16%	0.40%	0.28%	0.19%	0.0%	0.20%	0.0%	0.0%	0.14%	0.40%					
35	"18. ""ЛДПР"""	1953	108	51	63	143	142	104	82	44	59	95	91	78	84	67	47	76	65	98	97	99	43	82	135					
		11.07%	8.80%	11.61%	7.35%	13.46%	11.99%	11.68%	10.30%	8.13%	8.66%	11.50%	10.78%	12.85%	12.94%	10.96%	9.59%	10.96%	12.72%	11.95%	9.79%	11.60%	11.71%	11.54%	13.58%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	299	22	5	19	24	17	9	25	13	6	23	11	12	12	8	8	3	5	14	20	16	3	13	11					
		1.69%	1.79%	1.13%	2.21%	2.25%	1.43%	1.01%	3.14%	2.40%	0.88%	2.78%	1.30%	1.97%	1.84%	1.30%	1.63%	0.43%	0.97%	1.70%	2.02%	1.87%	0.81%	1.83%	1.10%					
37	"20. ""Политическая партия ""Единая Россия"""	4874	338	121	227	282	325	261	204	152	212	245	212	186	149	187	136	181	165	235	274	217	103	205	257					
		27.62%	27.54%	27.56%	26.51%	26.55%	27.44%	29.32%	25.62%	28.09%	31.13%	29.66%	25.11%	30.64%	22.95%	30.60%	27.75%	26.11%	32.28%	28.65%	27.67%	25.43%	28.06%	28.87%	25.85%					
38	"21. ""Российская Конституционно-демократическая партия"""	24	1	2	1	1	2	2	0	0	1	0	2	0	3	0	0	1	0	0	0	0	1	2	5					
		0.13%	0.08%	0.45%	0.11%	0.09%	0.16%	0.22%	0.0%	0.0%	0.14%	0.0%	0.23%	0.0%	0.46%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.27%	0.28%	0.50%					
39	"22. ""Развитие предпринимательства"""	35	5	0	0	0	0	1	2	0	1	2	3	0	0	2	1	0	1	2	2	5	0	4	4					
		0.19%	0.40%	0.0%	0.0%	0.0%	0.0%	0.11%	0.25%	0.0%	0.14%	0.24%	0.35%	0.0%	0.0%	0.32%	0.20%	0.0%	0.19%	0.24%	0.20%	0.58%	0.0%	0.56%	0.40%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4192	364	99	249	273	291	196	232	133	138	192	170	135	146	124	113	190	112	194	186	202	98	157	198					
		23.76%	29.66%	22.55%	29.08%	25.70%	24.57%	22.02%	29.14%	24.58%	20.26%	23.24%	20.14%	22.24%	22.49%	20.29%	23.06%	27.41%	21.91%	23.65%	18.78%	23.68%	26.70%	22.11%	19.91%					
																														
41	Против всех	1050	83	43	57	58	70	41	50	31	33	44	51	37	37	32	33	36	29	56	52	41	22	50	64					
		5.95%	6.76%	9.79%	6.65%	5.46%	5.91%	4.60%	6.28%	5.73%	4.84%	5.32%	6.04%	6.09%	5.70%	5.23%	6.73%	5.19%	5.67%	6.82%	5.25%	4.80%	5.99%	7.04%	6.43%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
