Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Солтонская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472					
		0.24%	0.41%	0.0%	0.0%	0.0%	0.29%	0.75%	0.0%	0.21%	0.0%	0.0%	0.0%	0.13%	0.13%	0.0%	0.86%	0.0%	0.23%	1.37%					
24	"7. ""Новый курс - Автомобильная Россия"""	10	0	0	0	0	1	3	0	0	0	0	0	3	1	1	0	0	1	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.29%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.13%	0.71%	0.0%	0.0%	0.23%	0.0%					
25	"8. ""Народно-республиканская партия России"""	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.68%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	1	1	2	0	0	1	0	1	4	0	0	2	3	0	1	0	1	0					
		0.31%	0.41%	0.65%	0.30%	0.0%	0.0%	0.18%	0.0%	0.21%	4.34%	0.0%	0.0%	0.26%	0.39%	0.0%	0.86%	0.0%	0.23%	0.0%					
27	"10. ""Аграрная партия России"""	726	60	0	127	27	38	79	8	51	10	9	4	86	84	33	20	3	53	34					
		13.55%	25.0%	0.0%	19.27%	19.56%	11.27%	14.93%	7.01%	11.01%	10.86%	5.69%	8.16%	11.34%	10.99%	23.74%	17.39%	4.05%	12.41%	23.44%					
28	"11. ""Истинные патриоты России"""	46	0	40	1	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0					
		0.85%	0.0%	26.14%	0.15%	0.0%	0.59%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	34	2	0	6	1	3	2	0	0	0	1	0	4	1	1	0	6	5	2					
		0.63%	0.83%	0.0%	0.91%	0.72%	0.89%	0.37%	0.0%	0.0%	0.0%	0.63%	0.0%	0.52%	0.13%	0.71%	0.0%	8.10%	1.17%	1.37%					
30	"13. ""Демократическая партия России"""	12	0	1	1	1	0	0	1	1	0	0	0	4	1	2	0	0	0	0					
		0.22%	0.0%	0.65%	0.15%	0.72%	0.0%	0.0%	0.87%	0.21%	0.0%	0.0%	0.0%	0.52%	0.13%	1.43%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	3	2					
		0.20%	0.0%	0.0%	0.15%	0.0%	0.29%	0.0%	0.87%	0.21%	0.0%	0.0%	0.0%	0.0%	0.13%	0.71%	0.0%	0.0%	0.70%	1.37%					
32	"15. ""Партия СЛОН"""	6	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.72%	0.29%	0.0%	0.0%	0.0%	1.08%	0.0%	2.04%	0.13%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	584	19	0	46	30	22	48	12	46	7	14	2	105	131	7	21	9	55	10					
		10.90%	7.91%	0.0%	6.98%	21.73%	6.52%	9.07%	10.52%	9.93%	7.60%	8.86%	4.08%	13.85%	17.14%	5.03%	18.26%	12.16%	12.88%	6.89%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	24	0	10	3	0	2	2	0	1	0	0	0	1	2	1	2	0	0	0					
		0.44%	0.0%	6.53%	0.45%	0.0%	0.59%	0.37%	0.0%	0.21%	0.0%	0.0%	0.0%	0.13%	0.26%	0.71%	1.73%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	708	20	20	81	10	39	66	24	95	26	13	13	79	81	26	3	31	56	25					
		13.22%	8.33%	13.07%	12.29%	7.24%	11.57%	12.47%	21.05%	20.51%	28.26%	8.22%	26.53%	10.42%	10.60%	18.70%	2.60%	41.89%	13.11%	17.24%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	67	3	3	9	6	2	5	8	2	0	2	0	9	11	3	0	1	2	1					
		1.25%	1.25%	1.96%	1.36%	4.34%	0.59%	0.94%	7.01%	0.43%	0.0%	1.26%	0.0%	1.18%	1.43%	2.15%	0.0%	1.35%	0.46%	0.68%					
37	"20. ""Политическая партия ""Единая Россия"""	1351	35	19	182	21	66	145	37	147	25	67	23	172	176	42	26	8	133	27					
		25.23%	14.58%	12.41%	27.61%	15.21%	19.58%	27.41%	32.45%	31.74%	27.17%	42.40%	46.93%	22.69%	23.03%	30.21%	22.60%	10.81%	31.14%	18.62%					
38	"21. ""Российская Конституционно-демократическая партия"""	12	0	0	3	2	0	3	0	2	1	0	0	0	0	0	0	0	1	0					
		0.22%	0.0%	0.0%	0.45%	1.44%	0.0%	0.56%	0.0%	0.43%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%					
39	"22. ""Развитие предпринимательства"""	7	0	0	1	0	0	0	0	1	0	2	0	0	1	0	0	0	2	0					
		0.13%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	1.26%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.46%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1138	69	33	126	28	121	108	18	77	10	18	2	225	160	7	27	11	74	24					
		21.25%	28.75%	21.56%	19.11%	20.28%	35.90%	20.41%	15.78%	16.63%	10.86%	11.39%	4.08%	29.68%	20.94%	5.03%	23.47%	14.86%	17.33%	16.55%					
																									
41	Против всех	122	7	11	14	3	10	19	1	9	1	4	2	11	21	1	1	0	7	0					
		2.27%	2.91%	7.18%	2.12%	2.17%	2.96%	3.59%	0.87%	1.94%	1.08%	2.53%	4.08%	1.45%	2.74%	0.71%	0.86%	0.0%	1.63%	0.0%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
