Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Тверской район 																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №3026	УИК №3027	УИК №3028	УИК №3029	УИК №3030	УИК №3031	УИК №3032	УИК №3033					
		13.89%	7.15%	18.76%	15.68%	18.07%	16.91%	16.84%	16.68%	13.21%	16.65%	16.63%	18.11%	17.15%	19.88%	16.02%	16.42%	14.26%	12.79%	10.14%	12.54%	13.53%	13.93%	13.31%	15.04%	16.63%	12.05%	5.12%	3.38%	3.66%	6.60%	6.55%	5.47%	8.16%	6.80%					
22	"5. ""За Русь Святую"""	148	17	4	5	0	6	6	6	1	3	3	3	5	6	0	8	2	7	3	3	5	4	7	7	4	5	9	12	1	2	1	0	1	2					
		0.43%	0.88%	0.28%	0.68%	0.0%	0.41%	0.46%	0.82%	0.08%	0.27%	0.27%	0.41%	0.50%	0.66%	0.0%	0.83%	0.16%	0.60%	0.23%	0.19%	0.29%	0.31%	0.56%	0.60%	0.25%	0.32%	1.15%	0.96%	0.91%	0.88%	0.81%	0.0%	1.02%	0.46%					
23	"6. ""Объединенная Российская партия ""Русь"""	85	11	6	1	7	3	3	2	2	0	3	1	0	5	3	3	1	0	5	0	5	2	1	3	5	2	4	3	0	0	1	1	0	2					
		0.24%	0.57%	0.42%	0.13%	0.53%	0.20%	0.23%	0.27%	0.17%	0.0%	0.27%	0.13%	0.0%	0.55%	0.18%	0.31%	0.08%	0.0%	0.38%	0.0%	0.29%	0.15%	0.08%	0.25%	0.31%	0.13%	0.51%	0.24%	0.0%	0.0%	0.81%	1.36%	0.0%	0.46%					
24	"7. ""Новый курс - Автомобильная Россия"""	471	49	14	10	23	16	14	9	11	8	14	10	15	10	16	12	16	7	13	23	33	12	21	20	25	31	7	12	3	2	5	4	2	4					
		1.38%	2.55%	0.98%	1.37%	1.76%	1.09%	1.08%	1.23%	0.94%	0.72%	1.27%	1.38%	1.52%	1.10%	1.00%	1.24%	1.34%	0.60%	1.00%	1.52%	1.95%	0.94%	1.68%	1.71%	1.59%	2.02%	0.89%	0.96%	2.75%	0.88%	4.09%	5.47%	2.04%	0.93%					
25	"8. ""Народно-республиканская партия России"""	22	4	1	0	0	1	0	1	0	1	0	1	2	2	2	0	0	0	0	1	1	1	1	0	0	0	0	2	0	0	0	0	0	1					
		0.06%	0.20%	0.07%	0.0%	0.0%	0.06%	0.0%	0.13%	0.0%	0.09%	0.0%	0.13%	0.20%	0.22%	0.12%	0.0%	0.0%	0.0%	0.0%	0.06%	0.05%	0.07%	0.08%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%					
26	"9. ""Российская экологическая партия ""Зеленые"""	278	22	15	6	8	16	10	2	11	10	4	4	10	11	12	5	8	4	11	7	11	12	16	10	19	7	9	11	0	0	2	0	1	4					
		0.81%	1.14%	1.05%	0.82%	0.61%	1.09%	0.77%	0.27%	0.94%	0.90%	0.36%	0.55%	1.01%	1.21%	0.75%	0.51%	0.67%	0.34%	0.85%	0.46%	0.65%	0.94%	1.28%	0.85%	1.21%	0.45%	1.15%	0.88%	0.0%	0.0%	1.63%	0.0%	1.02%	0.93%					
27	"10. ""Аграрная партия России"""	459	21	20	4	19	26	19	7	9	13	19	11	11	8	10	18	21	30	18	23	29	12	21	16	24	22	6	5	0	9	1	0	0	7					
		1.34%	1.09%	1.40%	0.55%	1.46%	1.78%	1.47%	0.95%	0.77%	1.17%	1.72%	1.52%	1.11%	0.88%	0.63%	1.87%	1.76%	2.61%	1.39%	1.52%	1.72%	0.94%	1.68%	1.37%	1.52%	1.43%	0.76%	0.40%	0.0%	3.96%	0.81%	0.0%	0.0%	1.64%					
28	"11. ""Истинные патриоты России"""	31	5	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	4	0	2	0	6	7	1	0	0	0	0	0					
		0.09%	0.26%	0.0%	0.0%	0.0%	0.06%	0.07%	0.0%	0.0%	0.0%	0.09%	0.13%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.32%	0.0%	0.12%	0.0%	0.76%	0.56%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	319	19	21	5	4	11	9	7	6	10	18	9	8	8	24	12	12	9	13	9	18	10	13	11	10	20	3	8	1	2	1	1	1	6					
		0.93%	0.99%	1.47%	0.68%	0.30%	0.75%	0.69%	0.95%	0.51%	0.90%	1.63%	1.24%	0.81%	0.88%	1.51%	1.24%	1.00%	0.78%	1.00%	0.59%	1.06%	0.78%	1.04%	0.94%	0.63%	1.30%	0.38%	0.64%	0.91%	0.88%	0.81%	1.36%	1.02%	1.40%					
30	"13. ""Демократическая партия России"""	45	9	1	0	3	2	0	2	3	1	1	0	0	0	1	0	1	0	0	4	0	3	0	1	1	0	2	7	0	0	0	0	0	3					
		0.13%	0.46%	0.07%	0.0%	0.23%	0.13%	0.0%	0.27%	0.25%	0.09%	0.09%	0.0%	0.0%	0.0%	0.06%	0.0%	0.08%	0.0%	0.0%	0.26%	0.0%	0.23%	0.0%	0.08%	0.06%	0.0%	0.25%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%					
31	"14. ""Великая Россия - Евразийский Союз"""	101	11	6	3	3	5	3	0	8	0	4	0	0	2	3	3	1	1	6	8	4	1	2	7	1	3	8	4	0	2	0	1	0	1					
		0.29%	0.57%	0.42%	0.41%	0.23%	0.34%	0.23%	0.0%	0.68%	0.0%	0.36%	0.0%	0.0%	0.22%	0.18%	0.31%	0.08%	0.08%	0.46%	0.53%	0.23%	0.07%	0.16%	0.60%	0.06%	0.19%	1.02%	0.32%	0.0%	0.88%	0.0%	1.36%	0.0%	0.23%					
32	"15. ""Партия СЛОН"""	99	11	3	1	3	4	9	3	2	2	4	3	3	4	4	2	1	5	2	2	1	7	1	2	9	2	5	2	0	2	0	0	0	0					
		0.29%	0.57%	0.21%	0.13%	0.23%	0.27%	0.69%	0.41%	0.17%	0.18%	0.36%	0.41%	0.30%	0.44%	0.25%	0.20%	0.08%	0.43%	0.15%	0.13%	0.05%	0.55%	0.08%	0.17%	0.57%	0.13%	0.64%	0.16%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5263	119	216	118	212	239	213	87	266	207	152	118	113	132	298	144	206	242	267	297	315	224	218	193	230	252	17	17	8	50	13	3	16	61					
		15.45%	6.21%	15.17%	16.23%	16.30%	16.36%	16.53%	11.90%	22.83%	18.63%	13.81%	16.32%	11.47%	14.58%	18.80%	14.96%	17.28%	21.06%	20.68%	19.70%	18.69%	17.63%	17.48%	16.59%	14.65%	16.42%	2.17%	1.37%	7.33%	22.02%	10.65%	4.10%	16.32%	14.31%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	64	11	0	0	0	0	0	0	0	2	0	0	2	0	3	2	1	0	2	0	1	1	1	0	1	10	6	13	1	2	2	0	1	2					
		0.18%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.20%	0.0%	0.18%	0.20%	0.08%	0.0%	0.15%	0.0%	0.05%	0.07%	0.08%	0.0%	0.06%	0.65%	0.76%	1.04%	0.91%	0.88%	1.63%	0.0%	1.02%	0.46%					
35	"18. ""ЛДПР"""	2466	423	52	25	61	45	66	35	24	50	53	26	57	31	59	45	46	43	41	47	73	61	82	39	69	84	261	490	20	7	7	6	7	31					
		7.23%	22.08%	3.65%	3.43%	4.69%	3.08%	5.12%	4.78%	2.06%	4.50%	4.81%	3.59%	5.78%	3.42%	3.72%	4.67%	3.85%	3.74%	3.17%	3.11%	4.33%	4.80%	6.57%	3.35%	4.39%	5.47%	33.41%	39.51%	18.34%	3.08%	5.73%	8.21%	7.14%	7.27%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	277	12	13	4	11	7	8	6	10	7	10	9	6	4	17	6	12	8	20	8	13	10	8	8	14	14	4	11	1	2	4	2	0	8					
		0.81%	0.62%	0.91%	0.55%	0.84%	0.47%	0.62%	0.82%	0.85%	0.63%	0.90%	1.24%	0.60%	0.44%	1.07%	0.62%	1.00%	0.69%	1.54%	0.53%	0.77%	0.78%	0.64%	0.68%	0.89%	0.91%	0.51%	0.88%	0.91%	0.88%	3.27%	2.73%	0.0%	1.87%					
37	"20. ""Политическая партия ""Единая Россия"""	7997	526	262	194	264	319	285	183	220	286	269	158	254	196	307	213	306	261	284	377	432	343	357	250	419	434	101	117	35	87	46	34	33	145					
		23.47%	27.46%	18.41%	26.68%	20.30%	21.84%	22.12%	25.03%	18.88%	25.74%	24.45%	21.85%	25.78%	21.65%	19.36%	22.14%	25.67%	22.71%	21.99%	25.01%	25.63%	27.00%	28.62%	21.49%	26.70%	28.29%	12.93%	9.43%	32.11%	38.32%	37.70%	46.57%	33.67%	34.03%					
38	"21. ""Российская Конституционно-демократическая партия"""	59	3	2	0	2	2	2	0	1	1	3	3	2	4	0	2	2	2	2	2	3	0	4	2	1	4	4	3	0	2	0	0	0	1					
		0.17%	0.15%	0.14%	0.0%	0.15%	0.13%	0.15%	0.0%	0.08%	0.09%	0.27%	0.41%	0.20%	0.44%	0.0%	0.20%	0.16%	0.17%	0.15%	0.13%	0.17%	0.0%	0.32%	0.17%	0.06%	0.26%	0.51%	0.24%	0.0%	0.88%	0.0%	0.0%	0.0%	0.23%					
39	"22. ""Развитие предпринимательства"""	138	12	2	22	11	3	6	3	3	1	1	2	5	4	11	2	4	3	5	8	2	3	5	2	3	1	8	5	0	0	0	1	0	0					
		0.40%	0.62%	0.14%	3.02%	0.84%	0.20%	0.46%	0.41%	0.25%	0.09%	0.09%	0.27%	0.50%	0.44%	0.69%	0.20%	0.33%	0.26%	0.38%	0.53%	0.11%	0.23%	0.40%	0.17%	0.19%	0.06%	1.02%	0.40%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3246	99	124	59	142	130	114	43	208	86	78	56	71	56	234	113	161	163	241	174	156	134	89	151	117	129	18	31	4	15	6	0	7	37					
		9.52%	5.16%	8.71%	8.11%	10.92%	8.90%	8.85%	5.88%	17.85%	7.74%	7.09%	7.74%	7.20%	6.18%	14.76%	11.74%	13.50%	14.18%	18.66%	11.54%	9.25%	10.55%	7.13%	12.98%	7.45%	8.40%	2.30%	2.5%	3.66%	6.60%	4.91%	0.0%	7.14%	8.68%					
																																								
41	Против всех	2216	151	57	46	55	71	59	47	42	60	59	32	57	47	61	46	57	45	63	84	106	73	84	51	80	102	152	329	13	12	15	6	12	42					
		6.50%	7.88%	4.00%	6.32%	4.23%	4.86%	4.58%	6.42%	3.60%	5.40%	5.36%	4.42%	5.78%	5.19%	3.84%	4.78%	4.78%	3.91%	4.87%	5.57%	6.29%	5.74%	6.73%	4.38%	5.09%	6.64%	19.46%	26.53%	11.92%	5.28%	12.29%	8.21%	12.24%	9.85%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
