Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Лесозаводская городская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557					
14	Число погашенных открепительных удостоверений	468	10	11	21	12	20	12	20	27	10	21	21	19	3	13	10	7	11	4	23	14	10	38	30	13	2	3	10	3	3	3	10	8	9	5	10	10	0	4	5	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	218	8	7	9	0	4	7	5	2	9	7	4	6	8	3	5	2	29	0	3	4	0	7	10	6	4	2	5	2	1	2	15	3	4	2	10	2	3	3	13	2					
		1.11%	1.98%	1.96%	1.33%	0.0%	0.84%	1.19%	0.58%	0.19%	1.12%	0.77%	0.47%	0.77%	0.94%	0.63%	1.17%	0.73%	2.49%	0.0%	0.38%	0.79%	0.0%	0.68%	1.21%	1.66%	2.63%	1.88%	1.24%	1.85%	0.48%	2.27%	2.03%	1.23%	1.21%	0.80%	2.94%	0.39%	1.05%	2.08%	3.39%	1.04%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	311	6	3	18	12	6	7	20	19	10	9	12	17	11	7	4	1	38	2	11	2	7	9	15	4	1	3	4	2	7	1	14	3	1	0	5	7	6	3	3	1					
		1.59%	1.48%	0.84%	2.67%	3.23%	1.26%	1.19%	2.33%	1.89%	1.24%	0.99%	1.42%	2.20%	1.30%	1.49%	0.94%	0.36%	3.26%	2.40%	1.41%	0.39%	2.33%	0.88%	1.82%	1.10%	0.65%	2.83%	0.99%	1.85%	3.41%	1.13%	1.90%	1.23%	0.30%	0.0%	1.47%	1.39%	2.10%	2.08%	0.78%	0.52%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	520	15	16	6	15	15	12	18	30	33	19	28	17	25	14	14	21	28	0	22	8	14	14	25	14	4	0	9	1	4	3	7	2	4	14	17	11	6	2	7	6					
		2.66%	3.72%	4.48%	0.89%	4.04%	3.17%	2.04%	2.10%	2.99%	4.10%	2.09%	3.31%	2.20%	2.95%	2.98%	3.29%	7.74%	2.40%	0.0%	2.82%	1.58%	4.66%	1.36%	3.04%	3.87%	2.63%	0.0%	2.23%	0.92%	1.95%	3.40%	0.95%	0.82%	1.21%	5.66%	5.01%	2.19%	2.10%	1.38%	1.82%	3.14%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	560	15	1	31	5	12	13	30	48	34	40	32	43	27	12	11	11	32	2	21	9	8	24	27	7	2	0	1	0	1	1	17	2	4	4	11	9	3	0	7	3					
		2.86%	3.72%	0.28%	4.61%	1.34%	2.53%	2.21%	3.50%	4.79%	4.23%	4.41%	3.78%	5.57%	3.19%	2.55%	2.58%	4.05%	2.74%	2.40%	2.69%	1.78%	2.66%	2.34%	3.28%	1.93%	1.31%	0.0%	0.24%	0.0%	0.48%	1.13%	2.30%	0.82%	1.21%	1.61%	3.24%	1.79%	1.05%	0.0%	1.82%	1.57%					
22	"5. ""За Русь Святую"""	86	2	2	4	1	0	0	7	1	5	7	2	2	3	6	0	1	5	0	4	2	2	3	3	1	1	4	3	2	0	0	0	1	1	0	3	2	4	0	1	1					
		0.43%	0.49%	0.56%	0.59%	0.26%	0.0%	0.0%	0.81%	0.09%	0.62%	0.77%	0.23%	0.25%	0.35%	1.27%	0.0%	0.36%	0.42%	0.0%	0.51%	0.39%	0.66%	0.29%	0.36%	0.27%	0.65%	3.77%	0.74%	1.85%	0.0%	0.0%	0.0%	0.41%	0.30%	0.0%	0.88%	0.39%	1.40%	0.0%	0.26%	0.52%					
23	"6. ""Объединенная Российская партия ""Русь"""	62	2	0	0	0	3	4	3	5	0	4	4	2	3	2	0	1	4	1	0	2	0	2	1	2	0	0	0	2	0	0	3	2	0	2	0	1	1	0	3	3					
		0.31%	0.49%	0.0%	0.0%	0.0%	0.63%	0.68%	0.35%	0.49%	0.0%	0.44%	0.47%	0.25%	0.35%	0.42%	0.0%	0.36%	0.34%	1.20%	0.0%	0.39%	0.0%	0.19%	0.12%	0.55%	0.0%	0.0%	0.0%	1.85%	0.0%	0.0%	0.40%	0.82%	0.0%	0.80%	0.0%	0.19%	0.35%	0.0%	0.78%	1.57%					
24	"7. ""Новый курс - Автомобильная Россия"""	188	3	7	2	7	3	10	9	8	4	12	14	8	6	6	4	0	19	1	2	3	5	16	11	4	0	1	1	0	0	0	3	1	2	2	1	2	4	3	3	1					
		0.96%	0.74%	1.96%	0.29%	1.88%	0.63%	1.70%	1.05%	0.79%	0.49%	1.32%	1.65%	1.03%	0.70%	1.27%	0.94%	0.0%	1.63%	1.20%	0.25%	0.59%	1.66%	1.56%	1.33%	1.10%	0.0%	0.94%	0.24%	0.0%	0.0%	0.0%	0.40%	0.41%	0.60%	0.80%	0.29%	0.39%	1.40%	2.08%	0.78%	0.52%					
25	"8. ""Народно-республиканская партия России"""	23	0	0	0	1	1	0	0	2	0	2	0	2	0	0	0	0	7	0	2	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0					
		0.11%	0.0%	0.0%	0.0%	0.26%	0.21%	0.0%	0.0%	0.19%	0.0%	0.22%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.25%	0.0%	0.33%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.26%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	41	0	0	0	0	0	2	3	3	2	1	0	0	4	3	1	0	8	0	0	3	0	3	3	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.35%	0.29%	0.24%	0.11%	0.0%	0.0%	0.47%	0.63%	0.23%	0.0%	0.68%	0.0%	0.0%	0.59%	0.0%	0.29%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.41%	0.30%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	503	10	4	9	4	8	9	14	21	18	8	19	15	25	6	11	5	5	2	16	7	2	21	25	10	2	21	14	2	6	0	23	29	17	8	35	19	15	12	19	7					
		2.57%	2.48%	1.12%	1.33%	1.07%	1.69%	1.53%	1.63%	2.09%	2.24%	0.88%	2.24%	1.94%	2.95%	1.27%	2.58%	1.84%	0.42%	2.40%	2.05%	1.38%	0.66%	2.05%	3.04%	2.77%	1.31%	19.81%	3.47%	1.85%	2.92%	0.0%	3.12%	11.98%	5.16%	3.23%	10.32%	3.79%	5.26%	8.33%	4.96%	3.66%					
28	"11. ""Истинные патриоты России"""	40	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	0	28	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.11%	0.21%	0.23%	0.0%	2.40%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.26%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	113	2	4	2	3	2	3	1	6	2	5	8	3	1	2	2	3	14	0	8	2	2	4	4	2	1	0	0	0	2	0	7	2	0	1	1	4	3	3	2	2					
		0.57%	0.49%	1.12%	0.29%	0.80%	0.42%	0.51%	0.11%	0.59%	0.24%	0.55%	0.94%	0.38%	0.11%	0.42%	0.47%	1.10%	1.20%	0.0%	1.02%	0.39%	0.66%	0.39%	0.48%	0.55%	0.65%	0.0%	0.0%	0.0%	0.97%	0.0%	0.95%	0.82%	0.0%	0.40%	0.29%	0.79%	1.05%	2.08%	0.52%	1.04%					
30	"13. ""Демократическая партия России"""	81	0	3	4	1	4	9	2	1	1	7	0	1	1	2	2	0	5	0	3	4	3	2	5	1	0	0	0	0	1	0	6	0	0	0	8	1	3	1	0	0					
		0.41%	0.0%	0.84%	0.59%	0.26%	0.84%	1.53%	0.23%	0.09%	0.12%	0.77%	0.0%	0.12%	0.11%	0.42%	0.47%	0.0%	0.42%	0.0%	0.38%	0.79%	1.0%	0.19%	0.60%	0.27%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.81%	0.0%	0.0%	0.0%	2.35%	0.19%	1.05%	0.69%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	0	0	0	3	1	2	2	0	0	0	2	3	1	0	0	0	10	0	0	0	0	3	3	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0					
		0.17%	0.0%	0.0%	0.0%	0.80%	0.21%	0.34%	0.23%	0.0%	0.0%	0.0%	0.23%	0.38%	0.11%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.29%	0.36%	0.27%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%					
32	"15. ""Партия СЛОН"""	39	1	1	0	0	2	2	1	2	0	3	1	1	3	0	0	1	9	0	3	3	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	1	0	0	0					
		0.19%	0.24%	0.28%	0.0%	0.0%	0.42%	0.34%	0.11%	0.19%	0.0%	0.33%	0.11%	0.12%	0.35%	0.0%	0.0%	0.36%	0.77%	0.0%	0.38%	0.59%	0.0%	0.0%	0.12%	0.0%	0.0%	0.94%	0.0%	0.0%	0.48%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1043	20	7	39	16	23	37	49	74	58	65	79	56	77	32	29	17	46	8	43	24	11	36	36	8	0	2	19	0	2	6	22	14	7	5	10	23	11	9	15	8					
		5.33%	4.96%	1.96%	5.80%	4.31%	4.86%	6.31%	5.72%	7.38%	7.22%	7.18%	9.34%	7.26%	9.10%	6.82%	6.82%	6.27%	3.95%	9.63%	5.52%	4.75%	3.66%	3.52%	4.38%	2.21%	0.0%	1.88%	4.71%	0.0%	0.97%	6.81%	2.98%	5.78%	2.12%	2.02%	2.94%	4.59%	3.85%	6.25%	3.91%	4.18%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	50	0	0	1	1	0	2	1	1	3	0	2	2	1	0	0	0	7	0	2	0	0	0	2	0	0	1	3	0	1	0	1	2	1	1	3	2	0	1	7	2					
		0.25%	0.0%	0.0%	0.14%	0.26%	0.0%	0.34%	0.11%	0.09%	0.37%	0.0%	0.23%	0.25%	0.11%	0.0%	0.0%	0.0%	0.60%	0.0%	0.25%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.94%	0.74%	0.0%	0.48%	0.0%	0.13%	0.82%	0.30%	0.40%	0.88%	0.39%	0.0%	0.69%	1.82%	1.04%					
35	"18. ""ЛДПР"""	4404	121	88	155	99	112	130	189	210	163	211	170	146	201	122	111	58	336	17	188	107	65	250	214	76	40	13	80	12	29	25	128	52	76	41	62	116	53	19	76	43					
		22.52%	30.02%	24.64%	23.06%	26.68%	23.67%	22.18%	22.07%	20.95%	20.29%	23.31%	20.11%	18.93%	23.75%	26.01%	26.11%	21.40%	28.86%	20.48%	24.16%	21.18%	21.66%	24.46%	26.06%	21.05%	26.31%	12.26%	19.85%	11.11%	14.14%	28.40%	17.39%	21.48%	23.10%	16.59%	18.28%	23.15%	18.59%	13.19%	19.84%	22.51%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	377	15	6	6	4	14	9	31	21	11	29	19	10	10	5	14	10	19	1	9	6	7	25	14	11	2	4	10	0	4	0	6	3	7	3	9	7	2	4	7	3					
		1.92%	3.72%	1.68%	0.89%	1.07%	2.95%	1.53%	3.62%	2.09%	1.36%	3.20%	2.24%	1.29%	1.18%	1.06%	3.29%	3.69%	1.63%	1.20%	1.15%	1.18%	2.33%	2.44%	1.70%	3.04%	1.31%	3.77%	2.48%	0.0%	1.95%	0.0%	0.81%	1.23%	2.12%	1.21%	2.65%	1.39%	0.70%	2.77%	1.82%	1.57%					
37	"20. ""Политическая партия ""Единая Россия"""	5940	95	82	151	94	116	188	277	238	208	242	206	199	205	112	121	67	332	31	242	172	57	269	187	135	75	32	189	77	118	11	370	65	128	105	101	235	113	70	161	64					
		30.38%	23.57%	22.96%	22.47%	25.33%	24.52%	32.08%	32.35%	23.75%	25.90%	26.74%	24.37%	25.81%	24.23%	23.88%	28.47%	24.72%	28.52%	37.34%	31.10%	34.05%	19.0%	26.32%	22.77%	37.39%	49.34%	30.18%	46.89%	71.29%	57.56%	12.5%	50.27%	26.85%	38.90%	42.51%	29.79%	46.90%	39.64%	48.61%	42.03%	33.50%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	1	1	2	1	1	2	2	0	0	4	4	2	0	0	0	0	2	0	1	3	1	2	2	2	0	1	1	0	0	0	2	0	1	0	0	1	1	0	2	0					
		0.21%	0.24%	0.28%	0.29%	0.26%	0.21%	0.34%	0.23%	0.0%	0.0%	0.44%	0.47%	0.25%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.12%	0.59%	0.33%	0.19%	0.24%	0.55%	0.0%	0.94%	0.24%	0.0%	0.0%	0.0%	0.27%	0.0%	0.30%	0.0%	0.0%	0.19%	0.35%	0.0%	0.52%	0.0%					
39	"22. ""Развитие предпринимательства"""	63	0	0	3	2	1	3	5	8	2	4	0	3	3	2	1	0	2	0	1	0	1	3	4	1	1	0	1	1	0	2	3	1	0	1	0	1	1	1	1	0					
		0.32%	0.0%	0.0%	0.44%	0.53%	0.21%	0.51%	0.58%	0.79%	0.24%	0.44%	0.0%	0.38%	0.35%	0.42%	0.23%	0.0%	0.17%	0.0%	0.12%	0.0%	0.33%	0.29%	0.48%	0.27%	0.65%	0.0%	0.24%	0.92%	0.0%	2.27%	0.40%	0.41%	0.0%	0.40%	0.0%	0.19%	0.35%	0.69%	0.26%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3772	74	107	199	82	123	89	149	257	201	148	194	184	179	116	75	67	85	15	159	118	93	269	180	62	15	7	44	3	25	30	61	41	59	41	48	53	43	7	38	32					
		19.29%	18.36%	29.97%	29.61%	22.10%	26.00%	15.18%	17.40%	25.64%	25.03%	16.35%	22.95%	23.86%	21.15%	24.73%	17.64%	24.72%	7.30%	18.07%	20.43%	23.36%	31.0%	26.32%	21.92%	17.17%	9.86%	6.60%	10.91%	2.77%	12.19%	34.09%	8.28%	16.94%	17.93%	16.59%	14.15%	10.57%	15.08%	4.86%	9.92%	16.75%					
																																															
41	Против всех	829	9	15	24	14	16	38	30	33	31	72	41	43	47	10	14	2	82	3	33	17	20	44	35	9	4	13	14	3	1	7	24	14	10	6	15	4	6	4	14	8					
		4.24%	2.23%	4.20%	3.57%	3.77%	3.38%	6.48%	3.50%	3.29%	3.86%	7.95%	4.85%	5.57%	5.55%	2.13%	3.29%	0.73%	7.04%	3.61%	4.24%	3.36%	6.66%	4.30%	4.26%	2.49%	2.63%	12.26%	3.47%	2.77%	0.48%	7.95%	3.26%	5.78%	3.03%	2.42%	4.42%	0.79%	2.10%	2.77%	3.65%	4.18%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
