Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Подосиновская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992					
18	"1. ""ЕДИНЕНИЕ"""	105	2	1	0	1	2	10	9	11	7	13	9	2	10	1	7	4	3	0	1	0	3	0	3	6					
		1.07%	1.61%	0.29%	0.0%	0.29%	0.89%	1.06%	0.87%	1.70%	1.20%	1.05%	0.60%	0.70%	4.65%	0.45%	2.46%	1.18%	4.10%	0.0%	0.43%	0.0%	1.39%	0.0%	1.11%	3.59%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	111	0	3	4	4	0	17	15	6	15	13	8	8	3	2	1	2	1	0	2	1	0	1	3	2					
		1.13%	0.0%	0.89%	1.6%	1.16%	0.0%	1.81%	1.45%	0.93%	2.59%	1.05%	0.53%	2.80%	1.39%	0.91%	0.35%	0.59%	1.36%	0.0%	0.86%	1.40%	0.0%	0.50%	1.11%	1.19%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	417	6	15	16	16	22	38	36	32	38	47	44	9	4	9	7	9	0	2	11	3	18	5	19	11					
		4.24%	4.83%	4.45%	6.4%	4.65%	9.82%	4.05%	3.49%	4.96%	6.56%	3.82%	2.95%	3.15%	1.86%	4.12%	2.46%	2.66%	0.0%	3.38%	4.74%	4.22%	8.37%	2.51%	7.08%	6.58%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	200	0	4	4	4	7	27	24	17	18	22	33	7	1	1	4	3	0	1	3	2	12	1	3	2					
		2.03%	0.0%	1.18%	1.6%	1.16%	3.12%	2.88%	2.32%	2.63%	3.10%	1.79%	2.21%	2.45%	0.46%	0.45%	1.40%	0.88%	0.0%	1.69%	1.29%	2.81%	5.58%	0.50%	1.11%	1.19%					
22	"5. ""За Русь Святую"""	58	0	4	3	2	1	7	7	5	3	6	2	0	3	3	2	2	0	0	0	1	2	2	2	1					
		0.59%	0.0%	1.18%	1.2%	0.58%	0.44%	0.74%	0.67%	0.77%	0.51%	0.48%	0.13%	0.0%	1.39%	1.37%	0.70%	0.59%	0.0%	0.0%	0.0%	1.40%	0.93%	1.00%	0.74%	0.59%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	1	2	1	0	0	4	5	0	6	5	3	0	0	2	1	0	1	1	0	0	1	0	0	0					
		0.33%	0.80%	0.59%	0.4%	0.0%	0.0%	0.42%	0.48%	0.0%	1.03%	0.40%	0.20%	0.0%	0.0%	0.91%	0.35%	0.0%	1.36%	1.69%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	43	0	0	0	5	4	3	10	3	2	5	5	1	1	0	1	1	0	0	0	0	0	0	0	2					
		0.43%	0.0%	0.0%	0.0%	1.45%	1.78%	0.32%	0.96%	0.46%	0.34%	0.40%	0.33%	0.35%	0.46%	0.0%	0.35%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%					
25	"8. ""Народно-республиканская партия России"""	17	1	1	0	0	1	2	2	0	3	0	1	0	0	0	1	0	0	1	1	0	1	1	0	1					
		0.17%	0.80%	0.29%	0.0%	0.0%	0.44%	0.21%	0.19%	0.0%	0.51%	0.0%	0.06%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	1.69%	0.43%	0.0%	0.46%	0.50%	0.0%	0.59%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	0	0	3	1	0	2	3	4	2	2	1	1	1	3	0	1	0	0	0	0	2	1	0	1					
		0.28%	0.0%	0.0%	1.2%	0.29%	0.0%	0.21%	0.29%	0.62%	0.34%	0.16%	0.06%	0.35%	0.46%	1.37%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.93%	0.50%	0.0%	0.59%					
27	"10. ""Аграрная партия России"""	965	19	51	27	80	53	90	94	44	34	82	78	22	56	32	28	54	16	9	51	7	11	13	7	7					
		9.83%	15.32%	15.13%	10.8%	23.25%	23.66%	9.61%	9.11%	6.83%	5.87%	6.67%	5.23%	7.71%	26.04%	14.67%	9.85%	15.97%	21.91%	15.25%	21.98%	9.85%	5.11%	6.53%	2.61%	4.19%					
28	"11. ""Истинные патриоты России"""	6	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.06%	0.35%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	98	0	1	1	2	2	13	20	11	3	12	10	4	1	7	3	1	1	0	0	0	1	4	0	1					
		0.99%	0.0%	0.29%	0.4%	0.58%	0.89%	1.38%	1.93%	1.70%	0.51%	0.97%	0.67%	1.40%	0.46%	3.21%	1.05%	0.29%	1.36%	0.0%	0.0%	0.0%	0.46%	2.01%	0.0%	0.59%					
30	"13. ""Демократическая партия России"""	45	0	1	2	0	0	7	2	4	0	6	10	1	0	2	0	0	0	0	1	0	1	2	4	2					
		0.45%	0.0%	0.29%	0.8%	0.0%	0.0%	0.74%	0.19%	0.62%	0.0%	0.48%	0.67%	0.35%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.46%	1.00%	1.49%	1.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	0	2	1	0	0	4	0	4	2	1	5	2	0	0	3	0	0	0	0	0	0	0	1	0					
		0.25%	0.0%	0.59%	0.4%	0.0%	0.0%	0.42%	0.0%	0.62%	0.34%	0.08%	0.33%	0.70%	0.0%	0.0%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%					
32	"15. ""Партия СЛОН"""	17	0	2	0	2	0	3	1	0	0	1	2	0	0	1	1	0	0	0	2	0	0	1	0	1					
		0.17%	0.0%	0.59%	0.0%	0.58%	0.0%	0.32%	0.09%	0.0%	0.0%	0.08%	0.13%	0.0%	0.0%	0.45%	0.35%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.50%	0.0%	0.59%					
33	"16. ""Родина"" (народно-патриотический союз)"""	618	5	27	7	14	14	70	83	44	38	95	96	18	13	10	9	3	0	9	8	3	10	13	21	8					
		6.29%	4.03%	8.01%	2.8%	4.06%	6.24%	7.47%	8.05%	6.83%	6.56%	7.72%	6.44%	6.31%	6.04%	4.58%	3.16%	0.88%	0.0%	15.25%	3.44%	4.22%	4.65%	6.53%	7.83%	4.79%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	0	2	0	1	0	3	3	1	3	2	3	2	1	3	3	1	0	0	1	0	0	1	2	0					
		0.32%	0.0%	0.59%	0.0%	0.29%	0.0%	0.32%	0.29%	0.15%	0.51%	0.16%	0.20%	0.70%	0.46%	1.37%	1.05%	0.29%	0.0%	0.0%	0.43%	0.0%	0.0%	0.50%	0.74%	0.0%					
35	"18. ""ЛДПР"""	1454	27	61	32	47	40	122	151	100	77	216	245	42	13	28	33	48	11	10	36	21	27	15	37	15					
		14.81%	21.77%	18.10%	12.8%	13.66%	17.85%	13.03%	14.64%	15.52%	13.29%	17.57%	16.44%	14.73%	6.04%	12.84%	11.61%	14.20%	15.06%	16.94%	15.51%	29.57%	12.55%	7.53%	13.80%	8.98%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	389	2	4	6	23	6	40	54	28	30	53	59	9	6	7	2	5	3	1	8	0	15	10	11	7					
		3.96%	1.61%	1.18%	2.4%	6.68%	2.67%	4.27%	5.23%	4.34%	5.18%	4.31%	3.95%	3.15%	2.79%	3.21%	0.70%	1.47%	4.10%	1.69%	3.44%	0.0%	6.97%	5.02%	4.10%	4.19%					
37	"20. ""Политическая партия ""Единая Россия"""	3348	35	113	109	93	37	302	314	226	169	448	558	92	66	44	126	149	15	20	80	27	98	86	91	50					
		34.12%	28.22%	33.53%	43.6%	27.03%	16.51%	32.26%	30.45%	35.09%	29.18%	36.45%	37.44%	32.28%	30.69%	20.18%	44.36%	44.08%	20.54%	33.89%	34.48%	38.02%	45.58%	43.21%	33.95%	29.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	2	1	0	0	2	2	5	1	3	2	0	0	1	0	2	0	0	1	0	0	0	0	0					
		0.22%	0.0%	0.59%	0.4%	0.0%	0.0%	0.21%	0.19%	0.77%	0.17%	0.24%	0.13%	0.0%	0.0%	0.45%	0.0%	0.59%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	22	0	0	0	1	1	6	1	0	2	1	6	0	0	0	1	1	0	0	2	0	0	0	0	0					
		0.22%	0.0%	0.0%	0.0%	0.29%	0.44%	0.64%	0.09%	0.0%	0.34%	0.08%	0.40%	0.0%	0.0%	0.0%	0.35%	0.29%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1366	20	32	20	34	21	126	158	86	98	132	243	52	29	52	43	44	21	5	18	4	7	30	48	43					
		13.92%	16.12%	9.49%	8.0%	9.88%	9.37%	13.46%	15.32%	13.35%	16.92%	10.74%	16.30%	18.24%	13.48%	23.85%	15.14%	13.01%	28.76%	8.47%	7.75%	5.63%	3.25%	15.07%	17.91%	25.74%					
																															
41	Против всех	239	4	8	6	13	4	26	27	4	13	37	37	9	4	7	3	5	1	0	6	2	3	8	11	1					
		2.43%	3.22%	2.37%	2.4%	3.77%	1.78%	2.77%	2.61%	0.62%	2.24%	3.01%	2.48%	3.15%	1.86%	3.21%	1.05%	1.47%	1.36%	0.0%	2.58%	2.81%	1.39%	4.02%	4.10%	0.59%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
