14	Число неиспользованных открепительных удостоверений	121	3	0	3	1	3	0	1	2	4	4	7	1	5	0	0	1	3	0	3	4	4	0	0	0	0	7	10	0	0	0	0	0	0	0	0	0	0	4	4	4	3	3	3	0	2	4	0	2	0	3	1	0	0	6	5	0	4	4	3	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	30	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	5	6	0	3	1	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																					
18	Богданов Андрей Владимирович	126	3	2	0	0	1	3	0	2	2	0	2	1	1	2	4	2	0	0	0	1	0	1	1	1	6	7	2	2	3	3	11	1	1	0	0	0	3	1	1	0	0	0	0	6	0	0	3	2	2	1	2	10	7	2	4	4	1	0	5	3	1	3					
		0.53%	0.36%	0.29%	0.00%	0.00%	0.38%	0.94%	0.00%	0.71%	0.74%	0.00%	0.36%	0.41%	0.30%	0.44%	0.53%	0.71%	0.00%	0.00%	0.00%	0.30%	0.00%	0.51%	0.19%	0.26%	0.61%	0.72%	0.17%	1.03%	0.97%	0.37%	3.13%	0.30%	0.17%	0.00%	0.00%	0.00%	0.79%	1.15%	0.67%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	0.00%	1.15%	0.53%	0.38%	0.99%	0.80%	0.97%	0.85%	0.40%	0.48%	0.48%	0.33%	0.00%	1.08%	0.90%	0.79%	1.30%					
19	Жириновский Владимир Вольфович	1075	21	31	4	10	9	20	6	19	9	7	11	6	17	18	30	5	5	10	1	26	3	11	31	22	41	78	21	7	16	18	25	7	26	25	2	6	24	1	8	2	0	4	1	20	35	23	29	21	16	6	11	61	16	41	42	21	18	5	11	18	11	26					
		4.54%	2.49%	4.49%	4.94%	2.70%	3.38%	6.25%	2.40%	6.74%	3.33%	6.09%	2.00%	2.47%	5.18%	3.96%	4.01%	1.79%	5.38%	5.00%	1.09%	7.81%	2.83%	5.64%	5.84%	5.76%	4.18%	8.07%	1.77%	3.59%	5.18%	2.22%	7.12%	2.12%	4.53%	6.89%	3.77%	7.14%	6.32%	1.15%	5.33%	2.02%	0.00%	2.60%	1.64%	3.37%	8.27%	6.42%	11.07%	5.61%	3.02%	5.94%	4.42%	5.91%	1.95%	8.12%	5.02%	2.54%	5.98%	6.85%	2.37%	5.41%	8.66%	11.26%					
20	Зюганов Геннадий Андреевич	1724	70	55	6	20	23	17	12	21	15	6	31	16	26	37	57	14	14	25	7	24	8	9	38	31	64	77	87	10	23	32	25	16	52	24	3	6	29	5	8	5	2	6	3	47	37	22	23	20	65	7	20	82	52	39	75	67	24	5	21	22	22	15					
		7.29%	8.30%	7.97%	7.41%	5.41%	8.65%	5.31%	4.80%	7.45%	5.56%	5.22%	5.64%	6.58%	7.93%	8.13%	7.62%	5.00%	15.05%	12.50%	7.61%	7.21%	7.55%	4.62%	7.16%	8.12%	6.52%	7.96%	7.33%	5.13%	7.44%	3.95%	7.12%	4.85%	9.06%	6.61%	5.66%	7.14%	7.63%	5.75%	5.33%	5.05%	3.39%	3.90%	4.92%	7.91%	8.75%	6.15%	8.78%	5.35%	12.26%	6.93%	8.03%	7.94%	6.35%	7.72%	8.97%	8.09%	7.97%	6.85%	4.52%	6.61%	17.32%	6.49%					
21	Медведев Дмитрий Анатольевич	20011	728	567	66	339	222	280	202	235	244	97	504	213	263	386	632	253	74	161	74	278	95	159	425	312	838	799	954	166	267	697	284	264	489	309	48	70	319	80	130	92	54	137	51	495	339	288	183	329	440	85	213	879	736	423	707	735	258	63	416	287	93	185					
		84.58%	86.36%	82.17%	81.48%	91.62%	83.46%	87.50%	80.80%	83.33%	90.37%	84.35%	91.64%	87.65%	80.18%	84.84%	84.49%	90.36%	79.57%	80.50%	80.43%	83.48%	89.62%	81.54%	80.04%	81.68%	85.42%	82.63%	80.37%	85.13%	86.41%	86.05%	80.91%	80.00%	85.19%	85.12%	90.57%	83.33%	83.95%	91.95%	86.67%	92.93%	91.53%	88.96%	83.61%	83.33%	80.14%	80.45%	69.85%	87.97%	83.02%	84.16%	85.54%	85.09%	89.87%	83.76%	84.57%	88.77%	85.71%	86.30%	89.46%	86.19%	73.23%	80.09%					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
