Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:     Каширская 																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	497	20	13	7	3	14	11	21	18	20	5	13	26	11	11	28	14	15	9	18	19	6	5	9	4	18	6	23	1	9	7	4	22	6	1	14	9	3	8	14	6	2	6	18					
		1.58%	1.49%	1.87%	0.89%	1.33%	1.52%	1.82%	1.75%	1.44%	1.63%	2.71%	1.08%	2.12%	0.92%	1.55%	1.79%	1.01%	1.13%	0.65%	1.56%	1.72%	1.78%	0.45%	2.64%	1.36%	2.58%	0.96%	2.71%	0.45%	2.49%	2.99%	1.80%	2.81%	1.09%	0.30%	2.94%	1.75%	2.02%	5.59%	1.98%	1.55%	1.14%	1.55%	2.04%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1026	28	24	24	9	31	18	38	55	53	17	52	63	33	37	68	58	68	37	34	36	7	37	15	12	17	14	13	6	10	9	4	14	8	2	8	15	4	2	10	5	2	5	24					
		3.27%	2.09%	3.46%	3.05%	4.0%	3.36%	2.99%	3.16%	4.40%	4.33%	9.23%	4.32%	5.15%	2.77%	5.22%	4.34%	4.20%	5.16%	2.67%	2.95%	3.27%	2.08%	3.39%	4.41%	4.09%	2.44%	2.24%	1.53%	2.71%	2.77%	3.84%	1.80%	1.79%	1.46%	0.61%	1.68%	2.92%	2.70%	1.39%	1.41%	1.29%	1.14%	1.29%	2.72%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	972	28	16	22	10	23	28	43	35	33	3	31	27	42	29	43	44	42	61	32	40	15	32	17	13	21	15	36	7	6	7	9	21	18	11	11	15	7	11	26	12	9	3	18					
		3.10%	2.09%	2.31%	2.80%	4.44%	2.49%	4.65%	3.58%	2.80%	2.69%	1.63%	2.57%	2.21%	3.53%	4.09%	2.74%	3.19%	3.18%	4.41%	2.78%	3.63%	4.46%	2.93%	5.0%	4.43%	3.02%	2.40%	4.24%	3.16%	1.66%	2.99%	4.05%	2.68%	3.29%	3.39%	2.31%	2.92%	4.72%	7.69%	3.68%	3.11%	5.17%	0.77%	2.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1233	52	35	28	8	58	27	62	63	57	4	65	64	41	33	71	51	48	76	55	52	7	50	20	18	15	17	18	8	3	8	12	9	9	1	7	11	1	2	27	0	2	5	33					
		3.93%	3.89%	5.05%	3.56%	3.55%	6.29%	4.48%	5.17%	5.04%	4.65%	2.17%	5.40%	5.24%	3.45%	4.66%	4.53%	3.70%	3.64%	5.49%	4.77%	4.72%	2.08%	4.58%	5.88%	6.14%	2.15%	2.72%	2.12%	3.61%	0.83%	3.41%	5.40%	1.15%	1.64%	0.30%	1.47%	2.14%	0.67%	1.39%	3.82%	0.0%	1.14%	1.29%	3.74%					
22	"5. ""За Русь Святую"""	229	8	2	5	3	7	5	17	11	9	0	6	6	1	5	6	12	11	10	4	10	4	16	0	8	9	1	8	2	3	1	0	4	4	3	6	3	1	1	7	1	0	4	5					
		0.73%	0.59%	0.28%	0.63%	1.33%	0.76%	0.83%	1.41%	0.88%	0.73%	0.0%	0.49%	0.49%	0.08%	0.70%	0.38%	0.87%	0.83%	0.72%	0.34%	0.90%	1.19%	1.46%	0.0%	2.73%	1.29%	0.16%	0.94%	0.90%	0.83%	0.42%	0.0%	0.51%	0.73%	0.92%	1.26%	0.58%	0.67%	0.69%	0.99%	0.25%	0.0%	1.03%	0.56%					
23	"6. ""Объединенная Российская партия ""Русь"""	76	1	3	1	0	0	0	4	1	1	1	10	1	3	0	2	1	7	5	3	2	0	2	1	2	2	0	3	1	3	1	0	0	1	1	1	1	0	1	4	1	1	1	3					
		0.24%	0.07%	0.43%	0.12%	0.0%	0.0%	0.0%	0.33%	0.08%	0.08%	0.54%	0.83%	0.08%	0.25%	0.0%	0.12%	0.07%	0.53%	0.36%	0.26%	0.18%	0.0%	0.18%	0.29%	0.68%	0.28%	0.0%	0.35%	0.45%	0.83%	0.42%	0.0%	0.0%	0.18%	0.30%	0.21%	0.19%	0.0%	0.69%	0.56%	0.25%	0.57%	0.25%	0.34%					
24	"7. ""Новый курс - Автомобильная Россия"""	395	18	9	15	3	12	1	18	15	20	2	14	17	20	12	20	15	13	20	8	15	5	18	1	5	9	4	13	3	4	3	2	6	5	1	1	6	0	0	10	1	1	2	28					
		1.25%	1.34%	1.30%	1.91%	1.33%	1.30%	0.16%	1.50%	1.20%	1.63%	1.08%	1.16%	1.39%	1.68%	1.69%	1.27%	1.08%	0.98%	1.44%	0.69%	1.36%	1.48%	1.64%	0.29%	1.70%	1.29%	0.64%	1.53%	1.35%	1.10%	1.28%	0.90%	0.76%	0.91%	0.30%	0.21%	1.17%	0.0%	0.0%	1.41%	0.25%	0.57%	0.51%	3.17%					
25	"8. ""Народно-республиканская партия России"""	49	4	1	0	1	0	0	0	3	4	0	2	1	0	0	2	0	0	8	2	1	1	1	0	3	0	0	1	0	1	0	0	1	1	1	0	3	1	0	4	0	0	0	2					
		0.15%	0.29%	0.14%	0.0%	0.44%	0.0%	0.0%	0.0%	0.24%	0.32%	0.0%	0.16%	0.08%	0.0%	0.0%	0.12%	0.0%	0.0%	0.57%	0.17%	0.09%	0.29%	0.09%	0.0%	1.02%	0.0%	0.0%	0.11%	0.0%	0.27%	0.0%	0.0%	0.12%	0.18%	0.30%	0.0%	0.58%	0.67%	0.0%	0.56%	0.0%	0.0%	0.0%	0.22%					
26	"9. ""Российская экологическая партия ""Зеленые"""	113	6	4	2	0	2	4	5	4	6	0	4	0	0	1	12	4	6	6	4	2	0	8	2	0	0	1	2	3	6	0	0	6	4	1	0	3	1	0	1	0	0	2	1					
		0.36%	0.44%	0.57%	0.25%	0.0%	0.21%	0.66%	0.41%	0.32%	0.49%	0.0%	0.33%	0.0%	0.0%	0.14%	0.76%	0.29%	0.45%	0.43%	0.34%	0.18%	0.0%	0.73%	0.58%	0.0%	0.0%	0.16%	0.23%	1.35%	1.66%	0.0%	0.0%	0.76%	0.73%	0.30%	0.0%	0.58%	0.67%	0.0%	0.14%	0.0%	0.0%	0.51%	0.11%					
27	"10. ""Аграрная партия России"""	1424	43	17	22	9	23	14	35	33	31	4	33	38	28	11	50	46	31	56	26	46	18	38	4	6	57	88	56	14	29	11	4	82	59	31	126	56	7	14	82	23	6	5	12					
		4.54%	3.22%	2.45%	2.80%	4.0%	2.49%	2.32%	2.91%	2.64%	2.53%	2.17%	2.74%	3.11%	2.35%	1.55%	3.19%	3.33%	2.35%	4.05%	2.25%	4.18%	5.35%	3.48%	1.17%	2.04%	8.20%	14.12%	6.60%	6.33%	8.03%	4.70%	1.80%	10.49%	10.78%	9.56%	26.52%	10.93%	4.72%	9.79%	11.63%	5.97%	3.44%	1.29%	1.36%					
28	"11. ""Истинные патриоты России"""	41	0	0	1	0	0	0	1	1	1	0	3	2	0	0	0	1	7	0	1	2	0	4	0	2	1	0	0	0	1	0	2	4	0	0	0	3	0	0	0	0	0	1	3					
		0.13%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.08%	0.08%	0.08%	0.0%	0.24%	0.16%	0.0%	0.0%	0.0%	0.07%	0.53%	0.0%	0.08%	0.18%	0.0%	0.36%	0.0%	0.68%	0.14%	0.0%	0.0%	0.0%	0.27%	0.0%	0.90%	0.51%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.34%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	553	32	15	16	1	17	14	24	32	25	1	23	21	14	12	29	25	27	23	15	19	5	21	10	1	8	3	21	0	9	2	3	12	6	3	7	18	1	2	7	5	3	3	18					
		1.76%	2.39%	2.16%	2.03%	0.44%	1.84%	2.32%	2.00%	2.56%	2.04%	0.54%	1.91%	1.71%	1.17%	1.69%	1.85%	1.81%	2.05%	1.66%	1.30%	1.72%	1.48%	1.92%	2.94%	0.34%	1.15%	0.48%	2.47%	0.0%	2.49%	0.85%	1.35%	1.53%	1.09%	0.92%	1.47%	3.51%	0.67%	1.39%	0.99%	1.29%	1.72%	0.77%	2.04%					
30	"13. ""Демократическая партия России"""	64	3	0	2	0	2	1	2	2	1	1	2	0	1	1	1	4	3	4	2	4	2	3	1	2	1	0	0	1	0	1	0	2	2	1	1	4	0	1	1	0	1	2	2					
		0.20%	0.22%	0.0%	0.25%	0.0%	0.21%	0.16%	0.16%	0.16%	0.08%	0.54%	0.16%	0.0%	0.08%	0.14%	0.06%	0.29%	0.22%	0.28%	0.17%	0.36%	0.59%	0.27%	0.29%	0.68%	0.14%	0.0%	0.0%	0.45%	0.0%	0.42%	0.0%	0.25%	0.36%	0.30%	0.21%	0.78%	0.0%	0.69%	0.14%	0.0%	0.57%	0.51%	0.22%					
31	"14. ""Великая Россия - Евразийский Союз"""	53	0	3	3	0	0	2	2	2	1	2	2	2	1	2	3	1	0	0	4	4	1	0	0	1	2	5	2	0	0	0	0	1	0	0	0	4	0	0	0	1	1	0	1					
		0.16%	0.0%	0.43%	0.38%	0.0%	0.0%	0.33%	0.16%	0.16%	0.08%	1.08%	0.16%	0.16%	0.08%	0.28%	0.19%	0.07%	0.0%	0.0%	0.34%	0.36%	0.29%	0.0%	0.0%	0.34%	0.28%	0.80%	0.23%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.25%	0.57%	0.0%	0.11%					
32	"15. ""Партия СЛОН"""	43	3	1	1	0	1	2	1	2	1	0	2	1	0	0	2	2	1	3	3	0	1	1	1	0	0	0	0	0	1	0	0	2	0	0	0	3	0	0	1	0	0	2	5					
		0.13%	0.22%	0.14%	0.12%	0.0%	0.10%	0.33%	0.08%	0.16%	0.08%	0.0%	0.16%	0.08%	0.0%	0.0%	0.12%	0.14%	0.07%	0.21%	0.26%	0.0%	0.29%	0.09%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.14%	0.0%	0.0%	0.51%	0.56%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3907	135	85	130	32	141	95	164	196	144	12	180	141	170	96	216	219	204	190	148	129	56	136	26	33	60	51	100	25	44	38	16	73	60	37	57	68	10	5	51	33	6	4	91					
		12.46%	10.11%	12.28%	16.56%	14.22%	15.30%	15.78%	13.67%	15.70%	11.76%	6.52%	14.97%	11.54%	14.30%	13.55%	13.81%	15.89%	15.48%	13.74%	12.85%	11.72%	16.66%	12.46%	7.64%	11.26%	8.63%	8.18%	11.79%	11.31%	12.18%	16.23%	7.20%	9.34%	10.96%	11.41%	12.0%	13.28%	6.75%	3.49%	7.23%	8.57%	3.44%	1.03%	10.31%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	68	4	0	4	0	1	1	3	3	4	0	3	1	3	1	3	1	3	1	0	5	2	4	1	1	1	1	1	0	2	0	0	1	1	2	1	1	1	2	0	0	1	3	1					
		0.21%	0.29%	0.0%	0.50%	0.0%	0.10%	0.16%	0.25%	0.24%	0.32%	0.0%	0.24%	0.08%	0.25%	0.14%	0.19%	0.07%	0.22%	0.07%	0.0%	0.45%	0.59%	0.36%	0.29%	0.34%	0.14%	0.16%	0.11%	0.0%	0.55%	0.0%	0.0%	0.12%	0.18%	0.61%	0.21%	0.19%	0.67%	1.39%	0.0%	0.0%	0.57%	0.77%	0.11%					
35	"18. ""ЛДПР"""	3785	189	84	92	25	114	68	114	124	137	33	125	136	116	61	163	135	147	137	142	120	42	147	40	44	87	71	96	23	49	17	29	131	67	26	56	59	20	25	146	77	21	149	101					
		12.07%	14.16%	12.13%	11.71%	11.11%	12.37%	11.29%	9.50%	9.93%	11.19%	17.93%	10.39%	11.13%	9.76%	8.61%	10.42%	9.79%	11.16%	9.91%	12.33%	10.90%	12.5%	13.47%	11.76%	15.01%	12.51%	11.39%	11.32%	10.40%	13.57%	7.26%	13.06%	16.77%	12.24%	8.02%	11.78%	11.52%	13.51%	17.48%	20.70%	20.0%	12.06%	38.70%	11.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	601	23	15	18	4	28	17	22	23	23	2	23	24	25	8	19	23	28	19	20	26	7	14	9	7	13	14	22	4	5	5	5	15	9	14	6	8	8	4	14	8	5	6	9					
		1.91%	1.72%	2.16%	2.29%	1.77%	3.04%	2.82%	1.83%	1.84%	1.87%	1.08%	1.91%	1.96%	2.10%	1.12%	1.21%	1.66%	2.12%	1.37%	1.73%	2.36%	2.08%	1.28%	2.64%	2.38%	1.87%	2.24%	2.59%	1.80%	1.38%	2.13%	2.25%	1.92%	1.64%	4.32%	1.26%	1.56%	5.40%	2.79%	1.98%	2.07%	2.87%	1.55%	1.02%					
37	"20. ""Политическая партия ""Единая Россия"""	10420	452	229	243	79	274	166	412	402	430	54	431	489	450	274	536	535	443	496	343	356	100	332	115	79	212	193	267	99	119	82	46	241	169	99	99	120	61	48	186	123	88	86	362					
		33.23%	33.88%	33.09%	30.95%	35.11%	29.75%	27.57%	34.36%	32.21%	35.13%	29.34%	35.85%	40.04%	37.87%	38.70%	34.27%	38.82%	33.63%	35.89%	29.80%	32.36%	29.76%	30.43%	33.82%	26.96%	30.50%	30.97%	31.48%	44.79%	32.96%	35.04%	20.72%	30.85%	30.89%	30.55%	20.84%	23.43%	41.21%	33.56%	26.38%	31.94%	50.57%	22.33%	41.04%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	2	1	1	1	0	2	0	0	1	0	1	1	0	1	3	2	1	1	3	3	0	5	1	0	2	2	0	0	0	0	0	2	0	0	2	2	0	0	3	0	1	1	2					
		0.14%	0.14%	0.14%	0.12%	0.44%	0.0%	0.33%	0.0%	0.0%	0.08%	0.0%	0.08%	0.08%	0.0%	0.14%	0.19%	0.14%	0.07%	0.07%	0.26%	0.27%	0.0%	0.45%	0.29%	0.0%	0.28%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.42%	0.39%	0.0%	0.0%	0.42%	0.0%	0.57%	0.25%	0.22%					
39	"22. ""Развитие предпринимательства"""	70	3	2	3	1	2	3	5	4	2	0	1	4	2	1	1	6	5	5	1	0	0	1	1	0	4	0	0	1	1	2	0	0	0	0	1	0	1	0	0	0	0	4	3					
		0.22%	0.22%	0.28%	0.38%	0.44%	0.21%	0.49%	0.41%	0.32%	0.16%	0.0%	0.08%	0.32%	0.16%	0.14%	0.06%	0.43%	0.37%	0.36%	0.08%	0.0%	0.0%	0.09%	0.29%	0.0%	0.57%	0.0%	0.0%	0.45%	0.27%	0.85%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	1.03%	0.34%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3096	168	61	82	26	108	63	122	138	120	16	88	101	132	54	150	100	114	133	120	117	37	107	33	25	74	92	68	12	33	29	75	59	66	66	43	41	10	3	71	61	21	4	53					
		9.87%	12.59%	8.81%	10.44%	11.55%	11.72%	10.46%	10.17%	11.05%	9.80%	8.69%	7.32%	8.27%	11.11%	7.62%	9.59%	7.25%	8.65%	9.62%	10.42%	10.63%	11.01%	9.80%	9.70%	8.53%	10.64%	14.76%	8.01%	5.42%	9.14%	12.39%	33.78%	7.55%	12.06%	20.37%	9.05%	8.00%	6.75%	2.09%	10.07%	15.84%	12.06%	1.03%	6.00%					
																																																		
41	Против всех	1787	91	39	41	7	42	29	67	66	84	20	72	40	74	45	102	62	75	41	103	67	15	67	20	14	38	30	41	10	18	9	6	39	25	16	16	32	9	7	23	20	2	82	81					
		5.70%	6.82%	5.63%	5.22%	3.11%	4.56%	4.81%	5.58%	5.28%	6.86%	10.86%	5.99%	3.27%	6.22%	6.35%	6.52%	4.49%	5.69%	2.96%	8.94%	6.09%	4.46%	6.14%	5.88%	4.77%	5.46%	4.81%	4.83%	4.52%	4.98%	3.84%	2.70%	4.99%	4.57%	4.93%	3.36%	6.25%	6.08%	4.89%	3.26%	5.19%	1.14%	21.29%	9.18%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
