Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Бондарская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	13	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0					
		0.18%	0.22%	0.42%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.00%	0.66%	0.00%	0.00%	0.29%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	1	1	1	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0					
		0.11%	0.11%	0.10%	0.22%	0.00%	0.26%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	530	70	84	26	15	46	30	4	15	1	16	23	20	27	10	15	19	6	20	16	15	27	17	8					
		7.15%	7.63%	8.75%	5.84%	5.36%	11.92%	9.04%	2.92%	5.56%	0.88%	4.98%	9.39%	9.22%	11.11%	3.01%	7.73%	6.69%	7.14%	9.66%	5.32%	4.87%	9.28%	4.90%	3.98%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	325	33	43	10	7	11	49	2	7	1	16	22	19	9	8	1	7	7	7	16	9	11	19	11					
		4.38%	3.59%	4.48%	2.25%	2.50%	2.85%	14.76%	1.46%	2.59%	0.88%	4.98%	8.98%	8.76%	3.70%	2.41%	0.52%	2.46%	8.33%	3.38%	5.32%	2.92%	3.78%	5.48%	5.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	43	2	7	2	0	0	2	0	3	1	1	1	3	0	2	3	0	0	4	3	3	4	2	0					
		0.58%	0.22%	0.73%	0.45%	0.00%	0.00%	0.60%	0.00%	1.11%	0.88%	0.31%	0.41%	1.38%	0.00%	0.60%	1.55%	0.00%	0.00%	1.93%	0.99%	0.97%	1.37%	0.58%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4887	593	607	307	194	236	187	116	210	95	215	151	125	154	247	145	190	48	132	193	219	199	178	146					
		65.90%	64.60%	63.23%	68.99%	69.29%	61.14%	56.33%	84.67%	77.78%	84.07%	66.98%	61.63%	57.60%	63.37%	74.40%	74.74%	66.90%	57.14%	63.77%	64.12%	71.10%	68.38%	51.30%	72.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	25	3	2	0	2	4	0	0	1	1	2	1	0	0	0	0	1	1	0	1	2	0	2	2					
		0.34%	0.33%	0.21%	0.00%	0.71%	1.04%	0.00%	0.00%	0.37%	0.88%	0.62%	0.41%	0.00%	0.00%	0.00%	0.00%	0.35%	1.19%	0.00%	0.33%	0.65%	0.00%	0.58%	0.99%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
