Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:     Ленская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №1086	УИК №1087					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	125	15	17	1	2	1	4	5	0	6	2	0	5	9	0	2	0	33	16	1	1	5					
		1.71%	1.36%	1.70%	0.74%	0.95%	0.57%	1.35%	1.62%	0.0%	1.69%	1.07%	0.0%	1.40%	3.16%	0.0%	1.56%	0.0%	3.57%	1.70%	0.57%	0.82%	3.31%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	312	49	30	10	6	10	19	8	12	8	6	3	10	8	0	8	14	20	51	13	13	14					
		4.27%	4.46%	3.00%	7.46%	2.85%	5.78%	6.41%	2.60%	7.31%	2.26%	3.22%	5.0%	2.80%	2.81%	0.0%	6.25%	9.09%	2.16%	5.44%	7.51%	10.74%	9.27%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	178	26	24	2	0	2	7	4	2	6	1	2	8	9	0	1	3	35	37	2	6	1					
		2.43%	2.36%	2.40%	1.49%	0.0%	1.15%	2.36%	1.30%	1.21%	1.69%	0.53%	3.33%	2.24%	3.16%	0.0%	0.78%	1.94%	3.79%	3.94%	1.15%	4.95%	0.66%					
22	"5. ""За Русь Святую"""	36	6	1	3	0	0	6	2	0	2	2	0	0	4	1	0	0	2	3	2	2	0					
		0.49%	0.54%	0.10%	2.23%	0.0%	0.0%	2.02%	0.65%	0.0%	0.56%	1.07%	0.0%	0.0%	1.40%	1.05%	0.0%	0.0%	0.21%	0.32%	1.15%	1.65%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	8	5	0	0	1	1	1	0	2	2	0	0	3	0	0	1	6	3	2	1	0					
		0.49%	0.72%	0.50%	0.0%	0.0%	0.57%	0.33%	0.32%	0.0%	0.56%	1.07%	0.0%	0.0%	1.05%	0.0%	0.0%	0.64%	0.65%	0.32%	1.15%	0.82%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	43	6	4	0	2	0	1	0	1	2	1	2	3	2	0	1	0	3	9	0	1	5					
		0.58%	0.54%	0.40%	0.0%	0.95%	0.0%	0.33%	0.0%	0.60%	0.56%	0.53%	3.33%	0.84%	0.70%	0.0%	0.78%	0.0%	0.32%	0.96%	0.0%	0.82%	3.31%					
25	"8. ""Народно-республиканская партия России"""	18	0	0	0	3	0	2	0	0	0	0	2	0	2	1	1	1	3	2	0	0	1					
		0.24%	0.0%	0.0%	0.0%	1.42%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	3.33%	0.0%	0.70%	1.05%	0.78%	0.64%	0.32%	0.21%	0.0%	0.0%	0.66%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	2	4	1	0	0	1	0	0	1	0	0	0	0	0	0	0	4	2	0	1	0					
		0.21%	0.18%	0.40%	0.74%	0.0%	0.0%	0.33%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.21%	0.0%	0.82%	0.0%					
27	"10. ""Аграрная партия России"""	374	53	63	3	20	4	25	35	12	39	5	0	27	5	2	8	3	22	31	7	9	1					
		5.12%	4.82%	6.31%	2.23%	9.52%	2.31%	8.44%	11.40%	7.31%	11.04%	2.68%	0.0%	7.58%	1.76%	2.10%	6.25%	1.94%	2.38%	3.30%	4.04%	7.43%	0.66%					
28	"11. ""Истинные патриоты России"""	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	98	9	10	1	0	3	3	2	2	5	5	0	7	9	1	0	0	21	13	2	1	4					
		1.34%	0.81%	1.00%	0.74%	0.0%	1.73%	1.01%	0.65%	1.21%	1.41%	2.68%	0.0%	1.96%	3.16%	1.05%	0.0%	0.0%	2.27%	1.38%	1.15%	0.82%	2.64%					
30	"13. ""Демократическая партия России"""	16	0	2	0	0	0	3	2	0	2	1	1	0	0	0	0	1	2	1	1	0	0					
		0.21%	0.0%	0.20%	0.0%	0.0%	0.0%	1.01%	0.65%	0.0%	0.56%	0.53%	1.66%	0.0%	0.0%	0.0%	0.0%	0.64%	0.21%	0.10%	0.57%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	2	8	0	0	2	0	1	0	1	0	0	0	0	0	0	2	2	3	0	0	1					
		0.30%	0.18%	0.80%	0.0%	0.0%	1.15%	0.0%	0.32%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.21%	0.32%	0.0%	0.0%	0.66%					
32	"15. ""Партия СЛОН"""	13	1	0	0	0	0	1	1	0	1	2	0	0	2	0	0	0	2	2	0	0	1					
		0.17%	0.09%	0.0%	0.0%	0.0%	0.0%	0.33%	0.32%	0.0%	0.28%	1.07%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.21%	0.21%	0.0%	0.0%	0.66%					
33	"16. ""Родина"" (народно-патриотический союз)"""	606	99	108	5	9	4	11	38	5	32	4	4	21	35	4	6	22	78	100	11	4	6					
		8.30%	9.01%	10.82%	3.73%	4.28%	2.31%	3.71%	12.37%	3.04%	9.06%	2.15%	6.66%	5.89%	12.32%	4.21%	4.68%	14.28%	8.45%	10.67%	6.35%	3.30%	3.97%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	1	3	0	0	0	1	1	3	2	2	0	0	1	0	0	3	8	2	1	1	1					
		0.41%	0.09%	0.30%	0.0%	0.0%	0.0%	0.33%	0.32%	1.82%	0.56%	1.07%	0.0%	0.0%	0.35%	0.0%	0.0%	1.94%	0.86%	0.21%	0.57%	0.82%	0.66%					
35	"18. ""ЛДПР"""	936	129	137	19	26	16	36	23	13	41	23	6	43	39	12	17	36	153	131	17	4	15					
		12.82%	11.74%	13.72%	14.17%	12.38%	9.24%	12.16%	7.49%	7.92%	11.61%	12.36%	10.0%	12.07%	13.73%	12.63%	13.28%	23.37%	16.59%	13.98%	9.82%	3.30%	9.93%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	211	28	31	4	3	2	6	15	2	12	6	5	7	8	8	0	3	15	43	5	7	1					
		2.89%	2.55%	3.10%	2.98%	1.42%	1.15%	2.02%	4.88%	1.21%	3.39%	3.22%	8.33%	1.96%	2.81%	8.42%	0.0%	1.94%	1.62%	4.58%	2.89%	5.78%	0.66%					
37	"20. ""Политическая партия ""Единая Россия"""	3245	493	418	64	110	112	120	127	95	152	84	28	178	112	43	64	45	407	374	94	48	77					
		44.45%	44.89%	41.88%	47.76%	52.38%	64.73%	40.54%	41.36%	57.92%	43.05%	45.16%	46.66%	50.0%	39.43%	45.26%	50.0%	29.22%	44.14%	39.91%	54.33%	39.66%	50.99%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	1	0	0	0	0	0	5	2	2	1	0	1	0	1	2	1	3	1	0	0	0					
		0.27%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	1.62%	1.21%	0.56%	0.53%	0.0%	0.28%	0.0%	1.05%	1.56%	0.64%	0.32%	0.10%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	18	3	4	0	0	0	2	0	1	2	0	0	0	0	0	0	0	4	1	0	1	0					
		0.24%	0.27%	0.40%	0.0%	0.0%	0.0%	0.67%	0.0%	0.60%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.10%	0.0%	0.82%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	527	109	78	3	16	5	17	18	9	23	30	2	30	13	13	7	12	54	56	7	14	11					
		7.21%	9.92%	7.81%	2.23%	7.61%	2.89%	5.74%	5.86%	5.48%	6.51%	16.12%	3.33%	8.42%	4.57%	13.68%	5.46%	7.79%	5.85%	5.97%	4.04%	11.57%	7.28%					
																												
41	Против всех	234	38	37	9	10	3	14	10	1	3	6	4	8	14	6	4	6	26	21	7	2	5					
		3.20%	3.46%	3.70%	6.71%	4.76%	1.73%	4.72%	3.25%	0.60%	0.84%	3.22%	6.66%	2.24%	4.92%	6.31%	3.12%	3.89%	2.81%	2.24%	4.04%	1.65%	3.31%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
